X（m）,Y（m）,経度（度）,緯度（度）,到達時間（1cm）（秒）,到達時間（30cm）（秒）,到達時間（1m）（秒）,到達時間（最高水位）（秒）
-6995,-391135,139.75891437,32.47356139,1914.1,1917.6,1923.5,2158.1
-6985,-391135,139.75902076,32.47356146,1894.2,1903.4,1916.2,2158.6
-6975,-391135,139.75912714,32.47356152,159.2,1894.8,1913.4,2159.4
-7015,-391145,139.75870166,32.47347108,1906.5,1911.0,1917.3,2158.7
-7005,-391145,139.75880805,32.47347115,1914.8,1919.0,1923.5,2156.5
-6995,-391145,139.75891444,32.47347121,1924.1,1928.1,1933.0,2157.4
-6985,-391145,139.75902083,32.47347127,2152.3,2152.9,2153.6,2156.9
-6975,-391145,139.75912722,32.47347133,1919.8,1926.2,1934.4,2158.6
-7035,-391155,139.75848896,32.47338077,1919.4,1922.6,1929.1,2159.2
-7025,-391155,139.75859535,32.47338083,1921.3,1925.0,1929.0,2159.4
-7015,-391155,139.75870174,32.47338090,1932.0,1936.3,1945.1,2159.2
-7005,-391155,139.75880813,32.47338096,2152.4,2153.1,2153.7,2155.9
-6995,-391155,139.75891452,32.47338102,2154.9,2156.1,-9999.0,2157.1
-6985,-391155,139.75902090,32.47338109,2157.0,-9999.0,-9999.0,2157.4
-6975,-391155,139.75912729,32.47338115,2154.2,2156.1,2164.6,2167.5
-6965,-391155,139.75923368,32.47338121,1911.2,1916.7,1925.6,2168.2
-7055,-391165,139.75827626,32.47329046,2151.7,2152.3,2152.9,2162.4
-7045,-391165,139.75838265,32.47329052,2150.6,2151.7,2152.9,2160.7
-7035,-391165,139.75848904,32.47329059,2153.3,2154.4,2155.5,2158.5
-7025,-391165,139.75859542,32.47329065,2158.1,-9999.0,-9999.0,2160.2
-6965,-391165,139.75923375,32.47329103,2156.4,2158.1,2161.3,2167.9
-6955,-391165,139.75934014,32.47329109,1926.8,1931.0,1938.8,2166.6
-6945,-391165,139.75944653,32.47329115,1911.5,1917.5,1926.2,2167.1
-6955,-391175,139.75934022,32.47320091,2156.9,2157.9,2159.3,2165.1
-6945,-391175,139.75944661,32.47320097,1980.3,2157.5,2158.4,2166.4
-6935,-391175,139.75955299,32.47320103,1931.3,1938.2,1951.8,2180.5
-7095,-391185,139.75785086,32.47310984,173.2,1889.6,1905.2,2157.4
-6945,-391185,139.75944668,32.47311078,2161.4,-9999.0,-9999.0,2165.4
-6935,-391185,139.75955307,32.47311085,1943.8,1948.5,1958.5,2179.2
-6925,-391185,139.75965946,32.47311091,1906.8,1914.3,1926.3,2178.8
-7125,-391195,139.75753177,32.47301946,1905.8,1911.4,1917.7,2160.8
