X（m）,Y（m）,経度（度）,緯度（度）,到達時間（1cm）（秒）,到達時間（30cm）（秒）,到達時間（1m）（秒）,到達時間（最高水位）（秒）
-6995,-315065,139.75834030,33.15955524,81.8,1347.5,1367.7,1425.3
-6985,-315065,139.75844751,33.15955530,1352.3,1358.8,1375.0,1425.5
-6975,-315065,139.75855472,33.15955536,1359.8,1365.2,1382.1,1433.8
-6965,-315065,139.75866192,33.15955543,1268.2,1353.1,1369.8,1430.8
-6955,-315065,139.75876913,33.15955549,1376.5,1382.3,1395.2,1430.8
-6945,-315065,139.75887634,33.15955556,1381.2,1386.0,1399.6,1429.7
-6925,-315065,139.75909076,33.15955568,1412.8,1418.1,-9999.0,1431.6
-6915,-315065,139.75919797,33.15955575,1367.3,1373.6,1390.3,1435.3
-6905,-315065,139.75930518,33.15955581,1382.0,1388.2,1399.5,1435.2
-6895,-315065,139.75941239,33.15955588,1400.9,1408.1,-9999.0,1434.3
-7015,-315075,139.75812595,33.15946493,81.8,1347.5,1366.7,1422.8
-7005,-315075,139.75823316,33.15946500,144.0,1349.7,1368.2,1424.2
-6995,-315075,139.75834037,33.15946506,1364.7,1371.0,1383.6,1424.7
-6975,-315075,139.75855479,33.15946519,1424.3,-9999.0,-9999.0,1431.6
-6895,-315075,139.75941247,33.15946570,1418.6,1422.2,-9999.0,1440.0
-6885,-315075,139.75951968,33.15946577,1374.2,1380.5,1394.1,1429.6
-7045,-315085,139.75780440,33.15937456,81.2,1347.8,1367.2,1420.7
-7035,-315085,139.75791161,33.15937463,80.3,1347.5,1367.2,1420.3
-7025,-315085,139.75801882,33.15937469,1365.4,1371.0,1383.7,1420.8
-7015,-315085,139.75812603,33.15937476,1407.9,1416.6,-9999.0,1421.8
-6885,-315085,139.75951975,33.15937559,1373.6,1379.8,1392.2,1433.2
-7065,-315095,139.75759006,33.15928426,876.5,1351.8,1369.0,1426.3
-7055,-315095,139.75769727,33.15928432,1361.6,1367.8,1381.3,1426.7
-7045,-315095,139.75780448,33.15928439,1402.1,1407.7,-9999.0,1429.8
-6885,-315095,139.75951983,33.15928542,1386.0,1392.1,1401.0,1432.7
-6875,-315095,139.75962704,33.15928548,1382.3,1387.2,1399.4,1432.7
-6865,-315095,139.75973424,33.15928554,1362.2,1370.2,1382.6,1431.1
-6855,-315095,139.75984145,33.15928561,1361.4,1368.4,1381.0,1431.0
-6725,-315095,139.76123517,33.15928642,1357.8,1365.6,1381.1,1434.7
-7065,-315105,139.75759014,33.15919408,1378.5,1383.4,1394.8,1426.3
-6865,-315105,139.75973432,33.15919537,1401.8,1405.8,1421.3,1428.3
-6855,-315105,139.75984153,33.15919543,1389.8,1394.0,1405.2,1430.7
-6845,-315105,139.75994874,33.15919550,92.9,1359.8,1375.8,1433.0
-6785,-315105,139.76059199,33.15919587,1367.2,1372.3,1384.3,1431.6
-6755,-315105,139.76091362,33.15919606,1374.6,1379.7,1391.5,1435.6
-6745,-315105,139.76102083,33.15919612,1387.7,1392.6,1406.1,1435.9
-6735,-315105,139.76112804,33.15919619,1399.3,1404.8,1418.8,1435.0
-6725,-315105,139.76123525,33.15919625,1422.0,1434.9,-9999.0,1435.4
-6715,-315105,139.76134245,33.15919631,1405.7,1411.1,1428.2,1431.7
-6705,-315105,139.76144966,33.15919637,1418.7,1426.2,-9999.0,1429.4
-6695,-315105,139.76155687,33.15919643,1371.8,1377.7,1390.3,1441.2
-6685,-315105,139.76166408,33.15919649,1366.2,1372.8,1385.5,1440.9
-6665,-315105,139.76187850,33.15919662,89.0,1360.4,1378.8,1439.8
-6645,-315105,139.76209292,33.15919674,90.5,1360.8,1380.1,1435.1
-7085,-315115,139.75737580,33.15910378,1358.1,1363.6,1377.1,1423.2
-7075,-315115,139.75748301,33.15910384,1385.6,1389.8,1400.8,1425.7
-6845,-315115,139.75994881,33.15910532,1378.8,1383.5,1394.3,1432.7
-6785,-315115,139.76059207,33.15910570,1392.3,1397.8,1410.5,1430.3
-6775,-315115,139.76069928,33.15910576,1415.2,1422.1,-9999.0,1432.1
-6765,-315115,139.76080648,33.15910582,1423.1,-9999.0,-9999.0,1432.1
-6665,-315115,139.76187857,33.15910644,1410.8,1414.5,1435.8,1439.2
-6655,-315115,139.76198578,33.15910651,1400.1,1405.1,1418.4,1439.3
-6645,-315115,139.76209299,33.15910657,1421.2,1430.6,-9999.0,1437.0
-6635,-315115,139.76220020,33.15910663,1422.4,1425.7,-9999.0,1436.1
-6625,-315115,139.76230741,33.15910669,1364.8,1373.0,1386.8,1431.1
-6615,-315115,139.76241462,33.15910675,88.6,1361.7,1380.1,1432.0
-6595,-315115,139.76262903,33.15910687,1365.2,1372.8,1387.5,1449.0
-7095,-315125,139.75726867,33.15901354,1349.5,1357.1,1371.7,1421.3
-7085,-315125,139.75737588,33.15901360,1399.7,1404.2,1421.0,1422.8
-6845,-315125,139.75994889,33.15901515,1408.8,1412.9,-9999.0,1430.3
-6835,-315125,139.76005610,33.15901521,1371.8,1376.5,1388.0,1430.3
-6815,-315125,139.76027051,33.15901534,1007.8,1365.4,1379.3,1431.2
-6805,-315125,139.76037772,33.15901540,97.3,1362.8,1377.0,1427.4
-6795,-315125,139.76048493,33.15901546,1390.1,1394.4,1407.1,1428.2
-6595,-315125,139.76262911,33.15901670,1392.2,1398.5,1410.0,1449.1
-7095,-315135,139.75726875,33.15892336,1381.8,1386.0,1395.7,1427.8
-6835,-315135,139.76005617,33.15892504,1391.2,1395.7,1408.9,1434.5
-6825,-315135,139.76016338,33.15892510,1382.6,1387.5,1398.2,1433.6
-6815,-315135,139.76027059,33.15892516,1377.7,1383.1,1389.0,1430.8
-6805,-315135,139.76037780,33.15892522,1368.1,1375.0,1382.1,1433.8
-6585,-315135,139.76273639,33.15892658,1409.6,1413.6,1428.8,1445.6
-5755,-315135,139.77163471,33.15893131,94.5,1385.3,1406.2,1764.8
-5745,-315135,139.77174192,33.15893136,93.6,1385.2,1406.6,1766.0
-7095,-315145,139.75726883,33.15883319,1359.8,1366.3,1378.0,1430.2
-7085,-315145,139.75737603,33.15883326,1389.3,1393.3,1405.3,1428.7
-6825,-315145,139.76016346,33.15883492,1428.5,-9999.0,-9999.0,1436.2
-6575,-315145,139.76284367,33.15883647,1385.8,1392.4,1404.8,1443.7
-6565,-315145,139.76295088,33.15883653,1394.1,1399.0,1409.2,1441.8
-6545,-315145,139.76316529,33.15883665,1391.4,1395.6,1406.8,1443.1
-6535,-315145,139.76327250,33.15883671,1378.1,1384.7,1397.2,1442.6
-6525,-315145,139.76337971,33.15883677,1375.4,1381.9,1393.8,1439.4
-6515,-315145,139.76348692,33.15883683,1381.4,1387.0,1398.8,1440.6
-6505,-315145,139.76359413,33.15883689,107.2,1367.6,1386.8,1443.8
-6495,-315145,139.76370134,33.15883695,95.0,1368.1,1387.2,1444.9
-5775,-315145,139.77142035,33.15884103,97.3,1387.1,1406.3,1773.7
-5765,-315145,139.77152756,33.15884108,97.8,1387.5,1406.7,1774.5
-5755,-315145,139.77163477,33.15884114,97.5,1387.5,1406.8,1763.6
-5745,-315145,139.77174198,33.15884119,96.1,1387.5,1407.1,1764.8
-5715,-315145,139.77206361,33.15884135,93.2,1387.0,1408.3,1780.7
-5705,-315145,139.77217081,33.15884140,92.3,1386.8,1409.1,1770.7
-7095,-315155,139.75726890,33.15874302,155.2,1359.1,1373.2,1430.4
-7085,-315155,139.75737611,33.15874308,1364.2,1371.8,1379.1,1429.1
-7075,-315155,139.75748332,33.15874315,1391.6,1397.2,1408.4,1427.2
-6575,-315155,139.76284374,33.15874630,1395.4,1402.6,1409.6,1442.6
-6545,-315155,139.76316537,33.15874648,1423.5,1430.8,-9999.0,1444.4
-6535,-315155,139.76327258,33.15874654,1427.0,1431.5,-9999.0,1442.8
-6525,-315155,139.76337978,33.15874660,1401.8,1407.7,1415.8,1438.2
-6515,-315155,139.76348699,33.15874666,1437.8,-9999.0,-9999.0,1442.8
-6505,-315155,139.76359420,33.15874672,1395.7,1401.8,1412.7,1442.9
-6495,-315155,139.76370141,33.15874678,1376.6,1384.8,1395.0,1450.5
-6485,-315155,139.76380862,33.15874684,1374.0,1380.6,1393.5,1449.3
-5775,-315155,139.77142042,33.15875086,94.0,1388.8,1406.3,1773.1
-5765,-315155,139.77152763,33.15875091,95.0,1388.3,1406.1,1774.3
-5755,-315155,139.77163483,33.15875096,94.2,1388.1,1406.2,1762.3
-5745,-315155,139.77174204,33.15875101,94.8,1388.2,1406.3,1763.8
-5715,-315155,139.77206367,33.15875117,95.3,1388.8,1409.0,1780.5
-5705,-315155,139.77217088,33.15875123,93.7,1388.6,1409.9,1781.9
-5695,-315155,139.77227808,33.15875128,92.8,1388.7,1411.0,1772.1
-7115,-315165,139.75705456,33.15865271,88.2,1354.3,1369.6,1431.9
-7105,-315165,139.75716177,33.15865278,876.7,1358.0,1372.2,1431.8
