X（m）,Y（m）,経度（度）,緯度（度）,浸水深（最大）（m）
-28195,-207945,139.52766369,34.12507027,4.0809
-28005,-207945,139.52972351,34.12507538,3.7393
-28225,-207955,139.52733879,34.12497931,3.9544
-28215,-207955,139.52744720,34.12497958,3.8605
-28205,-207955,139.52755561,34.12497985,3.8389
-28195,-207955,139.52766402,34.12498012,3.6970
-28185,-207955,139.52777243,34.12498039,3.6548
-28065,-207955,139.52907337,34.12498362,2.1355
-28055,-207955,139.52918178,34.12498388,1.7787
-28035,-207955,139.52939860,34.12498442,3.1897
-28025,-207955,139.52950701,34.12498469,3.3036
-28015,-207955,139.52961542,34.12498496,2.5299
-28005,-207955,139.52972383,34.12498523,2.9873
-27995,-207955,139.52983224,34.12498549,3.3262
-27985,-207955,139.52994066,34.12498576,3.1227
-27975,-207955,139.53004907,34.12498603,3.3488
-27965,-207955,139.53015748,34.12498630,3.9137
-28675,-207965,139.52246061,34.12487689,3.4534
-28665,-207965,139.52256902,34.12487717,2.7430
-28655,-207965,139.52267743,34.12487744,3.3694
-28265,-207965,139.52690547,34.12488807,2.3740
-28255,-207965,139.52701388,34.12488834,3.7921
-28245,-207965,139.52712229,34.12488861,3.9552
-28235,-207965,139.52723070,34.12488888,3.5333
-28225,-207965,139.52733911,34.12488915,3.1215
-28215,-207965,139.52744752,34.12488942,2.7216
-28205,-207965,139.52755593,34.12488969,2.5778
-28195,-207965,139.52766434,34.12488996,2.3319
-28185,-207965,139.52777275,34.12489023,2.1779
-28175,-207965,139.52788117,34.12489050,2.3075
-28165,-207965,139.52798958,34.12489077,2.5336
-28155,-207965,139.52809799,34.12489104,2.6339
-28145,-207965,139.52820640,34.12489130,2.6896
-28135,-207965,139.52831481,34.12489157,3.0223
-28125,-207965,139.52842322,34.12489184,3.5403
-28115,-207965,139.52853163,34.12489211,3.8428
-28105,-207965,139.52864004,34.12489238,4.0570
-28095,-207965,139.52874845,34.12489265,4.1133
-28085,-207965,139.52885687,34.12489292,4.3034
-28075,-207965,139.52896528,34.12489319,3.2717
-28065,-207965,139.52907369,34.12489346,0.7598
-28055,-207965,139.52918210,34.12489373,0.5554
-28045,-207965,139.52929051,34.12489399,0.3993
-28035,-207965,139.52939892,34.12489426,0.5941
-28025,-207965,139.52950733,34.12489453,1.0322
-28015,-207965,139.52961574,34.12489480,0.4977
-28005,-207965,139.52972415,34.12489507,0.5819
-27995,-207965,139.52983257,34.12489533,0.6667
-27985,-207965,139.52994098,34.12489560,0.5901
-27975,-207965,139.53004939,34.12489587,1.0962
-27965,-207965,139.53015780,34.12489614,2.0001
-27955,-207965,139.53026621,34.12489641,2.9029
-27945,-207965,139.53037462,34.12489667,3.5809
-27935,-207965,139.53048303,34.12489694,4.0856
-27925,-207965,139.53059144,34.12489721,4.2138
-27915,-207965,139.53069986,34.12489747,4.6521
-28785,-207975,139.52126842,34.12478371,3.0721
-28775,-207975,139.52137683,34.12478399,3.1645
-28765,-207975,139.52148524,34.12478426,3.1246
