X（m）,Y（m）,経度（度）,緯度（度）,浸水深（最大）（m）
-50695,-173915,139.28174248,34.43101456,1.6118
-50715,-173925,139.28152547,34.43092343,0.1741
-50705,-173925,139.28163428,34.43092392,0.9758
-50735,-173935,139.28130846,34.43083230,1.7253
-50725,-173935,139.28141727,34.43083279,0.4237
-50685,-173935,139.28185247,34.43083475,2.1913
-50965,-173945,139.27880664,34.43073083,0.4869
-50735,-173945,139.28130906,34.43074215,1.7899
-50665,-173945,139.28207066,34.43074558,0.0114
-50965,-173955,139.27880723,34.43064067,0.1024
-50755,-173955,139.28109205,34.43065101,0.8952
-50745,-173955,139.28120085,34.43065150,0.9672
-50735,-173955,139.28130965,34.43065199,0.3224
-50665,-173955,139.28207126,34.43065543,0.1144
-50965,-173965,139.27880783,34.43055052,0.0866
-50795,-173965,139.28065744,34.43055889,1.3382
-50775,-173965,139.28087504,34.43055988,3.1978
-50765,-173965,139.28098384,34.43056037,2.6846
-50755,-173965,139.28109264,34.43056086,2.1179
-50635,-173965,139.28239825,34.43056675,0.7681
-50615,-173965,139.28261585,34.43056773,0.8405
-50785,-173975,139.28076683,34.43046923,0.6057
-50775,-173975,139.28087563,34.43046973,2.4323
-50765,-173975,139.28098443,34.43047022,1.7537
-50755,-173975,139.28109323,34.43047071,0.4684
-50615,-173975,139.28261644,34.43047758,0.5032
-50605,-173975,139.28272524,34.43047807,1.7347
-50945,-173985,139.27902662,34.43037121,0.1473
-50565,-174015,139.28316281,34.43011942,1.8127
-50565,-174025,139.28316340,34.43002927,1.4050
-50925,-174035,139.27924719,34.42992143,0.3411
-50565,-174035,139.28316399,34.42993912,0.2219
-50555,-174035,139.28327279,34.42993961,1.0653
-50555,-174045,139.28327338,34.42984945,2.2403
-50555,-174055,139.28327397,34.42975930,0.1314
-50545,-174065,139.28338336,34.42966964,0.6020
-50545,-174075,139.28338395,34.42957949,1.1734
-50535,-174085,139.28349334,34.42948983,2.7975
-50535,-174095,139.28349393,34.42939967,1.8383
-50535,-174105,139.28349452,34.42930952,0.5727
-50515,-174115,139.28371271,34.42922035,1.7513
-50515,-174125,139.28371330,34.42913020,2.8553
-50525,-174135,139.28360509,34.42903956,0.0151
-50515,-174135,139.28371389,34.42904005,2.6587
-50525,-174145,139.28360568,34.42894941,0.8282
-50515,-174145,139.28371448,34.42894989,3.0530
-50525,-174155,139.28360627,34.42885925,0.4406
-50515,-174155,139.28371507,34.42885974,2.9582
-50515,-174165,139.28371566,34.42876959,2.4159
-50505,-174165,139.28382446,34.42877008,2.9576
-50305,-174165,139.28600043,34.42877984,0.3725
-50505,-174175,139.28382505,34.42867993,1.1821
-50495,-174175,139.28393385,34.42868042,3.6608
-50785,-174185,139.28077929,34.42857605,0.5568
-50495,-174185,139.28393444,34.42859027,1.1328
-50795,-174195,139.28067109,34.42848541,2.2170
-50485,-174195,139.28404383,34.42850060,2.3626
-50475,-174195,139.28415262,34.42850109,1.4709
-50795,-174205,139.28067168,34.42839526,1.2677
-50475,-174205,139.28415321,34.42841094,0.3883
-50795,-174215,139.28067227,34.42830510,0.3325
-50805,-174235,139.28056466,34.42812431,0.2238
-50815,-174265,139.28045765,34.42785336,0.8773
-50805,-174315,139.28056941,34.42740310,0.9755
-50805,-174325,139.28057000,34.42731294,1.2728
-50805,-174355,139.28057178,34.42704249,1.2331
-50795,-174365,139.28068117,34.42695283,2.1529
-50795,-174375,139.28068177,34.42686268,2.4214
-50785,-174385,139.28079116,34.42677302,1.3334
-50775,-174405,139.28090114,34.42659321,1.1144
-50775,-174415,139.28090173,34.42650305,1.9391
-50765,-174415,139.28101053,34.42650355,0.1076
-50775,-174425,139.28090232,34.42641290,1.7711
-50765,-174425,139.28101112,34.42641339,0.7077
-50765,-174435,139.28101171,34.42632324,1.0170
-50765,-174445,139.28101230,34.42623309,1.5101
-50755,-174445,139.28112110,34.42623358,0.0002
-50755,-174455,139.28112169,34.42614343,0.9127
-50745,-174455,139.28123049,34.42614392,1.8298
-50755,-174465,139.28112229,34.42605328,1.0023
-50745,-174465,139.28123108,34.42605377,2.2466
-50085,-174465,139.28841155,34.42608597,2.4457
-50735,-174475,139.28134047,34.42596411,1.2651
-50735,-174485,139.28134106,34.42587396,1.2955
-50735,-174495,139.28134165,34.42578381,1.4254
-50725,-174495,139.28145045,34.42578430,0.8173
-50725,-174505,139.28145104,34.42569415,1.2813
-50725,-174515,139.28145163,34.42560399,1.3295
-50715,-174515,139.28156043,34.42560448,0.0106
-50725,-174525,139.28145222,34.42551384,1.5086
-50715,-174525,139.28156102,34.42551433,1.1746
-50725,-174535,139.28145282,34.42542369,2.2037
-50715,-174535,139.28156161,34.42542418,1.5781
-50725,-174545,139.28145341,34.42533354,2.4472
-50715,-174545,139.28156220,34.42533403,1.3334
-50705,-174545,139.28167100,34.42533452,0.0376
-50715,-174555,139.28156280,34.42524388,1.7972
-50705,-174555,139.28167159,34.42524437,0.9532
-50715,-174565,139.28156339,34.42515373,2.6634
-50705,-174565,139.28167218,34.42515422,1.6514
-50705,-174575,139.28167277,34.42506407,2.0464
-50695,-174575,139.28178157,34.42506456,0.0001
-50705,-174585,139.28167337,34.42497391,1.7375
-50695,-174585,139.28178216,34.42497440,0.0192
-50705,-174595,139.28167396,34.42488376,1.8136
