X（m）,Y（m）,経度（度）,緯度（度）,到達時間（1cm）（秒）,到達時間（30cm）（秒）,到達時間（1m）（秒）,到達時間（最高水位）（秒）
18795,126595,142.18961940,27.14257299,5330.5,5333.1,5337.2,7453.9
18805,126595,142.18972029,27.14257285,5356.6,5359.5,5362.7,7455.3
18815,126595,142.18982118,27.14257271,5361.5,5363.6,5365.7,7456.0
18825,126595,142.18992207,27.14257258,5309.2,5316.9,5338.5,9254.3
18925,126595,142.19093095,27.14257121,322.4,5286.3,5321.9,9282.8
18935,126595,142.19103183,27.14257107,5344.9,5349.3,5359.9,9284.2
18945,126595,142.19113272,27.14257093,5367.4,5371.7,5378.4,9244.8
18955,126595,142.19123361,27.14257080,5406.7,5410.8,8145.9,8147.8
19205,126595,142.19375580,27.14256734,7339.0,7341.5,7343.8,7420.6
19215,126595,142.19385669,27.14256720,5831.8,6157.5,6176.8,7419.7
18795,126585,142.18961925,27.14248273,5316.5,5323.7,5339.7,5436.8
18805,126585,142.18972014,27.14248259,5344.1,5350.4,5362.4,7456.8
18815,126585,142.18982103,27.14248246,5365.8,5368.7,5379.5,7457.8
18825,126585,142.18992191,27.14248232,5334.3,5340.3,5352.2,5432.7
18935,126585,142.19103168,27.14248081,323.9,5286.4,5322.4,9284.1
18945,126585,142.19113257,27.14248068,5351.8,5355.7,5365.2,8145.7
18955,126585,142.19123345,27.14248054,5387.8,5390.9,5404.1,8144.6
19205,126585,142.19375565,27.14247708,7339.2,7341.4,7343.5,7419.4
19215,126585,142.19385653,27.14247694,6162.0,6168.3,6778.8,7419.0
18795,126575,142.18961910,27.14239247,5286.2,5301.8,5327.5,5443.2
18805,126575,142.18971999,27.14239234,318.9,5275.7,5316.4,5435.0
18945,126575,142.19113241,27.14239042,5299.3,5311.0,5332.6,8146.6
18955,126575,142.19123330,27.14239028,5357.1,5361.3,5366.5,9281.7
18965,126575,142.19133419,27.14239015,5425.4,9278.4,-9999.0,9279.5
19205,126575,142.19375549,27.14238682,6156.6,6164.7,6778.7,7419.7
19215,126575,142.19385638,27.14238669,5556.3,5569.8,5607.4,7419.6
18955,126565,142.19123315,27.14230003,5340.5,5345.7,5356.8,9277.5
18965,126565,142.19133404,27.14229989,5372.9,5377.3,5383.7,9276.1
