X（m）,Y（m）,経度（度）,緯度（度）,津波高（最大）（m）
11905,79455,142.11965775,26.71716609,2.0642
11915,79455,142.11975826,26.71716600,2.4253
11925,79455,142.11985877,26.71716592,2.3982
12235,79455,142.12297459,26.71716325,2.3300
12245,79455,142.12307510,26.71716317,2.3519
12305,79455,142.12367816,26.71716264,2.2839
11895,79445,142.11955715,26.71707591,2.2001
12235,79445,142.12297449,26.71707299,2.4166
12245,79445,142.12307500,26.71707290,2.4270
12285,79445,142.12347704,26.71707255,2.2891
12295,79445,142.12357755,26.71707247,2.2910
11895,79435,142.11955705,26.71698565,2.2185
11925,79435,142.11985858,26.71698539,2.5602
11945,79435,142.12005960,26.71698522,2.4594
12275,79435,142.12337644,26.71698238,2.3118
12285,79435,142.12347695,26.71698229,2.3171
12295,79435,142.12357746,26.71698220,2.3233
12305,79435,142.12367797,26.71698212,2.3120
11895,79425,142.11955696,26.71689539,2.2356
11905,79425,142.11965747,26.71689530,2.2020
11915,79425,142.11975798,26.71689522,2.3561
11925,79425,142.11985849,26.71689513,2.3645
11945,79425,142.12005951,26.71689496,2.4649
12285,79425,142.12347685,26.71689203,2.3647
12295,79425,142.12357736,26.71689194,2.3552
11895,79415,142.11955686,26.71680512,2.0953
11905,79415,142.11965737,26.71680504,2.2343
12285,79415,142.12347675,26.71680177,2.3955
12295,79415,142.12357726,26.71680168,2.3726
12275,79405,142.12337615,26.71671159,2.4677
12285,79405,142.12347665,26.71671151,2.4122
12125,79395,142.12186840,26.71662263,3.3571
12275,79395,142.12337605,26.71662133,2.4524
12285,79395,142.12347656,26.71662124,2.4095
12115,79385,142.12176779,26.71653246,3.2589
12235,79385,142.12297391,26.71653142,2.7391
12265,79385,142.12327544,26.71653116,2.4580
12275,79385,142.12337595,26.71653107,2.4342
12225,79375,142.12287330,26.71644124,2.4898
12235,79375,142.12297381,26.71644116,2.5921
12265,79375,142.12327534,26.71644089,2.4453
12225,79365,142.12287321,26.71635098,2.4643
12235,79365,142.12297372,26.71635089,2.4605
12255,79365,142.12317474,26.71635072,2.3708
12225,79355,142.12287311,26.71626072,2.4306
12235,79355,142.12297362,26.71626063,2.4054
12245,79355,142.12307413,26.71626054,2.3314
12205,79345,142.12267200,26.71617063,2.4684
12225,79345,142.12287301,26.71617046,2.3982
12075,79335,142.12136528,26.71608149,3.3517
12195,79335,142.12257139,26.71608045,2.4566
11925,79325,142.11985754,26.71599251,2.4228
11925,79315,142.11985745,26.71590225,2.3010
12075,79315,142.12136509,26.71590097,3.0523
12165,79315,142.12226967,26.71590019,2.7368
12115,79295,142.12176693,26.71572010,2.9217
12035,79275,142.12096267,26.71554026,2.7361
12205,79265,142.12267122,26.71544853,2.4302
12215,79265,142.12277173,26.71544844,2.4665
12225,79265,142.12287224,26.71544836,2.4122
12205,79255,142.12267112,26.71535827,2.5395
12215,79255,142.12277163,26.71535818,2.4826
12225,79255,142.12287214,26.71535809,2.4155
12205,79245,142.12267103,26.71526801,2.6762
12215,79245,142.12277154,26.71526792,2.6507
12225,79245,142.12287205,26.71526783,2.3243
12235,79245,142.12297255,26.71526775,2.3124
12215,79235,142.12277144,26.71517766,2.3989
12225,79235,142.12287195,26.71517757,2.5513
12055,79215,142.12116311,26.71499851,2.6931
12075,79215,142.12136413,26.71499834,2.8001
12055,79205,142.12116302,26.71490825,2.4840
12085,79205,142.12146454,26.71490799,2.7948
12065,79195,142.12126343,26.71481790,2.5885
12075,79195,142.12136394,26.71481782,2.7394
12165,79185,142.12226841,26.71472678,2.6893
12175,79175,142.12236883,26.71463643,2.7006
12165,79165,142.12226822,26.71454625,2.7505
12175,79165,142.12236873,26.71454617,2.7879
12185,79165,142.12246924,26.71454608,2.6590
12425,79155,142.12488133,26.71445372,2.5415
12435,79155,142.12498184,26.71445363,2.5412
12375,79145,142.12437869,26.71436390,2.4330
12385,79145,142.12447920,26.71436381,2.6973
12415,79145,142.12478073,26.71436354,2.5911
12425,79145,142.12488123,26.71436345,2.5862
12435,79145,142.12498174,26.71436337,2.5750
12525,79145,142.12588631,26.71436257,2.5501
12535,79145,142.12598682,26.71436248,2.5138
12305,79125,142.12367494,26.71418399,2.6401
