250mメッシュコード,Lon（250mメッシュ中心経度）,Lat（250mメッシュ中心緯度）,Plcorrecte（液状化危険度（PL値））,Scorrected（沈下量（m））
5339268131,139.764063,35.571875,19.3536,0.0608
5339268132,139.767188,35.571875,14.1724,0.0564
5339268133,139.764063,35.573958,16.6775,0.048333333
5339268134,139.767188,35.573958,13.2108,0.0632
5339268141,139.770313,35.571875,16.63652174,0.06
5339268142,139.773438,35.571875,4.493333333,0.03
5339268143,139.770313,35.573958,11.466,0.0312
5339268144,139.773438,35.573958,13.91,0.033125
5339268211,139.776563,35.567708,10.568,0.0348
5339268212,139.779688,35.567708,14.2024,0.0376
5339268213,139.776563,35.569792,11.90153846,0.049230769
5339268214,139.779688,35.569792,12.84111111,0.045555556
5339268221,139.782813,35.567708,8.4296,0.058
5339268222,139.785938,35.567708,2.2796,0.0356
5339268223,139.782813,35.569792,7.596666667,0.023333333
5339268224,139.785938,35.569792,1.067647059,0.014705882
5339268311,139.789063,35.567708,0,0
5339269011,139.751563,35.576042,13.32928571,0.039285714
5339269012,139.754688,35.576042,5.195,0.015
5339269013,139.751563,35.578125,15.53421053,0.035263158
5339269014,139.754688,35.578125,11.72722222,0.04
5339269021,139.757813,35.576042,4.31,0.02
5339269023,139.757813,35.578125,15.9584,0.052
5339269024,139.760938,35.578125,13.5368,0.0244
5339269031,139.751563,35.580208,17.93157895,0.052105263
5339269032,139.754688,35.580208,16.0972,0.0616
5339269033,139.751563,35.582292,10.27823529,0.041764706
5339269034,139.754688,35.582292,9.5268,0.052
5339269041,139.757813,35.580208,6.4856,0.02
5339269042,139.760938,35.580208,20.0636,0.0584
5339269043,139.757813,35.582292,11.5744,0.0448
5339269044,139.760938,35.582292,11.6084,0.0312
5339269111,139.764063,35.576042,3.693333333,0.06
5339269112,139.767188,35.576042,8.545,0.06
5339269113,139.764063,35.578125,11.39133333,0.032
5339269114,139.767188,35.578125,11.6265,0.05
5339269122,139.773438,35.576042,0,0
5339269123,139.770313,35.578125,7.5212,0.0368
5339269124,139.773438,35.578125,10.7688,0.0284
5339269131,139.764063,35.580208,16.1704,0.0464
5339269132,139.767188,35.580208,9.34,0.055
5339269133,139.764063,35.582292,15.282,0.028
5339269134,139.767188,35.582292,10.176,0.0384
5339269141,139.770313,35.580208,11.0288,0.0588
5339269142,139.773438,35.580208,12.078,0.0348
5339269143,139.770313,35.582292,14.28615385,0.056923077
5339269144,139.773438,35.582292,15.03304348,0.054347826
5339269211,139.776563,35.576042,11.44,0.02
5339269212,139.779688,35.576042,5.925,0.01
5339269213,139.776563,35.578125,7.1992,0.0132
5339269214,139.779688,35.578125,0.6892,0.0012
5339269221,139.782813,35.576042,23.67,0.06
5339269223,139.782813,35.578125,1.3016,0.0032
5339269224,139.785938,35.578125,0.763333333,0.001666667
5339269231,139.776563,35.580208,6.5888,0.016
5339269232,139.779688,35.580208,3.1392,0.0128
5339269233,139.776563,35.582292,13.4996,0.038
5339269234,139.779688,35.582292,4.2712,0.0112
5339269241,139.782813,35.580208,7.0048,0.0288
5339269242,139.785938,35.580208,10.67208333,0.0275
5339269243,139.782813,35.582292,5.660416667,0.022083333
5339269244,139.785938,35.582292,7.59,0.01
5339269323,139.795313,35.578125,0,0
5339269324,139.798438,35.578125,0,0
5339269331,139.789063,35.580208,11.165,0.025
5339269413,139.801563,35.578125,0,0
5339269432,139.804688,35.580208,0,0
5339269434,139.804688,35.582292,0,0
5339269442,139.810938,35.580208,0,0
5339269443,139.807813,35.582292,0,0
5339269444,139.810938,35.582292,0,0
5339269513,139.814063,35.578125,0,0
5339269531,139.814063,35.580208,0,0
5339269532,139.817188,35.580208,0,0
5339269534,139.817188,35.582292,4.9375,0.015
5339269543,139.820313,35.582292,1.689230769,0.005384615
5339314922,139.248438,35.617708,0,0
5339316934,139.242188,35.640625,0,0
5339316943,139.245313,35.640625,0,0
5339316944,139.248438,35.640625,0,0
5339318314,139.167188,35.653125,0,0
5339319913,139.239063,35.661458,0,0
5339319932,139.242188,35.663542,0,0
5339319934,139.242188,35.665625,0,0
5339319941,139.245313,35.663542,0,0
5339319942,139.248438,35.663542,0,0
5339319943,139.245313,35.665625,0,0
5339319944,139.248438,35.665625,0,0
5339322113,139.264063,35.603125,9.68,0.05
5339322342,139.298438,35.605208,8.37,0.05
5339322344,139.298438,35.607292,8.601176471,0.05
5339322431,139.301563,35.605208,9.68,0.05
5339322432,139.304688,35.605208,9.3525,0.05
5339322433,139.301563,35.607292,9.611052632,0.05
5339322434,139.304688,35.607292,9.68,0.05
5339322441,139.307813,35.605208,2.56,0.01
5339322442,139.310938,35.605208,2.577692308,0.01
5339322531,139.314063,35.605208,2.816363636,0.01
5339322533,139.314063,35.607292,3.19,0.01
5339323032,139.254688,35.613542,0,0
5339323224,139.285938,35.611458,0,0
5339323241,139.282813,35.613542,0,0
5339323242,139.285938,35.613542,0,0
5339323313,139.289063,35.611458,9.68,0.05
5339323314,139.292188,35.611458,9.377692308,0.05
5339323321,139.295313,35.609375,8.37,0.05
5339323322,139.298438,35.609375,8.37,0.05
5339323323,139.295313,35.611458,8.37,0.05
5339323331,139.289063,35.613542,4.555294118,0.023529412
5339323332,139.292188,35.613542,9.68,0.05
5339323333,139.289063,35.615625,0,0
5339323411,139.301563,35.609375,9.68,0.05
5339323732,139.342188,35.613542,12.12,0.05
5339323741,139.345313,35.613542,12.12,0.044615385
5339323742,139.348438,35.613542,12.12,0.05
5339323813,139.351563,35.611458,12.12,0.05
5339323814,139.354688,35.611458,10.93,0.05
5339323821,139.357813,35.609375,8.1975,0.0375
5339323822,139.360938,35.609375,10.93,0.05
5339323823,139.357813,35.611458,0.499090909,0.006363636
5339323824,139.360938,35.611458,8.197,0.041
5339323831,139.351563,35.613542,11.73133333,0.05
5339323832,139.354688,35.613542,8.048571429,0.039285714
5339323833,139.351563,35.615625,10.18,0.05
5339323834,139.354688,35.615625,11.425625,0.041875
5339323841,139.357813,35.613542,2.001,0.006
5339323842,139.360938,35.613542,2.273846154,0.008461538
5339323843,139.357813,35.615625,2.344,0.0072
5339323844,139.360938,35.615625,2.186,0.01
5339323923,139.370313,35.611458,8.716666667,0.05
5339323924,139.373438,35.611458,8.81875,0.05
5339323931,139.364063,35.613542,0,0
5339323933,139.364063,35.615625,1.431875,0.006875
5339323942,139.373438,35.613542,8.861666667,0.05
5339324011,139.251563,35.617708,0,0
5339324022,139.260938,35.617708,0,0
5339324024,139.260938,35.619792,0,0
5339324113,139.264063,35.619792,0,0
5339324133,139.264063,35.623958,0,0
5339324224,139.285938,35.619792,0,0
5339324232,139.279688,35.621875,0,0
5339324233,139.276563,35.623958,0,0
5339324234,139.279688,35.623958,0,0
5339324243,139.282813,35.623958,0,0
5339324311,139.289063,35.617708,0,0
5339324312,139.292188,35.617708,0,0
5339324331,139.289063,35.621875,0,0
5339324333,139.289063,35.623958,0,0
5339324334,139.292188,35.623958,0,0
5339324431,139.301563,35.621875,0,0
5339324433,139.301563,35.623958,3.226666667,0.016666667
5339324434,139.304688,35.623958,9.68,0.05
5339324742,139.348438,35.621875,0,0
5339324811,139.351563,35.617708,0,0
5339324812,139.354688,35.617708,0,0
5339324813,139.351563,35.619792,0,0
5339324814,139.354688,35.619792,0,0
5339324821,139.357813,35.617708,0.399090909,0.001363636
5339324822,139.360938,35.617708,7.12173913,0.030434783
5339324824,139.360938,35.619792,3.512,0.008
5339324831,139.351563,35.621875,0,0
5339324842,139.360938,35.621875,9.68,0.02
5339324911,139.364063,35.617708,4.370869565,0.017826087
5339324912,139.367188,35.617708,3.55,0.0175
5339324913,139.364063,35.619792,7.6868,0.0168
5339324914,139.367188,35.619792,3.861428571,0.021428571
5339324923,139.370313,35.619792,1.458,0.004
5339324924,139.373438,35.619792,0,0
5339324931,139.364063,35.621875,9.64,0.02
5339324932,139.367188,35.621875,1.077894737,0.006315789
5339324934,139.367188,35.623958,0,0
5339324941,139.370313,35.621875,0,0
5339324942,139.373438,35.621875,0,0
5339324943,139.370313,35.623958,0,0
5339324944,139.373438,35.623958,0,0
5339325111,139.264063,35.626042,0,0
5339325114,139.267188,35.628125,0,0
5339325141,139.270313,35.630208,0,0
5339325143,139.270313,35.632292,0,0
5339325211,139.276563,35.626042,0,0
5339325212,139.279688,35.626042,0,0
5339325214,139.279688,35.628125,1,0.005
5339325222,139.285938,35.626042,0,0
5339325223,139.282813,35.628125,2.03,0.01
5339325224,139.285938,35.628125,0,0
5339325232,139.279688,35.630208,0,0
5339325234,139.279688,35.632292,0,0
5339325241,139.282813,35.630208,0,0
5339325243,139.282813,35.632292,0,0
5339325244,139.285938,35.632292,0.828888889,0.003333333
5339325311,139.289063,35.626042,2.55,0.01
5339325312,139.292188,35.626042,0,0
5339325313,139.289063,35.628125,0,0
5339325314,139.292188,35.628125,0,0
5339325331,139.289063,35.630208,0,0
5339325332,139.292188,35.630208,0,0
5339325333,139.289063,35.632292,0,0
5339325344,139.298438,35.632292,0,0
5339325412,139.304688,35.626042,9.68,0.05
5339325421,139.307813,35.626042,9.68,0.05
5339325423,139.307813,35.628125,9.68,0.05
5339325424,139.310938,35.628125,7.605714286,0.05
5339325433,139.301563,35.632292,0,0
5339325434,139.304688,35.632292,9.68,0.05
5339325441,139.307813,35.630208,4.84,0.025
5339325442,139.310938,35.630208,6.8964,0.05
5339325443,139.307813,35.632292,2.42,0.0125
5339325444,139.310938,35.632292,6.82,0.05
5339325531,139.314063,35.630208,7.168571429,0.05
5339325533,139.314063,35.632292,7.2975,0.05
5339325534,139.317188,35.632292,7.5875,0.05
5339325623,139.332813,35.628125,0,0
5339325641,139.332813,35.630208,0,0
5339325643,139.332813,35.632292,0,0
5339325733,139.339063,35.632292,0,0
5339325823,139.357813,35.628125,9.63,0.02
5339325824,139.360938,35.628125,9.059,0.02
5339325911,139.364063,35.626042,1.18875,0.0025
5339325912,139.367188,35.626042,0,0
5339325913,139.364063,35.628125,4.603,0.01
5339325921,139.370313,35.626042,0,0
5339326031,139.251563,35.638542,0,0
5339326032,139.254688,35.638542,0,0
5339326033,139.251563,35.640625,0,0
5339326041,139.257813,35.638542,0,0
5339326121,139.270313,35.634375,0,0
5339326123,139.270313,35.636458,0,0
5339326133,139.264063,35.640625,0,0
5339326134,139.267188,35.640625,0.237,0.001
5339326141,139.270313,35.638542,1.072857143,0.004285714
5339326142,139.273438,35.638542,2.31,0.01
5339326143,139.270313,35.640625,0,0
5339326144,139.273438,35.640625,1.31,0.006666667
5339326211,139.276563,35.634375,0,0
5339326212,139.279688,35.634375,0,0
5339326222,139.285938,35.634375,0,0
5339326223,139.282813,35.636458,1.14,0.005
5339326224,139.285938,35.636458,0,0
5339326232,139.279688,35.638542,0,0
5339326311,139.289063,35.634375,0,0
5339326312,139.292188,35.634375,0,0
5339326321,139.295313,35.634375,0,0
5339326322,139.298438,35.634375,0,0
5339326411,139.301563,35.634375,0,0
5339326412,139.304688,35.634375,0,0
5339326421,139.307813,35.634375,0,0
5339326422,139.310938,35.634375,6.952,0.05
5339326511,139.314063,35.634375,7.253,0.05
5339326512,139.317188,35.634375,7.397058824,0.05
5339326514,139.317188,35.636458,7.078181818,0.05
5339326523,139.320313,35.636458,7.305714286,0.05
5339326541,139.320313,35.638542,9.466923077,0.05
5339326542,139.323438,35.638542,9.68,0.05
5339326544,139.323438,35.640625,9.68,0.05
5339326621,139.332813,35.634375,0,0
5339326622,139.335938,35.634375,0,0
5339326624,139.335938,35.636458,0,0
5339326631,139.326563,35.638542,9.68,0.05
5339326633,139.326563,35.640625,9.68,0.05
5339326634,139.329688,35.640625,9.461666667,0.05
5339326643,139.332813,35.640625,6.696,0.04
5339326644,139.335938,35.640625,0,0
5339326711,139.339063,35.634375,0,0
5339326712,139.342188,35.634375,0,0
5339326713,139.339063,35.636458,0,0
5339326714,139.342188,35.636458,0,0
5339326721,139.345313,35.634375,0,0
5339326723,139.345313,35.636458,0,0
5339326731,139.339063,35.638542,0,0
5339326732,139.342188,35.638542,0,0
5339326733,139.339063,35.640625,0,0
5339326734,139.342188,35.640625,0,0
5339326741,139.345313,35.638542,0,0
5339326743,139.345313,35.640625,1.321578947,0.007894737
5339326744,139.348438,35.640625,8.37,0.05
5339326814,139.354688,35.636458,3.78,0.02
5339326832,139.354688,35.638542,3.655,0.02
5339326834,139.354688,35.640625,3.555,0.02
5339326841,139.357813,35.638542,3.625,0.02
5339326843,139.357813,35.640625,1.501578947,0.008421053
5339326844,139.360938,35.640625,0,0
5339326933,139.364063,35.640625,0.6675,0
5339326934,139.367188,35.640625,0,0
5339326943,139.370313,35.640625,0,0
5339326944,139.373438,35.640625,0,0
5339327122,139.273438,35.642708,0.766,0.004
5339327134,139.267188,35.648958,0,0
5339327212,139.279688,35.642708,1.896666667,0.01
5339327213,139.276563,35.644792,1.78,0.01
5339327214,139.279688,35.644792,0,0
5339327221,139.282813,35.642708,1.77,0.01
5339327223,139.282813,35.644792,0.565,0.003333333
5339327241,139.282813,35.646875,0,0
5339327242,139.285938,35.646875,1.445,0.0075
5339327244,139.285938,35.648958,0,0
5339327333,139.289063,35.648958,3.3175,0.02125
5339327334,139.292188,35.648958,6.230714286,0.041428571
5339327343,139.295313,35.648958,5.004,0.034
5339327611,139.326563,35.642708,9.68,0.05
5339327612,139.329688,35.642708,9.243333333,0.05
5339327621,139.332813,35.642708,6.696,0.04
5339327622,139.335938,35.642708,0,0
5339327711,139.339063,35.642708,0,0
5339327712,139.342188,35.642708,0.881052632,0.005263158
5339327721,139.345313,35.642708,5.3568,0.032
5339327722,139.348438,35.642708,0.34875,0.002083333
5339327723,139.345313,35.644792,0.597857143,0.003571429
5339327724,139.348438,35.644792,0,0
5339327742,139.348438,35.646875,0,0
5339327744,139.348438,35.648958,2.775,0.01
5339327811,139.351563,35.642708,0,0
5339327812,139.354688,35.642708,2.963181818,0.016363636
5339327813,139.351563,35.644792,0.744166667,0.0025
5339327814,139.354688,35.644792,5.643478261,0.015652174
5339327821,139.357813,35.642708,1.2724,0.006
5339327822,139.360938,35.642708,0.0612,0
5339327823,139.357813,35.644792,1.008,0.0032
5339327824,139.360938,35.644792,0.0612,0
5339327831,139.351563,35.646875,0,0
5339327832,139.354688,35.646875,4.360555556,0.013333333
5339327833,139.351563,35.648958,1.179333333,0.004
5339327834,139.354688,35.648958,0,0
5339327841,139.357813,35.646875,0.9392,0.0024
5339327842,139.360938,35.646875,0,0
5339327843,139.357813,35.648958,0,0
5339327844,139.360938,35.648958,0.4608,0.0024
5339327911,139.364063,35.642708,0.2316,0
5339327912,139.367188,35.642708,2.2252,0.0096
5339327913,139.364063,35.644792,0.0204,0
5339327914,139.367188,35.644792,0.2452,0.0008
5339327921,139.370313,35.642708,0.3712,0.0016
5339327922,139.373438,35.642708,0.1088,0.0004
5339327923,139.370313,35.644792,2.4176,0.012
5339327924,139.373438,35.644792,0.8608,0.0024
5339327931,139.364063,35.646875,0.180909091,0.000909091
5339327932,139.367188,35.646875,0.078461538,0
5339327933,139.364063,35.648958,0.901333333,0.004666667
5339327941,139.370313,35.646875,0.657857143,0.004285714
5339327942,139.373438,35.646875,1.715294118,0.004117647
5339327944,139.373438,35.648958,0,0
5339328114,139.267188,35.653125,0,0
5339328121,139.270313,35.651042,0,0
5339328122,139.273438,35.651042,0,0
5339328123,139.270313,35.653125,0,0
5339328124,139.273438,35.653125,0,0
5339328141,139.270313,35.655208,0,0
5339328142,139.273438,35.655208,0,0
5339328144,139.273438,35.657292,0,0
5339328213,139.276563,35.653125,0,0
5339328214,139.279688,35.653125,0,0
5339328223,139.282813,35.653125,0,0
5339328224,139.285938,35.653125,6.728333333,0.041666667
5339328231,139.276563,35.655208,0,0
5339328232,139.279688,35.655208,0,0
5339328241,139.282813,35.655208,0,0
5339328242,139.285938,35.655208,4.0125,0.025
5339328243,139.282813,35.657292,0,0
5339328312,139.292188,35.651042,7.638,0.05
5339328321,139.295313,35.651042,6.728571429,0.046190476
5339328322,139.298438,35.651042,2.955,0.02
5339328323,139.295313,35.653125,2.93,0.02
5339328324,139.298438,35.653125,2.705714286,0.019047619
5339328331,139.289063,35.655208,7.934285714,0.05
5339328332,139.292188,35.655208,3.22,0.02
5339328333,139.289063,35.657292,1.656666667,0.01
5339328334,139.292188,35.657292,3.16,0.02
5339328342,139.298438,35.655208,3.02,0.02
5339328343,139.295313,35.657292,3.091538462,0.02
5339328344,139.298438,35.657292,3.2475,0.02
5339328413,139.301563,35.653125,2.075,0.015
5339328431,139.301563,35.655208,2.473333333,0.018571429
5339328433,139.301563,35.657292,2.598461538,0.02
5339328434,139.304688,35.657292,2.024,0.016
5339328721,139.345313,35.651042,2.61,0.01
5339328722,139.348438,35.651042,2.766666667,0.01
5339328724,139.348438,35.653125,2.353125,0.01
5339328734,139.342188,35.657292,6.99,0.05
5339328741,139.345313,35.655208,0.3625,0.0025
5339328742,139.348438,35.655208,1.680869565,0.009565217
5339328743,139.345313,35.657292,1.906363636,0.013636364
5339328744,139.348438,35.657292,0.878,0.0048
5339328811,139.351563,35.651042,2.761363636,0.009545455
5339328812,139.354688,35.651042,0.367391304,0.001304348
5339328813,139.351563,35.653125,1.24875,0.004375
5339328814,139.354688,35.653125,0,0
5339328821,139.357813,35.651042,0.095555556,0.000555556
5339328822,139.360938,35.651042,1.232666667,0.006666667
5339328823,139.357813,35.653125,0.0708,0.0008
5339328824,139.360938,35.653125,0.54,0.006
5339328831,139.351563,35.655208,0.104285714,0.00047619
5339328832,139.354688,35.655208,0,0
5339328833,139.351563,35.657292,1.019583333,0.00375
5339328834,139.354688,35.657292,0.3256,0.002
5339328841,139.357813,35.655208,0.432173913,0.003913043
5339328842,139.360938,35.655208,0.93,0.01
5339328843,139.357813,35.657292,0.874666667,0.008666667
5339328911,139.364063,35.651042,0,0
5339329014,139.254688,35.661458,0,0
5339329022,139.260938,35.659375,0,0
5339329024,139.260938,35.661458,0,0
5339329032,139.254688,35.663542,0,0
5339329033,139.251563,35.665625,0,0
5339329034,139.254688,35.665625,0,0
5339329112,139.267188,35.659375,0,0
5339329113,139.264063,35.661458,0,0
5339329114,139.267188,35.661458,0,0
5339329122,139.273438,35.659375,0,0
5339329123,139.270313,35.661458,0,0
5339329124,139.273438,35.661458,0,0
5339329141,139.270313,35.663542,0,0
5339329143,139.270313,35.665625,0,0
5339329144,139.273438,35.665625,0,0
5339329211,139.276563,35.659375,0,0
5339329213,139.276563,35.661458,0,0
5339329222,139.285938,35.659375,0,0
5339329224,139.285938,35.661458,0,0
5339329232,139.279688,35.663542,0,0
5339329233,139.276563,35.665625,0,0
5339329234,139.279688,35.665625,0,0
5339329241,139.282813,35.663542,0,0
5339329242,139.285938,35.663542,0,0
5339329244,139.285938,35.665625,0,0
5339329321,139.295313,35.659375,2.95,0.02
5339329322,139.298438,35.659375,3.166,0.02
5339329323,139.295313,35.661458,2.91,0.02
5339329331,139.289063,35.663542,0,0
5339329333,139.289063,35.665625,0,0
5339329334,139.292188,35.665625,0,0
5339329341,139.295313,35.663542,2.71,0.01
5339329343,139.295313,35.665625,0,0
5339329411,139.301563,35.659375,2.406363636,0.016363636
5339329412,139.304688,35.659375,1.3825,0.010625
5339329413,139.301563,35.661458,0,0
5339329421,139.307813,35.659375,0.745,0.005
5339329423,139.307813,35.661458,2.682727273,0.013636364
5339329424,139.310938,35.661458,1.901666667,0.01
5339329441,139.307813,35.663542,6.548,0.03
5339329442,139.310938,35.663542,2.660909091,0.012727273
5339329443,139.307813,35.665625,5.935,0.03
5339329444,139.310938,35.665625,3.82,0.0184
5339329532,139.317188,35.663542,0,0
5339329533,139.314063,35.665625,0,0
5339329534,139.317188,35.665625,3.7952,0.0188
5339329541,139.320313,35.663542,1.83,0.01
5339329543,139.320313,35.665625,2.3812,0.0112
5339329544,139.323438,35.665625,0.92,0.0025
5339329633,139.326563,35.665625,2.433529412,0.011176471
5339329634,139.329688,35.665625,3.052,0.011
5339329642,139.335938,35.663542,0,0
5339329643,139.332813,35.665625,0.498823529,0.001764706
5339329644,139.335938,35.665625,0.2044,0.0008
5339329712,139.342188,35.659375,4.480666667,0.034
5339329714,139.342188,35.661458,0.686666667,0.01
5339329721,139.345313,35.659375,3.5732,0.0268
5339329722,139.348438,35.659375,0.1008,0.0012
5339329723,139.345313,35.661458,0.6248,0.0084
5339329724,139.348438,35.661458,0.415,0.002916667
5339329731,139.339063,35.663542,0.044666667,0.000666667
5339329732,139.342188,35.663542,0.536666667,0.004583333
5339329733,139.339063,35.665625,1.5272,0.0056
5339329734,139.342188,35.665625,1.0444,0.004
5339329741,139.345313,35.663542,0.1208,0.0016
5339329742,139.348438,35.663542,1.626,0.0084
5339329743,139.345313,35.665625,0,0
5339329744,139.348438,35.665625,0,0
5339329811,139.351563,35.659375,0.4552,0.0024
5339329812,139.354688,35.659375,1.393043478,0.00826087
5339329813,139.351563,35.661458,1.206,0.0052
5339329814,139.354688,35.661458,0.887058824,0.004117647
5339329821,139.357813,35.659375,2.09,0.01
5339329831,139.351563,35.663542,1.5256,0.006
5339329832,139.354688,35.663542,0,0
5339329833,139.351563,35.665625,0,0
5339330244,139.410938,35.590625,1.845384615,0.01
5339330314,139.417188,35.586458,0,0
5339330321,139.420313,35.584375,0,0
5339330322,139.423438,35.584375,0,0
5339330323,139.420313,35.586458,0,0
5339330332,139.417188,35.588542,0,0
5339330333,139.414063,35.590625,1.952941176,0.01
5339330334,139.417188,35.590625,1.708125,0.00875
5339330341,139.420313,35.588542,0,0
5339330411,139.426563,35.584375,0,0
5339330412,139.429688,35.584375,0,0
5339330413,139.426563,35.586458,0,0
5339330421,139.432813,35.584375,0,0
5339330422,139.435938,35.584375,0,0
5339330424,139.435938,35.586458,0,0
5339330431,139.426563,35.588542,0,0
5339330433,139.426563,35.590625,0,0
5339330511,139.439063,35.584375,0,0
5339330512,139.442188,35.584375,0,0
5339330513,139.439063,35.586458,0,0
5339330514,139.442188,35.586458,0,0
5339330521,139.445313,35.584375,0,0
5339330523,139.445313,35.586458,0.36375,0
5339330524,139.448438,35.586458,1.43125,0
5339330541,139.445313,35.588542,1.77,0
5339330542,139.448438,35.588542,0.295,0
5339330613,139.451563,35.586458,4.835263158,0.009473684
5339330614,139.454688,35.586458,1.694666667,0.004
5339330623,139.457813,35.586458,0.949333333,0.002
5339330624,139.460938,35.586458,4.541904762,0.01
5339330631,139.451563,35.588542,0.986,0.002
5339330632,139.454688,35.588542,1.696,0.004
5339330641,139.457813,35.588542,0.227142857,0.00047619
5339330642,139.460938,35.588542,2.71,0.00375
5339330643,139.457813,35.590625,1.36,0.003888889
5339330644,139.460938,35.590625,3.116666667,0.01
5339330711,139.464063,35.584375,0,0
5339330712,139.467188,35.584375,1.592727273,0.002727273
5339330713,139.464063,35.586458,2.4716,0.006
5339330714,139.467188,35.586458,2.3272,0.004
5339330721,139.470313,35.584375,2.430416667,0.004166667
5339330722,139.473438,35.584375,0,0
5339330723,139.470313,35.586458,0.446923077,0.000769231
5339330731,139.464063,35.588542,0.435,0.000555556
5339330732,139.467188,35.588542,0,0
5339330811,139.476563,35.584375,0,0
5339330812,139.479688,35.584375,0,0
5339330814,139.479688,35.586458,0,0
5339330821,139.482813,35.584375,0,0
5339330822,139.485938,35.584375,0,0
5339330823,139.482813,35.586458,0,0
5339330824,139.485938,35.586458,0,0
5339330832,139.479688,35.588542,0,0
5339330833,139.476563,35.590625,0,0
5339330834,139.479688,35.590625,0,0
5339330841,139.482813,35.588542,0,0
5339330911,139.489063,35.584375,0,0
5339330912,139.492188,35.584375,0,0
5339330913,139.489063,35.586458,0,0
5339330914,139.492188,35.586458,0,0
5339330921,139.495313,35.584375,0,0
5339330923,139.495313,35.586458,0,0
5339330932,139.492188,35.588542,0,0
5339330941,139.495313,35.588542,0,0
5339331144,139.398438,35.598958,8.9425,0.02
5339331222,139.410938,35.592708,2.052,0.01
5339331223,139.407813,35.594792,2.11,0.01
5339331224,139.410938,35.594792,2.21375,0.01
5339331231,139.401563,35.596875,5.375384615,0.012307692
5339331232,139.404688,35.596875,2.905909091,0.006363636
5339331233,139.401563,35.598958,8.894375,0.02
5339331241,139.407813,35.596875,2.6805,0.0095
5339331242,139.410938,35.596875,2.412222222,0.01
5339331311,139.414063,35.592708,2.132727273,0.01
5339331312,139.417188,35.592708,2.03,0.01
5339331313,139.414063,35.594792,2.1875,0.01
5339331322,139.423438,35.592708,0,0
5339331324,139.423438,35.594792,0.69,0.004
5339331331,139.414063,35.596875,2.42,0.01
5339331333,139.414063,35.598958,2.4,0.01
5339331411,139.426563,35.592708,0,0
5339331444,139.435938,35.598958,0,0
5339331514,139.442188,35.594792,0,0
5339331522,139.448438,35.592708,0,0
5339331523,139.445313,35.594792,0,0
5339331524,139.448438,35.594792,0,0
5339331531,139.439063,35.596875,0,0
5339331532,139.442188,35.596875,0,0
5339331533,139.439063,35.598958,0,0
5339331534,139.442188,35.598958,0,0
5339331541,139.445313,35.596875,0,0
5339331542,139.448438,35.596875,0,0
5339331543,139.445313,35.598958,0,0
5339331611,139.451563,35.592708,0,0
5339331612,139.454688,35.592708,7.819333333,0.031333333
5339331613,139.451563,35.594792,0.339565217,0.000869565
5339331614,139.454688,35.594792,3.813571429,0.010714286
5339331621,139.457813,35.592708,4.145714286,0.012142857
5339331623,139.457813,35.594792,4.11,0.01
5339331734,139.467188,35.598958,4.4675,0.01
5339331742,139.473438,35.596875,0,0
5339331743,139.470313,35.598958,0.894,0.002
5339331744,139.473438,35.598958,0,0
5339331811,139.476563,35.592708,0,0
5339331812,139.479688,35.592708,0,0
5339331813,139.476563,35.594792,0,0
5339331831,139.476563,35.596875,0,0
5339332122,139.398438,35.601042,9.0025,0.02
5339332211,139.401563,35.601042,9.04,0.02
5339332422,139.435938,35.601042,0,0
5339332511,139.439063,35.601042,0,0
5339332521,139.445313,35.601042,0,0
5339332523,139.445313,35.603125,0,0
5339332942,139.498438,35.605208,10.93,0.03
5339332944,139.498438,35.607292,10.93,0.03
5339333011,139.376563,35.609375,9.476,0.05
5339333013,139.376563,35.611458,9.567142857,0.05
5339333031,139.376563,35.613542,6.2755,0.0385
5339333032,139.379688,35.613542,0,0
5339333033,139.376563,35.615625,0.663333333,0.003333333
5339333034,139.379688,35.615625,8.405,0.039285714
5339333041,139.382813,35.613542,5.795,0.0275
5339333043,139.382813,35.615625,5.666428571,0.017857143
5339333231,139.401563,35.613542,9.79,0.02
5339333232,139.404688,35.613542,10.93,0.05
5339333233,139.401563,35.615625,9.75,0.02
5339333234,139.404688,35.615625,10.83083333,0.0475
5339333242,139.410938,35.613542,12.12,0.05
5339333243,139.407813,35.615625,10.23428571,0.05
5339333244,139.410938,35.615625,9.125625,0.05
5339333331,139.414063,35.613542,10.97555556,0.05
5339333333,139.414063,35.615625,4.139,0.05
5339333431,139.426563,35.613542,4.15,0.05
5339333433,139.426563,35.615625,3.116,0.026
5339333824,139.485938,35.611458,9.68,0.03
5339333841,139.482813,35.613542,0,0
5339333842,139.485938,35.613542,4.84,0.015
5339333913,139.489063,35.611458,9.68,0.03
5339333914,139.492188,35.611458,10.72166667,0.03
5339333921,139.495313,35.609375,10.93,0.03
5339333922,139.498438,35.609375,10.93,0.03
5339333923,139.495313,35.611458,10.41863636,0.03
5339333931,139.489063,35.613542,9.68,0.03
5339333932,139.492188,35.613542,10.305,0.03
5339333941,139.495313,35.613542,10.93,0.03
5339334012,139.379688,35.617708,10.93,0.03
5339334021,139.382813,35.617708,8.398095238,0.032857143
5339334022,139.385938,35.617708,9.68,0.05
5339334023,139.382813,35.619792,9.68,0.05
5339334024,139.385938,35.619792,9.68,0.05
5339334031,139.376563,35.621875,0,0
5339334033,139.376563,35.623958,0,0
5339334034,139.379688,35.623958,0,0
5339334042,139.385938,35.621875,9.68,0.05
