X（m）,Y（m）,経度（度）,緯度（度）,到達時間（1cm）（秒）,到達時間（30cm）（秒）,到達時間（1m）（秒）,到達時間（最高水位）（秒）
-6995,-315065,139.75834030,33.15955524,135.4,1392.7,1414.8,1459.7
-6985,-315065,139.75844751,33.15955530,1397.8,1404.4,1423.2,1460.0
-6975,-315065,139.75855472,33.15955536,1405.5,1411.2,1430.4,1459.7
-6965,-315065,139.75866192,33.15955543,1389.2,1398.2,1416.5,1458.4
-6955,-315065,139.75876913,33.15955549,1425.3,1430.8,1449.7,1456.6
-6945,-315065,139.75887634,33.15955556,1429.8,1435.0,1452.1,1455.1
-6915,-315065,139.75919797,33.15955575,1413.7,1420.3,1439.2,1461.7
-6905,-315065,139.75930518,33.15955581,1430.8,1437.6,1461.1,1464.2
-6895,-315065,139.75941239,33.15955588,1457.3,-9999.0,-9999.0,1462.4
-7015,-315075,139.75812595,33.15946493,134.6,1392.8,1413.0,1457.3
-7005,-315075,139.75823316,33.15946500,429.8,1394.8,1415.3,1458.2
-6995,-315075,139.75834037,33.15946506,1410.7,1417.8,1433.2,1460.2
-6885,-315075,139.75951968,33.15946577,1420.7,1427.0,1442.7,1467.5
-7045,-315085,139.75780440,33.15937456,133.7,1392.8,1413.9,1461.5
-7035,-315085,139.75791161,33.15937463,138.0,1392.9,1414.0,1455.5
-7025,-315085,139.75801882,33.15937469,1411.7,1417.7,1433.9,1455.9
-6885,-315085,139.75951975,33.15937559,1419.6,1425.8,1440.3,1469.2
-7065,-315095,139.75759006,33.15928426,1385.9,1396.6,1415.3,1461.3
-7055,-315095,139.75769727,33.15928432,1407.2,1413.8,1429.8,1462.2
-6885,-315095,139.75951983,33.15928542,1433.0,1440.3,1455.2,1471.7
-6875,-315095,139.75962704,33.15928548,1429.0,1434.1,1449.7,1462.7
-6865,-315095,139.75973424,33.15928554,1407.3,1415.5,1429.5,1464.4
-6855,-315095,139.75984145,33.15928561,1406.7,1413.7,1427.3,1465.2
-6725,-315095,139.76123517,33.15928642,1402.9,1410.3,1427.5,1471.8
-7065,-315105,139.75759014,33.15919408,1426.7,1432.1,1446.5,1460.6
-6865,-315105,139.75973432,33.15919537,1451.6,1463.9,-9999.0,1467.6
-6855,-315105,139.75984153,33.15919543,1437.2,1441.9,1462.3,1467.0
-6845,-315105,139.75994874,33.15919550,150.9,1405.2,1421.3,1468.3
-6785,-315105,139.76059199,33.15919587,1412.0,1417.3,1431.0,1465.6
-6755,-315105,139.76091362,33.15919606,1420.0,1425.2,1440.2,1467.8
-6745,-315105,139.76102083,33.15919612,1435.2,1440.8,1461.8,1467.1
-6735,-315105,139.76112804,33.15919619,1451.1,1457.4,-9999.0,1472.5
-6715,-315105,139.76134245,33.15919631,1462.1,-9999.0,-9999.0,1470.6
-6695,-315105,139.76155687,33.15919643,1416.8,1422.8,1438.0,1472.2
-6685,-315105,139.76166408,33.15919649,1411.1,1417.6,1432.5,1470.3
-6665,-315105,139.76187850,33.15919662,151.1,1405.5,1424.2,1468.4
-6645,-315105,139.76209292,33.15919674,148.2,1405.8,1425.6,1470.1
-7085,-315115,139.75737580,33.15910378,1403.3,1409.0,1424.4,1458.1
-7075,-315115,139.75748301,33.15910384,1434.4,1439.1,-9999.0,1461.3
-6845,-315115,139.75994881,33.15910532,1424.2,1429.2,1442.5,1468.8
-6785,-315115,139.76059207,33.15910570,1442.5,1446.8,-9999.0,1473.2
-6665,-315115,139.76187857,33.15910644,1468.8,-9999.0,-9999.0,1475.0
-6655,-315115,139.76198578,33.15910651,1449.8,1457.2,-9999.0,1469.6
-6625,-315115,139.76230741,33.15910669,1409.8,1417.7,1433.6,1813.3
-6615,-315115,139.76241462,33.15910675,151.2,1407.1,1425.5,1814.1
-6595,-315115,139.76262903,33.15910687,1410.0,1417.1,1434.6,1475.2
-7095,-315125,139.75726867,33.15901354,1394.4,1402.0,1418.2,1456.8
-7085,-315125,139.75737588,33.15901360,1458.2,-9999.0,-9999.0,1461.4
-6845,-315125,139.75994889,33.15901515,1468.7,-9999.0,-9999.0,1472.8
-6835,-315125,139.76005610,33.15901521,1416.8,1421.4,1434.7,1466.6
-6815,-315125,139.76027051,33.15901534,1316.6,1410.2,1424.8,1467.8
-6805,-315125,139.76037772,33.15901540,148.1,1407.4,1422.0,1469.4
-6795,-315125,139.76048493,33.15901546,1437.5,1442.8,1466.2,1467.6
-6595,-315125,139.76262911,33.15901670,1439.9,1446.2,1466.5,1474.2
-7095,-315135,139.75726875,33.15892336,1428.8,1433.1,1448.1,1458.7
-6835,-315135,139.76005617,33.15892504,1438.2,1444.2,1465.3,1466.9
-6825,-315135,139.76016338,33.15892510,1428.2,1433.5,1449.8,1470.6
-6815,-315135,139.76027059,33.15892516,1422.8,1428.3,1439.1,1472.9
