X（m）,Y（m）,経度（度）,緯度（度）,到達時間（1cm）（秒）,到達時間（30cm）（秒）,到達時間（1m）（秒）,到達時間（最高水位）（秒）
-6995,-391135,139.75891437,32.47356139,1843.8,1845.2,1847.0,2176.6
-6985,-391135,139.75902076,32.47356146,1757.0,1765.4,1846.8,2179.8
-6975,-391135,139.75912714,32.47356152,133.4,1751.0,1846.2,2180.2
-7015,-391145,139.75870166,32.47347108,1842.3,1843.7,1844.9,2175.1
-7005,-391145,139.75880805,32.47347115,1844.0,1845.4,1846.7,2177.8
-6995,-391145,139.75891444,32.47347121,1847.0,1848.2,1849.3,2177.9
-6985,-391145,139.75902083,32.47347127,1850.7,1852.8,2168.2,2182.2
-6975,-391145,139.75912722,32.47347133,1848.2,1850.6,1853.3,2182.8
-7035,-391155,139.75848896,32.47338077,1843.0,1844.2,1845.5,2179.4
-7025,-391155,139.75859535,32.47338083,1843.8,1845.5,1846.8,2180.0
-7015,-391155,139.75870174,32.47338090,1847.5,1848.5,1849.7,2176.1
-7005,-391155,139.75880813,32.47338096,1853.6,1857.2,2168.5,2170.8
-6995,-391155,139.75891452,32.47338102,2169.2,2169.7,2170.2,2177.9
-6985,-391155,139.75902090,32.47338109,2169.8,2170.7,2180.4,2181.2
-6975,-391155,139.75912729,32.47338115,1898.5,1901.1,2174.7,2179.4
-6965,-391155,139.75923368,32.47338121,1777.2,1851.0,1853.1,3134.8
-7055,-391165,139.75827626,32.47329046,1851.8,1855.8,2168.9,2177.7
-7045,-391165,139.75838265,32.47329052,1851.2,1856.0,1860.2,2178.8
-7035,-391165,139.75848904,32.47329059,2168.1,2168.7,2169.3,2179.4
-7025,-391165,139.75859542,32.47329065,2169.9,2170.6,2171.5,2179.4
-7015,-391165,139.75870181,32.47329071,2169.9,2171.1,2172.3,2175.2
-6965,-391165,139.75923375,32.47329103,1892.8,1904.5,2185.4,2188.7
-6955,-391165,139.75934014,32.47329109,1852.1,1854.1,1856.6,3133.1
-6945,-391165,139.75944653,32.47329115,1769.5,1852.3,1854.0,2190.0
-7035,-391175,139.75848911,32.47320040,2179.8,-9999.0,-9999.0,2182.0
-6955,-391175,139.75934022,32.47320091,1860.0,1863.0,1941.5,2408.7
-6945,-391175,139.75944661,32.47320097,1859.0,1862.5,1884.3,2184.9
-6935,-391175,139.75955299,32.47320103,1854.8,1857.0,1859.8,3118.9
-7095,-391185,139.75785086,32.47310984,136.1,222.5,1837.5,2175.9
-6935,-391185,139.75955307,32.47311085,1859.2,1869.0,1873.1,3118.1
-6925,-391185,139.75965946,32.47311091,1755.5,1764.1,1857.3,3116.2
-7125,-391195,139.75753177,32.47301946,1831.7,1833.5,1837.2,2178.4
-7115,-391195,139.75763816,32.47301953,137.2,219.8,1836.6,2177.9
-7105,-391195,139.75774454,32.47301959,1836.1,1837.3,1838.7,2177.6
-7095,-391195,139.75785093,32.47301965,2175.9,-9999.0,-9999.0,2179.8
-6935,-391195,139.75955314,32.47302066,1873.9,1875.6,1878.2,3117.9
-6925,-391195,139.75965953,32.47302072,1858.2,1860.1,1862.1,3114.8
-6915,-391195,139.75976592,32.47302079,142.6,1741.2,1858.0,3114.8
-7175,-391205,139.75699990,32.47292896,1822.6,1825.4,1828.2,2183.6
-7165,-391205,139.75710629,32.47292902,1828.0,1831.4,1837.2,2182.7
-7155,-391205,139.75721268,32.47292908,1830.5,1835.1,1840.6,2181.8
-7145,-391205,139.75731907,32.47292915,222.9,1832.0,1834.6,2182.8
-7135,-391205,139.75742545,32.47292921,1831.9,1833.9,1836.1,2182.9
-7125,-391205,139.75753184,32.47292928,1849.2,1851.7,1854.2,2177.8
-7115,-391205,139.75763823,32.47292934,2172.2,2172.8,2173.4,2177.2
-6925,-391205,139.75965960,32.47293054,1862.8,1864.2,1865.8,3113.7
-6915,-391205,139.75976599,32.47293060,1859.0,1860.2,1861.7,2197.3
-6905,-391205,139.75987238,32.47293067,1858.0,1859.3,1860.6,3117.2
-7205,-391215,139.75668082,32.47283858,122.8,1272.0,1821.0,2187.0
-7195,-391215,139.75678720,32.47283864,177.4,1819.4,1822.9,2185.4
-7185,-391215,139.75689359,32.47283871,1822.1,1824.7,1827.5,2184.2
-7175,-391215,139.75699998,32.47283877,1834.8,1838.2,1841.8,2183.2
-7165,-391215,139.75710637,32.47283884,1863.2,1865.4,1867.6,2182.3
-7155,-391215,139.75721275,32.47283890,1860.8,1863.7,2178.7,2181.1
-7145,-391215,139.75731914,32.47283896,1859.1,1861.4,1865.5,2182.4
-7135,-391215,139.75742553,32.47283903,2177.4,2178.8,2180.2,2182.7
-6915,-391215,139.75976606,32.47284042,1893.0,2193.7,2195.1,2197.1
-6905,-391215,139.75987245,32.47284048,1866.8,1871.8,1888.3,3116.8
-6895,-391215,139.75997884,32.47284054,1861.0,1862.2,1863.6,1890.5
-6885,-391215,139.76008523,32.47284060,1752.4,1860.7,1862.0,1890.7
-7205,-391225,139.75668089,32.47274839,1820.0,1823.3,1826.6,2186.9
-7195,-391225,139.75678728,32.47274846,1835.8,1838.7,1842.5,2186.2
-7185,-391225,139.75689367,32.47274852,1844.7,1848.5,1862.7,2185.7
-7175,-391225,139.75700005,32.47274859,2182.2,2182.8,2183.2,2185.9
-6895,-391225,139.75997891,32.47275036,1873.7,1884.1,1886.3,1888.8
-6885,-391225,139.76008530,32.47275042,1863.3,1865.2,1867.8,1889.8
-7215,-391235,139.75657458,32.47265814,1825.4,1828.6,1831.4,2188.8
-7205,-391235,139.75668097,32.47265821,1866.5,1872.3,2176.8,2188.3
-7195,-391235,139.75678736,32.47265827,2185.7,2187.0,-9999.0,2188.2
-6885,-391235,139.76008537,32.47266024,1868.1,1870.1,1872.8,3124.4
-6875,-391235,139.76019176,32.47266030,1863.1,1864.2,1865.3,1884.8
-6865,-391235,139.76029815,32.47266036,213.2,1740.5,1864.6,1885.4
-6885,-391245,139.76008545,32.47257005,1874.6,1875.8,1877.4,3123.1
-6875,-391245,139.76019183,32.47257011,1866.8,1868.0,1869.6,1886.0
-6865,-391245,139.76029822,32.47257018,1865.4,1866.5,1867.6,1883.0
-6855,-391245,139.76040461,32.47257024,1864.2,1865.3,1866.5,1883.9
-6855,-391255,139.76040468,32.47248005,1868.0,1869.2,1870.5,1884.8
-6835,-391265,139.76061753,32.47238999,1869.8,1870.9,1872.2,2071.0
-7275,-391275,139.75593656,32.47229702,1831.8,1835.2,1840.3,2197.5
-7285,-391285,139.75583025,32.47220677,1813.0,1815.9,1819.1,2198.7
-7295,-391295,139.75572394,32.47211652,1804.2,1808.5,1813.0,2200.2
-6795,-391295,139.76104329,32.47211968,1869.2,1870.9,1872.5,1895.1
-6785,-391295,139.76114968,32.47211975,141.9,1727.4,1869.4,1896.6
