X（m）,Y（m）,経度（度）,緯度（度）,到達時間（1cm）（秒）,到達時間（30cm）（秒）,到達時間（1m）（秒）,到達時間（最高水位）（秒）
-28195,-207945,139.52766369,34.12507027,89.0,1640.8,1692.9,2355.8
-28005,-207945,139.52972351,34.12507538,61.2,1646.8,1700.2,2378.9
-28225,-207955,139.52733879,34.12497931,97.3,1636.1,1691.4,2352.3
-28215,-207955,139.52744720,34.12497958,124.6,1638.2,1692.5,2352.2
-28205,-207955,139.52755561,34.12497985,95.6,1638.7,1692.3,2353.1
-28195,-207955,139.52766402,34.12498012,1282.4,1657.2,1699.2,2355.4
-28185,-207955,139.52777243,34.12498039,1629.5,1658.3,1701.5,2355.7
-28065,-207955,139.52907337,34.12498362,1729.0,1738.1,1776.3,2360.8
-28055,-207955,139.52918178,34.12498388,1736.0,1750.2,2336.2,2361.3
-28035,-207955,139.52939860,34.12498442,1681.1,1693.3,1724.0,2362.4
-28025,-207955,139.52950701,34.12498469,1668.9,1687.8,1719.8,2378.1
-28015,-207955,139.52961542,34.12498496,1713.3,1723.1,1754.9,2378.4
-28005,-207955,139.52972383,34.12498523,1694.9,1703.3,1730.7,2377.4
-27995,-207955,139.52983224,34.12498549,1664.4,1685.9,1718.4,2367.6
-27985,-207955,139.52994066,34.12498576,1682.6,1694.2,1724.7,2365.9
-27975,-207955,139.53004907,34.12498603,1673.5,1687.8,1719.7,2379.2
-27965,-207955,139.53015748,34.12498630,50.9,1648.2,1699.8,2378.6
-28675,-207965,139.52246061,34.12487689,126.8,1628.1,1679.5,6245.3
-28665,-207965,139.52256902,34.12487717,1663.1,1677.3,1712.7,6245.0
-28655,-207965,139.52267743,34.12487744,1168.8,1633.7,1683.2,6243.8
-28265,-207965,139.52690547,34.12488807,1719.8,1730.0,1757.2,2352.2
-28255,-207965,139.52701388,34.12488834,1633.0,1660.7,1700.5,2350.4
-28245,-207965,139.52712229,34.12488861,1183.5,1642.0,1692.3,2350.7
-28235,-207965,139.52723070,34.12488888,1661.1,1677.6,1713.5,2350.9
-28225,-207965,139.52733911,34.12488915,1684.8,1695.2,1727.3,2351.9
-28215,-207965,139.52744752,34.12488942,1701.2,1714.7,1741.2,2350.7
-28205,-207965,139.52755593,34.12488969,1709.5,1719.1,1744.6,2349.2
-28195,-207965,139.52766434,34.12488996,1718.6,1727.6,1756.7,2348.5
-28185,-207965,139.52777275,34.12489023,1724.5,1733.1,1763.0,2354.6
-28175,-207965,139.52788117,34.12489050,1721.7,1728.8,1757.3,2355.4
-28165,-207965,139.52798958,34.12489077,1713.7,1723.3,1749.7,2356.5
-28155,-207965,139.52809799,34.12489104,1711.2,1720.7,1747.6,2354.7
-28145,-207965,139.52820640,34.12489130,1712.0,1718.0,1745.8,2357.1
-28135,-207965,139.52831481,34.12489157,1696.1,1705.2,1732.2,2356.9
-28125,-207965,139.52842322,34.12489184,1660.7,1681.1,1713.2,2356.4
-28115,-207965,139.52853163,34.12489211,1214.2,1656.9,1701.7,2358.9
-28105,-207965,139.52864004,34.12489238,92.2,1647.5,1697.9,2358.7
-28095,-207965,139.52874845,34.12489265,90.8,1646.8,1698.5,2360.6
-28085,-207965,139.52885687,34.12489292,92.5,1646.6,1698.8,2360.6
-28075,-207965,139.52896528,34.12489319,1687.1,1699.0,1726.5,2360.4
-28065,-207965,139.52907369,34.12489346,2339.6,2344.1,-9999.0,2360.6
-28055,-207965,139.52918210,34.12489373,2343.4,2361.6,-9999.0,2422.9
-28045,-207965,139.52929051,34.12489399,2348.6,2358.6,-9999.0,2362.7
-28035,-207965,139.52939892,34.12489426,2347.3,2356.1,-9999.0,2380.1
-28025,-207965,139.52950733,34.12489453,2337.9,2345.9,2375.1,2376.4
-28015,-207965,139.52961574,34.12489480,2353.2,2359.4,-9999.0,2377.9
-28005,-207965,139.52972415,34.12489507,2356.7,2366.3,-9999.0,2376.6
-27995,-207965,139.52983257,34.12489533,2347.6,2355.2,-9999.0,2368.4
-27985,-207965,139.52994098,34.12489560,2349.7,2358.4,-9999.0,2367.5
-27975,-207965,139.53004939,34.12489587,2340.8,2349.4,2373.8,2376.2
-27965,-207965,139.53015780,34.12489614,1744.4,1757.7,2344.2,2376.4
-27955,-207965,139.53026621,34.12489641,1704.1,1714.4,1747.3,2376.5
-27945,-207965,139.53037462,34.12489667,1660.1,1682.2,1716.7,2378.7
-27935,-207965,139.53048303,34.12489694,46.2,1646.2,1703.3,2379.8
-27925,-207965,139.53059144,34.12489721,43.7,1646.9,1703.2,2385.6
-27915,-207965,139.53069986,34.12489747,38.8,1649.2,1703.0,2385.1
-28785,-207975,139.52126842,34.12478371,1218.5,1632.4,1681.6,6256.4
-28775,-207975,139.52137683,34.12478399,158.1,1624.2,1676.9,6256.0
-28765,-207975,139.52148524,34.12478426,813.6,1628.3,1678.8,6254.9
-28755,-207975,139.52159365,34.12478454,141.6,1624.2,1677.0,6253.9
-28745,-207975,139.52170206,34.12478481,1611.9,1643.0,1689.1,6252.8
-28735,-207975,139.52181048,34.12478509,1681.8,1692.7,1726.3,6251.1
-28725,-207975,139.52191889,34.12478536,1697.2,1709.1,1740.2,6250.3
-28715,-207975,139.52202730,34.12478564,1699.2,1707.6,1740.7,6248.1
-28705,-207975,139.52213571,34.12478591,1716.1,1724.9,1764.5,6245.5
-28695,-207975,139.52224412,34.12478619,1746.4,1765.3,-9999.0,6243.5
-28645,-207975,139.52278617,34.12478756,1793.2,1797.5,-9999.0,6244.4
-28635,-207975,139.52289458,34.12478783,1684.1,1690.6,1726.4,6244.1
-28625,-207975,139.52300300,34.12478811,1633.2,1659.1,1695.7,6242.8
-28265,-207975,139.52690579,34.12479791,1727.8,1735.0,1764.1,2349.9
-28255,-207975,139.52701420,34.12479818,1643.2,1670.8,1705.8,2349.8
-28245,-207975,139.52712261,34.12479845,1668.5,1681.8,1716.9,2350.2
-28235,-207975,139.52723102,34.12479872,1708.3,1717.7,1743.7,2350.5
-28225,-207975,139.52733943,34.12479899,1729.6,1738.0,1770.2,2350.2
-28215,-207975,139.52744785,34.12479926,1740.8,1749.3,2332.2,2347.9
-28205,-207975,139.52755626,34.12479953,1752.5,1767.7,2337.2,2349.1
-28195,-207975,139.52766467,34.12479980,2332.9,2338.1,-9999.0,2350.4
-28185,-207975,139.52777308,34.12480007,2339.4,2346.6,-9999.0,2351.2
-28175,-207975,139.52788149,34.12480034,2344.5,-9999.0,-9999.0,2352.4
-28165,-207975,139.52798990,34.12480061,2345.9,2353.0,-9999.0,2355.4
-28155,-207975,139.52809831,34.12480088,2339.9,2347.6,-9999.0,2354.1
-28145,-207975,139.52820672,34.12480115,2333.4,2339.2,2352.3,2356.2
-28135,-207975,139.52831513,34.12480142,2333.4,2337.2,2351.4,2356.6
-28125,-207975,139.52842354,34.12480168,1745.1,1751.6,2331.1,2356.1
-28115,-207975,139.52853196,34.12480195,1715.2,1723.0,1752.5,2358.2
-28105,-207975,139.52864037,34.12480222,1707.5,1715.3,1743.1,2358.2
-28095,-207975,139.52874878,34.12480249,1698.6,1707.6,1732.2,2359.4
-28085,-207975,139.52885719,34.12480276,1695.3,1704.0,1729.8,2360.0
-28075,-207975,139.52896560,34.12480303,1738.4,1750.0,2329.4,2359.1
-28065,-207975,139.52907401,34.12480330,2348.6,2353.0,-9999.0,2409.2
-28055,-207975,139.52918242,34.12480357,2350.0,2376.1,2393.1,2409.9
-28045,-207975,139.52929083,34.12480383,1805.4,2371.2,2374.4,2412.9
-28035,-207975,139.52939924,34.12480410,1791.8,1805.4,2369.7,2415.9
-28025,-207975,139.52950766,34.12480437,1786.5,2353.8,2368.3,2380.9
-28015,-207975,139.52961607,34.12480464,2360.2,2367.2,-9999.0,2392.2
-28005,-207975,139.52972448,34.12480491,1767.0,1779.2,2360.9,2391.9
-27995,-207975,139.52983289,34.12480518,2365.0,2368.3,-9999.0,2391.0
-27985,-207975,139.52994130,34.12480544,2373.1,2379.7,-9999.0,2392.1
-27975,-207975,139.53004971,34.12480571,2366.6,2370.7,-9999.0,2397.0
-27965,-207975,139.53015812,34.12480598,2360.6,2371.4,-9999.0,2408.4
-27955,-207975,139.53026653,34.12480625,2347.4,2363.4,2373.2,2374.1
-27945,-207975,139.53037494,34.12480651,1795.7,2344.8,2366.5,2376.6
-27935,-207975,139.53048335,34.12480678,1739.3,1749.7,1797.6,2377.9
-27925,-207975,139.53059177,34.12480705,1695.6,1706.6,1739.8,2377.6
-27915,-207975,139.53070018,34.12480732,44.0,1649.7,1702.8,2383.9
-27905,-207975,139.53080859,34.12480758,38.4,1649.6,1702.6,2383.9
-28805,-207985,139.52105193,34.12469300,1635.9,1654.7,1694.3,6256.9
-28795,-207985,139.52116034,34.12469328,1606.6,1640.8,1684.3,6255.6
-28785,-207985,139.52126875,34.12469355,1693.6,1704.1,1735.6,6255.6
-28775,-207985,139.52137716,34.12469383,1749.6,1773.6,-9999.0,6257.0
-28755,-207985,139.52159398,34.12469438,1772.5,6248.9,-9999.0,6253.8
-28625,-207985,139.52300333,34.12469795,2352.9,6240.0,-9999.0,6243.5
-28615,-207985,139.52311174,34.12469822,1716.9,1721.6,1753.0,6240.9
-28275,-207985,139.52679771,34.12470748,1706.1,1715.3,1746.4,2348.3
-28265,-207985,139.52690612,34.12470775,1718.4,1731.2,1755.2,2349.3
-28255,-207985,139.52701453,34.12470802,1712.9,1724.1,1749.3,2349.6
-28245,-207985,139.52712294,34.12470829,1730.3,1738.8,1767.8,2349.7
-28235,-207985,139.52723135,34.12470856,1797.2,2332.7,2345.2,2347.4
-28225,-207985,139.52733976,34.12470883,2348.4,-9999.0,-9999.0,2348.9
-28085,-207985,139.52885751,34.12471260,2346.0,2351.4,-9999.0,2363.5
-28075,-207985,139.52896592,34.12471287,2342.4,2349.2,-9999.0,2406.8
-28065,-207985,139.52907433,34.12471314,2348.4,2356.1,2386.9,2406.6
-28055,-207985,139.52918274,34.12471341,1812.8,2360.8,2376.5,2407.9
-28045,-207985,139.52929116,34.12471368,1797.1,2366.2,2371.2,2411.2
-28035,-207985,139.52939957,34.12471394,1780.4,1794.7,2365.4,2413.0
-28025,-207985,139.52950798,34.12471421,1764.4,1777.3,2361.0,2393.4
-28015,-207985,139.52961639,34.12471448,1752.9,1759.7,1782.7,2391.2
-28005,-207985,139.52972480,34.12471475,1714.8,1731.8,1753.3,2390.4
-27995,-207985,139.52983321,34.12471502,1727.0,1736.1,1756.2,2390.0
-27985,-207985,139.52994162,34.12471528,1734.6,1740.8,1761.5,2389.6
-27975,-207985,139.53005003,34.12471555,1744.5,1749.5,1771.6,2389.2
-27965,-207985,139.53015844,34.12471582,1771.0,1777.9,2359.4,2390.3
-27955,-207985,139.53026685,34.12471609,1768.6,1776.2,2360.0,2390.2
-27945,-207985,139.53037527,34.12471635,1793.3,2361.4,2365.6,2390.8
-27935,-207985,139.53048368,34.12471662,2368.4,2375.4,-9999.0,2405.9
-27925,-207985,139.53059209,34.12471689,1770.3,1787.8,2370.2,2374.7
-27915,-207985,139.53070050,34.12471716,1730.8,1741.6,1776.7,2384.1
-27905,-207985,139.53080891,34.12471742,1707.8,1717.1,1750.8,2384.9
-27895,-207985,139.53091732,34.12471769,1685.1,1699.5,1732.8,2384.9
-27885,-207985,139.53102573,34.12471796,1636.6,1668.2,1710.8,2380.9
-27875,-207985,139.53113414,34.12471822,1638.1,1670.0,1712.3,2379.4
-27865,-207985,139.53124255,34.12471849,32.0,1650.5,1703.8,2379.2
-27855,-207985,139.53135096,34.12471876,23.9,1671.8,1716.6,2390.2
-28835,-207995,139.52072703,34.12460201,1686.6,1698.2,1727.6,6259.8
-28825,-207995,139.52083544,34.12460229,1735.7,1752.4,-9999.0,6259.9
-28605,-207995,139.52322048,34.12460834,1716.2,1724.3,1756.5,6239.0
-28595,-207995,139.52332889,34.12460861,1630.8,1659.3,1698.2,6239.5
-28585,-207995,139.52343730,34.12460888,118.2,1628.1,1682.8,6238.5
-28305,-207995,139.52647280,34.12461651,1668.0,1683.5,1713.7,2348.9
-28295,-207995,139.52658121,34.12461678,1675.7,1686.8,1718.8,2347.7
-28285,-207995,139.52668962,34.12461705,1686.5,1696.7,1727.9,2346.2
-28275,-207995,139.52679803,34.12461732,1713.7,1724.2,1752.4,2346.2
-28265,-207995,139.52690644,34.12461759,1735.4,1746.2,1781.7,2349.9
-28255,-207995,139.52701485,34.12461786,1790.0,2331.7,2343.7,2348.7
-28075,-207995,139.52896625,34.12462271,2388.2,-9999.0,-9999.0,2396.9
-28065,-207995,139.52907466,34.12462298,2365.0,2377.9,-9999.0,2408.7
-28055,-207995,139.52918307,34.12462325,1809.2,2369.2,2373.4,2405.7
-28045,-207995,139.52929148,34.12462352,1791.7,2364.1,2368.8,2409.5
-28035,-207995,139.52939989,34.12462378,1777.1,1790.7,2366.2,2410.9
-28025,-207995,139.52950830,34.12462405,1766.8,1775.5,2361.2,2392.5
-28015,-207995,139.52961671,34.12462432,1746.3,1754.3,1777.2,2390.2
-28005,-207995,139.52972512,34.12462459,48.9,1707.3,1741.6,2389.2
-27995,-207995,139.52983353,34.12462486,17.7,45.5,1715.1,2388.5
-27965,-207995,139.53015876,34.12462566,1687.2,1700.6,1735.9,2388.2
-27955,-207995,139.53026718,34.12462593,1688.2,1700.8,1736.4,2388.7
-27945,-207995,139.53037559,34.12462620,1692.1,1699.7,1737.2,2388.8
-27935,-207995,139.53048400,34.12462646,1688.5,1701.8,1736.8,2389.2
-27925,-207995,139.53059241,34.12462673,1706.0,1719.3,1744.3,2386.4
-27915,-207995,139.53070082,34.12462700,1743.9,1755.5,1782.8,2388.2
-27905,-207995,139.53080923,34.12462726,1756.5,1765.7,2364.8,2384.2
-27895,-207995,139.53091764,34.12462753,1722.3,1739.9,1765.6,2384.8
-27885,-207995,139.53102605,34.12462780,1753.3,1766.3,2351.0,2379.2
-27875,-207995,139.53113446,34.12462807,1774.2,1795.1,2372.2,2390.7
-27865,-207995,139.53124287,34.12462833,1724.8,1737.2,1774.5,2390.2
-27855,-207995,139.53135128,34.12462860,1751.5,1765.5,2365.3,2389.8
-28855,-208005,139.52051054,34.12451130,1677.7,1692.1,1720.7,3161.8
-28595,-208005,139.52332922,34.12451845,6235.1,6237.9,-9999.0,6241.1
-28585,-208005,139.52343763,34.12451872,1718.8,1726.2,1760.0,6237.9
