X（m）,Y（m）,経度（度）,緯度（度）,津波高（最大）（m）
-6995,-315065,139.75834030,33.15955524,1.6822
-6985,-315065,139.75844751,33.15955530,1.6902
-6975,-315065,139.75855472,33.15955536,1.6977
-6965,-315065,139.75866192,33.15955543,1.7212
-6915,-315065,139.75919797,33.15955575,1.7238
-7015,-315075,139.75812595,33.15946493,1.6884
-7005,-315075,139.75823316,33.15946500,1.6831
-6995,-315075,139.75834037,33.15946506,1.7500
-6885,-315075,139.75951968,33.15946577,1.8876
-7045,-315085,139.75780440,33.15937456,1.6959
-7035,-315085,139.75791161,33.15937463,1.6977
-7025,-315085,139.75801882,33.15937469,1.7572
-6885,-315085,139.75951975,33.15937559,2.0670
-7065,-315095,139.75759006,33.15928426,1.7067
-7055,-315095,139.75769727,33.15928432,1.7267
-6875,-315095,139.75962704,33.15928548,2.0542
-6865,-315095,139.75973424,33.15928554,2.1667
-6855,-315095,139.75984145,33.15928561,2.0437
-6725,-315095,139.76123517,33.15928642,1.9030
-6845,-315105,139.75994874,33.15919550,2.2132
-6785,-315105,139.76059199,33.15919587,1.9984
-6755,-315105,139.76091362,33.15919606,1.9618
-6695,-315105,139.76155687,33.15919643,1.8984
-6685,-315105,139.76166408,33.15919649,1.9012
-6665,-315105,139.76187850,33.15919662,1.8862
-6645,-315105,139.76209292,33.15919674,1.8630
-7085,-315115,139.75737580,33.15910378,1.7776
-6845,-315115,139.75994881,33.15910532,2.4347
-6625,-315115,139.76230741,33.15910669,1.8882
-6615,-315115,139.76241462,33.15910675,1.8912
-6595,-315115,139.76262903,33.15910687,1.8828
-7095,-315125,139.75726867,33.15901354,1.8571
-6835,-315125,139.76005610,33.15901521,2.4431
-6815,-315125,139.76027051,33.15901534,2.4896
-6805,-315125,139.76037772,33.15901540,2.4223
-6835,-315135,139.76005617,33.15892504,2.5815
-6825,-315135,139.76016338,33.15892510,2.6319
-6815,-315135,139.76027059,33.15892516,2.7050
-6805,-315135,139.76037780,33.15892522,2.6625
-5755,-315135,139.77163471,33.15893131,2.1048
-5745,-315135,139.77174192,33.15893136,2.0847
-7095,-315145,139.75726883,33.15883319,2.0565
-6575,-315145,139.76284367,33.15883647,1.8859
-6535,-315145,139.76327250,33.15883671,1.8833
-6525,-315145,139.76337971,33.15883677,1.9184
-6515,-315145,139.76348692,33.15883683,1.8860
-6505,-315145,139.76359413,33.15883689,1.8969
-6495,-315145,139.76370134,33.15883695,1.8793
-5775,-315145,139.77142035,33.15884103,2.2018
-5765,-315145,139.77152756,33.15884108,2.1782
-5755,-315145,139.77163477,33.15884114,2.1536
-5745,-315145,139.77174198,33.15884119,2.1429
-5715,-315145,139.77206361,33.15884135,2.0562
-5705,-315145,139.77217081,33.15884140,2.0334
-7095,-315155,139.75726890,33.15874302,2.0664
-7085,-315155,139.75737611,33.15874308,2.1903
-6495,-315155,139.76370141,33.15874678,1.9219
-6485,-315155,139.76380862,33.15874684,1.9072
-5775,-315155,139.77142042,33.15875086,2.2678
-5765,-315155,139.77152763,33.15875091,2.2066
-5755,-315155,139.77163483,33.15875096,2.1718
-5745,-315155,139.77174204,33.15875101,2.1745
-5715,-315155,139.77206367,33.15875117,2.1128
-5705,-315155,139.77217088,33.15875123,2.0904
-5695,-315155,139.77227808,33.15875128,2.0098
-7115,-315165,139.75705456,33.15865271,2.0454
-7105,-315165,139.75716177,33.15865278,2.0714
-7095,-315165,139.75726898,33.15865284,2.1397
-6455,-315165,139.76413031,33.15865684,1.9751
-5775,-315165,139.77142048,33.15866068,2.3285
-5765,-315165,139.77152769,33.15866073,2.2243
-5755,-315165,139.77163490,33.15866079,2.1433
-5745,-315165,139.77174211,33.15866084,2.1854
-5735,-315165,139.77184931,33.15866089,2.2268
-5725,-315165,139.77195652,33.15866095,2.1922
-5715,-315165,139.77206373,33.15866100,2.1616
-5705,-315165,139.77217094,33.15866105,2.1248
-7125,-315175,139.75694743,33.15856247,2.0324
-7115,-315175,139.75705464,33.15856254,2.0626
-7105,-315175,139.75716185,33.15856260,2.1265
-6445,-315175,139.76423759,33.15856673,2.1365
-6435,-315175,139.76434480,33.15856679,2.0922
-5775,-315175,139.77142054,33.15857051,2.4169
-5765,-315175,139.77152775,33.15857056,2.2551
-5755,-315175,139.77163496,33.15857061,2.0136
-5745,-315175,139.77174217,33.15857067,2.1975
-5735,-315175,139.77184938,33.15857072,2.2446
-5725,-315175,139.77195658,33.15857077,2.2142
-5715,-315175,139.77206379,33.15857082,2.1873
-5705,-315175,139.77217100,33.15857088,2.1405
-7195,-315185,139.75619706,33.15847183,2.1126
-7185,-315185,139.75630426,33.15847190,2.0618
-7125,-315185,139.75694751,33.15847230,2.0860
-7115,-315185,139.75705472,33.15847236,2.0805
-6155,-315185,139.76734670,33.15847824,2.3388
-5775,-315185,139.77142061,33.15848033,2.5738
-5735,-315185,139.77184944,33.15848054,2.2208
-5715,-315185,139.77206386,33.15848065,2.1627
-7195,-315195,139.75619713,33.15838166,2.1052
-6405,-315195,139.76466657,33.15838662,2.1413
-6215,-315195,139.76670352,33.15838772,2.3749
-6195,-315195,139.76691793,33.15838784,2.2331
-5725,-315195,139.77195671,33.15839042,2.2300
-5715,-315195,139.77206392,33.15839048,2.1755
-6405,-315205,139.76466664,33.15829644,2.2244
-5785,-315205,139.77131353,33.15829993,2.7743
-7125,-315215,139.75694775,33.15820177,2.2646
-6375,-315215,139.76498833,33.15820645,2.1996
-5895,-315215,139.77013430,33.15820916,2.6540
-5885,-315215,139.77024151,33.15820922,2.6031
-5825,-315215,139.77088476,33.15820954,2.5204
-5815,-315215,139.77099197,33.15820959,2.5791
-5805,-315215,139.77109917,33.15820965,2.7418
-5695,-315215,139.77227846,33.15821023,2.2117
-7275,-315225,139.75533971,33.15811060,2.1919
-7265,-315225,139.75544692,33.15811067,2.1475
-7225,-315225,139.75587575,33.15811094,2.0810
-7215,-315225,139.75598296,33.15811100,2.2128
-6395,-315225,139.76477398,33.15811615,2.3291
-6385,-315225,139.76488119,33.15811621,2.3363
-6325,-315225,139.76552444,33.15811656,2.2197
-6315,-315225,139.76563165,33.15811662,2.2370
-6305,-315225,139.76573885,33.15811668,2.2912
-6295,-315225,139.76584606,33.15811674,2.3294
-6285,-315225,139.76595327,33.15811680,2.3704
-6275,-315225,139.76606048,33.15811685,2.5875
-6265,-315225,139.76616768,33.15811691,2.5778
-6255,-315225,139.76627489,33.15811697,2.5743
-6245,-315225,139.76638210,33.15811703,2.4102
-5915,-315225,139.76991995,33.15811888,2.7975
-5905,-315225,139.77002716,33.15811893,2.8158
-5855,-315225,139.77056320,33.15811921,2.6899
-5845,-315225,139.77067041,33.15811926,2.6801
-7495,-315235,139.75298122,33.15801893,2.1749
-7485,-315235,139.75308843,33.15801900,2.1771
-7405,-315235,139.75394609,33.15801955,2.1796
-7225,-315235,139.75587583,33.15802076,2.1839
-6405,-315235,139.76466685,33.15802592,2.5269
-6395,-315235,139.76477405,33.15802598,2.4165
-6385,-315235,139.76488126,33.15802604,2.4894
-6365,-315235,139.76509568,33.15802616,2.3223
-6345,-315235,139.76531009,33.15802627,2.3440
-6335,-315235,139.76541730,33.15802633,2.4030
-6245,-315235,139.76638217,33.15802685,2.6345
-5915,-315235,139.76992002,33.15802870,2.8893
-5725,-315235,139.77195696,33.15802973,2.6178
-7505,-315245,139.75287410,33.15792868,2.3046
-7495,-315245,139.75298131,33.15792875,2.2261
-7485,-315245,139.75308851,33.15792882,2.2278
-7475,-315245,139.75319572,33.15792889,2.2534
-7415,-315245,139.75383897,33.15792930,2.2417
-7385,-315245,139.75416059,33.15792951,2.3369
-7285,-315245,139.75523266,33.15793019,2.4297
-6405,-315245,139.76466692,33.15793575,2.5691
-6395,-315245,139.76477412,33.15793580,2.5422
-6385,-315245,139.76488133,33.15793586,2.4904
-6365,-315245,139.76509575,33.15793598,2.2976
-6125,-315245,139.76766873,33.15793736,4.1615
-5985,-315245,139.76916963,33.15793815,2.9984
-5975,-315245,139.76927684,33.15793820,3.0363
-7595,-315255,139.75190932,33.15783788,2.3101
-7585,-315255,139.75201652,33.15783795,2.3515
-7575,-315255,139.75212373,33.15783802,2.3637
-7565,-315255,139.75223094,33.15783809,2.3797
-7555,-315255,139.75233815,33.15783816,2.3857
-7545,-315255,139.75244535,33.15783823,2.3666
-7505,-315255,139.75287418,33.15783851,2.3690
-7495,-315255,139.75298139,33.15783858,2.3009
-7485,-315255,139.75308860,33.15783865,2.2403
-7475,-315255,139.75319580,33.15783872,2.2734
-7465,-315255,139.75330301,33.15783879,2.3058
-7455,-315255,139.75341022,33.15783886,2.3112
-7445,-315255,139.75351743,33.15783892,2.2807
-7435,-315255,139.75362463,33.15783899,2.2209
-7425,-315255,139.75373184,33.15783906,2.2137
-6125,-315255,139.76766879,33.15784719,4.0312
-6005,-315255,139.76895528,33.15784786,3.3436
-5945,-315255,139.76959853,33.15784819,3.0257
-5935,-315255,139.76970573,33.15784825,3.0707
-5715,-315255,139.77206429,33.15784943,2.7274
-5505,-315255,139.77431565,33.15785052,1.9167
-7605,-315265,139.75180219,33.15774764,2.3467
-7595,-315265,139.75190940,33.15774771,2.3876
-7585,-315265,139.75201661,33.15774778,2.4275
-7575,-315265,139.75212381,33.15774785,2.4038
-7565,-315265,139.75223102,33.15774792,2.4051
-7555,-315265,139.75233823,33.15774799,2.4007
-7545,-315265,139.75244544,33.15774806,2.3967
-7535,-315265,139.75255264,33.15774813,2.3935
-7495,-315265,139.75298147,33.15774841,2.3806
-7485,-315265,139.75308868,33.15774847,2.3033
-7475,-315265,139.75319589,33.15774854,2.2710
-6115,-315265,139.76777607,33.15775707,3.9476
-6055,-315265,139.76841931,33.15775741,3.5000
-6025,-315265,139.76874093,33.15775758,3.3617
