X（m）,Y（m）,経度（度）,緯度（度）,到達時間（1cm）（秒）,到達時間（30cm）（秒）,到達時間（1m）（秒）,到達時間（最高水位）（秒）
-6995,-391135,139.75891437,32.47356139,1846.1,1848.4,1851.3,2039.1
-6985,-391135,139.75902076,32.47356146,1758.7,1777.2,1849.7,2314.5
-6975,-391135,139.75912714,32.47356152,134.0,1754.0,1848.6,3136.4
-7015,-391145,139.75870166,32.47347108,1844.5,1846.2,1848.0,2041.1
-7005,-391145,139.75880805,32.47347115,1846.5,1848.6,1850.5,2040.4
-6995,-391145,139.75891444,32.47347121,1850.8,1852.7,1854.6,2037.1
-6985,-391145,139.75902083,32.47347127,1857.8,2035.4,2036.2,2037.6
-6975,-391145,139.75912722,32.47347133,1851.1,1855.0,1861.8,3135.5
-7035,-391155,139.75848896,32.47338077,1846.7,1848.8,1850.8,2040.3
-7025,-391155,139.75859535,32.47338083,1848.3,1850.5,1852.1,2042.5
-7015,-391155,139.75870174,32.47338090,1853.0,1854.5,1856.5,2036.8
-7005,-391155,139.75880813,32.47338096,2035.6,2036.2,2037.0,2038.9
-6975,-391155,139.75912729,32.47338115,1934.7,1939.9,3125.9,3134.5
-6965,-391155,139.75923368,32.47338121,1850.6,1853.5,1856.1,3133.1
-7055,-391165,139.75827626,32.47329046,2034.4,2035.0,2035.8,2037.0
-7045,-391165,139.75838265,32.47329052,2033.5,2034.8,2036.1,2038.8
-7035,-391165,139.75848904,32.47329059,2038.8,-9999.0,-9999.0,2042.5
-6965,-391165,139.75923375,32.47329103,1938.4,3123.6,3126.9,3131.2
-6955,-391165,139.75934014,32.47329109,1855.3,1858.7,1861.7,3131.4
-6945,-391165,139.75944653,32.47329115,1774.6,1854.7,1856.9,3133.2
-6955,-391175,139.75934022,32.47320091,1905.8,1935.7,2320.0,3130.1
-6945,-391175,139.75944661,32.47320097,1901.2,1933.8,2318.2,3131.6
-6935,-391175,139.75955299,32.47320103,1858.4,1863.3,1876.6,3138.4
-7095,-391185,139.75785086,32.47310984,137.4,1250.7,1840.6,2040.6
-6935,-391185,139.75955307,32.47311085,1866.0,1875.5,1878.3,3139.2
-6925,-391185,139.75965946,32.47311091,1757.8,1766.6,1860.2,3136.1
-7125,-391195,139.75753177,32.47301946,1834.6,1837.7,1844.2,3134.4
-7115,-391195,139.75763816,32.47301953,138.4,1249.7,1840.3,2042.7
-7105,-391195,139.75774454,32.47301959,1839.2,1840.8,1842.8,2043.1
-6935,-391195,139.75955314,32.47302066,1940.6,1945.1,3122.5,3138.3
