X（m）,Y（m）,経度（度）,緯度（度）,津波高（最大）（m）
18795,126595,142.18961940,27.14257299,8.5424
18805,126595,142.18972029,27.14257285,8.7388
18815,126595,142.18982118,27.14257271,8.9113
18825,126595,142.18992207,27.14257258,8.8678
18925,126595,142.19093095,27.14257121,9.2242
18935,126595,142.19103183,27.14257107,9.2864
18945,126595,142.19113272,27.14257093,9.3523
18955,126595,142.19123361,27.14257080,9.8340
19205,126595,142.19375580,27.14256734,6.9979
19215,126595,142.19385669,27.14256720,6.8251
18795,126585,142.18961925,27.14248273,8.1548
18805,126585,142.18972014,27.14248259,8.4393
18815,126585,142.18982103,27.14248246,8.5205
18825,126585,142.18992191,27.14248232,8.5237
18935,126585,142.19103168,27.14248081,9.1782
18945,126585,142.19113257,27.14248068,9.2798
18955,126585,142.19123345,27.14248054,9.6251
18965,126585,142.19133434,27.14248040,9.3782
19205,126585,142.19375565,27.14247708,6.8134
19215,126585,142.19385653,27.14247694,6.7322
18795,126575,142.18961910,27.14239247,8.2021
18805,126575,142.18971999,27.14239234,8.3645
18945,126575,142.19113241,27.14239042,9.1903
18955,126575,142.19123330,27.14239028,9.2704
18965,126575,142.19133419,27.14239015,9.4424
19205,126575,142.19375549,27.14238682,6.9136
19215,126575,142.19385638,27.14238669,6.7623
18955,126565,142.19123315,27.14230003,9.1860
18965,126565,142.19133404,27.14229989,9.4018
18975,126565,142.19143492,27.14229975,9.8236
19205,126565,142.19375534,27.14229657,6.8099
18955,126555,142.19123299,27.14220977,9.3820
18965,126555,142.19133388,27.14220963,9.4841
18975,126555,142.19143477,27.14220950,9.9314
19195,126555,142.19365429,27.14220645,6.9414
19205,126555,142.19375518,27.14220631,6.7984
18965,126545,142.19133373,27.14211938,9.3951
18975,126545,142.19143462,27.14211924,9.5230
19195,126545,142.19365414,27.14211619,6.8756
18975,126535,142.19143446,27.14202898,9.3191
19195,126535,142.19365398,27.14202594,6.8288
18965,126525,142.19133342,27.14193886,9.1605
18975,126525,142.19143431,27.14193873,9.1992
19185,126525,142.19355294,27.14193582,7.0861
18965,126515,142.19133327,27.14184861,9.1609
18975,126515,142.19143415,27.14184847,9.3575
18965,126505,142.19133311,27.14175835,9.3935
18975,126505,142.19143400,27.14175821,9.5587
18965,126495,142.19133296,27.14166809,9.4789
18975,126495,142.19143385,27.14166796,9.7334
19205,126495,142.19375425,27.14166477,6.8576
19215,126495,142.19385513,27.14166463,6.7508
18965,126485,142.19133281,27.14157784,9.6163
18975,126485,142.19143369,27.14157770,9.8239
18965,126475,142.19133265,27.14148758,9.7681
18975,126475,142.19143354,27.14148744,10.2341
18965,126465,142.19133250,27.14139732,9.7037
18975,126465,142.19143338,27.14139719,10.0548
18965,126455,142.19133234,27.14130707,9.5569
18975,126455,142.19143323,27.14130693,9.6753
18965,126445,142.19133219,27.14121681,9.5181
18965,126435,142.19133204,27.14112655,9.6184
18965,126425,142.19133188,27.14103630,9.5625
18925,126415,142.19092818,27.14094659,9.0389
18935,126415,142.19102907,27.14094645,9.1260
18945,126415,142.19112996,27.14094632,9.2164
18955,126415,142.19123084,27.14094618,9.3151
18965,126415,142.19133173,27.14094604,9.3092
18925,126405,142.19092803,27.14085633,8.8643
18935,126405,142.19102892,27.14085620,8.9686
18945,126405,142.19112980,27.14085606,9.1393
18955,126405,142.19123069,27.14085592,9.3405
18925,126395,142.19092788,27.14076608,8.7392
18935,126395,142.19102876,27.14076594,8.8056
18945,126395,142.19112965,27.14076580,8.9656
