X（m）,Y（m）,経度（度）,緯度（度）,浸水深（最大）（m）
-21445,-232785,139.60145132,33.90127018,1.9736
-21335,-232815,139.60264146,33.90100192,1.3899
-21325,-232815,139.60274958,33.90100213,0.9915
-21315,-232815,139.60285771,33.90100233,0.3917
-21305,-232815,139.60296584,33.90100253,0.7124
-21295,-232815,139.60307397,33.90100273,0.5149
-21285,-232815,139.60318209,33.90100293,0.5668
-21255,-232815,139.60350648,33.90100354,0.0066
-21245,-232815,139.60361460,33.90100374,1.4853
-21235,-232815,139.60372273,33.90100394,0.7938
-21225,-232815,139.60383086,33.90100415,2.0572
-21215,-232815,139.60393899,33.90100435,2.1531
-21195,-232815,139.60415524,33.90100475,2.1800
-21185,-232815,139.60426337,33.90100495,1.8303
-21175,-232815,139.60437150,33.90100515,2.0040
-21385,-232825,139.60210106,33.90091075,2.3191
-21355,-232825,139.60242544,33.90091136,1.7122
-21345,-232825,139.60253357,33.90091156,1.2320
-21335,-232825,139.60264170,33.90091176,0.1905
-21225,-232825,139.60383110,33.90091398,0.2337
-21205,-232825,139.60404736,33.90091439,1.4790
-21195,-232825,139.60415548,33.90091459,0.7297
-21185,-232825,139.60426361,33.90091479,0.0349
-21175,-232825,139.60437174,33.90091499,0.4672
-21165,-232825,139.60447987,33.90091519,1.2073
-21125,-232825,139.60491238,33.90091599,1.6244
-21115,-232825,139.60502050,33.90091619,1.6178
-21545,-232835,139.60037127,33.90081733,1.8386
-21475,-232835,139.60112816,33.90081875,1.6727
-21465,-232835,139.60123629,33.90081896,1.9360
-21455,-232835,139.60134441,33.90081916,0.9477
-21445,-232835,139.60145254,33.90081937,1.2572
-21435,-232835,139.60156067,33.90081957,1.1750
-21425,-232835,139.60166880,33.90081977,1.4088
-21415,-232835,139.60177692,33.90081998,1.6966
-21405,-232835,139.60188505,33.90082018,1.5495
-21395,-232835,139.60199318,33.90082038,1.5235
-21385,-232835,139.60210131,33.90082058,0.3057
-21375,-232835,139.60220943,33.90082079,0.6440
-21365,-232835,139.60231756,33.90082099,0.0054
-21125,-232835,139.60491262,33.90082583,0.0087
-21115,-232835,139.60502074,33.90082603,0.6968
-21105,-232835,139.60512887,33.90082623,0.7695
-21095,-232835,139.60523700,33.90082643,0.9966
-21065,-232835,139.60556138,33.90082703,1.6975
-21555,-232845,139.60026339,33.90072696,2.4999
-21545,-232845,139.60037151,33.90072716,1.0901
-21535,-232845,139.60047964,33.90072737,0.6321
-21525,-232845,139.60058777,33.90072757,1.0157
