X（m）,Y（m）,経度（度）,緯度（度）,浸水深（最大）（m）
-43235,-133115,139.36082932,34.79916576,3.7618
-43225,-133115,139.36093860,34.79916618,3.3972
-43265,-133125,139.36050198,34.79907434,3.8505
-43255,-133125,139.36061127,34.79907476,4.2658
-43245,-133125,139.36072055,34.79907519,4.2954
-43235,-133125,139.36082983,34.79907561,3.3283
-43225,-133125,139.36093912,34.79907604,3.1268
-43215,-133125,139.36104840,34.79907646,3.1426
-43205,-133125,139.36115769,34.79907689,3.1368
-43195,-133125,139.36126697,34.79907731,3.4926
-43185,-133125,139.36137625,34.79907773,3.6667
-43175,-133125,139.36148554,34.79907816,3.7522
-43265,-133135,139.36050250,34.79898419,4.3504
-43255,-133135,139.36061178,34.79898462,4.0032
-43245,-133135,139.36072106,34.79898504,3.1754
-43235,-133135,139.36083035,34.79898547,1.0496
-43225,-133135,139.36093963,34.79898589,0.1606
-43195,-133135,139.36126748,34.79898716,1.8339
-43185,-133135,139.36137677,34.79898759,2.6464
-43175,-133135,139.36148605,34.79898801,3.2268
-43165,-133135,139.36159533,34.79898843,3.3338
-43265,-133145,139.36050301,34.79889404,3.5478
-43255,-133145,139.36061229,34.79889447,1.8233
-43155,-133145,139.36170513,34.79889871,1.8543
-43145,-133145,139.36181442,34.79889913,3.1282
-43135,-133145,139.36192370,34.79889956,3.3824
-43125,-133145,139.36203298,34.79889998,3.6779
-43275,-133155,139.36039424,34.79880347,4.8863
-43265,-133155,139.36050353,34.79880390,2.7306
-43135,-133155,139.36192421,34.79880941,1.9607
-43125,-133155,139.36203350,34.79880983,3.0301
-43115,-133155,139.36214278,34.79881026,3.7563
-43285,-133165,139.36028547,34.79871290,4.7284
-43275,-133165,139.36039476,34.79871333,4.5333
-43265,-133165,139.36050404,34.79871375,2.0851
-43115,-133165,139.36214329,34.79872011,2.1035
-43105,-133165,139.36225258,34.79872053,2.8780
-43095,-133165,139.36236186,34.79872095,3.6306
-43085,-133165,139.36247114,34.79872138,3.8824
-43075,-133165,139.36258043,34.79872180,3.8921
-43065,-133165,139.36268971,34.79872222,3.9457
-43285,-133175,139.36028599,34.79862275,4.8422
-43275,-133175,139.36039527,34.79862318,3.8705
-43265,-133175,139.36050455,34.79862360,0.6978
-43095,-133175,139.36236237,34.79863081,0.9666
-43085,-133175,139.36247166,34.79863123,3.1866
-43075,-133175,139.36258094,34.79863165,3.5374
-43065,-133175,139.36269022,34.79863207,3.7631
-43275,-133185,139.36039579,34.79853303,3.8827
-43065,-133185,139.36269074,34.79854193,1.7188
-43055,-133185,139.36280002,34.79854235,3.5226
-43045,-133185,139.36290930,34.79854277,3.9791
-43035,-133185,139.36301859,34.79854319,4.0370
-43285,-133195,139.36028702,34.79844246,5.4859
-43275,-133195,139.36039630,34.79844288,4.5841
-43265,-133195,139.36050558,34.79844331,0.9757
-43025,-133195,139.36312838,34.79845347,0.9866
-43005,-133195,139.36334695,34.79845431,2.3990
-42995,-133195,139.36345623,34.79845474,1.6212
-42985,-133195,139.36356551,34.79845516,3.0262
-43285,-133205,139.36028753,34.79835231,5.6437
-43275,-133205,139.36039682,34.79835274,4.8379
-43265,-133205,139.36050610,34.79835316,1.6987
-43015,-133205,139.36323818,34.79836374,2.4825
-42225,-133205,139.37187155,34.79839679,4.0707
-42215,-133205,139.37198083,34.79839720,3.5188
-42195,-133205,139.37219939,34.79839803,1.6048
-42185,-133205,139.37230868,34.79839844,1.4310
-42175,-133205,139.37241796,34.79839886,2.4677
-42165,-133205,139.37252724,34.79839927,2.6266
-42155,-133205,139.37263653,34.79839968,3.2362
-43285,-133215,139.36028805,34.79826216,5.7724
-43275,-133215,139.36039733,34.79826259,5.3404
-43265,-133215,139.36050661,34.79826301,2.8334
-42985,-133215,139.36356654,34.79827486,1.8850
-42975,-133215,139.36367582,34.79827529,3.9784
-42235,-133215,139.37176276,34.79830622,4.0222
-42225,-133215,139.37187205,34.79830664,3.3324
-42215,-133215,139.37198133,34.79830705,2.7232
-42205,-133215,139.37209061,34.79830747,2.3402
-42155,-133215,139.37263703,34.79830954,0.5702
-42145,-133215,139.37274631,34.79830995,2.6940
-42135,-133215,139.37285560,34.79831036,3.8833
-43285,-133225,139.36028856,34.79817202,5.8497
-43275,-133225,139.36039785,34.79817244,5.7027
-43265,-133225,139.36050713,34.79817287,4.4064
-43255,-133225,139.36061641,34.79817329,3.6829
-42985,-133225,139.36356705,34.79818472,2.3805
-42975,-133225,139.36367633,34.79818514,3.0187
-42965,-133225,139.36378561,34.79818556,3.6205
-42255,-133225,139.37154470,34.79821525,2.9961
-42245,-133225,139.37165398,34.79821566,3.5121
