X（m）,Y（m）,経度（度）,緯度（度）,浸水深（最大）（m）
-6995,-315065,139.75834030,33.15955524,3.5325
-6985,-315065,139.75844751,33.15955530,2.9775
-6975,-315065,139.75855472,33.15955536,2.7408
-6965,-315065,139.75866192,33.15955543,3.2199
-6955,-315065,139.75876913,33.15955549,2.0594
-6945,-315065,139.75887634,33.15955556,1.9618
-6925,-315065,139.75909076,33.15955568,0.4128
-6915,-315065,139.75919797,33.15955575,2.5287
-6905,-315065,139.75930518,33.15955581,1.8898
-6895,-315065,139.75941239,33.15955588,0.9758
-7015,-315075,139.75812595,33.15946493,3.8829
-7005,-315075,139.75823316,33.15946500,3.3457
-6995,-315075,139.75834037,33.15946506,2.6189
-6975,-315075,139.75855479,33.15946519,0.2066
-6895,-315075,139.75941247,33.15946570,0.7308
-6885,-315075,139.75951968,33.15946577,2.4998
-7045,-315085,139.75780440,33.15937456,4.0606
-7035,-315085,139.75791161,33.15937463,3.6439
-7025,-315085,139.75801882,33.15937469,2.6196
-7015,-315085,139.75812603,33.15937476,0.4582
-6885,-315085,139.75951975,33.15937559,2.6590
-7065,-315095,139.75759006,33.15928426,3.4936
-7055,-315095,139.75769727,33.15928432,2.8290
-7045,-315095,139.75780448,33.15928439,0.7019
-6885,-315095,139.75951983,33.15928542,2.0289
-6875,-315095,139.75962704,33.15928548,2.1837
-6865,-315095,139.75973424,33.15928554,3.0791
-6855,-315095,139.75984145,33.15928561,3.1685
-6725,-315095,139.76123517,33.15928642,3.2358
-7065,-315105,139.75759014,33.15919408,2.1807
-6865,-315105,139.75973432,33.15919537,1.1590
-6855,-315105,139.75984153,33.15919543,1.8713
-6845,-315105,139.75994874,33.15919550,3.7624
-6785,-315105,139.76059199,33.15919587,3.0468
-6755,-315105,139.76091362,33.15919606,2.6612
-6745,-315105,139.76102083,33.15919612,1.9415
-6735,-315105,139.76112804,33.15919619,1.3410
-6725,-315105,139.76123525,33.15919625,0.3022
-6715,-315105,139.76134245,33.15919631,1.0492
-6705,-315105,139.76144966,33.15919637,0.3688
-6695,-315105,139.76155687,33.15919643,2.8229
-6685,-315105,139.76166408,33.15919649,3.0287
-6665,-315105,139.76187850,33.15919662,3.8647
-6645,-315105,139.76209292,33.15919674,3.7176
-7085,-315115,139.75737580,33.15910378,3.1684
-7075,-315115,139.75748301,33.15910384,1.8301
-6845,-315115,139.75994881,33.15910532,2.5515
-6785,-315115,139.76059207,33.15910570,1.6671
-6775,-315115,139.76069928,33.15910576,0.4435
-6765,-315115,139.76080648,33.15910582,0.2899
-6665,-315115,139.76187857,33.15910644,1.0370
-6655,-315115,139.76198578,33.15910651,1.4939
-6645,-315115,139.76209299,33.15910657,0.3930
-6635,-315115,139.76220020,33.15910663,0.5392
-6625,-315115,139.76230741,33.15910669,3.1536
-6615,-315115,139.76241462,33.15910675,3.5202
-6595,-315115,139.76262903,33.15910687,3.1547
-7095,-315125,139.75726867,33.15901354,3.5585
-7085,-315125,139.75737588,33.15901360,1.0530
-6845,-315125,139.75994889,33.15901515,0.9434
-6835,-315125,139.76005610,33.15901521,2.9732
-6815,-315125,139.76027051,33.15901534,3.5065
-6805,-315125,139.76037772,33.15901540,3.8755
-6795,-315125,139.76048493,33.15901546,1.8679
-6595,-315125,139.76262911,33.15901670,2.1008
-7095,-315135,139.75726875,33.15892336,2.2270
-6835,-315135,139.76005617,33.15892504,1.7878
-6825,-315135,139.76016338,33.15892510,2.3326
-6815,-315135,139.76027059,33.15892516,2.7082
-6805,-315135,139.76037780,33.15892522,3.2154
-6585,-315135,139.76273639,33.15892658,1.2317
-5755,-315135,139.77163471,33.15893131,4.5770
-5745,-315135,139.77174192,33.15893136,4.7681
-7095,-315145,139.75726883,33.15883319,3.5731
-7085,-315145,139.75737603,33.15883326,1.8576
-6825,-315145,139.76016346,33.15883492,0.1220
-6575,-315145,139.76284367,33.15883647,2.5535
