X（m）,Y（m）,経度（度）,緯度（度）,津波高（最大）（m）
-63555,-194475,139.14334589,34.24495381,10.9372
-63545,-194475,139.14345445,34.24495442,11.2375
-63535,-194475,139.14356300,34.24495503,11.2219
-63545,-194485,139.14345518,34.24486427,11.1146
-63575,-194545,139.14313392,34.24432152,10.6972
-63565,-194545,139.14324248,34.24432213,10.7397
-63555,-194545,139.14335104,34.24432274,10.5832
-63565,-194555,139.14324322,34.24423198,11.0675
-63555,-194555,139.14335177,34.24423259,10.9511
-63545,-194555,139.14346033,34.24423320,10.6832
-63975,-194565,139.13879310,34.24411670,12.4132
-63965,-194565,139.13890166,34.24411731,12.4957
-63985,-194575,139.13868528,34.24402593,12.4540
-63975,-194575,139.13879384,34.24402654,12.3465
-63965,-194575,139.13890240,34.24402716,12.4522
-63985,-194585,139.13868602,34.24393578,12.6565
-63975,-194585,139.13879458,34.24393639,12.4177
-63965,-194585,139.13890314,34.24393701,12.4624
-63955,-194585,139.13901169,34.24393762,12.6818
-63975,-194595,139.13879532,34.24384624,12.5836
-63965,-194595,139.13890388,34.24384686,12.5389
-63665,-194595,139.14216059,34.24386526,10.9496
-63655,-194595,139.14226915,34.24386587,10.7495
-63975,-194605,139.13879606,34.24375609,12.6900
-63965,-194605,139.13890462,34.24375670,12.6222
-63655,-194605,139.14226988,34.24377572,10.6664
-63975,-194615,139.13879680,34.24366594,12.7914
-63965,-194615,139.13890536,34.24366655,12.6979
-63925,-194615,139.13933959,34.24366901,12.8417
-63675,-194615,139.14205351,34.24368434,10.7284
-63935,-194625,139.13923177,34.24357824,12.9121
-63925,-194625,139.13934033,34.24357886,12.8290
-63705,-194625,139.14172857,34.24359235,10.4544
-63675,-194625,139.14205424,34.24359419,10.6003
-63615,-194625,139.14270558,34.24359786,10.4983
-63935,-194635,139.13923251,34.24348809,13.0096
-63925,-194635,139.13934107,34.24348871,12.9935
-63915,-194635,139.13944962,34.24348932,12.7652
-63895,-194635,139.13966674,34.24349055,13.0176
-63735,-194635,139.14140364,34.24350036,11.8687
-63725,-194635,139.14151220,34.24350098,10.0918
-63715,-194635,139.14162075,34.24350159,10.1838
-63705,-194635,139.14172931,34.24350220,10.2099
-63695,-194635,139.14183787,34.24350281,10.4544
-63685,-194635,139.14194642,34.24350343,10.6175
