X（m）,Y（m）,経度（度）,緯度（度）,津波高（最大）（m）
-5985,-391645,139.76966287,32.46896789,3.9720
-5965,-391645,139.76987563,32.46896799,3.9041
-5955,-391645,139.76998202,32.46896805,2.9913
-7375,-391655,139.75487566,32.46886936,4.5913
-7365,-391655,139.75498205,32.46886942,4.6851
-7355,-391655,139.75508843,32.46886949,4.8173
-5965,-391655,139.76987570,32.46887781,3.8203
-7385,-391665,139.75476936,32.46877911,4.5209
-7375,-391665,139.75487574,32.46877917,4.5925
-7365,-391665,139.75498212,32.46877924,4.6780
-7355,-391665,139.75508851,32.46877930,4.7646
-5965,-391665,139.76987576,32.46878763,3.4900
-7385,-391675,139.75476944,32.46868892,4.5384
-7375,-391675,139.75487582,32.46868899,4.6327
-7365,-391675,139.75498220,32.46868905,4.7214
-7355,-391675,139.75508859,32.46868912,4.8482
-7385,-391685,139.75476951,32.46859874,4.5445
-7375,-391685,139.75487590,32.46859880,4.6513
-7365,-391685,139.75498228,32.46859887,4.7497
-7355,-391685,139.75508866,32.46859894,4.8629
-5955,-391685,139.76998227,32.46860731,3.2748
-7385,-391695,139.75476959,32.46850855,4.5380
-7375,-391695,139.75487598,32.46850862,4.6664
-7365,-391695,139.75498236,32.46850869,4.8223
-7355,-391695,139.75508874,32.46850875,4.9599
-5965,-391695,139.76987595,32.46851707,3.5497
-7385,-391705,139.75476967,32.46841837,4.4923
-7375,-391705,139.75487605,32.46841843,4.5806
-7365,-391705,139.75498244,32.46841850,4.7132
-7355,-391705,139.75508882,32.46841857,4.8698
-5965,-391705,139.76987601,32.46842689,3.6727
-7385,-391715,139.75476975,32.46832818,4.4107
-7375,-391715,139.75487613,32.46832825,4.4689
-7365,-391715,139.75498251,32.46832832,4.6371
-5965,-391715,139.76987608,32.46833670,3.8685
-5955,-391715,139.76998246,32.46833676,3.6677
-7385,-391725,139.75476983,32.46823800,4.3571
-7375,-391725,139.75487621,32.46823807,4.4342
-5965,-391725,139.76987614,32.46824652,3.8526
-5955,-391725,139.76998252,32.46824657,3.7827
-7395,-391735,139.75466352,32.46814775,4.2435
-7385,-391735,139.75476991,32.46814782,4.3399
-7375,-391735,139.75487629,32.46814788,4.4104
-5955,-391735,139.76998259,32.46815639,3.8481
-5945,-391735,139.77008897,32.46815644,3.8066
-7395,-391745,139.75466360,32.46805756,4.1929
-7385,-391745,139.75476998,32.46805763,4.2944
-7375,-391745,139.75487637,32.46805770,4.3803
-5945,-391745,139.77008903,32.46806626,3.9898
-5935,-391745,139.77019541,32.46806631,3.8689
-7395,-391755,139.75466368,32.46796738,4.1358
-7385,-391755,139.75477006,32.46796745,4.2239
-5935,-391755,139.77019548,32.46797613,4.0810
-5925,-391755,139.77030186,32.46797618,3.8175
-7395,-391765,139.75466376,32.46787720,4.1076
-7385,-391765,139.75477014,32.46787726,4.2297
-5925,-391765,139.77030192,32.46788600,4.0088
-5915,-391765,139.77040830,32.46788605,3.9074
-5905,-391765,139.77051468,32.46788610,3.6996
-7395,-391775,139.75466384,32.46778701,4.0678
-5905,-391775,139.77051475,32.46779592,3.5536
-7395,-391785,139.75466392,32.46769683,4.0936
-5895,-391785,139.77062119,32.46770579,3.3801
-5885,-391785,139.77072757,32.46770584,3.3260
-7395,-391795,139.75466399,32.46760664,4.1063
-5885,-391795,139.77072764,32.46761566,3.4066
-5875,-391795,139.77083402,32.46761571,3.3174
-7405,-391805,139.75455769,32.46751639,3.9975
-7395,-391805,139.75466407,32.46751646,4.1337
-5875,-391805,139.77083408,32.46752552,3.2632
-7405,-391815,139.75455777,32.46742621,3.9679
-7395,-391815,139.75466415,32.46742627,4.1600
-5875,-391815,139.77083414,32.46743534,3.1998
-7405,-391825,139.75455785,32.46733602,3.9763
-5865,-391825,139.77094059,32.46734521,3.1834
-7405,-391835,139.75455793,32.46724584,3.9148
-5865,-391835,139.77094065,32.46725502,3.3397
-7405,-391845,139.75455801,32.46715566,3.8297
-5855,-391845,139.77104709,32.46716489,3.1901
-7405,-391855,139.75455808,32.46706547,3.8600
-5845,-391855,139.77115354,32.46707476,3.1282
-7405,-391865,139.75455816,32.46697529,3.8847
-7415,-391875,139.75445186,32.46688504,3.8283
-7405,-391875,139.75455824,32.46688510,3.8969
-5845,-391875,139.77115366,32.46689439,3.2911
-7415,-391885,139.75445194,32.46679485,3.8171
-7405,-391885,139.75455832,32.46679492,3.8995
-5845,-391885,139.77115372,32.46680421,3.3625
-7415,-391895,139.75445202,32.46670467,3.8039
-7405,-391895,139.75455840,32.46670473,4.0058
-5835,-391895,139.77126016,32.46671408,3.2866
-7415,-391905,139.75445210,32.46661448,3.7915
-5835,-391905,139.77126023,32.46662389,3.2943
-5825,-391905,139.77136661,32.46662394,3.2767
-7415,-391915,139.75445217,32.46652430,3.7290
-5825,-391915,139.77136667,32.46653376,3.3696
-7415,-391925,139.75445225,32.46643411,3.8001
-5825,-391925,139.77136673,32.46644358,3.5034
-5815,-391925,139.77147311,32.46644363,3.3423
-7415,-391935,139.75445233,32.46634393,3.9215
-5825,-391935,139.77136679,32.46635339,3.5183
-5815,-391935,139.77147317,32.46635344,3.4388
-7425,-391945,139.75434603,32.46625368,3.8577
-7415,-391945,139.75445241,32.46625375,3.9602
-5825,-391945,139.77136685,32.46626321,3.5855
-5815,-391945,139.77147323,32.46626326,3.4677
-7425,-391955,139.75434611,32.46616349,3.8316
-7415,-391955,139.75445249,32.46616356,3.9607
-5815,-391955,139.77147330,32.46617307,3.6379
-5805,-391955,139.77157968,32.46617313,3.3874
-7425,-391965,139.75434619,32.46607331,3.8312
-7415,-391965,139.75445257,32.46607338,3.8922
-5805,-391965,139.77157974,32.46608294,3.4073
-7425,-391975,139.75434627,32.46598313,3.8787
-7415,-391975,139.75445265,32.46598319,3.9312
-5805,-391975,139.77157980,32.46599276,3.4071
-5795,-391975,139.77168618,32.46599281,3.2720
-7425,-391985,139.75434634,32.46589294,3.8996
-7415,-391985,139.75445272,32.46589301,4.0079
-5795,-391985,139.77168624,32.46590263,3.3520
-7425,-391995,139.75434642,32.46580276,3.9312
-7415,-391995,139.75445280,32.46580282,4.0158
-5795,-391995,139.77168630,32.46581244,3.4305
-7425,-392005,139.75434650,32.46571257,3.9535
-7415,-392005,139.75445288,32.46571264,4.0367
-5795,-392005,139.77168636,32.46572226,3.4474
-5785,-392005,139.77179274,32.46572231,3.3665
-7415,-392015,139.75445296,32.46562246,3.9991
-5785,-392015,139.77179280,32.46563212,3.3836
-5775,-392015,139.77189918,32.46563218,3.2094
-7415,-392025,139.75445304,32.46553227,3.9954
-5775,-392025,139.77189924,32.46554199,3.3080
-5765,-392025,139.77200562,32.46554204,3.1826
-7425,-392035,139.75434674,32.46544202,3.8984
-7415,-392035,139.75445312,32.46544209,3.9844
-5775,-392035,139.77189931,32.46545181,3.2967
-5765,-392035,139.77200568,32.46545186,3.2230
-5755,-392035,139.77211206,32.46545191,3.1785
-5745,-392035,139.77221844,32.46545196,3.2044
-7415,-392045,139.75445320,32.46535190,3.9458
-5755,-392045,139.77211212,32.46536173,3.2425
-5745,-392045,139.77221850,32.46536178,3.3101
-5735,-392045,139.77232488,32.46536183,3.2987
-7415,-392055,139.75445327,32.46526172,3.9189
-5725,-392055,139.77243132,32.46527170,3.3886
-7415,-392065,139.75445335,32.46517153,3.8671
-5715,-392065,139.77253776,32.46518156,3.3836
-5705,-392065,139.77264414,32.46518162,3.1839
-7415,-392075,139.75445343,32.46508135,3.8313
-7405,-392075,139.75455981,32.46508142,3.9725
-5705,-392075,139.77264420,32.46509143,3.2381
-7415,-392085,139.75445351,32.46499117,3.7945
-7405,-392085,139.75455989,32.46499123,3.9719
-5705,-392085,139.77264426,32.46500125,3.4197
-7415,-392095,139.75445359,32.46490098,3.7844
-7405,-392095,139.75455997,32.46490105,3.8520
-7405,-392105,139.75456005,32.46481086,3.8690
-5695,-392105,139.77275076,32.46482093,3.5082
-7405,-392115,139.75456012,32.46472068,3.9090
-7395,-392115,139.75466650,32.46472075,4.1545
-5685,-392115,139.77285720,32.46473080,3.3902
-7405,-392125,139.75456020,32.46463049,3.8741
-7395,-392125,139.75466658,32.46463056,3.9786
-5685,-392125,139.77285726,32.46464061,3.5263
-5675,-392125,139.77296364,32.46464066,3.4517
-7405,-392135,139.75456028,32.46454031,3.8528
-7395,-392135,139.75466666,32.46454038,3.9015
-5675,-392135,139.77296370,32.46455048,3.7571
-5665,-392135,139.77307008,32.46455053,3.4890
-7405,-392145,139.75456036,32.46445013,3.8705
-7395,-392145,139.75466674,32.46445019,3.9080
-7385,-392145,139.75477312,32.46445026,3.9875
-5665,-392145,139.77307014,32.46446035,3.4853
-7405,-392155,139.75456044,32.46435994,3.9245
-7395,-392155,139.75466682,32.46436001,3.9449
-7385,-392155,139.75477319,32.46436007,3.9346
-5665,-392155,139.77307020,32.46437016,3.5236
-7405,-392165,139.75456052,32.46426976,3.9469
-7395,-392165,139.75466690,32.46426982,3.9483
-7385,-392165,139.75477327,32.46426989,4.0594
-5665,-392165,139.77307026,32.46427998,3.6964
-7405,-392175,139.75456060,32.46417957,3.9531
-7395,-392175,139.75466697,32.46417964,3.9712
-7385,-392175,139.75477335,32.46417971,4.0868
-5665,-392175,139.77307032,32.46418979,3.7329
-5655,-392175,139.77317670,32.46418984,3.6391
-7405,-392185,139.75456067,32.46408939,3.9501
-7395,-392185,139.75466705,32.46408945,3.9906
-7385,-392185,139.75477343,32.46408952,4.0497
-5655,-392185,139.77317676,32.46409966,3.7179
-5645,-392185,139.77328313,32.46409971,3.6549
-7395,-392195,139.75466713,32.46399927,4.0169
-7385,-392195,139.75477351,32.46399934,4.1034
-5645,-392195,139.77328319,32.46400953,3.6760
-5635,-392195,139.77338957,32.46400958,3.6858
-7395,-392205,139.75466721,32.46390909,3.9914
-7385,-392205,139.75477359,32.46390915,4.1205
-5635,-392205,139.77338963,32.46391939,3.7324
-5625,-392205,139.77349601,32.46391944,3.7759
-7395,-392215,139.75466729,32.46381890,3.9586
-7385,-392215,139.75477366,32.46381897,4.1001
-5625,-392215,139.77349607,32.46382926,3.7471
-5615,-392215,139.77360244,32.46382931,3.7015
-7395,-392225,139.75466737,32.46372872,3.9882
-5615,-392225,139.77360250,32.46373912,3.7680
-5605,-392225,139.77370888,32.46373917,3.6893
-5595,-392225,139.77381526,32.46373922,3.5914
-7395,-392235,139.75466744,32.46363853,4.0024
-5615,-392235,139.77360256,32.46364894,3.7841
-5605,-392235,139.77370894,32.46364899,3.6530
-5595,-392235,139.77381532,32.46364904,3.6086
-7395,-392245,139.75466752,32.46354835,3.9941
-7385,-392245,139.75477390,32.46354841,4.0328
-5605,-392245,139.77370900,32.46355881,3.7053
-5595,-392245,139.77381538,32.46355886,3.6631
-5585,-392245,139.77392175,32.46355891,3.5286
-7395,-392255,139.75466760,32.46345816,3.9991
-7385,-392255,139.75477398,32.46345823,4.0940
-5595,-392255,139.77381544,32.46346867,3.7035
-5585,-392255,139.77392181,32.46346872,3.4734
-5575,-392255,139.77402819,32.46346877,3.4035
-7395,-392265,139.75466768,32.46336798,3.9606
-7385,-392265,139.75477406,32.46336805,4.0272
-5575,-392265,139.77402825,32.46337859,3.5857
-5565,-392265,139.77413463,32.46337864,3.4360
-5555,-392265,139.77424100,32.46337869,3.3489
-7395,-392275,139.75466776,32.46327780,3.9353
-7385,-392275,139.75477413,32.46327786,3.9879
-5565,-392275,139.77413468,32.46328845,3.6905
-5555,-392275,139.77424106,32.46328850,3.5275
-7395,-392285,139.75466784,32.46318761,3.9154
-7385,-392285,139.75477421,32.46318768,4.0062
-5565,-392285,139.77413474,32.46319827,3.6842
-5555,-392285,139.77424112,32.46319832,3.7189
-5545,-392285,139.77434750,32.46319837,3.5364
-5525,-392285,139.77456025,32.46319847,3.4214
-5515,-392285,139.77466663,32.46319852,3.5064
-5505,-392285,139.77477300,32.46319857,3.5423
-7395,-392295,139.75466791,32.46309743,3.9019
-7385,-392295,139.75477429,32.46309749,3.9797
-5555,-392295,139.77424118,32.46310813,3.6926
-5545,-392295,139.77434756,32.46310818,3.6353
-5535,-392295,139.77445393,32.46310823,3.4756
-5525,-392295,139.77456031,32.46310828,3.5224
-5515,-392295,139.77466669,32.46310833,3.6752
-7395,-392305,139.75466799,32.46300724,3.8973
-7385,-392305,139.75477437,32.46300731,3.9508
-5525,-392305,139.77456037,32.46301810,3.6655
-5515,-392305,139.77466674,32.46301815,3.8405
-5505,-392305,139.77477312,32.46301820,3.8297
-7395,-392315,139.75466807,32.46291706,3.9195
-7385,-392315,139.75477445,32.46291712,3.9590
-5505,-392315,139.77477318,32.46292801,3.9823
