X（m）,Y（m）,経度（度）,緯度（度）,到達時間（1cm）（秒）,到達時間（30cm）（秒）,到達時間（1m）（秒）,到達時間（最高水位）（秒）
-21445,-232785,139.60145132,33.90127018,1262.9,1292.5,1529.5,5684.8
-21335,-232815,139.60264146,33.90100192,1255.2,1269.3,1523.8,3433.9
-21325,-232815,139.60274958,33.90100213,1289.0,1324.1,1530.7,3435.7
-21315,-232815,139.60285771,33.90100233,1523.1,1527.5,3428.6,3433.5
-21305,-232815,139.60296584,33.90100253,1324.5,1522.3,1533.4,3430.5
-21295,-232815,139.60307397,33.90100273,1519.8,1525.8,1541.5,3439.1
-21285,-232815,139.60318209,33.90100293,1338.2,1524.9,1541.5,3436.9
-21275,-232815,139.60329022,33.90100314,1544.8,-9999.0,-9999.0,3440.4
-21255,-232815,139.60350648,33.90100354,1535.0,2280.0,-9999.0,3435.4
-21245,-232815,139.60361460,33.90100374,1260.3,1274.8,1522.7,3429.9
-21235,-232815,139.60372273,33.90100394,1331.6,1524.0,1543.6,3431.8
-21225,-232815,139.60383086,33.90100415,185.9,1261.8,1337.0,3440.9
-21215,-232815,139.60393899,33.90100435,185.7,1262.0,1336.4,3437.1
-21195,-232815,139.60415524,33.90100475,187.4,1262.5,1340.7,3432.2
-21185,-232815,139.60426337,33.90100495,189.1,1262.4,1343.2,3430.1
-21175,-232815,139.60437150,33.90100515,189.5,1262.3,1344.0,3427.4
-21385,-232825,139.60210106,33.90091075,181.6,1250.2,1327.2,3425.2
-21355,-232825,139.60242544,33.90091136,1250.7,1262.5,1521.6,3428.3
-21345,-232825,139.60253357,33.90091156,1274.6,1314.7,1525.5,3425.7
-21335,-232825,139.60264170,33.90091176,1528.0,1532.0,-9999.0,3433.9
-21325,-232825,139.60274983,33.90091196,1537.8,3433.2,-9999.0,3436.6
-21235,-232825,139.60372297,33.90091378,-9999.0,-9999.0,-9999.0,3443.4
-21225,-232825,139.60383110,33.90091398,1529.1,1535.2,-9999.0,3441.4
-21215,-232825,139.60393923,33.90091418,1538.5,3422.9,-9999.0,3438.4
-21205,-232825,139.60404736,33.90091439,1270.2,1282.3,1525.1,3435.8
-21195,-232825,139.60415548,33.90091459,1525.0,1529.0,3420.1,5425.6
-21185,-232825,139.60426361,33.90091479,1531.2,1537.0,-9999.0,3430.9
-21175,-232825,139.60437174,33.90091499,1528.1,1532.5,3424.2,3426.7
-21165,-232825,139.60447987,33.90091519,1275.8,1298.1,1528.7,3428.8
-21125,-232825,139.60491238,33.90091599,195.5,1262.2,1524.8,3433.9
-21115,-232825,139.60502050,33.90091619,194.2,1262.8,1525.3,3433.5
-21545,-232835,139.60037127,33.90081733,161.9,1240.1,1312.8,5692.6
-21475,-232835,139.60112816,33.90081875,1258.2,1287.1,1521.3,5687.4
-21465,-232835,139.60123629,33.90081896,1249.7,1263.7,1518.2,5688.3
-21455,-232835,139.60134441,33.90081916,1521.0,1534.2,3429.2,5681.2
-21445,-232835,139.60145254,33.90081937,1521.7,1527.8,1538.5,5679.6
-21435,-232835,139.60156067,33.90081957,1522.2,1528.0,1536.7,5681.0
