X（m）,Y（m）,経度（度）,緯度（度）,到達時間（1cm）（秒）,到達時間（30cm）（秒）,到達時間（1m）（秒）,到達時間（最高水位）（秒）
-43235,-133115,139.36082932,34.79916576,505.3,1270.7,1292.3,1326.7
-43225,-133115,139.36093860,34.79916618,790.9,1274.5,1294.3,1325.6
-43265,-133125,139.36050198,34.79907434,1263.6,1279.7,1293.5,1327.7
-43255,-133125,139.36061127,34.79907476,497.6,1271.6,1291.5,1326.2
-43245,-133125,139.36072055,34.79907519,499.2,1272.3,1291.7,1326.8
-43235,-133125,139.36082983,34.79907561,1275.0,1285.1,1296.3,1329.3
-43225,-133125,139.36093912,34.79907604,1276.7,1287.9,1296.8,1328.9
-43215,-133125,139.36104840,34.79907646,1059.0,1284.5,1295.8,1578.0
-43205,-133125,139.36115769,34.79907689,1058.0,1286.1,1296.8,1575.5
-43195,-133125,139.36126697,34.79907731,523.4,1057.8,1295.2,1574.2
-43185,-133125,139.36137625,34.79907773,512.0,1280.7,1296.6,1572.8
-43175,-133125,139.36148554,34.79907816,497.6,1281.5,1298.0,1570.4
-43265,-133135,139.36050250,34.79898419,501.3,1271.2,1290.3,1328.0
-43255,-133135,139.36061178,34.79898462,501.7,851.2,1291.7,1326.2
-43245,-133135,139.36072106,34.79898504,1283.1,1289.5,1296.7,1324.2
-43235,-133135,139.36083035,34.79898547,1310.5,1314.5,1325.1,1329.3
-43225,-133135,139.36093963,34.79898589,1319.2,-9999.0,-9999.0,1330.5
-43195,-133135,139.36126748,34.79898716,1309.0,1315.8,1323.1,1575.0
-43185,-133135,139.36137677,34.79898759,1297.6,1303.3,1309.7,1573.1
-43175,-133135,139.36148605,34.79898801,1285.8,1294.6,1302.8,1570.4
-43165,-133135,139.36159533,34.79898843,1056.7,1290.5,1301.8,1569.0
-43265,-133145,139.36050301,34.79889404,1286.2,1291.2,1297.3,1329.2
-43255,-133145,139.36061229,34.79889447,1305.7,1308.8,1312.5,1327.2
-43155,-133145,139.36170513,34.79889871,1313.3,1317.4,1327.4,1568.0
-43145,-133145,139.36181442,34.79889913,1295.2,1301.2,1308.8,1565.4
-43135,-133145,139.36192370,34.79889956,1286.2,1294.1,1305.5,1564.7
-43125,-133145,139.36203298,34.79889998,805.5,1287.3,1303.1,2387.7
-43275,-133155,139.36039424,34.79880347,499.4,1268.2,1287.9,1330.6
-43265,-133155,139.36050353,34.79880390,1300.8,1304.1,1307.6,1330.0
-43135,-133155,139.36192421,34.79880941,1315.2,1319.8,1326.5,1564.7
-43125,-133155,139.36203350,34.79880983,1302.2,1308.1,1314.6,2387.2
-43115,-133155,139.36214278,34.79881026,809.6,1289.2,1304.7,2386.0
-43285,-133165,139.36028547,34.79871290,1265.4,1277.2,1290.3,1333.5
-43275,-133165,139.36039476,34.79871333,1276.2,1284.5,1291.8,1332.4
-43265,-133165,139.36050404,34.79871375,1307.3,1310.1,1313.7,1329.6
-43115,-133165,139.36214329,34.79872011,1316.7,1320.7,1325.2,2384.6
-43105,-133165,139.36225258,34.79872053,1305.3,1310.7,1316.3,2386.7
-43095,-133165,139.36236186,34.79872095,811.2,1290.4,1307.1,1339.5
-43085,-133165,139.36247114,34.79872138,512.0,1288.2,1306.4,1338.7
-43075,-133165,139.36258043,34.79872180,505.0,1288.0,1306.3,1338.0
-43065,-133165,139.36268971,34.79872222,508.4,1288.5,1306.5,1337.8
-43285,-133175,139.36028599,34.79862275,1271.3,1279.7,1291.1,1333.3
-43275,-133175,139.36039527,34.79862318,1291.4,1295.7,1300.8,1332.6
-43265,-133175,139.36050455,34.79862360,1319.0,1322.8,-9999.0,1328.7
-43095,-133175,139.36236237,34.79863081,1323.8,1328.6,2384.5,2384.9
-43085,-133175,139.36247166,34.79863123,1298.8,1306.3,1313.8,1338.6
-43075,-133175,139.36258094,34.79863165,1289.6,1299.0,1310.3,1337.4
-43065,-133175,139.36269022,34.79863207,510.2,1290.0,1306.0,1337.8
-43275,-133185,139.36039579,34.79853303,1295.2,1299.2,1302.4,1332.8
-43065,-133185,139.36269074,34.79854193,1319.4,1323.1,1327.0,1338.7
-43055,-133185,139.36280002,34.79854235,825.7,1297.9,1310.6,1340.9
-43045,-133185,139.36290930,34.79854277,360.1,1290.4,1307.3,1341.1
-43035,-133185,139.36301859,34.79854319,505.5,1290.6,1308.0,1340.9
-43285,-133195,139.36028702,34.79844246,489.8,1267.1,1287.1,1332.6
-43275,-133195,139.36039630,34.79844288,1288.6,1294.5,1299.4,1332.5
-43265,-133195,139.36050558,34.79844331,1321.3,1324.2,-9999.0,1333.4
-43025,-133195,139.36312838,34.79845347,1327.4,1332.2,-9999.0,1338.9
-43005,-133195,139.36334695,34.79845431,1315.8,1319.5,1326.1,1340.2
