X（m）,Y（m）,経度（度）,緯度（度）,到達時間（1cm）（秒）,到達時間（30cm）（秒）,到達時間（1m）（秒）,到達時間（最高水位）（秒）
11905,79455,142.11965775,26.71716609,6144.7,-9999.0,-9999.0,6556.2
11915,79455,142.11975826,26.71716600,6135.6,6143.4,-9999.0,6564.9
11925,79455,142.11985877,26.71716592,5114.4,5128.8,6552.3,6561.0
12235,79455,142.12297459,26.71716325,237.9,5086.0,5665.2,9086.0
12245,79455,142.12307510,26.71716317,237.0,5087.0,5666.7,9087.3
12305,79455,142.12367816,26.71716264,228.2,5093.8,6023.8,6542.3
11895,79445,142.11955715,26.71707591,7581.4,-9999.0,-9999.0,7581.7
12235,79445,142.12297449,26.71707299,5123.6,5148.2,6142.3,9085.6
12245,79445,142.12307500,26.71707290,176.7,5087.1,5664.9,9086.8
12285,79445,142.12347704,26.71707255,229.3,5094.4,5170.0,6541.7
12295,79445,142.12357755,26.71707247,229.7,5095.7,5169.8,6542.0
11895,79435,142.11955705,26.71698565,5123.1,6552.4,-9999.0,7580.4
11925,79435,142.11985858,26.71698539,5101.2,5116.2,5683.9,6560.6
11945,79435,142.12005960,26.71698522,190.3,5068.1,5118.6,6556.3
12275,79435,142.12337644,26.71698238,6148.3,-9999.0,-9999.0,6159.5
12285,79435,142.12347695,26.71698229,220.9,5104.1,5166.5,6537.0
12295,79435,142.12357746,26.71698220,220.7,5101.0,5167.0,6537.3
12305,79435,142.12367797,26.71698212,229.5,5099.1,5168.7,6544.3
11895,79425,142.11955696,26.71689539,5086.8,5101.5,7575.0,7577.4
11905,79425,142.11965747,26.71689530,6546.2,7579.2,-9999.0,7581.4
11915,79425,142.11975798,26.71689522,6540.3,6545.1,-9999.0,7581.8
11925,79425,142.11985849,26.71689513,5106.3,5116.3,6541.6,7583.0
11945,79425,142.12005951,26.71689496,191.4,5068.2,5118.8,6555.5
12285,79425,142.12347685,26.71689203,217.8,5104.0,5166.0,6538.2
12295,79425,142.12357736,26.71689194,217.4,5102.5,5164.7,6538.0
11895,79415,142.11955686,26.71680512,5058.5,5078.9,5127.5,7576.4
11905,79415,142.11965737,26.71680504,5078.9,5108.7,5794.3,7577.3
12285,79415,142.12347675,26.71680177,215.4,5104.5,5163.8,6538.6
12295,79415,142.12357726,26.71680168,213.2,5103.3,5163.2,6538.5
12275,79405,142.12337615,26.71671159,5112.1,5134.3,5714.7,6537.5
12285,79405,142.12347665,26.71671151,212.7,5104.7,5157.6,6537.6
12125,79395,142.12186840,26.71662263,200.5,5085.1,5123.3,5667.5
12275,79395,142.12337605,26.71662133,5123.1,5143.1,5713.8,6536.5
12285,79395,142.12347656,26.71662124,210.9,5103.7,5156.1,6536.6
12105,79385,142.12166728,26.71653254,-9999.0,-9999.0,-9999.0,5665.0
12115,79385,142.12176779,26.71653246,5665.4,-9999.0,-9999.0,5668.1
12235,79385,142.12297391,26.71653142,203.3,5115.1,5145.0,8989.3
12265,79385,142.12327544,26.71653116,5130.5,5144.5,5713.8,8992.8
12275,79385,142.12337595,26.71653107,212.3,5105.0,5152.7,6534.9
12225,79375,142.12287330,26.71644124,206.4,5114.0,5145.0,8989.6
12235,79375,142.12297381,26.71644116,205.4,5114.7,5145.3,8989.9
12265,79375,142.12327534,26.71644089,5130.3,5143.1,5718.8,8991.4
12225,79365,142.12287321,26.71635098,208.5,5114.3,5145.8,8990.8
12235,79365,142.12297372,26.71635089,208.8,5115.5,5146.0,8990.5
12245,79365,142.12307423,26.71635081,-9999.0,-9999.0,-9999.0,8991.1
12255,79365,142.12317474,26.71635072,5156.9,5710.3,8987.2,8989.7
12225,79355,142.12287311,26.71626072,210.6,5112.3,5146.3,8993.3
12235,79355,142.12297362,26.71626063,210.8,5114.7,5146.0,8992.9
12245,79355,142.12307413,26.71626054,210.5,5111.9,5146.0,8989.3
12205,79345,142.12267200,26.71617063,5093.6,5116.1,5146.9,8979.0
12225,79345,142.12287301,26.71617046,212.0,5111.9,5144.9,8992.5
12075,79335,142.12136528,26.71608149,5128.6,5143.7,-9999.0,7588.0
12195,79335,142.12257139,26.71608045,225.2,5109.4,5141.1,8977.1
11925,79325,142.11985754,26.71599251,5057.9,5104.8,5152.2,7696.7
11925,79315,142.11985745,26.71590225,5053.7,5086.3,5141.8,7696.2
12165,79315,142.12226967,26.71590019,5152.2,5167.1,8970.5,8978.6
12115,79295,142.12176693,26.71572010,231.8,5093.4,5135.9,10993.5
12035,79275,142.12096267,26.71554026,213.2,5075.1,5116.8,10990.0
12205,79265,142.12267122,26.71544853,5112.6,5121.4,5155.6,8986.8
12215,79265,142.12277173,26.71544844,5130.8,5148.5,8965.4,8989.4
12225,79265,142.12287224,26.71544836,5134.1,5142.9,5723.0,8992.0
12205,79255,142.12267112,26.71535827,5110.9,5120.7,5157.1,8988.5
12215,79255,142.12277163,26.71535818,5124.4,5138.4,5727.5,8990.8
12225,79255,142.12287214,26.71535809,5132.7,5148.6,5725.0,8993.0
12205,79245,142.12267103,26.71526801,5175.3,8987.9,-9999.0,8990.2
12215,79245,142.12277154,26.71526792,8993.4,-9999.0,-9999.0,8993.8
12225,79245,142.12287205,26.71526783,5190.0,7660.0,-9999.0,10980.6
12235,79245,142.12297255,26.71526775,5131.4,5146.3,5722.2,10979.1
12215,79235,142.12277144,26.71517766,233.5,5104.0,5134.4,7645.9
12225,79235,142.12287195,26.71517757,226.7,5104.3,5138.2,10978.7
12055,79215,142.12116311,26.71499851,5048.2,5075.2,5115.3,8039.7
12075,79215,142.12136413,26.71499834,10979.2,-9999.0,-9999.0,10985.2
12055,79205,142.12116302,26.71490825,5044.4,5072.8,5112.2,9545.4
12075,79205,142.12136403,26.71490808,7665.3,-9999.0,-9999.0,7667.6
12085,79205,142.12146454,26.71490799,240.6,5089.0,5131.8,10979.8
12065,79195,142.12126343,26.71481790,5132.0,5150.5,-9999.0,7668.5
12075,79195,142.12136394,26.71481782,5098.8,5123.8,5159.6,7665.5
12165,79185,142.12226841,26.71472678,236.7,5094.6,5136.9,7649.2
12175,79175,142.12236883,26.71463643,5108.4,5127.4,5154.0,7647.4
12165,79165,142.12226822,26.71454625,5172.3,7648.3,-9999.0,7649.9
12175,79165,142.12236873,26.71454617,5095.6,5113.1,5168.1,7647.5
12185,79165,142.12246924,26.71454608,5112.5,5123.1,5166.8,7645.1
12395,79155,142.12457981,26.71445398,-9999.0,-9999.0,-9999.0,7644.8
12405,79155,142.12468032,26.71445389,-9999.0,-9999.0,-9999.0,7644.3
12415,79155,142.12478082,26.71445381,-9999.0,-9999.0,-9999.0,7642.4
12425,79155,142.12488133,26.71445372,5085.0,5119.9,5171.8,8978.3
12435,79155,142.12498184,26.71445363,5081.5,5120.1,5170.9,8976.6
12375,79145,142.12437869,26.71436390,204.8,5108.3,5150.5,7644.7
12385,79145,142.12447920,26.71436381,5153.8,5163.9,7639.8,7642.4
12395,79145,142.12457971,26.71436372,7642.2,-9999.0,-9999.0,7644.6
12405,79145,142.12468022,26.71436363,7646.0,-9999.0,-9999.0,7646.7
12415,79145,142.12478073,26.71436354,-9999.0,-9999.0,-9999.0,7646.4
12425,79145,142.12488123,26.71436345,5156.3,5721.4,8973.5,8976.7
12435,79145,142.12498174,26.71436337,5083.7,5118.8,5168.7,8978.0
12525,79145,142.12588631,26.71436257,212.5,5108.3,5181.9,6537.4
12535,79145,142.12598682,26.71436248,229.5,5108.9,5180.5,6541.5
12305,79125,142.12367494,26.71418399,5136.3,5151.2,5698.6,7631.1
