X（m）,Y（m）,経度（度）,緯度（度）,到達時間（1cm）（秒）,到達時間（30cm）（秒）,到達時間（1m）（秒）,到達時間（最高水位）（秒）
11905,79455,142.11965775,26.71716609,6130.8,-9999.0,-9999.0,7248.8
11915,79455,142.11975826,26.71716600,6127.5,6132.0,-9999.0,6142.1
11925,79455,142.11985877,26.71716592,5113.3,5127.8,6135.4,9944.0
12235,79455,142.12297459,26.71716325,220.3,5086.0,5184.4,9955.0
12245,79455,142.12307510,26.71716317,219.8,5086.5,5180.4,9956.4
12305,79455,142.12367816,26.71716264,226.9,5092.7,5169.2,6150.2
11895,79445,142.11955715,26.71707591,-9999.0,-9999.0,-9999.0,7577.5
12235,79445,142.12297449,26.71707299,5121.8,5143.9,6039.8,9957.5
12245,79445,142.12307500,26.71707290,167.0,5086.4,5176.7,9957.8
12285,79445,142.12347704,26.71707255,215.4,5092.1,5167.0,6151.6
12295,79445,142.12357755,26.71707247,213.9,5094.4,5166.5,6153.1
11895,79435,142.11955705,26.71698565,5121.0,7575.5,-9999.0,7577.5
11925,79435,142.11985858,26.71698539,5101.1,5113.7,5688.7,9943.6
11945,79435,142.12005960,26.71698522,182.3,5065.7,5117.5,9948.1
12275,79435,142.12337644,26.71698238,6057.2,8608.3,-9999.0,8609.6
12285,79435,142.12347695,26.71698229,213.6,5101.8,5164.7,6153.0
12295,79435,142.12357746,26.71698220,213.5,5097.8,5164.7,6154.3
12305,79435,142.12367797,26.71698212,213.3,5096.6,5165.3,6153.6
11895,79425,142.11955696,26.71689539,5086.4,5098.5,7573.7,7574.6
11905,79425,142.11965747,26.71689530,5150.7,-9999.0,-9999.0,7577.7
11915,79425,142.11975798,26.71689522,5696.3,7249.6,-9999.0,7586.1
11925,79425,142.11985849,26.71689513,5105.9,5113.5,5691.7,9944.6
11945,79425,142.12005951,26.71689496,183.1,5065.2,5117.3,9947.5
12285,79425,142.12347685,26.71689203,206.5,5101.9,5161.8,6156.4
12295,79425,142.12357736,26.71689194,211.3,5099.2,5161.7,6154.8
11895,79415,142.11955686,26.71680512,5057.7,5078.9,5124.3,7571.5
11905,79415,142.11965737,26.71680504,5078.8,5107.8,5160.3,7586.0
12285,79415,142.12347675,26.71680177,205.0,5101.3,5160.3,8602.0
12295,79415,142.12357726,26.71680168,210.3,5099.9,5160.2,6155.2
12275,79405,142.12337615,26.71671159,5111.2,5134.9,5720.5,8604.5
12285,79405,142.12347665,26.71671151,204.7,5100.6,5157.1,8603.7
12125,79395,142.12186840,26.71662263,193.0,5083.9,5123.4,10969.2
12275,79395,142.12337605,26.71662133,5122.3,5142.7,5720.2,8604.6
12285,79395,142.12347656,26.71662124,210.6,5101.5,5154.8,8604.4
12115,79385,142.12176779,26.71653246,-9999.0,-9999.0,-9999.0,9931.6
12235,79385,142.12297391,26.71653142,193.3,5116.0,5145.6,7193.5
12265,79385,142.12327544,26.71653116,5131.1,5144.9,5718.8,8605.3
12275,79385,142.12337595,26.71653107,202.5,5104.3,5151.5,8605.2
12225,79375,142.12287330,26.71644124,196.3,5113.3,5145.7,6169.1
12235,79375,142.12297381,26.71644116,195.4,5114.5,5146.0,7193.2
12265,79375,142.12327534,26.71644089,5131.3,5143.0,6033.8,8605.4
12225,79365,142.12287321,26.71635098,198.4,5113.2,5146.3,6168.3
12235,79365,142.12297372,26.71635089,199.3,5114.2,5146.6,6170.0
12255,79365,142.12317474,26.71635072,5153.7,5715.2,-9999.0,8606.1
12225,79355,142.12287311,26.71626072,202.4,5111.2,5146.3,6166.7
12235,79355,142.12297362,26.71626063,203.4,5112.8,5146.0,8613.7
12245,79355,142.12307413,26.71626054,203.5,5110.3,5145.2,8611.6
12205,79345,142.12267200,26.71617063,5086.6,5117.7,5146.2,6167.4
12225,79345,142.12287301,26.71617046,204.4,5111.3,5144.5,6167.3
12075,79335,142.12136528,26.71608149,5127.5,5140.8,7423.9,10472.3
12195,79335,142.12257139,26.71608045,225.7,5110.5,5140.9,13450.5
11925,79325,142.11985754,26.71599251,5055.2,5103.7,5148.3,7567.7
11925,79315,142.11985745,26.71590225,5053.3,5086.7,5138.7,7578.6
12075,79315,142.12136509,26.71590097,10471.0,-9999.0,-9999.0,10473.4
12165,79315,142.12226967,26.71590019,5149.9,5164.4,10991.1,10993.6
12115,79295,142.12176693,26.71572010,222.8,5094.2,5134.9,12409.2
12035,79275,142.12096267,26.71554026,204.1,5075.1,5116.5,7567.6
12205,79265,142.12267122,26.71544853,5112.1,5121.0,5153.6,10498.5
12215,79265,142.12277173,26.71544844,5126.0,5146.6,8099.6,13440.7
12225,79265,142.12287224,26.71544836,5132.2,5142.0,6059.4,13444.1
12205,79255,142.12267112,26.71535827,5110.5,5120.4,5154.9,13444.6
12215,79255,142.12277163,26.71535818,5123.9,5138.7,8099.7,13441.7
12225,79255,142.12287214,26.71535809,5130.6,5141.9,6056.3,13444.8
12205,79245,142.12267103,26.71526801,5172.4,5180.6,-9999.0,5192.1
12215,79245,142.12277154,26.71526792,-9999.0,-9999.0,-9999.0,5203.1
12225,79245,142.12287205,26.71526783,5186.0,-9999.0,-9999.0,7644.6
12235,79245,142.12297255,26.71526775,5130.9,5146.1,6058.0,8613.9
12215,79235,142.12277144,26.71517766,226.0,5105.3,5133.7,5190.8
12225,79235,142.12287195,26.71517757,219.5,5107.8,5137.4,9854.6
12055,79215,142.12116311,26.71499851,5051.0,5075.0,5115.0,7579.5
12075,79215,142.12136413,26.71499834,-9999.0,-9999.0,-9999.0,9821.9
12055,79205,142.12116302,26.71490825,5048.6,5072.4,5112.0,7581.6
12085,79205,142.12146454,26.71490799,230.9,5089.2,5131.1,10995.5
12065,79195,142.12126343,26.71481790,5131.0,5147.5,-9999.0,5192.2
12075,79195,142.12136394,26.71481782,5098.6,5125.2,5157.9,7622.2
12165,79185,142.12226841,26.71472678,229.6,5096.4,5135.7,9841.2
12175,79175,142.12236883,26.71463643,5104.1,5127.0,5152.4,9844.7
12165,79165,142.12226822,26.71454625,5166.1,-9999.0,-9999.0,7646.0
12175,79165,142.12236873,26.71454617,5096.6,5112.4,5164.9,5721.9
12185,79165,142.12246924,26.71454608,5111.8,5135.1,5163.6,5718.8
12425,79155,142.12488133,26.71445372,5082.2,5119.2,5167.6,8598.1
12435,79155,142.12498184,26.71445363,5079.3,5119.9,5167.3,8599.7
12375,79145,142.12437869,26.71436390,199.9,5106.6,5149.5,8599.6
12385,79145,142.12447920,26.71436381,5152.3,5162.4,5708.0,7633.2
12415,79145,142.12478073,26.71436354,8597.0,-9999.0,-9999.0,8603.5
12425,79145,142.12488123,26.71436345,5154.4,5167.4,6049.5,8597.1
12435,79145,142.12498174,26.71436337,5083.0,5118.6,5165.9,8598.3
12525,79145,142.12588631,26.71436257,213.1,5108.5,5175.4,8609.3
12535,79145,142.12598682,26.71436248,216.6,5108.8,5174.3,8607.2
12305,79125,142.12367494,26.71418399,5134.9,5149.5,5693.6,6620.4
12315,79125,142.12377545,26.71418390,5140.1,5150.0,5696.6,6622.7
12215,79115,142.12277028,26.71409451,231.6,5093.3,5130.3,9857.7
12255,79115,142.12317231,26.71409416,238.4,5098.2,5127.8,6621.6
12265,79115,142.12327282,26.71409407,244.1,5098.5,5126.8,7622.0
12555,79115,142.12618754,26.71409151,217.5,5114.0,5182.2,8613.3
12465,79065,142.12528247,26.71364100,205.2,5125.5,5171.9,8623.1
12465,79055,142.12528238,26.71355074,8622.8,-9999.0,-9999.0,8626.6
12475,79045,142.12538278,26.71346039,6040.0,6045.3,6067.9,8626.0
12475,79035,142.12538268,26.71337013,6039.8,6047.6,6067.6,8627.6
12485,79035,142.12548319,26.71337004,211.9,5124.7,5174.1,8627.4
