X（m）,Y（m）,経度（度）,緯度（度）,到達時間（1cm）（秒）,到達時間（30cm）（秒）,到達時間（1m）（秒）,到達時間（最高水位）（秒）
18795,126595,142.18961940,27.14257299,5282.9,5285.5,5289.4,8491.2
18805,126595,142.18972029,27.14257285,5292.7,5312.9,5316.7,8491.2
18815,126595,142.18982118,27.14257271,5314.4,5316.6,5319.2,8491.8
18825,126595,142.18992207,27.14257258,5255.6,5269.8,5290.0,8491.2
18925,126595,142.19093095,27.14257121,346.0,5245.2,5272.5,8499.3
18935,126595,142.19103183,27.14257107,5296.4,5300.7,5312.4,8498.2
18945,126595,142.19113272,27.14257093,5321.1,5325.8,5337.2,8496.6
18955,126595,142.19123361,27.14257080,7983.7,7986.6,8471.1,8495.5
19205,126595,142.19375580,27.14256734,7254.5,7267.6,-9999.0,7709.2
19215,126595,142.19385669,27.14256720,5923.7,5927.4,5953.8,7725.5
18795,126585,142.18961925,27.14248273,5270.1,5276.3,5292.3,8489.5
18805,126585,142.18972014,27.14248259,5296.9,5303.2,5317.0,8493.7
18815,126585,142.18982103,27.14248246,5320.3,5323.6,5341.8,8493.5
18825,126585,142.18992191,27.14248232,5286.2,5291.9,5304.6,8489.7
18935,126585,142.19103168,27.14248081,346.9,5245.0,5272.6,8498.6
18945,126585,142.19113257,27.14248068,5303.4,5307.4,5318.1,8496.9
18955,126585,142.19123345,27.14248054,7966.1,7968.3,7970.8,8497.0
18965,126585,142.19133434,27.14248040,8496.9,-9999.0,-9999.0,8499.2
19205,126585,142.19375565,27.14247708,7251.2,7263.2,-9999.0,7706.4
19215,126585,142.19385653,27.14247694,5931.7,5942.9,5972.2,7743.5
18795,126575,142.18961910,27.14239247,5246.2,5257.2,5279.4,8488.0
18805,126575,142.18971999,27.14239234,340.7,5241.3,5269.1,8488.3
18945,126575,142.19113241,27.14239042,5252.5,5261.1,5283.4,8495.9
18955,126575,142.19123330,27.14239028,5309.7,5313.8,5322.2,8497.0
18965,126575,142.19133419,27.14239015,8469.7,8471.5,8473.1,8493.2
19205,126575,142.19375549,27.14238682,5928.4,5936.4,5964.8,7709.1
19215,126575,142.19385638,27.14238669,5506.3,5522.3,5862.5,7708.1
18955,126565,142.19123315,27.14230003,5291.5,5296.9,5309.4,8494.3
18965,126565,142.19133404,27.14229989,5328.8,5334.2,7063.6,8494.6
18975,126565,142.19143492,27.14229975,8491.7,8493.0,-9999.0,8495.9
19205,126565,142.19375534,27.14229657,5959.0,5973.0,7235.2,7706.9
18955,126555,142.19123299,27.14220977,5275.1,5281.7,5297.1,8493.9
18965,126555,142.19133388,27.14220963,5305.9,5310.6,5319.4,8493.4
18975,126555,142.19143477,27.14220950,8470.7,8472.7,8480.2,8492.2
19195,126555,142.19365429,27.14220645,7257.5,7261.7,-9999.0,7705.0
19205,126555,142.19375518,27.14220631,5900.6,5913.6,5941.4,7706.1
18965,126545,142.19133373,27.14211938,5278.6,5284.5,5297.8,8493.8
18975,126545,142.19143462,27.14211924,7968.7,7972.2,7980.8,8492.7
19195,126545,142.19365414,27.14211619,5979.7,7231.6,7243.0,7708.4
18975,126535,142.19143446,27.14202898,7966.1,7969.5,7977.2,8494.4
19195,126535,142.19365398,27.14202594,7231.5,7234.2,7249.0,7740.2
18965,126525,142.19133342,27.14193886,5256.3,5265.2,5286.8,8491.2
18975,126525,142.19143431,27.14193873,7067.2,7964.1,7972.3,8489.2
19185,126525,142.19355294,27.14193582,7255.7,7260.9,-9999.0,7705.2
18965,126515,142.19133327,27.14184861,5304.4,5308.7,5319.6,8490.5
18975,126515,142.19143415,27.14184847,7973.4,7978.0,8472.5,8488.2
18965,126505,142.19133311,27.14175835,5312.8,5316.1,5325.2,8486.0
18975,126505,142.19143400,27.14175821,8471.9,8474.0,8476.0,8487.8
18965,126495,142.19133296,27.14166809,5311.4,5315.9,5325.9,8486.1
18975,126495,142.19143385,27.14166796,8472.6,8475.1,8478.0,8487.8
19205,126495,142.19375425,27.14166477,7700.8,7738.1,-9999.0,7739.6
19215,126495,142.19385513,27.14166463,-9999.0,-9999.0,-9999.0,7714.5
18965,126485,142.19133281,27.14157784,5310.9,5315.7,5325.0,8488.4
18975,126485,142.19143369,27.14157770,8474.2,8476.9,8479.8,8488.7
18965,126475,142.19133265,27.14148758,5338.0,5347.6,7966.1,8487.7
18975,126475,142.19143354,27.14148744,8481.2,8482.8,8484.3,8486.4
18965,126465,142.19133250,27.14139732,5300.3,5305.1,5317.6,8487.6
18975,126465,142.19143338,27.14139719,7974.9,7978.1,8477.1,8487.0
18965,126455,142.19133234,27.14130707,5340.8,5350.2,7966.6,8484.7
18975,126455,142.19143323,27.14130693,8487.5,-9999.0,-9999.0,8489.4
18965,126445,142.19133219,27.14121681,7173.3,7969.4,7971.5,8490.1
18965,126435,142.19133204,27.14112655,8476.9,8478.8,8480.3,8488.8
18965,126425,142.19133188,27.14103630,8482.8,8484.6,-9999.0,8487.0
18925,126415,142.19092818,27.14094659,5275.9,5283.0,5297.0,8489.2
18935,126415,142.19102907,27.14094645,5272.3,5279.4,5293.3,8489.2
18945,126415,142.19112996,27.14094632,5242.8,5255.3,5278.8,8489.1
18955,126415,142.19123084,27.14094618,5267.0,5275.1,5290.0,8489.0
