X（m）,Y（m）,経度（度）,緯度（度）,津波高（最大）（m）
-6995,-391135,139.75891437,32.47356139,9.0135
-6985,-391135,139.75902076,32.47356146,8.2979
-6975,-391135,139.75912714,32.47356152,7.5372
-7015,-391145,139.75870166,32.47347108,9.8316
-7005,-391145,139.75880805,32.47347115,9.7108
-6995,-391145,139.75891444,32.47347121,9.0866
-6985,-391145,139.75902083,32.47347127,8.2098
-6975,-391145,139.75912722,32.47347133,6.5164
-7035,-391155,139.75848896,32.47338077,10.1651
-7025,-391155,139.75859535,32.47338083,10.1003
-7015,-391155,139.75870174,32.47338090,9.9229
-7005,-391155,139.75880813,32.47338096,10.4063
-6995,-391155,139.75891452,32.47338102,9.6536
-6985,-391155,139.75902090,32.47338109,9.3708
-6975,-391155,139.75912729,32.47338115,5.8503
-6965,-391155,139.75923368,32.47338121,6.6259
-7055,-391165,139.75827626,32.47329046,9.7537
-7045,-391165,139.75838265,32.47329052,10.1061
-7035,-391165,139.75848904,32.47329059,10.6091
-7025,-391165,139.75859542,32.47329065,10.3559
-6965,-391165,139.75923375,32.47329103,6.8901
-6955,-391165,139.75934014,32.47329109,7.0815
-6945,-391165,139.75944653,32.47329115,7.1813
-6955,-391175,139.75934022,32.47320091,7.3572
-6945,-391175,139.75944661,32.47320097,7.2268
-6935,-391175,139.75955299,32.47320103,6.7295
-7095,-391185,139.75785086,32.47310984,9.5095
-6945,-391185,139.75944668,32.47311078,7.0952
-6935,-391185,139.75955307,32.47311085,7.0445
-6925,-391185,139.75965946,32.47311091,7.1385
-7125,-391195,139.75753177,32.47301946,8.8287
-7115,-391195,139.75763816,32.47301953,8.9161
-7105,-391195,139.75774454,32.47301959,9.0999
-6935,-391195,139.75955314,32.47302066,7.6310
-6925,-391195,139.75965953,32.47302072,7.4670
-6915,-391195,139.75976592,32.47302079,7.5639
-7175,-391205,139.75699990,32.47292896,7.8868
-7165,-391205,139.75710629,32.47292902,7.9902
-7155,-391205,139.75721268,32.47292908,8.2887
-7145,-391205,139.75731907,32.47292915,8.3690
-7135,-391205,139.75742545,32.47292921,8.6093
-7125,-391205,139.75753184,32.47292928,8.9479
-7115,-391205,139.75763823,32.47292934,9.0599
-6925,-391205,139.75965960,32.47293054,7.8233
