X（m）,Y（m）,経度（度）,緯度（度）,浸水深（最大）（m）
-6995,-391135,139.75891437,32.47356139,7.0335
-6985,-391135,139.75902076,32.47356146,7.2179
-6975,-391135,139.75912714,32.47356152,7.3972
-7015,-391145,139.75870166,32.47347108,8.2216
-7005,-391145,139.75880805,32.47347115,7.5208
-6995,-391145,139.75891444,32.47347121,5.9666
-6985,-391145,139.75902083,32.47347127,3.2598
-6975,-391145,139.75912722,32.47347133,4.3564
-7035,-391155,139.75848896,32.47338077,7.3051
-7025,-391155,139.75859535,32.47338083,7.2303
-7015,-391155,139.75870174,32.47338090,5.7929
-7005,-391155,139.75880813,32.47338096,3.6663
-6995,-391155,139.75891452,32.47338102,0.4136
-6985,-391155,139.75902090,32.47338109,0.0108
-6975,-391155,139.75912729,32.47338115,1.1803
-6965,-391155,139.75923368,32.47338121,5.0959
-7055,-391165,139.75827626,32.47329046,3.1937
-7045,-391165,139.75838265,32.47329052,4.5061
-7035,-391165,139.75848904,32.47329059,2.8391
-7025,-391165,139.75859542,32.47329065,0.0759
-6965,-391165,139.75923375,32.47329103,1.9801
-6955,-391165,139.75934014,32.47329109,4.5615
-6945,-391165,139.75944653,32.47329115,5.7113
-6955,-391175,139.75934022,32.47320091,2.8872
-6945,-391175,139.75944661,32.47320097,2.7868
-6935,-391175,139.75955299,32.47320103,3.9195
-7095,-391185,139.75785086,32.47310984,9.4695
-6945,-391185,139.75944668,32.47311078,0.1452
-6935,-391185,139.75955307,32.47311085,3.6645
-6925,-391185,139.75965946,32.47311091,5.9085
-7125,-391195,139.75753177,32.47301946,6.8687
-7115,-391195,139.75763816,32.47301953,8.2961
-7105,-391195,139.75774454,32.47301959,7.3399
-6935,-391195,139.75955314,32.47302066,2.3810
-6925,-391195,139.75965953,32.47302072,5.0270
-6915,-391195,139.75976592,32.47302079,7.2339
-7175,-391205,139.75699990,32.47292896,6.3669
-7165,-391205,139.75710629,32.47292902,5.7503
-7155,-391205,139.75721268,32.47292908,6.3587
-7145,-391205,139.75731907,32.47292915,7.2890
-7135,-391205,139.75742545,32.47292921,6.6093
-7125,-391205,139.75753184,32.47292928,3.7579
-7115,-391205,139.75763823,32.47292934,0.5299
-6925,-391205,139.75965960,32.47293054,4.3233
-6915,-391205,139.75976599,32.47293060,5.5316
-6905,-391205,139.75987238,32.47293067,6.2710
-7205,-391215,139.75668082,32.47283858,6.5371
-7195,-391215,139.75678720,32.47283864,6.4064
-7185,-391215,139.75689359,32.47283871,6.0250
-7175,-391215,139.75699998,32.47283877,4.1937
-7165,-391215,139.75710637,32.47283884,2.1065
-7155,-391215,139.75721275,32.47283890,2.3172
-7145,-391215,139.75731914,32.47283896,2.1314
-6915,-391215,139.75976606,32.47284042,1.4825
-6905,-391215,139.75987245,32.47284048,2.4191
-6895,-391215,139.75997884,32.47284054,4.5090
-6885,-391215,139.76008523,32.47284060,6.1952
-7205,-391225,139.75668089,32.47274839,5.3815
-7195,-391225,139.75678728,32.47274846,3.6453
-7185,-391225,139.75689367,32.47274852,2.4360
-6895,-391225,139.75997891,32.47275036,1.4686
-6885,-391225,139.76008530,32.47275042,4.7159
-7215,-391235,139.75657458,32.47265814,4.0830
-7205,-391235,139.75668097,32.47265821,0.4410
-6895,-391235,139.75997899,32.47266017,0.1802
-6885,-391235,139.76008537,32.47266024,4.4241
-6875,-391235,139.76019176,32.47266030,6.6931
-6865,-391235,139.76029815,32.47266036,7.4535
-6885,-391245,139.76008545,32.47257005,2.8763
-6875,-391245,139.76019183,32.47257011,5.0813
-6865,-391245,139.76029822,32.47257018,6.2100
-6855,-391245,139.76040461,32.47257024,6.9818
-6855,-391255,139.76040468,32.47248005,4.7415
-6835,-391265,139.76061753,32.47238999,4.0080
-7275,-391275,139.75593656,32.47229702,0.6825
-7285,-391285,139.75583025,32.47220677,3.4509
-7295,-391295,139.75572394,32.47211652,4.2455
-6795,-391295,139.76104329,32.47211968,5.8461
-6785,-391295,139.76114968,32.47211975,7.2322
-6795,-391305,139.76104337,32.47202950,1.4349
-6785,-391305,139.76114975,32.47202956,6.0398
-6775,-391305,139.76125614,32.47202962,7.3656
-7315,-391315,139.75551132,32.47193602,1.1796
-6785,-391315,139.76114983,32.47193938,4.3179
-6775,-391315,139.76125621,32.47193944,6.6433
-6765,-391315,139.76136260,32.47193950,7.3028
-6755,-391315,139.76146899,32.47193956,7.9427
-7315,-391325,139.75551140,32.47184583,3.3007
-6785,-391325,139.76114990,32.47184919,1.3892
-6775,-391325,139.76125628,32.47184925,5.2954
-6765,-391325,139.76136267,32.47184931,6.0596
-6755,-391325,139.76146906,32.47184938,6.6697
-6745,-391325,139.76157544,32.47184944,6.9790
-6735,-391325,139.76168183,32.47184950,7.5767
-6725,-391325,139.76178822,32.47184956,8.6974
-7325,-391335,139.75540509,32.47175558,4.9559
-7315,-391335,139.75551148,32.47175565,2.8468
-6775,-391335,139.76125636,32.47175907,4.0798
-6765,-391335,139.76136274,32.47175913,5.6795
-6755,-391335,139.76146913,32.47175919,5.9103
-6745,-391335,139.76157552,32.47175925,5.2592
-6735,-391335,139.76168190,32.47175931,5.8421
-6725,-391335,139.76178829,32.47175937,8.1696
-7325,-391345,139.75540517,32.47166540,4.3332
-7315,-391345,139.75551156,32.47166546,1.9996
-6755,-391345,139.76146920,32.47166901,0.8022
-6745,-391345,139.76157559,32.47166907,2.8169
-6735,-391345,139.76168197,32.47166913,4.7762
