X（m）,Y（m）,経度（度）,緯度（度）,津波高（最大）（m）
18795,126595,142.18961940,27.14257299,5.8078
18805,126595,142.18972029,27.14257285,5.9603
18815,126595,142.18982118,27.14257271,6.0666
18825,126595,142.18992207,27.14257258,6.3287
18925,126595,142.19093095,27.14257121,6.6033
18935,126595,142.19103183,27.14257107,6.6220
18945,126595,142.19113272,27.14257093,7.4552
18955,126595,142.19123361,27.14257080,7.0714
19205,126595,142.19375580,27.14256734,8.5984
19215,126595,142.19385669,27.14256720,8.5565
18795,126585,142.18961925,27.14248273,5.0975
18805,126585,142.18972014,27.14248259,5.6306
18815,126585,142.18982103,27.14248246,6.1286
18825,126585,142.18992191,27.14248232,6.1408
18935,126585,142.19103168,27.14248081,6.5630
18945,126585,142.19113257,27.14248068,6.8724
18955,126585,142.19123345,27.14248054,6.9190
19205,126585,142.19375565,27.14247708,8.6133
19215,126585,142.19385653,27.14247694,8.5726
18795,126575,142.18961910,27.14239247,5.1914
18805,126575,142.18971999,27.14239234,5.3024
18945,126575,142.19113241,27.14239042,6.5046
18955,126575,142.19123330,27.14239028,7.0014
18965,126575,142.19133419,27.14239015,7.0050
19205,126575,142.19375549,27.14238682,8.5479
19215,126575,142.19385638,27.14238669,8.5410
18955,126565,142.19123315,27.14230003,6.6285
18965,126565,142.19133404,27.14229989,7.3069
19195,126565,142.19365445,27.14229671,8.5948
19205,126565,142.19375534,27.14229657,8.5099
18955,126555,142.19123299,27.14220977,6.6462
18965,126555,142.19133388,27.14220963,6.9942
19195,126555,142.19365429,27.14220645,8.5255
19205,126555,142.19375518,27.14220631,8.4825
18965,126545,142.19133373,27.14211938,6.6475
18975,126545,142.19143462,27.14211924,6.9982
19195,126545,142.19365414,27.14211619,8.4730
18975,126535,142.19143446,27.14202898,6.9506
19195,126535,142.19365398,27.14202594,8.4862
18965,126525,142.19133342,27.14193886,6.9203
18975,126525,142.19143431,27.14193873,6.9689
19185,126525,142.19355294,27.14193582,8.6180
18965,126515,142.19133327,27.14184861,6.9596
18975,126515,142.19143415,27.14184847,7.0019
19185,126515,142.19355278,27.14184556,8.5847
18965,126505,142.19133311,27.14175835,6.8313
18975,126505,142.19143400,27.14175821,6.8504
19195,126505,142.19365351,27.14175517,8.5595
18965,126495,142.19133296,27.14166809,7.0766
18975,126495,142.19143385,27.14166796,7.0357
19195,126495,142.19365336,27.14166491,8.5239
19205,126495,142.19375425,27.14166477,8.5626
19215,126495,142.19385513,27.14166463,8.4625
18965,126485,142.19133281,27.14157784,6.9515
18965,126475,142.19133265,27.14148758,6.8761
18965,126465,142.19133250,27.14139732,6.8752
18975,126465,142.19143338,27.14139719,6.7862
18965,126455,142.19133234,27.14130707,6.6939
19205,126455,142.19375362,27.14130375,8.6735
18965,126445,142.19133219,27.14121681,6.9826
19205,126445,142.19375347,27.14121349,8.6599
19205,126435,142.19375331,27.14112323,8.5495
18925,126415,142.19092818,27.14094659,6.4191
18935,126415,142.19102907,27.14094645,6.6871
18945,126415,142.19112996,27.14094632,7.0339
18955,126415,142.19123084,27.14094618,7.4180
18925,126405,142.19092803,27.14085633,6.1949
18935,126405,142.19102892,27.14085620,6.5777
18945,126405,142.19112980,27.14085606,7.0502
18925,126395,142.19092788,27.14076608,6.1994
18935,126395,142.19102876,27.14076594,6.2961
18925,126385,142.19092772,27.14067582,6.1672
18935,126385,142.19102861,27.14067568,6.5556
19225,126385,142.19395431,27.14067167,8.5598
18935,126375,142.19102846,27.14058543,6.3581
19225,126375,142.19395415,27.14058142,8.5800
18935,126365,142.19102830,27.14049517,5.9394
18945,126365,142.19112919,27.14049503,6.1561
18935,126355,142.19102815,27.14040491,5.9690
18945,126355,142.19112904,27.14040478,5.8886
18935,126345,142.19102800,27.14031466,6.1719
19395,126345,142.19566874,27.14030827,8.2279
19405,126345,142.19576963,27.14030813,8.1981
19415,126345,142.19587051,27.14030798,8.1584
19425,126345,142.19597140,27.14030784,8.1251
19435,126345,142.19607228,27.14030770,8.0659
18935,126335,142.19102784,27.14022440,6.1015
19265,126335,142.19435707,27.14021983,8.4604
19295,126335,142.19465973,27.14021941,8.4534
19305,126335,142.19476061,27.14021927,8.4408
19315,126335,142.19486150,27.14021913,8.4126
19325,126335,142.19496238,27.14021899,8.3668
19335,126335,142.19506327,27.14021885,8.3225
19345,126335,142.19516415,27.14021871,8.3335
19355,126335,142.19526504,27.14021857,8.3463
19375,126335,142.19546681,27.14021829,8.2797
19385,126335,142.19556770,27.14021815,8.2387
19395,126335,142.19566858,27.14021801,8.2443
19405,126335,142.19576947,27.14021787,8.2149
19415,126335,142.19587035,27.14021773,8.1663
19425,126335,142.19597124,27.14021759,8.1201
19435,126335,142.19607213,27.14021745,8.0571
19265,126325,142.19435691,27.14012957,8.4929
19275,126325,142.19445780,27.14012944,8.4864
19285,126325,142.19455868,27.14012930,8.4839
19295,126325,142.19465957,27.14012916,8.4907
19305,126325,142.19476046,27.14012902,8.4724
19315,126325,142.19486134,27.14012888,8.4537
19325,126325,142.19496223,27.14012874,8.3914
19335,126325,142.19506311,27.14012860,8.3427
19345,126325,142.19516400,27.14012846,8.3608
19355,126325,142.19526488,27.14012832,8.3799
19365,126325,142.19536577,27.14012817,8.3794
19375,126325,142.19546665,27.14012803,8.3392
19385,126325,142.19556754,27.14012789,8.2395
19395,126325,142.19566843,27.14012775,8.2259
19405,126325,142.19576931,27.14012761,8.2016
19415,126325,142.19587020,27.14012747,8.1536
19425,126325,142.19597108,27.14012733,8.1046
19435,126325,142.19607197,27.14012719,8.0489
18925,126315,142.19092665,27.14004403,5.7191
18935,126315,142.19102754,27.14004389,5.9488
19285,126315,142.19455853,27.14003904,8.6255
19295,126315,142.19465941,27.14003890,8.5864
19305,126315,142.19476030,27.14003876,8.5054
19315,126315,142.19486118,27.14003862,8.4993
19325,126315,142.19496207,27.14003848,8.4447
19335,126315,142.19506296,27.14003834,8.4117
19345,126315,142.19516384,27.14003820,8.3936
19355,126315,142.19526473,27.14003806,8.3884
19365,126315,142.19536561,27.14003792,8.4390
19375,126315,142.19546650,27.14003778,8.4546
19385,126315,142.19556738,27.14003764,8.2330
19395,126315,142.19566827,27.14003750,8.1930
19405,126315,142.19576915,27.14003736,8.1723
19415,126315,142.19587004,27.14003722,8.1353
18755,126305,142.18921145,27.13995609,5.3124
18765,126305,142.18931233,27.13995595,5.7907
18925,126305,142.19092650,27.13995377,5.9832
19385,126305,142.19556723,27.13994738,8.1796
19395,126305,142.19566811,27.13994724,8.1802
19405,126305,142.19576900,27.13994710,8.1582
18765,126295,142.18931218,27.13986570,5.6344
18915,126295,142.19082546,27.13986365,5.8871
19385,126295,142.19556707,27.13985712,8.2239
19395,126295,142.19566795,27.13985698,8.1864
18905,126285,142.19072442,27.13977353,5.9811
18915,126285,142.19082531,27.13977339,6.5263
19385,126285,142.19556691,27.13976687,8.2300
19395,126285,142.19566780,27.13976673,8.2208
19405,126285,142.19576868,27.13976659,8.2077
19415,126285,142.19586957,27.13976645,8.1811
19425,126285,142.19597045,27.13976630,8.1406
18885,126275,142.19052250,27.13968355,5.7070
18895,126275,142.19062338,27.13968341,5.6884
18905,126275,142.19072427,27.13968327,5.7780
19375,126275,142.19546587,27.13967675,8.2571
19385,126275,142.19556675,27.13967661,8.2220
19395,126275,142.19566764,27.13967647,8.2331
19405,126275,142.19576852,27.13967633,8.2207
19415,126275,142.19586941,27.13967619,8.1893
19425,126275,142.19597030,27.13967605,8.1456
18625,126265,142.18789933,27.13959683,3.5352
18885,126265,142.19052234,27.13959329,5.9459
18895,126265,142.19062323,27.13959315,5.9288
19375,126265,142.19546571,27.13958649,8.2695
19385,126265,142.19556660,27.13958635,8.2304
19395,126265,142.19566748,27.13958621,8.2259
19405,126265,142.19576837,27.13958607,8.2090
19415,126265,142.19586925,27.13958593,8.1756
19425,126265,142.19597014,27.13958579,8.1452
18615,126255,142.18779830,27.13950670,3.4730
18625,126255,142.18789918,27.13950657,3.5102
18855,126255,142.19021954,27.13950344,5.7806
18865,126255,142.19032042,27.13950331,6.0246
18875,126255,142.19042131,27.13950317,6.1579
18885,126255,142.19052219,27.13950303,6.2245
19375,126255,142.19546556,27.13949624,8.2702
19385,126255,142.19556644,27.13949610,8.2418
19395,126255,142.19566733,27.13949596,8.2331
19405,126255,142.19576821,27.13949582,8.2102
19415,126255,142.19586910,27.13949568,8.1844
19425,126255,142.19596998,27.13949554,8.1644
18825,126245,142.18991673,27.13941360,4.9325
18835,126245,142.19001761,27.13941346,5.2404
18845,126245,142.19011850,27.13941332,5.7046
18855,126245,142.19021938,27.13941319,5.5152
19385,126245,142.19556628,27.13940584,8.2662
19395,126245,142.19566717,27.13940570,8.2535
19405,126245,142.19576805,27.13940556,8.2407
18825,126235,142.18991658,27.13932334,5.1961
18835,126235,142.19001746,27.13932320,5.0059
19385,126235,142.19556613,27.13931558,8.2917
19395,126235,142.19566701,27.13931544,8.2836
19405,126235,142.19576790,27.13931530,8.2774
18815,126225,142.18981554,27.13923322,4.6270
18825,126225,142.18991642,27.13923308,4.9498
19385,126225,142.19556597,27.13922533,8.3035
19395,126225,142.19566685,27.13922519,8.2949
18815,126215,142.18981539,27.13914296,4.4165
19385,126215,142.19556581,27.13913507,8.3649
18685,126205,142.18850373,27.13905447,3.7938
18695,126205,142.18860462,27.13905434,3.8950
18705,126205,142.18870550,27.13905420,4.0040
18715,126205,142.18880639,27.13905407,4.2708
18725,126205,142.18890727,27.13905393,4.3359
18735,126205,142.18900816,27.13905380,4.2491
18745,126205,142.18910904,27.13905366,4.2975
18815,126205,142.18981523,27.13905271,4.4915
19395,126205,142.19566654,27.13904467,8.3604
18675,126195,142.18840270,27.13896435,3.5910
18685,126195,142.18850358,27.13896422,3.7180
18735,126195,142.18900800,27.13896354,4.7472
18745,126195,142.18910889,27.13896340,4.4401
18815,126195,142.18981508,27.13896245,4.7252
19385,126195,142.19556550,27.13895456,8.4955
19395,126195,142.19566638,27.13895442,8.4162
18675,126185,142.18840255,27.13887410,3.5421
18735,126185,142.18900785,27.13887328,4.5153
18745,126185,142.18910874,27.13887315,4.2418
18815,126185,142.18981493,27.13887219,4.7522
19385,126185,142.19556534,27.13886430,8.5369
18675,126175,142.18840239,27.13878384,3.5889
18735,126175,142.18900770,27.13878303,4.4678
18805,126175,142.18971389,27.13878207,4.5350
19385,126175,142.19556518,27.13877405,8.5348
18675,126165,142.18840224,27.13869358,3.4665
18735,126165,142.18900755,27.13869277,4.0830
19365,126165,142.19536326,27.13868407,8.6852
18675,126155,142.18840209,27.13860333,3.4559
18705,126155,142.18870474,27.13860292,3.9239
18715,126155,142.18880563,27.13860278,3.8160
18725,126155,142.18890651,27.13860265,3.8313
18785,126155,142.18951182,27.13860183,4.1917
19365,126155,142.19536310,27.13859381,8.6677
18685,126145,142.18850283,27.13851293,3.4810
18705,126145,142.18870459,27.13851266,3.7276
18785,126145,142.18951167,27.13851158,4.1477
18805,126145,142.18971343,27.13851130,4.2703
19355,126145,142.19526206,27.13850370,8.7412
19365,126145,142.19536294,27.13850356,8.6896
18695,126135,142.18860356,27.13842254,3.5277
18795,126135,142.18961240,27.13842118,4.2749
19355,126135,142.19526190,27.13841344,8.7247
18785,126125,142.18951136,27.13833106,4.0653
19355,126125,142.19526175,27.13832318,8.7149
18785,126115,142.18951121,27.13824081,4.0212
19345,126115,142.19516071,27.13823307,8.8124
19335,126105,142.19505967,27.13814295,8.8599
18775,126095,142.18941002,27.13806043,3.7102
19315,126095,142.19485774,27.13805297,8.9949
19325,126095,142.19495863,27.13805283,8.8443
18775,126085,142.18940987,27.13797017,3.7392
19285,126085,142.19455493,27.13796314,8.9810
19295,126085,142.19465582,27.13796300,8.9820
19305,126085,142.19475670,27.13796286,8.8952
18775,126075,142.18940972,27.13787992,3.9433
19285,126075,142.19455478,27.13787288,9.0475
19295,126075,142.19465566,27.13787274,8.9404
18515,126065,142.18678659,27.13779317,3.4326
18525,126065,142.18688748,27.13779304,3.5177
18535,126065,142.18698836,27.13779291,3.8624
18765,126065,142.18930868,27.13778980,3.7132
19305,126065,142.19475639,27.13778235,8.8674
18515,126055,142.18678644,27.13770292,3.2584
18525,126055,142.18688733,27.13770278,3.3845
18535,126055,142.18698821,27.13770265,3.8148
18765,126055,142.18930853,27.13769954,3.9670
19305,126055,142.19475623,27.13769209,8.8797
18525,126045,142.18688718,27.13761253,3.3351
18755,126045,142.18920749,27.13760942,3.9000
18765,126045,142.18930838,27.13760928,3.9159
19315,126045,142.19485696,27.13760169,8.8563
19335,126035,142.19505857,27.13751116,8.8231
18745,126025,142.18910631,27.13742904,3.5164
19355,126025,142.19526018,27.13742062,8.8357
19365,126025,142.19536106,27.13742048,8.7612
19365,126015,142.19536090,27.13733022,8.7857
19375,126015,142.19546179,27.13733008,8.7412
19385,126015,142.19556267,27.13732994,8.6872
19385,126005,142.19556251,27.13723968,8.6522
19395,126005,142.19566340,27.13723954,8.6528
18735,125995,142.18900497,27.13715841,3.4772
19385,125995,142.19556236,27.13714943,8.6829
19395,125995,142.19566324,27.13714929,8.6333
19405,125985,142.19576397,27.13705889,8.5904
19415,125985,142.19586485,27.13705875,8.5774
19425,125975,142.19596557,27.13696835,8.5636
19435,125965,142.19606630,27.13687795,8.5339
19445,125965,142.19616718,27.13687781,8.5178
18735,125955,142.18900436,27.13679738,3.5031
19445,125955,142.19616702,27.13678756,8.5407
18805,125945,142.18971039,27.13670617,3.8654
18815,125945,142.18981127,27.13670604,3.9364
18825,125945,142.18991215,27.13670590,3.9330
18835,125945,142.19001303,27.13670576,4.0017
19445,125945,142.19616687,27.13669730,8.5637
19455,125945,142.19626775,27.13669716,8.5379
18835,125935,142.19001288,27.13661551,3.9291
19455,125935,142.19626759,27.13660690,8.5783
19465,125935,142.19636847,27.13660676,8.5903
18835,125925,142.19001273,27.13652525,3.7416
18845,125925,142.19011361,27.13652511,3.8657
19465,125925,142.19636832,27.13651650,8.6356
19475,125925,142.19646920,27.13651636,8.6708
19485,125925,142.19657008,27.13651622,8.6672
18835,125915,142.19001258,27.13643499,3.7543
18845,125915,142.19011346,27.13643486,3.7866
19465,125915,142.19636816,27.13642625,8.6885
19475,125915,142.19646904,27.13642611,8.7521
19485,125915,142.19656992,27.13642597,8.7424
19495,125915,142.19667080,27.13642582,8.6758
18835,125905,142.19001242,27.13634474,3.7668
18845,125905,142.19011331,27.13634460,3.7811
19475,125905,142.19646888,27.13633585,8.8643
19485,125905,142.19656976,27.13633571,8.8370
19495,125905,142.19667065,27.13633557,8.7503
19505,125905,142.19677153,27.13633543,8.6793
19785,125905,142.19959623,27.13633144,7.8973
19795,125905,142.19969711,27.13633130,7.7793
19805,125905,142.19979799,27.13633115,7.6800
18845,125895,142.19011315,27.13625434,3.7847
19475,125895,142.19646872,27.13624559,8.8372
19485,125895,142.19656961,27.13624545,8.8509
19495,125895,142.19667049,27.13624531,8.7677
19505,125895,142.19677137,27.13624517,8.6995
19775,125895,142.19949519,27.13624133,8.0672
19785,125895,142.19959607,27.13624118,7.8560
19795,125895,142.19969695,27.13624104,7.7383
19805,125895,142.19979783,27.13624090,7.6373
19815,125895,142.19989871,27.13624075,7.6334
18845,125885,142.19011300,27.13616409,3.7877
