X（m）,Y（m）,経度（度）,緯度（度）,浸水深（最大）（m）
-43235,-133115,139.36082932,34.79916576,1.2456
-43225,-133115,139.36093860,34.79916618,1.0779
-43265,-133125,139.36050198,34.79907434,0.9886
-43255,-133125,139.36061127,34.79907476,1.5574
-43245,-133125,139.36072055,34.79907519,1.6585
-43235,-133125,139.36082983,34.79907561,0.8986
-43225,-133125,139.36093912,34.79907604,0.9041
-43215,-133125,139.36104840,34.79907646,0.9624
-43205,-133125,139.36115769,34.79907689,0.9719
-43195,-133125,139.36126697,34.79907731,1.1908
-43185,-133125,139.36137625,34.79907773,1.4218
-43175,-133125,139.36148554,34.79907816,1.4672
-43265,-133135,139.36050250,34.79898419,1.4470
-43255,-133135,139.36061178,34.79898462,1.2603
-43245,-133135,139.36072106,34.79898504,0.6955
-43185,-133135,139.36137677,34.79898759,0.4568
-43175,-133135,139.36148605,34.79898801,0.9129
-43165,-133135,139.36159533,34.79898843,0.9722
-43265,-133145,139.36050301,34.79889404,0.4437
-43145,-133145,139.36181442,34.79889913,0.6631
-43135,-133145,139.36192370,34.79889956,0.9616
-43125,-133145,139.36203298,34.79889998,1.1780
-43275,-133155,139.36039424,34.79880347,1.3142
-43125,-133155,139.36203350,34.79880983,0.4473
-43115,-133155,139.36214278,34.79881026,1.1514
-43285,-133165,139.36028547,34.79871290,0.9878
-43275,-133165,139.36039476,34.79871333,0.8211
-43105,-133165,139.36225258,34.79872053,0.3651
-43095,-133165,139.36236186,34.79872095,1.1500
-43085,-133165,139.36247114,34.79872138,1.3561
-43075,-133165,139.36258043,34.79872180,1.3365
-43065,-133165,139.36268971,34.79872222,1.4213
-43285,-133175,139.36028599,34.79862275,0.9112
-43085,-133175,139.36247166,34.79863123,0.7220
-43075,-133175,139.36258094,34.79863165,0.9839
-43065,-133175,139.36269022,34.79863207,1.3027
-43055,-133185,139.36280002,34.79854235,1.0271
-43045,-133185,139.36290930,34.79854277,1.4055
-43035,-133185,139.36301859,34.79854319,1.4510
-43285,-133195,139.36028702,34.79844246,1.3003
-43275,-133195,139.36039630,34.79844288,0.4034
-42985,-133195,139.36356551,34.79845516,0.5619
-43285,-133205,139.36028753,34.79835231,1.3584
-43275,-133205,139.36039682,34.79835274,0.4852
-42225,-133205,139.37187155,34.79839679,1.6420
-42215,-133205,139.37198083,34.79839720,1.2414
-42175,-133205,139.37241796,34.79839886,0.8177
-42165,-133205,139.37252724,34.79839927,0.8246
-42155,-133205,139.37263653,34.79839968,1.2280
-43285,-133215,139.36028805,34.79826216,1.4240
-43275,-133215,139.36039733,34.79826259,0.9446
-42975,-133215,139.36367582,34.79827529,1.0100
-42235,-133215,139.37176276,34.79830622,1.5320
-42225,-133215,139.37187205,34.79830664,0.8506
-42215,-133215,139.37198133,34.79830705,0.3576
-42145,-133215,139.37274631,34.79830995,0.5386
-42135,-133215,139.37285560,34.79831036,1.5747
-43285,-133225,139.36028856,34.79817202,1.4847
-43275,-133225,139.36039785,34.79817244,1.3268
-42965,-133225,139.36378561,34.79818556,0.7634
-42255,-133225,139.37154470,34.79821525,0.3603
-42245,-133225,139.37165398,34.79821566,0.6614
-42125,-133225,139.37296538,34.79822063,1.2649
-42115,-133225,139.37307466,34.79822104,1.9906
-43255,-133235,139.36061693,34.79808314,0.5052
-42965,-133235,139.36378612,34.79809541,0.7322
-42955,-133235,139.36389541,34.79809583,1.5674
-42275,-133235,139.37132664,34.79812427,1.4410
-42115,-133235,139.37307516,34.79813089,1.0540
-42105,-133235,139.37318445,34.79813131,2.1635
-43255,-133245,139.36061744,34.79799300,0.1525
-42955,-133245,139.36389592,34.79800569,0.5728
-42945,-133245,139.36400520,34.79800611,1.6138
-42285,-133245,139.37121786,34.79803371,1.2718
-42105,-133245,139.37318495,34.79804116,1.4701
-42945,-133255,139.36400571,34.79791596,1.2298
-42315,-133255,139.37089051,34.79794231,1.5404
-42305,-133255,139.37099980,34.79794273,0.8425
-42295,-133255,139.37110908,34.79794315,0.5972
-42095,-133255,139.37329473,34.79795143,1.6778
-43255,-133265,139.36061847,34.79781270,1.2641
-42945,-133265,139.36400622,34.79782581,0.4121
-42935,-133265,139.36411550,34.79782623,1.2728
-42315,-133265,139.37089102,34.79785217,1.3350
-42085,-133265,139.37340451,34.79786169,1.9402
-43245,-133275,139.36072827,34.79772298,0.6734
-42925,-133275,139.36422530,34.79773651,0.9985
-42085,-133275,139.37340502,34.79777154,0.8390
-42075,-133275,139.37351430,34.79777196,2.1451
-43245,-133285,139.36072878,34.79763283,1.1248
-42355,-133285,139.37045489,34.79767021,2.2883
-42345,-133285,139.37056418,34.79767063,2.0545
-42335,-133285,139.37067346,34.79767104,0.9567
-42075,-133285,139.37351480,34.79768181,0.5288
-42065,-133285,139.37362408,34.79768222,2.0872
-43245,-133295,139.36072930,34.79754268,1.0823
-42905,-133295,139.36444488,34.79755706,1.7639
-42365,-133295,139.37034612,34.79757965,2.2254
-42355,-133295,139.37045540,34.79758006,2.0329
-42345,-133295,139.37056468,34.79758048,0.8922
-42065,-133295,139.37362458,34.79759208,1.4875
-42375,-133305,139.37023734,34.79748908,1.5146
-42365,-133305,139.37034662,34.79748950,1.4586
-42355,-133305,139.37045590,34.79748992,0.4165
-42055,-133305,139.37373436,34.79750234,2.2870
-43235,-133315,139.36083961,34.79736281,0.1175
-42395,-133315,139.37001928,34.79739811,1.9332
-42385,-133315,139.37012856,34.79739852,1.4093
-42055,-133315,139.37373486,34.79741219,2.3365
-43245,-133325,139.36073084,34.79727224,1.9811
-43235,-133325,139.36084012,34.79727267,0.8750
-42405,-133325,139.36991050,34.79730754,1.5358
-42395,-133325,139.37001978,34.79730796,0.8929
-42055,-133325,139.37373536,34.79732205,1.6251
-42045,-133325,139.37384465,34.79732246,2.3390
-43235,-133335,139.36084063,34.79718252,0.9972
-42415,-133335,139.36980172,34.79721698,1.9489
-42405,-133335,139.36991100,34.79721739,0.4891
-42045,-133335,139.37384515,34.79723231,0.9287
-42035,-133335,139.37395443,34.79723272,2.1155
-43235,-133345,139.36084115,34.79709237,1.0570
-42835,-133345,139.36521240,34.79710926,1.0007
-42425,-133345,139.36969295,34.79712641,1.1414
-42415,-133345,139.36980223,34.79712683,0.0000
-42035,-133345,139.37395493,34.79714258,1.1941
-42025,-133345,139.37406421,34.79714299,2.2391
-43235,-133355,139.36084166,34.79700223,1.1770
-43225,-133355,139.36095094,34.79700265,0.0016
-42435,-133355,139.36958417,34.79703585,1.5736
-42425,-133355,139.36969345,34.79703627,0.1788
-42025,-133355,139.37406471,34.79705284,1.2012
-42015,-133355,139.37417399,34.79705325,2.1338
-43235,-133365,139.36084218,34.79691208,1.1622
-43225,-133365,139.36095146,34.79691250,0.3292
-42455,-133365,139.36936611,34.79694487,0.9851
-42015,-133365,139.37417449,34.79696311,0.4048
-42005,-133365,139.37428377,34.79696352,2.2084
-43245,-133375,139.36073341,34.79682151,1.6236
-43235,-133375,139.36084269,34.79682193,0.8290
-43225,-133375,139.36095197,34.79682235,0.3346
-42465,-133375,139.36925734,34.79685431,1.8163
-42005,-133375,139.37428427,34.79687337,1.4634
-41995,-133375,139.37439355,34.79687378,2.0382
-43275,-133385,139.36040608,34.79673009,1.4422
-43255,-133385,139.36062464,34.79673093,1.5823
-43245,-133385,139.36073392,34.79673136,1.3715
-43235,-133385,139.36084321,34.79673178,0.4159
-43225,-133385,139.36095249,34.79673221,0.2916
-42495,-133385,139.36893000,34.79676291,2.6253
-42485,-133385,139.36903928,34.79676333,1.5347
-42475,-133385,139.36914856,34.79676374,1.0027
-41985,-133385,139.37450333,34.79678405,2.2760
