区市町村コード,区市町村,冬夕、風速8m/s、死者（計）,冬夕、風速8m/s、死者（揺れ）,冬夕、風速8m/s、死者（屋内収容物）,冬夕、風速8m/s、死者（急傾斜地崩壊）,冬夕、風速8m/s、死者（火災）,冬夕、風速8m/s、死者（ブロック塀等）,冬夕、風速8m/s、死者（屋外落下物）,冬昼、風速8m/s、死者（計）,冬昼、風速8m/s、死者（揺れ）,冬昼、風速8m/s、死者（屋内収容物）,冬昼、風速8m/s、死者（急傾斜地崩壊）,冬昼、風速8m/s、死者（火災）,冬昼、風速8m/s、死者（ブロック塀等）,冬昼、風速8m/s、死者（屋外落下物）,冬早朝、風速8m/s、死者（計）,冬早朝、風速8m/s、死者（揺れ）,冬早朝、風速8m/s、死者（屋内収容物）,冬早朝、風速8m/s、死者（急傾斜地崩壊）,冬早朝、風速8m/s、死者（火災）,冬早朝、風速8m/s、死者（ブロック塀等）,冬早朝、風速8m/s、死者（屋外落下物）,冬夕、風速4m/s、死者（計）,冬夕、風速4m/s、死者（揺れ）,冬夕、風速4m/s、死者（屋内収容物）,冬夕、風速4m/s、死者（急傾斜地崩壊）,冬夕、風速4m/s、死者（火災）,冬夕、風速4m/s、死者（ブロック塀等）,冬夕、風速4m/s、死者（屋外落下物）,冬昼、風速4m/s、死者（計）,冬昼、風速4m/s、死者（揺れ）,冬昼、風速4m/s、死者（屋内収容物）,冬昼、風速4m/s、死者（急傾斜地崩壊）,冬昼、風速4m/s、死者（火災）,冬昼、風速4m/s、死者（ブロック塀等）,冬昼、風速4m/s、死者（屋外落下物）,冬早朝、風速4m/s、死者（計）,冬早朝、風速4m/s、死者（揺れ）,冬早朝、風速4m/s、死者（屋内収容物）,冬早朝、風速4m/s、死者（急傾斜地崩壊）,冬早朝、風速4m/s、死者（火災）,冬早朝、風速4m/s、死者（ブロック塀等）,冬早朝、風速4m/s、死者（屋外落下物）
13111,大田区,23,20,0,0,4,0,0,22,19,0,0,2,0,0,26,0,25,0,1,0,0,23,20,0,0,4,0,0,22,19,0,0,2,0,0,26,0,25,0,1,0,0
13112,世田谷区,133,58,61,0,14,0,0,125,52,64,0,8,0,0,170,84,80,0,6,0,0,132,58,61,0,13,0,0,124,52,64,0,8,0,0,170,84,80,0,5,0,0
13113,渋谷区,20,18,0,0,1,0,0,22,20,0,0,1,0,0,10,10,0,0,0,0,0,20,18,0,0,1,0,0,21,20,0,0,1,0,0,10,10,0,0,0,0,0
13114,中野区,13,10,0,0,3,0,0,13,11,0,0,2,0,0,14,13,0,0,1,0,0,13,10,0,0,3,0,0,13,11,0,0,2,0,0,14,13,0,0,1,0,0
13115,杉並区,229,66,35,0,128,0,0,145,59,35,0,52,0,0,178,104,50,0,23,0,0,227,66,35,0,126,0,0,144,59,35,0,51,0,0,177,104,50,0,22,0,0
13116,豊島区,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13117,北区,36,26,10,0,1,0,0,34,22,10,0,1,0,0,49,38,12,0,0,0,0,36,26,10,0,1,0,0,34,22,10,0,1,0,0,49,38,12,0,0,0,0
13118,荒川区,38,22,14,0,1,0,0,33,17,15,0,1,0,0,53,34,19,0,0,0,0,38,22,14,0,1,0,0,33,17,15,0,1,0,0,53,34,19,0,0,0,0
13119,板橋区,42,25,15,0,2,0,0,41,24,16,0,1,0,0,52,31,19,0,1,0,0,42,25,15,0,2,0,0,41,24,16,0,1,0,0,52,31,19,0,1,0,0
13120,練馬区,103,37,45,0,21,0,0,84,30,43,0,10,0,0,127,54,64,0,9,0,0,102,37,45,0,19,0,0,83,30,43,0,10,0,0,127,54,64,0,9,0,0
13121,足立区,61,9,46,0,6,0,0,54,5,45,0,3,0,0,73,12,59,0,2,0,0,61,9,46,0,6,0,0,54,5,45,0,3,0,0,73,12,59,0,2,0,0
13122,葛飾区,8,7,0,0,2,0,0,7,6,0,0,1,0,0,9,8,0,0,0,0,0,8,7,0,0,1,0,0,7,6,0,0,1,0,0,9,8,0,0,0,0,0
13123,江戸川区,16,14,0,0,3,0,0,14,13,0,0,1,0,0,19,18,0,0,1,0,0,16,14,0,0,2,0,0,14,13,0,0,1,0,0,19,18,0,0,1,0,0
13201,八王子市,2236,1747,161,4,227,97,0,1938,1602,172,3,129,32,0,2488,2196,190,5,93,4,0,2215,1747,161,4,206,97,0,1925,1602,172,3,116,32,0,2477,2196,190,5,82,4,0
13202,立川市,2865,2163,118,0,402,181,2,2798,2408,131,0,185,74,1,2283,2084,123,0,73,4,0,2853,2163,118,0,389,181,2,2793,2408,131,0,179,74,1,2280,2084,123,0,70,4,0
13203,武蔵野市,181,108,37,0,9,27,0,163,107,40,0,5,10,0,163,120,39,0,3,1,0,181,108,37,0,9,27,0,163,107,40,0,5,10,0,163,120,39,0,3,1,0
13204,三鷹市,154,92,37,0,9,17,0,131,84,39,0,5,4,0,186,130,50,0,5,1,0,154,92,37,0,8,17,0,131,84,39,0,5,4,0,185,130,50,0,4,1,0
13205,青梅市,870,738,66,10,34,22,0,791,699,65,7,16,5,0,960,852,80,14,14,1,0,868,738,66,10,32,22,0,791,699,65,7,16,5,0,960,852,80,14,14,1,0
13206,府中市,1020,802,71,0,88,58,0,917,804,76,0,24,13,0,1068,963,86,0,17,3,0,1001,802,71,0,69,58,0,912,804,76,0,19,13,0,1066,963,86,0,15,3,0
13207,昭島市,1579,1208,66,0,252,54,0,1418,1248,68,0,81,21,0,1420,1312,77,0,28,3,0,1569,1208,66,0,242,54,0,1414,1248,68,0,77,21,0,1418,1312,77,0,26,3,0
13208,調布市,56,34,16,0,6,1,0,53,33,16,0,3,0,0,66,42,21,0,3,0,0,56,34,16,0,5,1,0,53,33,16,0,3,0,0,66,42,21,0,3,0,0
13209,町田市,192,145,34,1,11,1,0,161,124,29,0,7,1,0,259,207,45,1,6,0,0,192,145,34,1,11,1,0,160,124,29,0,6,1,0,259,207,45,1,6,0,0
13210,小金井市,301,215,31,0,26,29,0,253,205,34,0,9,6,0,347,298,42,0,7,0,0,301,215,31,0,26,29,0,253,205,34,0,9,6,0,347,298,42,0,7,0,0
13211,小平市,1011,723,92,0,84,111,0,823,687,95,0,16,25,0,1030,893,116,0,15,6,0,998,723,92,0,71,111,0,822,687,95,0,15,25,0,1029,893,116,0,14,6,0
13212,日野市,1484,1155,90,1,79,158,0,1321,1171,90,1,16,43,0,1481,1346,114,1,14,5,0,1469,1155,90,1,65,158,0,1320,1171,90,1,15,43,0,1480,1346,114,1,13,5,0
13213,東村山市,445,303,36,0,11,95,0,354,266,35,0,6,48,0,468,405,50,0,6,7,0,444,303,36,0,10,95,0,354,266,35,0,5,48,0,467,405,50,0,5,7,0
13214,国分寺市,1420,615,58,0,207,538,1,807,576,56,0,38,137,0,908,784,77,0,21,25,0,1377,615,58,0,164,538,1,790,576,56,0,20,137,0,904,784,77,0,18,25,0
13215,国立市,706,415,35,0,215,40,0,615,452,39,0,106,19,0,603,513,47,0,42,1,0,662,415,35,0,171,40,0,586,452,39,0,77,19,0,584,513,47,0,23,1,0
13218,福生市,463,352,27,0,51,33,0,391,340,26,0,14,11,0,469,423,35,0,9,2,0,458,352,27,0,47,33,0,390,340,26,0,13,11,0,469,423,35,0,9,2,0
13219,狛江市,5,3,0,0,2,0,0,4,4,0,0,1,0,0,4,4,0,0,1,0,0,5,3,0,0,2,0,0,4,4,0,0,1,0,0,4,4,0,0,1,0,0
13220,東大和市,497,316,36,0,91,55,0,341,284,33,0,10,14,0,459,400,48,0,9,1,0,477,316,36,0,70,55,0,340,284,33,0,9,14,0,458,400,48,0,8,1,0
13221,清瀬市,42,23,15,0,2,2,0,39,21,15,0,1,1,0,49,29,20,0,0,0,0,42,23,15,0,1,2,0,39,21,15,0,1,1,0,49,29,20,0,0,0,0
13222,東久留米市,150,99,28,0,6,17,0,124,86,26,0,3,8,0,171,129,38,0,3,1,0,150,99,28,0,6,17,0,123,86,26,0,3,8,0,171,129,38,0,3,1,0
13223,武蔵村山市,865,594,37,0,215,20,0,689,603,36,0,46,4,0,726,659,45,0,23,0,0,852,594,37,0,201,20,0,685,603,36,0,42,4,0,725,659,45,0,21,0,0
13224,多摩市,352,298,43,0,4,6,0,335,283,47,0,3,2,0,404,353,48,1,1,0,0,352,298,43,0,4,6,0,335,283,47,0,3,2,0,404,353,48,1,1,0,0
13225,稲城市,72,51,18,0,2,0,0,57,38,18,0,1,0,0,99,74,24,0,0,0,0,72,51,18,0,1,0,0,57,38,18,0,1,0,0,99,74,24,0,0,0,0
13227,羽村市,680,427,29,0,202,22,0,571,440,30,0,99,3,0,530,466,34,0,29,1,0,659,427,29,0,180,22,0,558,440,30,0,85,3,0,522,466,34,0,22,1,0
13228,あきる野市,347,220,22,4,87,14,0,264,195,22,3,34,10,0,321,260,26,6,29,1,0,341,220,22,4,81,14,0,260,195,22,3,31,10,0,318,260,26,6,26,1,0
13229,西東京市,77,48,13,0,10,7,0,64,44,12,0,5,3,0,88,65,18,0,5,0,0,76,48,13,0,9,7,0,63,44,12,0,5,3,0,87,65,18,0,5,0,0
13303,瑞穂町,310,252,18,0,30,10,0,309,267,19,0,15,9,0,285,256,19,0,6,2,0,308,252,18,0,27,10,0,309,267,19,0,14,9,0,284,256,19,0,6,2,0
13305,日の出町,52,41,5,2,2,1,0,44,36,6,1,1,0,0,58,49,6,2,1,0,0,51,41,5,2,2,1,0,44,36,6,1,1,0,0,58,49,6,2,1,0,0
13307,檜原村,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
13308,奥多摩町,7,2,0,5,0,0,0,6,2,0,4,0,0,0,8,2,0,6,0,0,0,7,2,0,5,0,0,0,6,2,0,4,0,0,0,8,2,0,6,0,0,0
,区部合計,791,369,226,0,196,0,0,664,341,228,0,94,0,0,834,452,335,0,47,0,0,785,369,226,0,190,0,0,661,341,228,0,92,0,0,831,452,335,0,45,0,0
,多摩合計,18438,13190,1239,27,2360,1617,4,15782,13106,1275,20,877,503,1,17401,15314,1517,37,465,68,0,18188,13190,1239,27,2110,1617,4,15679,13106,1275,20,774,503,1,17342,15314,1517,37,406,68,0
,都合計,19229,13559,1465,27,2556,1617,4,16445,13447,1503,20,971,503,1,18235,15766,1851,37,512,68,0,18973,13559,1465,27,2300,1617,4,16340,13447,1503,20,866,503,1,18174,15766,1851,37,451,68,0
