X（m）,Y（m）,経度（度）,緯度（度）,浸水深（最大）（m）
-63555,-194475,139.14334589,34.24495381,0.5934
-63545,-194475,139.14345445,34.24495442,0.4534
-63535,-194475,139.14356300,34.24495503,2.7420
-63545,-194485,139.14345518,34.24486427,2.3006
-63575,-194545,139.14313392,34.24432152,1.3239
-63565,-194545,139.14324248,34.24432213,1.1396
-63555,-194545,139.14335104,34.24432274,1.0666
-63565,-194555,139.14324322,34.24423198,0.5438
-63555,-194555,139.14335177,34.24423259,0.9665
-63545,-194555,139.14346033,34.24423320,2.1695
-63975,-194565,139.13879310,34.24411670,1.3916
-63965,-194565,139.13890166,34.24411731,1.9096
-63965,-194575,139.13890240,34.24402716,0.2475
-63955,-194585,139.13901169,34.24393762,1.9294
-63965,-194595,139.13890388,34.24384686,1.6751
-63665,-194595,139.14216059,34.24386526,2.9589
-63655,-194595,139.14226915,34.24386587,2.4949
-63975,-194605,139.13879606,34.24375609,0.8966
-63965,-194605,139.13890462,34.24375670,1.8484
-63655,-194605,139.14226988,34.24377572,2.8606
-63975,-194615,139.13879680,34.24366594,0.5810
-63965,-194615,139.13890536,34.24366655,1.0299
-63925,-194615,139.13933959,34.24366901,2.5274
-63675,-194615,139.14205351,34.24368434,3.0442
-63935,-194625,139.13923177,34.24357824,2.2177
-63925,-194625,139.13934033,34.24357886,0.9133
-63705,-194625,139.14172857,34.24359235,2.9227
-63675,-194625,139.14205424,34.24359419,2.8029
-63615,-194625,139.14270558,34.24359786,2.5038
-63935,-194635,139.13923251,34.24348809,1.2280
-63925,-194635,139.13934107,34.24348871,1.0307
-63895,-194635,139.13966674,34.24349055,2.2242
-63735,-194635,139.14140364,34.24350036,3.2894
-63725,-194635,139.14151220,34.24350098,2.6159
-63715,-194635,139.14162075,34.24350159,1.3141
-63705,-194635,139.14172931,34.24350220,2.1985
-63695,-194635,139.14183787,34.24350281,2.2334
-63685,-194635,139.14194642,34.24350343,2.1203
-63675,-194635,139.14205498,34.24350404,1.3991
-63665,-194635,139.14216354,34.24350465,2.4569
-63655,-194635,139.14227209,34.24350526,2.7500
-63645,-194635,139.14238065,34.24350587,3.2483
-63635,-194635,139.14248921,34.24350649,3.1864
-63625,-194635,139.14259776,34.24350710,3.2071
-63615,-194635,139.14270632,34.24350771,2.8381
-63605,-194635,139.14281488,34.24350832,2.6527
-63595,-194635,139.14292343,34.24350893,2.9021
-63585,-194635,139.14303199,34.24350954,2.7669
-63575,-194635,139.14314055,34.24351015,2.4554
-63565,-194635,139.14324910,34.24351077,2.2813
-63555,-194635,139.14335766,34.24351138,2.3825
-63545,-194635,139.14346622,34.24351199,2.9381
-63945,-194645,139.13912469,34.24339733,1.5854
-63935,-194645,139.13923325,34.24339794,2.0168
-63915,-194645,139.13945036,34.24339917,0.4654
-63895,-194645,139.13966747,34.24340040,0.9548
-63805,-194645,139.14064448,34.24340592,2.3808
-63795,-194645,139.14075304,34.24340653,1.6309
-63785,-194645,139.14086160,34.24340715,3.0607
-63775,-194645,139.14097015,34.24340776,2.9400
-63765,-194645,139.14107871,34.24340837,3.0312
-63755,-194645,139.14118726,34.24340899,2.8840
-63745,-194645,139.14129582,34.24340960,1.9774
-63665,-194645,139.14216427,34.24341450,0.0358
-63655,-194645,139.14227283,34.24341511,1.2806
-63645,-194645,139.14238139,34.24341572,2.0561
-63635,-194645,139.14248994,34.24341633,2.5183
-63625,-194645,139.14259850,34.24341695,2.2868
-63615,-194645,139.14270706,34.24341756,1.7949
-63605,-194645,139.14281561,34.24341817,1.4511
-63595,-194645,139.14292417,34.24341878,1.6169
-63585,-194645,139.14303273,34.24341939,1.6754
-63575,-194645,139.14314128,34.24342000,1.8524
-63565,-194645,139.14324984,34.24342061,1.9014
-63555,-194645,139.14335839,34.24342122,1.8661
-63545,-194645,139.14346695,34.24342184,2.0717
-63535,-194645,139.14357551,34.24342245,2.7439
