X（m）,Y（m）,経度（度）,緯度（度）,津波高（最大）（m）
-43235,-133115,139.36082932,34.79916576,4.7547
-43225,-133115,139.36093860,34.79916618,4.5329
-43265,-133125,139.36050198,34.79907434,5.2626
-43255,-133125,139.36061127,34.79907476,5.0624
-43245,-133125,139.36072055,34.79907519,4.9628
-43235,-133125,139.36082983,34.79907561,4.7704
-43225,-133125,139.36093912,34.79907604,4.4656
-43215,-133125,139.36104840,34.79907646,4.2702
-43205,-133125,139.36115769,34.79907689,4.3178
-43195,-133125,139.36126697,34.79907731,4.4392
-43185,-133125,139.36137625,34.79907773,4.4942
-43175,-133125,139.36148554,34.79907816,4.5591
-43265,-133135,139.36050250,34.79898419,5.3499
-43255,-133135,139.36061178,34.79898462,5.1362
-43245,-133135,139.36072106,34.79898504,4.8189
-43235,-133135,139.36083035,34.79898547,4.9825
-43225,-133135,139.36093963,34.79898589,4.8934
-43195,-133135,139.36126748,34.79898716,4.6174
-43185,-133135,139.36137677,34.79898759,4.5684
-43175,-133135,139.36148605,34.79898801,4.6236
-43165,-133135,139.36159533,34.79898843,4.6884
-43265,-133145,139.36050301,34.79889404,5.5534
-43255,-133145,139.36061229,34.79889447,5.4530
-43155,-133145,139.36170513,34.79889871,4.9641
-43145,-133145,139.36181442,34.79889913,4.8376
-43135,-133145,139.36192370,34.79889956,4.9038
-43125,-133145,139.36203298,34.79889998,4.7869
-43275,-133155,139.36039424,34.79880347,6.0126
-43265,-133155,139.36050353,34.79880390,6.0124
-43145,-133155,139.36181493,34.79880899,5.0311
-43135,-133155,139.36192421,34.79880941,5.2837
-43125,-133155,139.36203350,34.79880983,4.9109
-43115,-133155,139.36214278,34.79881026,4.6896
-43285,-133165,139.36028547,34.79871290,6.2180
-43275,-133165,139.36039476,34.79871333,6.2104
-43265,-133165,139.36050404,34.79871375,6.2201
-43115,-133165,139.36214329,34.79872011,4.7285
-43105,-133165,139.36225258,34.79872053,4.8216
-43095,-133165,139.36236186,34.79872095,4.8597
-43085,-133165,139.36247114,34.79872138,4.9123
-43075,-133165,139.36258043,34.79872180,4.9101
-43065,-133165,139.36268971,34.79872222,4.8579
-43285,-133175,139.36028599,34.79862275,6.4474
-43275,-133175,139.36039527,34.79862318,6.4151
-43265,-133175,139.36050455,34.79862360,6.3065
-43095,-133175,139.36236237,34.79863081,4.8659
-43085,-133175,139.36247166,34.79863123,4.9189
-43075,-133175,139.36258094,34.79863165,4.9421
-43065,-133175,139.36269022,34.79863207,4.8523
-43275,-133185,139.36039579,34.79853303,6.6816
-43265,-133185,139.36050507,34.79853346,6.7704
-43065,-133185,139.36269074,34.79854193,4.8071
-43055,-133185,139.36280002,34.79854235,4.9212
-43045,-133185,139.36290930,34.79854277,5.0196
-43035,-133185,139.36301859,34.79854319,5.0178
-43285,-133195,139.36028702,34.79844246,6.7866
-43275,-133195,139.36039630,34.79844288,6.8647
-43265,-133195,139.36050558,34.79844331,7.0208
-43045,-133195,139.36290981,34.79845263,5.1838
-43025,-133195,139.36312838,34.79845347,4.9523
-43005,-133195,139.36334695,34.79845431,4.9855
-42995,-133195,139.36345623,34.79845474,4.6865
-42985,-133195,139.36356551,34.79845516,4.3262
-43285,-133205,139.36028753,34.79835231,6.9329
-43275,-133205,139.36039682,34.79835274,7.0257
-43265,-133205,139.36050610,34.79835316,7.1637
-43015,-133205,139.36323818,34.79836374,5.1040
-42225,-133205,139.37187155,34.79839679,4.8302
-42215,-133205,139.37198083,34.79839720,4.8443
-42195,-133205,139.37219939,34.79839803,4.6233
-42185,-133205,139.37230868,34.79839844,4.1931
-42175,-133205,139.37241796,34.79839886,4.1587
-42165,-133205,139.37252724,34.79839927,4.1024
-42155,-133205,139.37263653,34.79839968,4.2061
-43285,-133215,139.36028805,34.79826216,7.0341
-43275,-133215,139.36039733,34.79826259,7.1475
-43265,-133215,139.36050661,34.79826301,7.3070
-43255,-133215,139.36061590,34.79826344,7.8185
-42985,-133215,139.36356654,34.79827486,4.6806
-42975,-133215,139.36367582,34.79827529,4.5216
-42235,-133215,139.37176276,34.79830622,4.9401
-42225,-133215,139.37187205,34.79830664,4.7991
-42215,-133215,139.37198133,34.79830705,4.9664
-42205,-133215,139.37209061,34.79830747,5.0714
-42195,-133215,139.37219990,34.79830788,5.1118
-42155,-133215,139.37263703,34.79830954,4.3689
-42145,-133215,139.37274631,34.79830995,4.4541
-42135,-133215,139.37285560,34.79831036,4.5279
-43285,-133225,139.36028856,34.79817202,7.1057
-43275,-133225,139.36039785,34.79817244,7.1816
-43265,-133225,139.36050713,34.79817287,7.3442
-43255,-133225,139.36061641,34.79817329,7.7129
-42985,-133225,139.36356705,34.79818472,4.7983
-42975,-133225,139.36367633,34.79818514,4.6204
-42965,-133225,139.36378561,34.79818556,4.4533
-42255,-133225,139.37154470,34.79821525,5.1328
-42245,-133225,139.37165398,34.79821566,5.2526
-42235,-133225,139.37176327,34.79821608,5.2363
-42135,-133225,139.37285610,34.79822022,4.6771
