X（m）,Y（m）,経度（度）,緯度（度）,到達時間（1cm）（秒）,到達時間（30cm）（秒）,到達時間（1m）（秒）,到達時間（最高水位）（秒）
-28195,-207945,139.52766369,34.12507027,89.0,1516.5,1534.7,1653.2
-28005,-207945,139.52972351,34.12507538,61.2,1529.2,1548.8,1665.8
-28225,-207955,139.52733879,34.12497931,97.2,1513.5,1532.8,1652.3
-28215,-207955,139.52744720,34.12497958,124.5,1514.7,1533.3,1652.3
-28205,-207955,139.52755561,34.12497985,95.5,1515.6,1533.6,1652.5
-28195,-207955,139.52766402,34.12498012,385.5,1521.6,1537.0,1652.5
-28185,-207955,139.52777243,34.12498039,397.9,1522.2,1538.2,1652.6
-28065,-207955,139.52907337,34.12498362,1557.3,1563.3,1582.1,1673.0
-28055,-207955,139.52918178,34.12498388,1565.2,1576.1,1589.0,1672.2
-28035,-207955,139.52939860,34.12498442,1537.2,1543.6,1556.5,1670.2
-28025,-207955,139.52950701,34.12498469,1535.5,1542.4,1554.8,1665.0
-28015,-207955,139.52961542,34.12498496,1551.6,1559.7,1578.8,1664.8
-28005,-207955,139.52972383,34.12498523,1547.4,1555.0,1564.7,1664.8
-27995,-207955,139.52983224,34.12498549,1536.2,1544.3,1557.2,1664.8
-27985,-207955,139.52994066,34.12498576,1542.5,1549.5,1561.2,1665.1
-27975,-207955,139.53004907,34.12498603,1539.5,1546.7,1559.5,1665.5
-27965,-207955,139.53015748,34.12498630,50.9,1533.0,1551.4,1665.8
-28675,-207965,139.52246061,34.12487689,126.6,1493.4,1515.6,1666.3
-28665,-207965,139.52256902,34.12487717,1508.2,1514.6,1535.9,1669.2
-28655,-207965,139.52267743,34.12487744,310.1,1497.1,1518.1,1668.5
-28265,-207965,139.52690547,34.12488807,1545.7,1551.5,1566.8,1647.6
-28255,-207965,139.52701388,34.12488834,1230.6,1519.5,1538.3,1651.5
-28245,-207965,139.52712229,34.12488861,319.5,1514.9,1534.3,1651.4
-28235,-207965,139.52723070,34.12488888,1519.7,1526.5,1542.1,1651.5
-28225,-207965,139.52733911,34.12488915,1529.5,1536.1,1551.1,1651.7
-28215,-207965,139.52744752,34.12488942,1538.2,1544.6,1561.9,1651.7
-28205,-207965,139.52755593,34.12488969,1542.3,1548.3,1566.8,1651.7
-28195,-207965,139.52766434,34.12488996,1548.1,1553.8,1570.9,1651.8
-28185,-207965,139.52777275,34.12489023,1552.2,1559.8,1572.8,1652.1
-28175,-207965,139.52788117,34.12489050,1551.7,1558.2,1571.3,1652.2
-28165,-207965,139.52798958,34.12489077,1545.8,1554.7,1567.5,1652.6
-28155,-207965,139.52809799,34.12489104,1545.0,1552.8,1566.6,1653.3
-28145,-207965,139.52820640,34.12489130,1545.6,1551.6,1565.8,1654.0
-28135,-207965,139.52831481,34.12489157,1539.0,1545.3,1560.2,1654.7
-28125,-207965,139.52842322,34.12489184,1527.7,1535.1,1547.2,1655.4
-28115,-207965,139.52853163,34.12489211,381.5,1525.7,1541.5,1656.2
-28105,-207965,139.52864004,34.12489238,92.2,1521.0,1540.5,1657.1
-28095,-207965,139.52874845,34.12489265,90.8,1519.5,1540.7,1658.2
-28085,-207965,139.52885687,34.12489292,92.5,1519.2,1542.0,1658.8
-28075,-207965,139.52896528,34.12489319,1537.8,1542.8,1553.2,1659.1
-28065,-207965,139.52907369,34.12489346,1588.7,1592.3,1602.0,1671.7
-28055,-207965,139.52918210,34.12489373,1593.1,1599.2,1612.0,1671.5
-28045,-207965,139.52929051,34.12489399,1596.5,1599.9,1611.3,1669.6
-28035,-207965,139.52939892,34.12489426,1595.2,1600.2,1613.0,1668.7
-28025,-207965,139.52950733,34.12489453,1591.3,1596.1,1605.6,1663.6
-28015,-207965,139.52961574,34.12489480,1598.5,1601.9,1613.2,1663.6
-28005,-207965,139.52972415,34.12489507,1600.0,1604.9,1619.1,1663.6
-27995,-207965,139.52983257,34.12489533,1596.6,1601.2,1612.2,1663.8
-27985,-207965,139.52994098,34.12489560,1598.6,1603.1,1610.6,1664.2
-27975,-207965,139.53004939,34.12489587,1594.4,1599.8,1605.7,1664.7
-27965,-207965,139.53015780,34.12489614,1578.3,1588.4,1597.0,1665.3
-27955,-207965,139.53026621,34.12489641,1554.6,1561.4,1580.1,1665.9
-27945,-207965,139.53037462,34.12489667,1538.6,1546.2,1561.5,1666.3
-27935,-207965,139.53048303,34.12489694,46.2,1535.2,1553.9,1666.8
-27925,-207965,139.53059144,34.12489721,43.7,1535.1,1555.4,1667.2
-27915,-207965,139.53069986,34.12489747,38.8,1535.8,1556.2,1667.5
-28785,-207975,139.52126842,34.12478371,336.4,1496.4,1512.0,1621.0
-28775,-207975,139.52137683,34.12478399,157.1,1493.3,1510.8,1620.3
-28765,-207975,139.52148524,34.12478426,300.7,1494.7,1511.4,1668.1
-28755,-207975,139.52159365,34.12478454,140.8,1494.3,1511.0,1669.0
-28745,-207975,139.52170206,34.12478481,1252.4,1500.7,1515.6,1669.9
-28735,-207975,139.52181048,34.12478509,1513.9,1519.7,1542.1,1670.4
-28725,-207975,139.52191889,34.12478536,1522.2,1530.3,1548.9,1670.3
-28715,-207975,139.52202730,34.12478564,1524.4,1530.7,1548.8,1670.0
-28705,-207975,139.52213571,34.12478591,1536.1,1544.1,1555.6,1669.5
-28695,-207975,139.52224412,34.12478619,1552.0,1556.3,1562.6,1668.9
-28685,-207975,139.52235253,34.12478646,1566.2,1570.6,1582.0,1667.9
-28675,-207975,139.52246094,34.12478674,1575.0,1584.3,1592.3,1666.3
-28665,-207975,139.52256935,34.12478701,1597.4,1603.2,1608.8,1670.1
-28655,-207975,139.52267776,34.12478728,1591.3,1594.9,1601.3,1668.7
-28645,-207975,139.52278617,34.12478756,1562.1,1566.5,1577.1,1667.1
-28635,-207975,139.52289458,34.12478783,1519.0,1525.7,1546.0,1660.0
-28625,-207975,139.52300300,34.12478811,1497.7,1506.0,1527.9,1660.2
-28265,-207975,139.52690579,34.12479791,1551.6,1557.2,1570.4,1647.1
-28255,-207975,139.52701420,34.12479818,1517.6,1527.3,1538.6,1650.8
-28245,-207975,139.52712261,34.12479845,1522.3,1531.7,1543.5,1650.7
-28235,-207975,139.52723102,34.12479872,1539.9,1545.8,1561.7,1650.8
-28225,-207975,139.52733943,34.12479899,1551.7,1559.1,1573.4,1651.0
-28215,-207975,139.52744785,34.12479926,1560.8,1567.5,1579.2,1651.0
-28205,-207975,139.52755626,34.12479953,1569.6,1574.7,1583.2,1651.0
-28195,-207975,139.52766467,34.12479980,1579.7,1585.3,1596.7,1651.2
-28185,-207975,139.52777308,34.12480007,1586.2,1591.6,1605.1,1651.3
-28175,-207975,139.52788149,34.12480034,1590.6,1596.0,1606.8,1651.5
-28165,-207975,139.52798990,34.12480061,1591.4,1596.8,1605.4,1651.7
-28155,-207975,139.52809831,34.12480088,1590.4,1595.8,1601.3,1652.6
-28145,-207975,139.52820672,34.12480115,1582.3,1590.0,1596.5,1653.2
-28135,-207975,139.52831513,34.12480142,1583.6,1589.1,1594.1,1653.9
-28125,-207975,139.52842354,34.12480168,1565.1,1569.8,1585.0,1654.8
-28115,-207975,139.52853196,34.12480195,1548.6,1557.3,1572.5,1655.7
-28105,-207975,139.52864037,34.12480222,1544.5,1552.3,1565.7,1656.7
-28095,-207975,139.52874878,34.12480249,1541.6,1548.1,1555.2,1658.0
-28085,-207975,139.52885719,34.12480276,1540.0,1546.6,1553.1,1658.5
-28075,-207975,139.52896560,34.12480303,1563.3,1571.1,1584.0,1673.5
-28065,-207975,139.52907401,34.12480330,1593.2,1597.3,1608.1,1673.2
-28055,-207975,139.52918242,34.12480357,1597.5,1603.6,1617.3,1671.3
-28045,-207975,139.52929083,34.12480383,1599.0,1605.3,1616.9,1667.9
-28035,-207975,139.52939924,34.12480410,1599.5,1605.2,1613.3,1667.2
-28025,-207975,139.52950766,34.12480437,1594.9,1601.3,1610.2,1662.1
-28015,-207975,139.52961607,34.12480464,1601.5,1619.1,1625.8,1662.3
-28005,-207975,139.52972448,34.12480491,1603.2,1608.1,1610.6,1662.5
-27995,-207975,139.52983289,34.12480518,1605.7,1613.7,1619.3,1662.8
-27985,-207975,139.52994130,34.12480544,1613.6,1622.4,1627.8,1667.4
-27975,-207975,139.53004971,34.12480571,1608.6,1619.7,1624.7,1666.8
-27965,-207975,139.53015812,34.12480598,1604.5,1618.5,1622.5,1666.5
-27955,-207975,139.53026653,34.12480625,1598.6,1604.5,1617.6,1664.9
-27945,-207975,139.53037494,34.12480651,1592.1,1598.1,1606.7,1665.3
-27935,-207975,139.53048335,34.12480678,1576.2,1584.3,1595.1,1665.9
-27925,-207975,139.53059177,34.12480705,1554.0,1560.7,1575.4,1666.3
-27915,-207975,139.53070018,34.12480732,44.0,1536.1,1556.3,1666.7
-27905,-207975,139.53080859,34.12480758,38.4,1536.3,1556.6,1667.1
-28805,-207985,139.52105193,34.12469300,1497.4,1504.1,1517.5,1621.8
-28795,-207985,139.52116034,34.12469328,399.5,1499.6,1512.3,1621.2
-28785,-207985,139.52126875,34.12469355,1517.8,1524.5,1544.0,1620.8
-28775,-207985,139.52137716,34.12469383,1550.6,1555.1,1560.6,1619.7
-28765,-207985,139.52148557,34.12469410,1562.7,1566.6,1575.1,1668.7
-28755,-207985,139.52159398,34.12469438,1555.8,1559.8,1564.6,1669.3
-28745,-207985,139.52170240,34.12469465,1566.0,1569.5,1577.6,1670.0
-28735,-207985,139.52181081,34.12469493,1583.6,1591.8,1597.2,1670.8
-28725,-207985,139.52191922,34.12469520,1583.7,1590.7,1594.6,1670.8
-28715,-207985,139.52202763,34.12469548,1594.5,1596.7,1599.5,1670.5
-28705,-207985,139.52213604,34.12469575,1601.3,1604.6,1609.0,1670.0
-28695,-207985,139.52224445,34.12469603,1608.2,1613.2,1650.3,1669.4
-28685,-207985,139.52235286,34.12469630,1609.5,1612.7,1616.2,1668.5
-28645,-207985,139.52278650,34.12469740,1652.4,1653.8,1656.2,1657.6
-28635,-207985,139.52289491,34.12469767,1597.0,1600.7,1605.1,1658.8
-28625,-207985,139.52300333,34.12469795,1565.1,1570.6,1579.8,1659.6
-28615,-207985,139.52311174,34.12469822,1538.8,1545.4,1558.0,1661.1
-28275,-207985,139.52679771,34.12470748,1538.5,1543.2,1560.0,1646.0
-28265,-207985,139.52690612,34.12470775,1545.2,1555.3,1566.7,1650.0
-28255,-207985,139.52701453,34.12470802,1541.6,1549.2,1563.0,1649.8
-28245,-207985,139.52712294,34.12470829,1553.5,1559.1,1570.7,1649.8
-28235,-207985,139.52723135,34.12470856,1577.0,1581.6,1587.4,1650.1
-28225,-207985,139.52733976,34.12470883,1589.8,1594.8,1606.3,1650.3
-28215,-207985,139.52744817,34.12470910,1600.8,1606.0,1613.4,1650.2
-28205,-207985,139.52755658,34.12470937,1608.6,1612.3,1617.5,1650.2
-28195,-207985,139.52766499,34.12470964,1613.8,1617.0,1622.0,1650.3
-28185,-207985,139.52777340,34.12470991,1615.2,1618.6,1622.8,1650.6
-28175,-207985,139.52788181,34.12471018,1616.5,1619.7,1624.2,1651.0
-28165,-207985,139.52799022,34.12471045,1617.5,1620.9,1627.5,1650.8
-28155,-207985,139.52809864,34.12471072,1616.7,1621.0,1625.1,1651.6
-28145,-207985,139.52820705,34.12471099,1613.5,1618.2,1622.6,1652.3
