X（m）,Y（m）,経度（度）,緯度（度）,到達時間（1cm）（秒）,到達時間（30cm）（秒）,到達時間（1m）（秒）,到達時間（最高水位）（秒）
18795,126595,142.18961940,27.14257299,5066.8,5069.3,5073.2,8899.9
18805,126595,142.18972029,27.14257285,5076.2,5097.7,5101.6,8895.2
18815,126595,142.18982118,27.14257271,5098.8,5101.1,5103.9,8897.1
18825,126595,142.18992207,27.14257258,5044.8,5054.1,5073.1,8895.7
18925,126595,142.19093095,27.14257121,296.5,5030.0,5058.8,8894.3
18935,126595,142.19103183,27.14257107,5079.9,5084.1,5096.0,8893.2
18945,126595,142.19113272,27.14257093,5105.3,5110.3,5128.0,8892.3
18955,126595,142.19123361,27.14257080,6960.2,6962.8,6966.3,8893.1
19205,126595,142.19375580,27.14256734,7018.9,7021.9,7024.6,7052.4
19215,126595,142.19385669,27.14256720,5770.0,5773.2,5795.9,7053.2
18795,126585,142.18961925,27.14248273,5053.1,5059.7,5076.2,8899.7
18805,126585,142.18972014,27.14248259,5080.0,5087.8,5102.5,8898.6
18815,126585,142.18982103,27.14248246,5105.5,5109.5,6948.5,8897.2
18825,126585,142.18992191,27.14248232,5070.0,5075.3,5088.8,8895.8
18935,126585,142.19103168,27.14248081,296.0,5029.9,5058.5,8893.1
18945,126585,142.19113257,27.14248068,5086.5,5090.6,5102.2,8894.1
18955,126585,142.19123345,27.14248054,6953.3,6955.6,6959.1,8892.3
18965,126585,142.19133434,27.14248040,8875.0,8876.9,8878.6,8891.2
19205,126585,142.19375565,27.14247708,7018.6,7020.8,7023.7,7054.5
19215,126585,142.19385653,27.14247694,5776.3,5780.1,7011.6,7055.0
18795,126575,142.18961910,27.14239247,5026.7,5040.5,5063.5,8899.5
18805,126575,142.18971999,27.14239234,300.9,5020.1,5053.1,8898.5
18945,126575,142.19113241,27.14239042,5039.8,5049.1,5068.4,8893.2
18955,126575,142.19123330,27.14239028,5092.9,5097.1,5110.4,8892.4
18965,126575,142.19133419,27.14239015,6963.8,6965.7,8862.8,8890.3
19205,126575,142.19375549,27.14238682,5772.8,5779.8,7011.8,7054.2
19215,126575,142.19385638,27.14238669,5293.7,5312.2,5740.5,7055.3
18955,126565,142.19123315,27.14230003,5075.5,5080.5,5093.1,8891.9
18965,126565,142.19133404,27.14229989,5114.2,5121.8,6849.3,8891.0
18975,126565,142.19143492,27.14229975,8872.2,8874.1,8876.3,8892.2
18985,126565,142.19153581,27.14229961,8886.1,8890.6,-9999.0,8893.3
19195,126565,142.19365445,27.14229671,7029.9,7032.3,7034.6,7051.0
19205,126565,142.19375534,27.14229657,7010.2,7013.0,7015.1,7053.9
18955,126555,142.19123299,27.14220977,5061.3,5067.0,5080.2,8891.7
18965,126555,142.19133388,27.14220963,5088.5,5093.8,5103.5,8890.5
18975,126555,142.19143477,27.14220950,6963.2,6967.5,8867.9,8889.2
18985,126555,142.19153566,27.14220936,8880.4,8882.7,8885.4,8887.3
19195,126555,142.19365429,27.14220645,7019.2,7021.6,7024.3,7052.3
19205,126555,142.19375518,27.14220631,5757.1,5762.9,5782.7,7054.2
18965,126545,142.19133373,27.14211938,5063.9,5069.7,5081.4,8890.5
18975,126545,142.19143462,27.14211924,6954.3,6956.8,6959.1,8889.1
18985,126545,142.19153550,27.14211910,8876.1,8879.2,8881.7,8885.7
19195,126545,142.19365414,27.14211619,7011.5,7014.2,7017.3,7053.0
18975,126535,142.19143446,27.14202898,6953.5,6955.5,6957.8,8889.0
18985,126535,142.19153535,27.14202884,8874.7,8877.8,8881.4,8887.0
19185,126535,142.19355309,27.14202608,7035.3,7043.5,-9999.0,7056.9
19195,126535,142.19365398,27.14202594,7012.7,7015.2,7019.4,7054.3
18965,126525,142.19133342,27.14193886,5044.1,5052.8,5070.7,8891.1
18975,126525,142.19143431,27.14193873,6853.3,6954.3,6956.5,8889.5
18985,126525,142.19153519,27.14193859,8873.1,8876.0,8880.1,8888.0
19185,126525,142.19355294,27.14193582,7021.9,7023.8,7025.4,7048.4
18965,126515,142.19133327,27.14184861,5087.3,5091.6,5103.3,8892.7
18975,126515,142.19143415,27.14184847,6957.1,6959.4,6961.8,8891.2
18985,126515,142.19153504,27.14184833,8875.2,8879.2,8883.2,8889.7
19185,126515,142.19355278,27.14184556,7025.4,7027.5,7029.8,7056.9
18965,126505,142.19133311,27.14175835,5095.8,5099.3,5112.4,8892.8
18975,126505,142.19143400,27.14175821,6959.1,6962.3,6965.1,8892.2
18985,126505,142.19153489,27.14175807,8883.3,8886.1,8888.5,8890.8
19195,126505,142.19365351,27.14175517,7030.1,7031.9,7044.7,7052.3
18965,126495,142.19133296,27.14166809,5094.6,5099.3,5112.5,8893.0
18975,126495,142.19143385,27.14166796,6959.7,6962.2,6967.2,8893.6
18985,126495,142.19153473,27.14166782,8886.1,8889.5,8892.9,8893.8
19195,126495,142.19365336,27.14166491,7031.1,7038.6,-9999.0,7051.7
19205,126495,142.19375425,27.14166477,7023.2,7024.9,7026.5,7055.0
19215,126495,142.19385513,27.14166463,7023.6,7025.1,7026.8,7056.0
18965,126485,142.19133281,27.14157784,5094.0,5099.1,5112.9,8895.4
18975,126485,142.19143369,27.14157770,6960.0,6963.0,6969.1,8895.4
18985,126485,142.19153458,27.14157756,8890.5,8894.6,-9999.0,8897.0
18965,126475,142.19133265,27.14148758,5631.9,5635.0,6954.7,8897.4
18975,126475,142.19143354,27.14148744,8867.8,8870.0,8872.1,8897.8
18965,126465,142.19133250,27.14139732,5083.5,5088.4,5097.5,8897.6
18975,126465,142.19143338,27.14139719,6960.1,6962.0,6964.0,8897.4
18985,126465,142.19153427,27.14139705,8881.2,8889.5,-9999.0,8894.1
18965,126455,142.19133234,27.14130707,5632.5,5636.1,6952.6,8899.8
18975,126455,142.19143323,27.14130693,8874.1,8876.0,8877.8,8898.0
19205,126455,142.19375362,27.14130375,7028.1,7030.4,7037.0,7050.2
18965,126445,142.19133219,27.14121681,6952.8,6955.2,6959.7,8900.7
19205,126445,142.19375347,27.14121349,7028.3,7030.6,7035.3,7052.5
18965,126435,142.19133204,27.14112655,6963.9,6965.6,6967.9,8900.8
19205,126435,142.19375331,27.14112323,7027.0,7028.9,7033.5,7045.2
18965,126425,142.19133188,27.14103630,8869.1,8871.2,8873.8,8898.7
18925,126415,142.19092818,27.14094659,5062.1,5068.7,5081.6,8901.5
18935,126415,142.19102907,27.14094645,5059.4,5065.9,5077.9,8901.9
18945,126415,142.19112996,27.14094632,5022.6,5040.7,5065.4,8902.0
18955,126415,142.19123084,27.14094618,5054.5,5061.9,5074.5,8900.2
18965,126415,142.19133173,27.14094604,6965.7,6967.8,6971.4,8898.3
18925,126405,142.19092803,27.14085633,5094.0,5098.3,5114.1,8902.6
18935,126405,142.19102892,27.14085620,5119.3,5637.7,6953.4,8902.8
18945,126405,142.19112980,27.14085606,6960.9,6963.4,6965.2,8902.9
18955,126405,142.19123069,27.14085592,8876.0,8876.9,8878.1,8880.6
18925,126395,142.19092788,27.14076608,5076.3,5080.7,5093.2,8903.6
18935,126395,142.19102876,27.14076594,5109.1,5113.7,6952.0,8903.5
18945,126395,142.19112965,27.14076580,6966.5,6968.2,6970.2,8903.5
18955,126395,142.19123054,27.14076567,8883.8,8898.8,-9999.0,8902.8
19215,126395,142.19385358,27.14076207,7042.8,7045.9,-9999.0,7046.6
18925,126385,142.19092772,27.14067582,5031.0,5043.1,5064.7,8904.3
18935,126385,142.19102861,27.14067568,5085.4,5090.8,5099.4,8904.3
18945,126385,142.19112950,27.14067555,6969.1,6970.9,8862.5,8904.9
19225,126385,142.19395431,27.14067167,5746.8,5752.7,5767.4,7047.0
18935,126375,142.19102846,27.14058543,5103.3,5107.7,6132.0,8905.1
18945,126375,142.19112934,27.14058529,6965.7,6969.0,8860.4,8906.5
19225,126375,142.19395415,27.14058142,5747.9,5753.6,5767.3,7045.7
18935,126365,142.19102830,27.14049517,5082.8,5088.2,5100.5,8906.4
18945,126365,142.19112919,27.14049503,6952.1,6956.3,6959.6,8907.4
18935,126355,142.19102815,27.14040491,5093.4,5097.7,5112.0,8906.7
18945,126355,142.19112904,27.14040478,6954.8,6958.0,6962.6,8907.9
18935,126345,142.19102800,27.14031466,6948.7,6950.6,6952.7,8905.2
18945,126345,142.19112888,27.14031452,6967.8,8858.7,8863.8,8904.6
19395,126345,142.19566874,27.14030827,5254.4,5274.8,5716.7,7051.5
19405,126345,142.19576963,27.14030813,5254.3,5275.8,5716.0,7052.3
19415,126345,142.19587051,27.14030798,5253.9,5276.8,5716.1,7053.5
19425,126345,142.19597140,27.14030784,5292.7,5312.7,5737.2,7054.7
19435,126345,142.19607228,27.14030770,5207.3,5249.8,5303.0,7055.9
18935,126335,142.19102784,27.14022440,6954.0,6957.2,6965.2,8907.3
18945,126335,142.19112873,27.14022426,8866.8,8871.0,8875.8,8907.0
19265,126335,142.19435707,27.14021983,5727.7,5740.9,5759.0,7044.2
19295,126335,142.19465973,27.14021941,5336.9,5727.5,5754.4,7044.4
19305,126335,142.19476061,27.14021927,5319.1,5724.4,5751.7,7044.6
19315,126335,142.19486150,27.14021913,5308.6,5716.8,5744.9,7044.8
19325,126335,142.19496238,27.14021899,5723.0,5735.4,5757.6,7044.9
19335,126335,142.19506327,27.14021885,5207.2,5250.0,5303.8,7047.1
19345,126335,142.19516415,27.14021871,5317.5,5719.9,5748.0,7048.2
19355,126335,142.19526504,27.14021857,5743.6,5750.4,5768.6,7048.5
19375,126335,142.19546681,27.14021829,5318.4,5721.1,5748.7,7050.0
19385,126335,142.19556770,27.14021815,5741.0,5749.5,5767.6,7050.6
19395,126335,142.19566858,27.14021801,5726.3,5734.9,5755.3,7051.2
19405,126335,142.19576947,27.14021787,5720.9,5730.5,5753.5,7052.0
19415,126335,142.19587035,27.14021773,5719.4,5729.6,5753.9,7053.7
19425,126335,142.19597124,27.14021759,5286.8,5299.6,5731.3,7054.8
19435,126335,142.19607213,27.14021745,283.3,5238.0,5295.8,7055.6
18935,126325,142.19102769,27.14013414,6969.6,8853.8,8857.3,8909.2
18945,126325,142.19112858,27.14013401,8886.3,8895.0,-9999.0,8911.1
19265,126325,142.19435691,27.14012957,5728.7,5737.0,5758.7,7044.4
19275,126325,142.19445780,27.14012944,277.3,5236.8,5295.7,7043.6
19285,126325,142.19455868,27.14012930,5328.0,5725.6,5753.3,7042.7
19295,126325,142.19465957,27.14012916,5346.5,5732.6,5754.6,7041.4
19305,126325,142.19476046,27.14012902,5335.1,5731.1,5752.8,7042.6
19315,126325,142.19486134,27.14012888,5315.3,5357.9,5743.6,7044.6
19325,126325,142.19496223,27.14012874,5723.5,5736.8,5757.9,7043.6
19335,126325,142.19506311,27.14012860,5219.7,5253.5,5303.6,7043.4
19345,126325,142.19516400,27.14012846,5766.6,5770.4,5797.5,7045.2
19355,126325,142.19526488,27.14012832,7011.3,7013.8,7016.2,7047.0
19365,126325,142.19536577,27.14012817,5767.3,5772.6,5800.9,7047.8
19375,126325,142.19546665,27.14012803,5776.9,5782.9,7011.7,7049.0
19385,126325,142.19556754,27.14012789,5788.7,5806.9,7013.6,7050.2
19395,126325,142.19566843,27.14012775,5769.8,5775.3,5809.9,7051.4
19405,126325,142.19576931,27.14012761,5744.2,5752.8,5771.5,7052.9
19415,126325,142.19587020,27.14012747,5730.4,5739.9,5761.4,7053.8
19425,126325,142.19597108,27.14012733,5279.2,5294.1,5728.2,7054.6
19435,126325,142.19607197,27.14012719,275.3,5237.1,5295.0,7055.1
18925,126315,142.19092665,27.14004403,304.1,5025.4,5055.5,8908.6
18935,126315,142.19102754,27.14004389,6949.7,6951.6,6954.1,8910.0
19285,126315,142.19455853,27.14003904,7026.6,7029.3,7032.2,7041.6
19295,126315,142.19465941,27.14003890,7019.7,7022.7,7025.6,7040.5
19305,126315,142.19476030,27.14003876,7020.8,7023.8,7026.8,7042.0
19315,126315,142.19486118,27.14003862,7020.8,7023.4,7026.5,7041.5
19325,126315,142.19496207,27.14003848,7021.2,7023.5,7026.0,7043.7
19335,126315,142.19506296,27.14003834,7016.5,7019.3,7022.0,7042.9
19345,126315,142.19516384,27.14003820,7022.6,7024.9,7027.2,7044.8
19355,126315,142.19526473,27.14003806,7024.0,7026.5,7028.9,7046.2
19365,126315,142.19536561,27.14003792,7019.1,7022.2,7025.1,7046.8
19375,126315,142.19546650,27.14003778,7021.1,7023.3,7025.8,7054.2
19385,126315,142.19556738,27.14003764,7017.9,7020.7,7024.4,7052.9
19395,126315,142.19566827,27.14003750,5799.5,5816.1,7011.0,7052.9
19405,126315,142.19576915,27.14003736,5732.2,5740.1,5761.2,7053.5
19415,126315,142.19587004,27.14003722,5299.2,5322.6,5739.3,7053.8
18755,126305,142.18921145,27.13995609,5046.1,5048.5,5068.6,8903.8
18765,126305,142.18931233,27.13995595,5040.5,5050.6,5073.5,8902.9
18925,126305,142.19092650,27.13995377,5103.1,5107.6,6947.5,8909.4
18935,126305,142.19102738,27.13995363,8854.4,8857.0,8859.5,8910.7
19375,126305,142.19546634,27.13994752,7045.9,7048.7,-9999.0,7052.1
19385,126305,142.19556723,27.13994738,7013.4,7016.0,7019.2,7053.2
19395,126305,142.19566811,27.13994724,5724.8,5737.5,5760.3,7053.2
19405,126305,142.19576900,27.13994710,5283.0,5304.0,5733.4,7053.3
18765,126295,142.18931218,27.13986570,297.0,5019.4,5054.3,8902.7
18915,126295,142.19082546,27.13986365,5064.1,5069.4,5082.0,8908.2
18925,126295,142.19092634,27.13986351,8849.7,8852.1,8855.2,8909.3
19375,126295,142.19546618,27.13985726,7044.3,7047.4,-9999.0,7051.8
