X（m）,Y（m）,経度（度）,緯度（度）,浸水深（最大）（m）
-50695,-173915,139.28174248,34.43101456,1.0639
-50705,-173925,139.28163428,34.43092392,0.5773
-50735,-173935,139.28130846,34.43083230,0.4187
-50685,-173935,139.28185247,34.43083475,1.7310
-50735,-173945,139.28130906,34.43074215,0.3171
-50795,-173965,139.28065744,34.43055889,0.2048
-50775,-173965,139.28087504,34.43055988,1.9550
-50765,-173965,139.28098384,34.43056037,1.4078
-50755,-173965,139.28109264,34.43056086,0.7558
-50775,-173975,139.28087563,34.43046973,1.1339
-50765,-173975,139.28098443,34.43047022,0.4372
-50605,-173975,139.28272524,34.43047807,0.4801
-50565,-174015,139.28316281,34.43011942,0.1037
-50555,-174045,139.28327338,34.42984945,0.9801
-50535,-174085,139.28349334,34.42948983,1.3656
-50535,-174095,139.28349393,34.42939967,0.4295
-50515,-174115,139.28371271,34.42922035,0.1839
-50515,-174125,139.28371330,34.42913020,1.1699
-50515,-174135,139.28371389,34.42904005,0.8838
-50515,-174145,139.28371448,34.42894989,1.2684
-50515,-174155,139.28371507,34.42885974,1.1765
-50515,-174165,139.28371566,34.42876959,0.5649
-50505,-174165,139.28382446,34.42877008,1.1957
-50495,-174175,139.28393385,34.42868042,1.8764
-50795,-174195,139.28067109,34.42848541,1.3006
-50485,-174195,139.28404383,34.42850060,0.6251
-50795,-174205,139.28067168,34.42839526,0.3920
-50815,-174265,139.28045765,34.42785336,0.4836
-50805,-174315,139.28056941,34.42740310,0.7878
-50805,-174325,139.28057000,34.42731294,1.1327
-50805,-174355,139.28057178,34.42704249,0.9414
-50795,-174365,139.28068117,34.42695283,1.8886
-50795,-174375,139.28068177,34.42686268,2.2480
-50785,-174385,139.28079116,34.42677302,1.0491
-50775,-174405,139.28090114,34.42659321,0.9646
-50775,-174415,139.28090173,34.42650305,1.7937
-50775,-174425,139.28090232,34.42641290,1.5435
-50765,-174425,139.28101112,34.42641339,0.4609
-50765,-174435,139.28101171,34.42632324,0.8272
-50765,-174445,139.28101230,34.42623309,1.1857
-50755,-174455,139.28112169,34.42614343,0.4373
-50745,-174455,139.28123049,34.42614392,1.3654
-50755,-174465,139.28112229,34.42605328,0.6199
-50745,-174465,139.28123108,34.42605377,1.8207
-50085,-174465,139.28841155,34.42608597,2.9367
-50735,-174475,139.28134047,34.42596411,0.7886
-50735,-174485,139.28134106,34.42587396,0.9728
-50735,-174495,139.28134165,34.42578381,0.8542
-50725,-174505,139.28145104,34.42569415,0.7649
-50725,-174515,139.28145163,34.42560399,0.9310
-50725,-174525,139.28145222,34.42551384,1.0157
-50715,-174525,139.28156102,34.42551433,0.3733
-50725,-174535,139.28145282,34.42542369,1.6962
-50715,-174535,139.28156161,34.42542418,1.0384
-50725,-174545,139.28145341,34.42533354,1.9667
-50715,-174545,139.28156220,34.42533403,0.8702
-50715,-174555,139.28156280,34.42524388,1.2248
-50705,-174555,139.28167159,34.42524437,0.1423
-50715,-174565,139.28156339,34.42515373,2.0844
-50705,-174565,139.28167218,34.42515422,0.9894
-50705,-174575,139.28167277,34.42506407,1.4687
-50705,-174585,139.28167337,34.42497391,1.2379
-50705,-174595,139.28167396,34.42488376,1.2490
-50705,-174605,139.28167455,34.42479361,1.7586
-50695,-174605,139.28178334,34.42479410,0.4003
-50705,-174615,139.28167514,34.42470346,2.0785
-50695,-174615,139.28178394,34.42470395,0.7041
-50695,-174625,139.28178453,34.42461380,0.9501
-50695,-174635,139.28178512,34.42452365,0.9406
-50695,-174645,139.28178571,34.42443349,1.2365
-50695,-174655,139.28178630,34.42434334,1.1318
-50695,-174665,139.28178690,34.42425319,1.6515
-50685,-174665,139.28189569,34.42425368,0.1181
-50695,-174675,139.28178749,34.42416304,1.9506
-50685,-174675,139.28189628,34.42416353,0.7856
-50695,-174685,139.28178808,34.42407289,2.1473
-50685,-174685,139.28189687,34.42407338,1.0631
-50695,-174695,139.28178867,34.42398274,2.1256
-50685,-174695,139.28189746,34.42398323,0.8857
-50695,-174705,139.28178926,34.42389258,1.8512
-50685,-174705,139.28189806,34.42389307,0.5770
-50695,-174715,139.28178986,34.42380243,2.0151
-50685,-174715,139.28189865,34.42380292,0.3990
-50695,-174725,139.28179045,34.42371228,1.6964
-50685,-174725,139.28189924,34.42371277,0.3449
-50695,-174735,139.28179104,34.42362213,1.5669
-50685,-174735,139.28189983,34.42362262,0.3919
-50695,-174745,139.28179163,34.42353198,1.4555
-50685,-174745,139.28190042,34.42353247,0.0704
-50695,-174755,139.28179222,34.42344183,1.3709
-50695,-174765,139.28179282,34.42335167,1.3509
-50695,-174775,139.28179341,34.42326152,1.2646
-50695,-174785,139.28179400,34.42317137,1.0991
-50705,-174795,139.28168580,34.42308073,2.2576
-50695,-174795,139.28179459,34.42308122,0.9549
-50705,-174805,139.28168639,34.42299058,2.1356
-50695,-174805,139.28179518,34.42299107,0.8019
