X（m）,Y（m）,経度（度）,緯度（度）,津波高（最大）（m）
-50925,-173875,139.27923768,34.43136386,11.2183
-50915,-173875,139.27934648,34.43136435,9.9691
-50885,-173895,139.27967407,34.43118553,10.8447
-50985,-173905,139.27858665,34.43109044,11.9919
-50885,-173905,139.27967467,34.43109538,11.1816
-50715,-173905,139.28152429,34.43110373,12.3737
-50705,-173905,139.28163309,34.43110423,10.8012
-50975,-173915,139.27869605,34.43100079,13.0802
-50865,-173915,139.27989286,34.43100621,11.0492
-50715,-173915,139.28152488,34.43101358,12.5475
-50705,-173915,139.28163368,34.43101407,11.0352
-50695,-173915,139.28174248,34.43101456,10.9020
-50855,-173925,139.28000226,34.43091655,11.4576
-50715,-173925,139.28152547,34.43092343,12.7745
-50705,-173925,139.28163428,34.43092392,11.1427
-50965,-173935,139.27880604,34.43082098,12.1770
-50955,-173935,139.27891484,34.43082147,13.6799
-50845,-173935,139.28011165,34.43082689,11.9077
-50735,-173935,139.28130846,34.43083230,13.7404
-50725,-173935,139.28141727,34.43083279,13.6453
-50715,-173935,139.28152607,34.43083328,13.0422
-50705,-173935,139.28163487,34.43083377,11.2208
-50695,-173935,139.28174367,34.43083426,9.9123
-50685,-173935,139.28185247,34.43083475,10.4191
-50965,-173945,139.27880664,34.43073083,12.0663
-50955,-173945,139.27891544,34.43073132,14.1395
-50835,-173945,139.28022105,34.43073723,12.0843
-50825,-173945,139.28032985,34.43073772,12.2665
-50735,-173945,139.28130906,34.43074215,13.9269
-50725,-173945,139.28141786,34.43074264,13.9247
-50715,-173945,139.28152666,34.43074313,13.9453
-50705,-173945,139.28163546,34.43074362,13.4353
-50695,-173945,139.28174426,34.43074411,10.9450
-50685,-173945,139.28185306,34.43074460,10.6786
-50665,-173945,139.28207066,34.43074558,11.2553
-50965,-173955,139.27880723,34.43064067,12.1205
-50955,-173955,139.27891603,34.43064117,12.3299
-50825,-173955,139.28033044,34.43064757,12.8232
-50755,-173955,139.28109205,34.43065101,13.8273
-50745,-173955,139.28120085,34.43065150,13.9883
-50735,-173955,139.28130965,34.43065199,14.1292
-50725,-173955,139.28141845,34.43065249,14.1085
-50715,-173955,139.28152725,34.43065298,14.4048
-50685,-173955,139.28185365,34.43065445,10.9091
-50675,-173955,139.28196246,34.43065494,11.1464
-50665,-173955,139.28207126,34.43065543,11.4823
-50965,-173965,139.27880783,34.43055052,12.0156
-50955,-173965,139.27891663,34.43055102,12.0891
-50805,-173965,139.28054864,34.43055840,13.0300
-50795,-173965,139.28065744,34.43055889,13.2138
-50775,-173965,139.28087504,34.43055988,13.5760
-50765,-173965,139.28098384,34.43056037,13.7412
-50755,-173965,139.28109264,34.43056086,13.9303
-50745,-173965,139.28120144,34.43056135,14.1208
-50735,-173965,139.28131024,34.43056184,14.3554
-50725,-173965,139.28141904,34.43056233,14.4727
-50675,-173965,139.28196305,34.43056479,11.5373
-50665,-173965,139.28207185,34.43056528,11.7183
-50655,-173965,139.28218065,34.43056577,11.9693
-50645,-173965,139.28228945,34.43056626,12.1583
-50635,-173965,139.28239825,34.43056675,12.2978
-50625,-173965,139.28250705,34.43056724,12.4530
-50615,-173965,139.28261585,34.43056773,12.5552
-50585,-173965,139.28294225,34.43056920,11.6326
-50945,-173975,139.27902602,34.43046136,13.5692
-50795,-173975,139.28065803,34.43046874,13.3994
-50785,-173975,139.28076683,34.43046923,13.4695
-50775,-173975,139.28087563,34.43046973,13.6331
-50765,-173975,139.28098443,34.43047022,13.8046
-50755,-173975,139.28109323,34.43047071,13.9441
-50745,-173975,139.28120204,34.43047120,14.1600
-50655,-173975,139.28218124,34.43047562,12.4319
-50645,-173975,139.28229004,34.43047611,12.3380
-50635,-173975,139.28239884,34.43047660,12.4231
-50625,-173975,139.28250764,34.43047709,12.6462
-50615,-173975,139.28261644,34.43047758,12.7936
-50605,-173975,139.28272524,34.43047807,12.8256
-50945,-173985,139.27902662,34.43037121,12.3547
-50775,-173985,139.28087623,34.43037957,13.7201
-50765,-173985,139.28098503,34.43038007,13.8599
-50755,-173985,139.28109383,34.43038056,13.9727
-50625,-173985,139.28250823,34.43038694,12.9496
-50615,-173985,139.28261703,34.43038743,13.1499
-50605,-173985,139.28272584,34.43038792,13.1885
-50935,-174005,139.27913661,34.43019140,12.5765
-50935,-174015,139.27913720,34.43010124,13.2135
-50575,-174015,139.28305401,34.43011893,12.0195
-50565,-174015,139.28316281,34.43011942,11.6557
-50925,-174025,139.27924660,34.43001159,12.7049
-50575,-174025,139.28305460,34.43002878,12.0503
-50565,-174025,139.28316340,34.43002927,11.6220
-50925,-174035,139.27924719,34.42992143,12.9970
-50575,-174035,139.28305519,34.42993863,12.0327
-50565,-174035,139.28316399,34.42993912,11.5154
-50555,-174035,139.28327279,34.42993961,11.2983
-50915,-174045,139.27935659,34.42983177,13.6218
-50565,-174045,139.28316458,34.42984897,11.3494
-50555,-174045,139.28327338,34.42984945,11.1967
-50905,-174055,139.27946598,34.42974212,13.7671
-50565,-174055,139.28316517,34.42975881,11.7423
-50555,-174055,139.28327397,34.42975930,11.0899
-50895,-174065,139.27957538,34.42965246,13.6735
-50565,-174065,139.28316576,34.42966866,10.8234
-50555,-174065,139.28327456,34.42966915,10.6114
-50545,-174065,139.28338336,34.42966964,10.2296
-50885,-174075,139.27968477,34.42956280,13.9466
-50555,-174075,139.28327515,34.42957900,10.1498
-50545,-174075,139.28338395,34.42957949,9.8447
-50555,-174085,139.28327574,34.42948885,10.3767
-50545,-174085,139.28338454,34.42948934,9.8904
-50535,-174085,139.28349334,34.42948983,9.6655
-50545,-174095,139.28338513,34.42939919,10.0107
-50535,-174095,139.28349393,34.42939967,9.9899
-50795,-174105,139.28066575,34.42929677,15.2107
-50545,-174105,139.28338572,34.42930903,10.2300
-50535,-174105,139.28349452,34.42930952,9.6307
-50795,-174115,139.28066634,34.42920662,15.0979
-50535,-174115,139.28349511,34.42921937,9.6844
-50525,-174115,139.28360391,34.42921986,10.0295
-50515,-174115,139.28371271,34.42922035,11.0184
-50785,-174125,139.28077573,34.42911696,15.1608
-50535,-174125,139.28349570,34.42912922,11.3567
-50525,-174125,139.28360450,34.42912971,11.9709
-50515,-174125,139.28371330,34.42913020,12.0721
-50785,-174135,139.28077632,34.42902681,15.5127
-50535,-174135,139.28349629,34.42903907,13.7731
-50525,-174135,139.28360509,34.42903956,12.9785
-50515,-174135,139.28371389,34.42904005,12.6362
-50805,-174145,139.28055932,34.42893567,15.2388
-50795,-174145,139.28066812,34.42893617,15.3622
-50535,-174145,139.28349688,34.42894892,13.6693
-50525,-174145,139.28360568,34.42894941,13.2090
-50515,-174145,139.28371448,34.42894989,12.9486
-50795,-174155,139.28066871,34.42884601,15.5474
-50535,-174155,139.28349747,34.42885876,13.3475
-50525,-174155,139.28360627,34.42885925,13.1082
-50515,-174155,139.28371507,34.42885974,13.0882
-50785,-174165,139.28077810,34.42875635,15.7551
-50525,-174165,139.28360686,34.42876910,13.1219
-50515,-174165,139.28371566,34.42876959,13.1020
-50505,-174165,139.28382446,34.42877008,13.0125
-50405,-174165,139.28491245,34.42877496,13.6681
-50315,-174165,139.28589163,34.42877935,11.4309
-50305,-174165,139.28600043,34.42877984,11.6491
-50785,-174175,139.28077870,34.42866620,15.7465
