X（m）,Y（m）,経度（度）,緯度（度）,到達時間（1cm）（秒）,到達時間（30cm）（秒）,到達時間（1m）（秒）,到達時間（最高水位）（秒）
-6995,-315065,139.75834030,33.15955524,127.6,1428.6,1478.0,2171.4
-6985,-315065,139.75844751,33.15955530,1440.7,1462.3,1490.7,2170.8
-6975,-315065,139.75855472,33.15955536,1461.6,1473.3,1499.9,1518.3
-6965,-315065,139.75866192,33.15955543,1414.2,1444.5,1484.1,1524.0
-6955,-315065,139.75876913,33.15955549,1492.0,1499.2,-9999.0,1524.3
-6945,-315065,139.75887634,33.15955556,1497.6,1505.7,-9999.0,1519.8
-6915,-315065,139.75919797,33.15955575,1475.8,1483.7,1510.7,1946.7
-6905,-315065,139.75930518,33.15955581,1500.8,1507.7,-9999.0,1945.2
-6895,-315065,139.75941239,33.15955588,-9999.0,-9999.0,-9999.0,1794.6
-7015,-315075,139.75812595,33.15946493,128.0,1428.0,1477.8,2174.1
-7005,-315075,139.75823316,33.15946500,1275.5,1435.8,1480.6,2174.7
-6995,-315075,139.75834037,33.15946506,1472.6,1481.8,1505.9,2174.9
-6885,-315075,139.75951968,33.15946577,1482.5,1492.7,1516.8,1794.0
-7045,-315085,139.75780440,33.15937456,126.0,1426.0,1476.7,2177.9
-7035,-315085,139.75791161,33.15937463,130.5,1426.7,1477.5,2177.9
-7025,-315085,139.75801882,33.15937469,1473.7,1481.7,1508.7,2179.1
-6885,-315085,139.75951975,33.15937559,1478.7,1489.7,1512.3,1794.2
-7065,-315095,139.75759006,33.15928426,1400.3,1438.6,1480.0,2178.2
-7055,-315095,139.75769727,33.15928432,1465.5,1474.8,1500.7,2178.8
-6885,-315095,139.75951983,33.15928542,1504.8,1512.4,1789.1,1794.2
-6875,-315095,139.75962704,33.15928548,1497.3,1504.0,1785.8,1795.9
-6865,-315095,139.75973424,33.15928554,1455.6,1469.8,1498.6,1792.3
-6855,-315095,139.75984145,33.15928561,1447.5,1467.6,1496.8,1789.2
-6725,-315095,139.76123517,33.15928642,1433.7,1460.1,1494.5,2319.6
-7065,-315105,139.75759014,33.15919408,1495.8,1502.6,2176.4,2178.0
-6865,-315105,139.75973432,33.15919537,1784.2,1787.5,-9999.0,1791.6
-6855,-315105,139.75984153,33.15919543,1509.5,1516.0,1783.7,1786.2
-6845,-315105,139.75994874,33.15919550,133.2,1438.5,1486.4,1787.8
-6785,-315105,139.76059199,33.15919587,1460.6,1477.5,1502.0,2321.2
-6755,-315105,139.76091362,33.15919606,1482.5,1490.3,1513.3,1781.0
-6745,-315105,139.76102083,33.15919612,1506.5,1513.5,1778.0,1779.3
-6735,-315105,139.76112804,33.15919619,1777.7,1781.3,-9999.0,1784.2
-6695,-315105,139.76155687,33.15919643,1473.1,1482.7,1507.7,2324.1
-6685,-315105,139.76166408,33.15919649,1458.8,1475.3,1502.1,2325.5
-6665,-315105,139.76187850,33.15919662,140.0,1440.2,1488.5,2326.4
-6645,-315105,139.76209292,33.15919674,136.7,1440.8,1489.2,2324.9
-7085,-315115,139.75737580,33.15910378,1454.7,1469.5,1494.3,2174.4
-7075,-315115,139.75748301,33.15910384,1508.1,2167.6,-9999.0,2172.0
-6845,-315115,139.75994881,33.15910532,1490.8,1498.0,1517.8,1788.6
-6785,-315115,139.76059207,33.15910570,1516.0,1521.8,1785.2,2320.6
-6775,-315115,139.76069928,33.15910576,-9999.0,-9999.0,-9999.0,2321.4
-6655,-315115,139.76198578,33.15910651,1779.7,2323.3,-9999.0,2327.2
-6625,-315115,139.76230741,33.15910669,1450.2,1471.3,1501.0,2321.9
-6615,-315115,139.76241462,33.15910675,141.2,1442.3,1490.4,2322.8
-6595,-315115,139.76262903,33.15910687,1448.6,1470.2,1501.2,2326.2
-7095,-315125,139.75726867,33.15901354,1421.7,1449.8,1484.6,2180.7
-7085,-315125,139.75737588,33.15901360,2180.4,-9999.0,-9999.0,2181.7
-6845,-315125,139.75994889,33.15901515,1781.9,1784.8,-9999.0,1788.6
-6835,-315125,139.76005610,33.15901521,1474.7,1484.4,1506.8,1784.6
-6815,-315125,139.76027051,33.15901534,1417.6,1449.5,1491.0,1788.5
-6805,-315125,139.76037772,33.15901540,137.4,1440.2,1487.2,2317.1
-6795,-315125,139.76048493,33.15901546,1511.2,1517.2,1779.9,2318.2
-6595,-315125,139.76262911,33.15901670,1507.8,1515.0,-9999.0,2329.3
-7095,-315135,139.75726875,33.15892336,1499.6,1505.1,1907.6,2179.9
-6835,-315135,139.76005617,33.15892504,1512.6,1520.2,1781.2,1785.0
-6825,-315135,139.76016338,33.15892510,1499.9,1505.7,1776.7,1787.8
-6815,-315135,139.76027059,33.15892516,1487.9,1495.8,1512.2,1787.8
-6805,-315135,139.76037780,33.15892522,1454.6,1473.3,1499.8,2315.8
-5755,-315135,139.77163471,33.15893131,144.7,1466.8,1513.2,1971.5
-5745,-315135,139.77174192,33.15893136,142.9,1467.3,1514.0,1972.2
-7095,-315145,139.75726883,33.15883319,1443.0,1464.0,1491.0,2183.6
-7085,-315145,139.75737603,33.15883326,1516.6,1783.1,2175.4,2183.4
-6575,-315145,139.76284367,33.15883647,1496.8,1505.3,1529.9,2324.7
-6565,-315145,139.76295088,33.15883653,1508.7,1515.5,-9999.0,2320.3
-6545,-315145,139.76316529,33.15883665,1504.6,1510.2,1956.2,2318.5
-6535,-315145,139.76327250,33.15883671,1480.4,1488.4,1513.5,1960.5
-6525,-315145,139.76337971,33.15883677,1471.8,1484.0,1511.6,1961.7
-6515,-315145,139.76348692,33.15883683,1483.7,1494.1,1517.8,1961.7
-6505,-315145,139.76359413,33.15883689,158.2,1445.7,1493.6,1961.7
-6495,-315145,139.76370134,33.15883695,140.8,1446.1,1494.1,1961.1
-5775,-315145,139.77142035,33.15884103,146.6,1466.2,1512.1,1969.0
-5765,-315145,139.77152756,33.15884108,144.5,1466.8,1513.0,1969.3
-5755,-315145,139.77163477,33.15884114,144.4,1467.4,1513.6,1969.9
-5745,-315145,139.77174198,33.15884119,143.4,1467.9,1514.3,1970.7
-5715,-315145,139.77206361,33.15884135,141.2,1469.5,1516.0,1973.8
-5705,-315145,139.77217081,33.15884140,142.4,1470.2,1517.0,1975.3
-7095,-315155,139.75726890,33.15874302,1291.6,1435.6,1481.1,2182.4
-7085,-315155,139.75737611,33.15874308,1457.6,1474.5,1496.6,2181.9
-7075,-315155,139.75748332,33.15874315,1785.4,1906.0,2176.5,2183.2
-6575,-315155,139.76284374,33.15874630,1510.0,1521.2,1959.3,2327.2
-6525,-315155,139.76337978,33.15874660,1521.2,1532.8,-9999.0,2326.7
