X（m）,Y（m）,経度（度）,緯度（度）,到達時間（1cm）（秒）,到達時間（30cm）（秒）,到達時間（1m）（秒）,到達時間（最高水位）（秒）
-21445,-232785,139.60145132,33.90127018,1126.8,1136.6,1150.8,1313.5
-21145,-232805,139.60469564,33.90109592,1299.8,1305.2,1315.3,1320.7
-21335,-232815,139.60264146,33.90100192,1124.2,1135.2,1149.8,1309.8
-21325,-232815,139.60274958,33.90100213,1139.8,1145.9,1155.7,1312.6
-21315,-232815,139.60285771,33.90100233,1150.5,1155.0,1164.8,1312.2
-21305,-232815,139.60296584,33.90100253,1144.8,1150.7,1159.3,1310.1
-21295,-232815,139.60307397,33.90100273,1148.4,1154.0,1161.6,1310.8
-21285,-232815,139.60318209,33.90100293,1147.7,1153.2,1161.0,1310.5
-21275,-232815,139.60329022,33.90100314,1163.7,1171.5,1297.1,1311.9
-21265,-232815,139.60339835,33.90100334,1295.5,1298.6,1306.8,1312.8
-21255,-232815,139.60350648,33.90100354,1164.1,1167.7,1296.6,1314.7
-21245,-232815,139.60361460,33.90100374,1125.3,1136.8,1153.2,1315.1
-21235,-232815,139.60372273,33.90100394,1147.6,1152.7,1167.1,1314.2
-21225,-232815,139.60383086,33.90100415,116.7,1128.3,1148.2,1315.5
-21215,-232815,139.60393899,33.90100435,116.6,1128.6,1148.1,1320.3
-21195,-232815,139.60415524,33.90100475,116.4,1129.2,1148.4,1319.9
-21185,-232815,139.60426337,33.90100495,116.8,1129.8,1149.1,1318.8
-21175,-232815,139.60437150,33.90100515,117.0,1130.1,1149.8,1322.5
-21385,-232825,139.60210106,33.90091075,119.3,1125.5,1143.7,1313.4
-21355,-232825,139.60242544,33.90091136,184.2,1135.0,1148.1,1311.2
-21345,-232825,139.60253357,33.90091156,1138.5,1144.9,1152.2,1314.3
-21335,-232825,139.60264170,33.90091176,1153.6,1158.5,1290.9,1310.0
-21325,-232825,139.60274983,33.90091196,1163.7,1171.0,1295.8,1312.0
-21315,-232825,139.60285795,33.90091217,1293.5,1296.6,1300.2,1311.7
-21305,-232825,139.60296608,33.90091237,1300.2,1303.8,-9999.0,1308.2
-21295,-232825,139.60307421,33.90091257,1309.3,-9999.0,-9999.0,1309.8
-21245,-232825,139.60361485,33.90091358,1307.7,1312.7,-9999.0,1316.2
-21235,-232825,139.60372297,33.90091378,1294.8,1299.6,1304.7,1317.8
-21225,-232825,139.60383110,33.90091398,1159.0,1165.7,1297.5,1318.5
-21215,-232825,139.60393923,33.90091418,1168.3,1173.8,1301.2,1320.2
-21205,-232825,139.60404736,33.90091439,1134.6,1143.0,1154.1,1320.6
-21195,-232825,139.60415548,33.90091459,1153.3,1158.5,1178.1,1319.5
-21185,-232825,139.60426361,33.90091479,1161.6,1167.8,1297.8,1317.3
-21175,-232825,139.60437174,33.90091499,1156.7,1162.0,1294.9,1323.1
-21165,-232825,139.60447987,33.90091519,1139.2,1146.5,1158.2,1323.3
-21125,-232825,139.60491238,33.90091599,120.8,1133.2,1152.6,1321.9
-21115,-232825,139.60502050,33.90091619,119.5,1133.1,1153.7,1322.8
-21545,-232835,139.60037127,33.90081733,106.8,1115.1,1136.5,1315.6
-21475,-232835,139.60112816,33.90081875,1127.1,1134.8,1145.8,1315.8
-21465,-232835,139.60123629,33.90081896,1123.3,1132.9,1143.1,1314.5
-21455,-232835,139.60134441,33.90081916,1146.7,1152.3,1165.0,1313.8
-21445,-232835,139.60145254,33.90081937,1146.1,1151.5,1161.1,1313.2
-21435,-232835,139.60156067,33.90081957,1146.8,1152.2,1159.3,1311.6
-21425,-232835,139.60166880,33.90081977,1143.5,1149.3,1155.6,1309.8
-21415,-232835,139.60177692,33.90081998,1139.8,1145.6,1152.7,1308.8
-21405,-232835,139.60188505,33.90082018,1142.5,1147.7,1154.1,1308.0
