X（m）,Y（m）,経度（度）,緯度（度）,津波高（最大）（m）
18795,126595,142.18961940,27.14257299,8.0218
18805,126595,142.18972029,27.14257285,9.3260
18815,126595,142.18982118,27.14257271,8.6690
18825,126595,142.18992207,27.14257258,7.0704
18925,126595,142.19093095,27.14257121,7.2653
18935,126595,142.19103183,27.14257107,7.3801
18945,126595,142.19113272,27.14257093,7.7519
18955,126595,142.19123361,27.14257080,8.0646
19205,126595,142.19375580,27.14256734,10.4941
19215,126595,142.19385669,27.14256720,10.4340
18795,126585,142.18961925,27.14248273,6.9415
18805,126585,142.18972014,27.14248259,8.0627
18815,126585,142.18982103,27.14248246,7.3992
18825,126585,142.18992191,27.14248232,6.9900
18935,126585,142.19103168,27.14248081,7.3139
18945,126585,142.19113257,27.14248068,7.3458
18955,126585,142.19123345,27.14248054,7.5185
19205,126585,142.19375565,27.14247708,10.4534
19215,126585,142.19385653,27.14247694,10.4325
18795,126575,142.18961910,27.14239247,6.9432
18805,126575,142.18971999,27.14239234,6.9680
18945,126575,142.19113241,27.14239042,7.3083
18955,126575,142.19123330,27.14239028,7.4109
18965,126575,142.19133419,27.14239015,7.3817
19205,126575,142.19375549,27.14238682,10.4449
19215,126575,142.19385638,27.14238669,10.4156
18955,126565,142.19123315,27.14230003,7.3299
18965,126565,142.19133404,27.14229989,7.3456
19195,126565,142.19365445,27.14229671,10.5180
19205,126565,142.19375534,27.14229657,10.4597
18955,126555,142.19123299,27.14220977,7.2822
18965,126555,142.19133388,27.14220963,7.2555
18975,126555,142.19143477,27.14220950,7.4832
19195,126555,142.19365429,27.14220645,10.4813
19205,126555,142.19375518,27.14220631,10.4544
18965,126545,142.19133373,27.14211938,7.2702
18975,126545,142.19143462,27.14211924,7.8714
19185,126545,142.19355325,27.14211633,10.6001
19195,126545,142.19365414,27.14211619,10.5141
18975,126535,142.19143446,27.14202898,7.8336
19185,126535,142.19355309,27.14202608,10.6004
19195,126535,142.19365398,27.14202594,10.5191
18965,126525,142.19133342,27.14193886,7.3703
18975,126525,142.19143431,27.14193873,7.5917
19185,126525,142.19355294,27.14193582,10.5526
18965,126515,142.19133327,27.14184861,7.3214
18975,126515,142.19143415,27.14184847,7.8876
19185,126515,142.19355278,27.14184556,10.5127
