X（m）,Y（m）,経度（度）,緯度（度）,到達時間（1cm）（秒）,到達時間（30cm）（秒）,到達時間（1m）（秒）,到達時間（最高水位）（秒）
-50725,-162635,139.28074594,34.53270324,995.4,995.9,996.4,1016.7
-50715,-162635,139.28085488,34.53270374,995.1,998.6,1009.6,1015.3
-50775,-162645,139.28020187,34.53261063,977.8,979.7,981.7,998.3
-50765,-162645,139.28031081,34.53261112,977.9,980.2,982.6,998.2
-50755,-162645,139.28041974,34.53261162,977.8,979.9,982.3,997.7
-50745,-162645,139.28052867,34.53261211,978.0,979.9,982.4,1016.2
-50735,-162645,139.28063761,34.53261260,978.7,983.7,986.7,1015.6
-50725,-162645,139.28074654,34.53261309,988.4,991.7,1007.9,1015.2
-50715,-162645,139.28085547,34.53261359,996.4,1009.4,1010.0,1021.7
-50535,-162645,139.28281627,34.53262244,980.3,984.0,990.3,1019.8
-50525,-162645,139.28292521,34.53262293,0.2,0.6,1.0,1020.6
-50775,-162655,139.28020247,34.53252048,976.9,979.4,981.9,1000.2
-50765,-162655,139.28031140,34.53252097,979.0,982.1,984.6,1364.3
-50755,-162655,139.28042034,34.53252147,979.8,982.9,985.3,1364.7
-50745,-162655,139.28052927,34.53252196,47.1,982.7,986.0,1015.1
-50735,-162655,139.28063820,34.53252245,0.2,0.7,1.2,1014.4
-50535,-162655,139.28281687,34.53253229,4.4,5.9,988.1,1019.6
-50525,-162655,139.28292580,34.53253278,0.2,0.8,1.4,1020.2
-50775,-162665,139.28020307,34.53243033,976.9,979.3,981.8,1003.6
-50765,-162665,139.28031200,34.53243082,979.1,982.4,985.1,1363.9
-50755,-162665,139.28042093,34.53243132,981.1,984.2,987.1,1365.9
-50745,-162665,139.28052987,34.53243181,47.7,983.8,985.6,1014.0
-50735,-162665,139.28063880,34.53243230,0.2,0.8,1.4,1013.3
-50535,-162665,139.28281746,34.53244214,985.9,988.8,992.7,1019.2
-50525,-162665,139.28292639,34.53244263,5.1,989.6,993.1,1020.0
-50775,-162675,139.28020366,34.53234018,977.9,980.2,982.6,1003.6
-50765,-162675,139.28031260,34.53234067,979.9,983.1,985.9,1368.8
-50755,-162675,139.28042153,34.53234117,982.0,985.1,988.7,1366.4
-50745,-162675,139.28053046,34.53234166,983.3,985.2,986.7,1014.9
-50735,-162675,139.28063939,34.53234215,0.2,0.8,1.4,1011.8
-50535,-162675,139.28281805,34.53235199,989.8,992.2,995.1,1018.9
-50525,-162675,139.28292699,34.53235248,997.7,999.7,1001.7,1019.8
-50515,-162675,139.28303592,34.53235297,8.2,10.1,988.9,1020.6
-51225,-162685,139.27530229,34.53222773,89.6,924.9,939.4,980.2
-51215,-162685,139.27541122,34.53222823,928.1,935.6,943.8,980.4
-51195,-162685,139.27562908,34.53222922,952.3,958.0,962.4,1367.7
-50785,-162685,139.28009533,34.53224954,981.7,983.3,984.9,1002.4
-50775,-162685,139.28020426,34.53225003,982.3,984.8,986.7,1368.4
-50765,-162685,139.28031319,34.53225052,983.3,986.1,988.0,1368.9
-50755,-162685,139.28042212,34.53225102,984.7,987.4,989.7,1367.0
-50745,-162685,139.28053106,34.53225151,986.3,988.4,1007.8,1020.3
-50735,-162685,139.28063999,34.53225200,0.2,1.0,1.9,1010.4
-50535,-162685,139.28281865,34.53226184,989.9,992.8,995.6,1018.8
-50525,-162685,139.28292758,34.53226233,999.3,1001.3,1003.6,1019.4
-50515,-162685,139.28303651,34.53226282,996.9,999.3,1001.2,1019.6
-50505,-162685,139.28314545,34.53226331,993.0,996.4,998.9,1019.9
-50495,-162685,139.28325438,34.53226381,17.3,977.1,992.1,1020.0
-51275,-162695,139.27475822,34.53213509,94.9,862.4,935.3,976.9
-51265,-162695,139.27486716,34.53213559,94.7,862.0,936.4,977.7
-51255,-162695,139.27497609,34.53213609,93.6,862.1,937.0,978.2
-51235,-162695,139.27519395,34.53213708,93.0,859.6,937.0,979.3
-51225,-162695,139.27530289,34.53213758,937.7,941.9,946.6,979.6
-51215,-162695,139.27541182,34.53213808,942.3,945.9,949.4,985.2
-51205,-162695,139.27552075,34.53213857,945.1,948.1,950.8,981.6
-51195,-162695,139.27562968,34.53213907,958.3,962.2,963.2,1368.3
-50785,-162695,139.28009592,34.53215939,980.8,982.7,984.6,1002.2
-50775,-162695,139.28020485,34.53215988,982.6,985.2,987.7,1368.2
-50765,-162695,139.28031379,34.53216037,984.0,986.9,989.1,1369.1
-50755,-162695,139.28042272,34.53216087,985.4,988.1,990.3,1367.2
-50745,-162695,139.28053165,34.53216136,987.3,990.4,1000.8,1020.4
-50735,-162695,139.28064059,34.53216185,0.2,0.8,1.4,1011.0
-50535,-162695,139.28281924,34.53217169,991.1,993.9,996.2,1018.6
-50525,-162695,139.28292817,34.53217218,999.3,1001.3,1003.2,1018.8
-50515,-162695,139.28303711,34.53217267,1002.0,1003.0,1004.3,1018.8
-50505,-162695,139.28314604,34.53217316,1002.1,1003.6,1004.9,1018.8
-50495,-162695,139.28325497,34.53217365,999.8,1002.0,1003.7,1018.9
-50485,-162695,139.28336390,34.53217415,979.7,987.4,995.2,1018.9
-50475,-162695,139.28347284,34.53217464,25.1,979.7,993.1,1019.0
-51315,-162705,139.27432310,34.53204295,933.6,936.8,941.4,978.4
-51305,-162705,139.27443203,34.53204344,934.9,938.4,942.3,974.7
-51295,-162705,139.27454096,34.53204394,97.2,915.2,935.9,976.1
-51285,-162705,139.27464989,34.53204444,97.8,859.6,935.4,976.9
-51275,-162705,139.27475883,34.53204494,100.9,859.8,936.0,976.4
-51265,-162705,139.27486776,34.53204544,97.1,874.1,937.0,976.7
-51255,-162705,139.27497669,34.53204594,859.0,931.0,939.9,977.2
-51245,-162705,139.27508562,34.53204643,904.7,932.9,940.9,986.3
-51235,-162705,139.27519456,34.53204693,937.8,941.9,946.3,986.1
-51225,-162705,139.27530349,34.53204743,945.8,948.8,952.6,985.4
-51215,-162705,139.27541242,34.53204793,949.3,951.8,954.7,983.8
-51205,-162705,139.27552135,34.53204842,952.1,954.2,956.2,981.6
-51195,-162705,139.27563029,34.53204892,958.1,964.8,994.3,1368.1
-51155,-162705,139.27606602,34.53205091,87.0,111.7,948.9,997.2
-51145,-162705,139.27617495,34.53205141,86.1,107.9,948.9,989.4
-51135,-162705,139.27628388,34.53205190,85.8,88.7,949.2,990.0
-51125,-162705,139.27639281,34.53205240,71.2,86.1,950.8,997.3
-50845,-162705,139.27944292,34.53206627,45.6,63.1,968.0,1004.6
-50835,-162705,139.27955186,34.53206677,850.9,962.0,970.7,1003.4
-50825,-162705,139.27966079,34.53206726,970.3,973.4,976.2,1003.7
-50815,-162705,139.27976972,34.53206775,982.0,983.3,984.7,1004.0
-50805,-162705,139.27987865,34.53206825,982.6,984.2,985.7,1000.4
-50795,-162705,139.27998759,34.53206874,982.3,984.3,986.2,1000.8
-50785,-162705,139.28009652,34.53206924,983.8,986.2,988.1,1366.6
-50775,-162705,139.28020545,34.53206973,985.1,987.9,990.1,1367.8
-50765,-162705,139.28031438,34.53207022,986.2,988.9,991.0,1368.7
-50755,-162705,139.28042332,34.53207072,987.3,989.9,991.9,1368.6
-50745,-162705,139.28053225,34.53207121,989.0,991.8,1001.8,1019.0
-50615,-162705,139.28194837,34.53207761,25.4,27.1,985.6,1012.7
-50605,-162705,139.28205730,34.53207810,17.6,27.7,986.4,1013.4
-50535,-162705,139.28281983,34.53208154,9.1,991.2,995.0,1018.0
-50525,-162705,139.28292877,34.53208203,999.6,1001.6,1003.2,1017.8
-50515,-162705,139.28303770,34.53208252,1003.6,1004.6,1005.9,1017.8
-50505,-162705,139.28314663,34.53208301,1004.9,1005.9,1007.3,1017.8
-50495,-162705,139.28325556,34.53208350,1005.2,1006.6,1008.3,1017.8
-50485,-162705,139.28336450,34.53208400,1002.6,1004.4,1005.9,1017.4
-50475,-162705,139.28347343,34.53208449,995.8,999.0,1001.4,1017.4
-50465,-162705,139.28358236,34.53208498,985.7,991.9,996.9,1017.7
-50455,-162705,139.28369129,34.53208547,27.0,982.8,994.3,1018.0
-51355,-162715,139.27388797,34.53195080,917.7,924.4,933.8,972.3
-51345,-162715,139.27399690,34.53195130,925.2,929.8,934.9,971.3
-51335,-162715,139.27410583,34.53195180,936.1,939.2,942.4,964.8
-51325,-162715,139.27421477,34.53195230,943.8,946.2,948.8,977.6
-51315,-162715,139.27432370,34.53195280,950.4,952.8,957.0,974.4
-51305,-162715,139.27443263,34.53195329,955.7,959.3,965.4,975.4
-51295,-162715,139.27454156,34.53195379,959.3,995.8,1376.1,1376.6
-51285,-162715,139.27465050,34.53195429,945.3,951.3,955.7,993.0
-51275,-162715,139.27475943,34.53195479,939.8,944.4,949.0,976.9
-51265,-162715,139.27486836,34.53195529,941.3,945.8,949.3,975.6
