X（m）,Y（m）,経度（度）,緯度（度）,浸水深（最大）（m）
18795,126595,142.18961940,27.14257299,6.6218
18805,126595,142.18972029,27.14257285,6.9260
18815,126595,142.18982118,27.14257271,6.1690
18825,126595,142.18992207,27.14257258,6.1204
18925,126595,142.19093095,27.14257121,7.1653
18935,126595,142.19103183,27.14257107,5.0801
18945,126595,142.19113272,27.14257093,4.0519
18955,126595,142.19123361,27.14257080,1.6146
19205,126595,142.19375580,27.14256734,4.4441
19215,126595,142.19385669,27.14256720,7.2340
18795,126585,142.18961925,27.14248273,5.5415
18805,126585,142.18972014,27.14248259,5.6627
18815,126585,142.18982103,27.14248246,3.8992
18825,126585,142.18992191,27.14248232,5.1900
18935,126585,142.19103168,27.14248081,7.2139
18945,126585,142.19113257,27.14248068,4.6958
18955,126585,142.19123345,27.14248054,2.0685
19205,126585,142.19375565,27.14247708,4.4034
19215,126585,142.19385653,27.14247694,6.8325
18795,126575,142.18961910,27.14239247,6.1432
18805,126575,142.18971999,27.14239234,6.8680
18945,126575,142.19113241,27.14239042,6.5083
18955,126575,142.19123330,27.14239028,4.4109
18965,126575,142.19133419,27.14239015,0.3817
19205,126575,142.19375549,27.14238682,6.9949
19215,126575,142.19385638,27.14238669,9.1156
18955,126565,142.19123315,27.14230003,5.2299
18965,126565,142.19133404,27.14229989,3.1456
19195,126565,142.19365445,27.14229671,2.7680
19205,126565,142.19375534,27.14229657,6.1597
18955,126555,142.19123299,27.14220977,5.8322
18965,126555,142.19133388,27.14220963,4.3755
18975,126555,142.19143477,27.14220950,0.0132
19195,126555,142.19365429,27.14220645,4.3613
19205,126555,142.19375518,27.14220631,7.5044
18965,126545,142.19133373,27.14211938,5.7202
18975,126545,142.19143462,27.14211924,1.9914
19185,126545,142.19355325,27.14211633,0.5801
19195,126545,142.19365414,27.14211619,5.8441
18975,126535,142.19143446,27.14202898,2.1836
19185,126535,142.19355309,27.14202608,1.8004
19195,126535,142.19365398,27.14202594,5.5191
18965,126525,142.19133342,27.14193886,6.4703
18975,126525,142.19143431,27.14193873,2.3917
19185,126525,142.19355294,27.14193582,4.3526
18965,126515,142.19133327,27.14184861,4.5214
18975,126515,142.19143415,27.14184847,1.5876
19185,126515,142.19355278,27.14184556,3.2127
18965,126505,142.19133311,27.14175835,4.0662
18975,126505,142.19143400,27.14175821,0.7897
19195,126505,142.19365351,27.14175517,2.2911
18965,126495,142.19133296,27.14166809,4.0468
18975,126495,142.19143385,27.14166796,0.3572
19195,126495,142.19365336,27.14166491,2.1749
19205,126495,142.19375425,27.14166477,3.9654
19215,126495,142.19385513,27.14166463,3.6055
18965,126485,142.19133281,27.14157784,4.3426
18975,126485,142.19143369,27.14157770,0.2730
18965,126475,142.19133265,27.14148758,3.0905
18965,126465,142.19133250,27.14139732,5.2363
18975,126465,142.19143338,27.14139719,1.4729
18965,126455,142.19133234,27.14130707,3.2419
19205,126455,142.19375362,27.14130375,2.7243
18965,126445,142.19133219,27.14121681,3.1055
19205,126445,142.19375347,27.14121349,2.7043
18965,126435,142.19133204,27.14112655,1.1502
19205,126435,142.19375331,27.14112323,2.9059
18965,126425,142.19133188,27.14103630,0.0008
18925,126415,142.19092818,27.14094659,6.6623
18935,126415,142.19102907,27.14094645,6.7844
18945,126415,142.19112996,27.14094632,7.6396
18955,126415,142.19123084,27.14094618,7.7674
18965,126415,142.19133173,27.14094604,1.1181
18925,126405,142.19092803,27.14085633,4.8514
18935,126405,142.19102892,27.14085620,3.6346
18945,126405,142.19112980,27.14085606,1.9642
18925,126395,142.19092788,27.14076608,5.6861
18935,126395,142.19102876,27.14076594,3.8992
18945,126395,142.19112965,27.14076580,0.9885
19215,126395,142.19385358,27.14076207,1.2046
18925,126385,142.19092772,27.14067582,7.2489
18935,126385,142.19102861,27.14067568,5.3091
18945,126385,142.19112950,27.14067555,0.6605
19225,126385,142.19395431,27.14067167,8.0341
18935,126375,142.19102846,27.14058543,4.5660
18945,126375,142.19112934,27.14058529,0.9683
19225,126375,142.19395415,27.14058142,8.0327
18935,126365,142.19102830,27.14049517,5.7702
18945,126365,142.19112919,27.14049503,3.2261
18935,126355,142.19102815,27.14040491,5.1966
18945,126355,142.19112904,27.14040478,3.2868
18935,126345,142.19102800,27.14031466,3.6216
18945,126345,142.19112888,27.14031452,1.2967
19395,126345,142.19566874,27.14030827,9.5011
19405,126345,142.19576963,27.14030813,9.4881
19415,126345,142.19587051,27.14030798,9.4717
19425,126345,142.19597140,27.14030784,8.9437
19435,126345,142.19607228,27.14030770,9.7094
18935,126335,142.19102784,27.14022440,2.4824
18945,126335,142.19112873,27.14022426,0.0092
19265,126335,142.19435707,27.14021983,8.4379
19295,126335,142.19465973,27.14021941,8.7261
19305,126335,142.19476061,27.14021927,8.8363
19315,126335,142.19486150,27.14021913,8.9712
19325,126335,142.19496238,27.14021899,8.5353
19335,126335,142.19506327,27.14021885,9.9040
19345,126335,142.19516415,27.14021871,8.7753
19355,126335,142.19526504,27.14021857,7.9565
19375,126335,142.19546681,27.14021829,8.7769
19385,126335,142.19556770,27.14021815,8.0063
19395,126335,142.19566858,27.14021801,8.3940
19405,126335,142.19576947,27.14021787,8.5043
19415,126335,142.19587035,27.14021773,8.4771
19425,126335,142.19597124,27.14021759,9.0396
19435,126335,142.19607213,27.14021745,9.7967
18935,126325,142.19102769,27.14013414,0.7977
19265,126325,142.19435691,27.14012957,8.4507
19275,126325,142.19445780,27.14012944,10.3618
19285,126325,142.19455868,27.14012930,8.7751
19295,126325,142.19465957,27.14012916,8.7544
19305,126325,142.19476046,27.14012902,8.8819
19315,126325,142.19486134,27.14012888,9.0207
19325,126325,142.19496223,27.14012874,8.5770
19335,126325,142.19506311,27.14012860,9.9247
19345,126325,142.19516400,27.14012846,7.1867
19355,126325,142.19526488,27.14012832,5.8852
19365,126325,142.19536577,27.14012817,7.1700
19375,126325,142.19546665,27.14012803,6.7563
19385,126325,142.19556754,27.14012789,6.4283
19395,126325,142.19566843,27.14012775,7.0262
19405,126325,142.19576931,27.14012761,7.8683
19415,126325,142.19587020,27.14012747,8.1759
19425,126325,142.19597108,27.14012733,9.1299
19435,126325,142.19607197,27.14012719,9.9844
18925,126315,142.19092665,27.14004403,8.0902
18935,126315,142.19102754,27.14004389,3.1188
19285,126315,142.19455853,27.14003904,3.2056
19295,126315,142.19465941,27.14003890,4.3484
19305,126315,142.19476030,27.14003876,4.2451
19315,126315,142.19486118,27.14003862,4.2742
19325,126315,142.19496207,27.14003848,4.2115
19335,126315,142.19506296,27.14003834,4.9278
19345,126315,142.19516384,27.14003820,4.0174
19355,126315,142.19526473,27.14003806,3.8392
19365,126315,142.19536561,27.14003792,4.6759
19375,126315,142.19546650,27.14003778,4.7141
19385,126315,142.19556738,27.14003764,4.8258
19395,126315,142.19566827,27.14003750,6.2124
19405,126315,142.19576915,27.14003736,8.2046
19415,126315,142.19587004,27.14003722,8.8569
18755,126305,142.18921145,27.13995609,7.2224
18765,126305,142.18931233,27.13995595,7.2918
18925,126305,142.19092650,27.13995377,4.5861
18935,126305,142.19102738,27.13995363,0.6700
19375,126305,142.19546634,27.13994752,1.3172
19385,126305,142.19556723,27.13994738,5.1834
19395,126305,142.19566811,27.13994724,8.3278
19405,126305,142.19576900,27.13994710,9.0733
18765,126295,142.18931218,27.13986570,8.3223
18915,126295,142.19082546,27.13986365,6.6428
18925,126295,142.19092634,27.13986351,1.0936
19375,126295,142.19546618,27.13985726,1.3627
19385,126295,142.19556707,27.13985712,5.7790
19395,126295,142.19566795,27.13985698,7.8871
18905,126285,142.19072442,27.13977353,4.7876
18915,126285,142.19082531,27.13977339,3.8812
19365,126285,142.19536514,27.13976715,0.0051
19375,126285,142.19546603,27.13976701,1.9528
19385,126285,142.19556691,27.13976687,6.0423
19395,126285,142.19566780,27.13976673,8.5980
19405,126285,142.19576868,27.13976659,9.5739
19415,126285,142.19586957,27.13976645,9.6532
19425,126285,142.19597045,27.13976630,9.5255
18885,126275,142.19052250,27.13968355,8.4055
18895,126275,142.19062338,27.13968341,5.2368
18905,126275,142.19072427,27.13968327,3.6568
19365,126275,142.19536498,27.13967689,1.2062
19375,126275,142.19546587,27.13967675,2.4358
19385,126275,142.19556675,27.13967661,5.5026
19395,126275,142.19566764,27.13967647,7.8534
19405,126275,142.19576852,27.13967633,8.5759
19415,126275,142.19586941,27.13967619,8.6031
19425,126275,142.19597030,27.13967605,9.5548
18625,126265,142.18789933,27.13959683,7.1128
18885,126265,142.19052234,27.13959329,8.5669
18895,126265,142.19062323,27.13959315,5.4566
18905,126265,142.19072411,27.13959302,2.8180
19365,126265,142.19536483,27.13958664,1.3416
19375,126265,142.19546571,27.13958649,2.3267
