X（m）,Y（m）,経度（度）,緯度（度）,浸水深（最大）（m）
-50725,-162635,139.28074594,34.53270324,3.0309
-50715,-162635,139.28085488,34.53270374,2.1097
-50775,-162645,139.28020187,34.53261063,5.9023
-50765,-162645,139.28031081,34.53261112,5.1728
-50755,-162645,139.28041974,34.53261162,5.4137
-50745,-162645,139.28052867,34.53261211,5.8734
-50735,-162645,139.28063761,34.53261260,6.2906
-50725,-162645,139.28074654,34.53261309,5.0655
-50715,-162645,139.28085547,34.53261359,3.5823
-50535,-162645,139.28281627,34.53262244,9.2080
-50525,-162645,139.28292521,34.53262293,14.1701
-50775,-162655,139.28020247,34.53252048,6.1167
-50765,-162655,139.28031140,34.53252097,5.0510
-50755,-162655,139.28042034,34.53252147,5.4015
-50745,-162655,139.28052927,34.53252196,6.7871
-50735,-162655,139.28063820,34.53252245,13.2549
-50535,-162655,139.28281687,34.53253229,9.8218
-50525,-162655,139.28292580,34.53253278,15.1371
-50775,-162665,139.28020307,34.53243033,6.1624
-50765,-162665,139.28031200,34.53243082,4.9796
-50755,-162665,139.28042093,34.53243132,5.2466
-50745,-162665,139.28052987,34.53243181,6.7021
-50735,-162665,139.28063880,34.53243230,12.8144
-50535,-162665,139.28281746,34.53244214,9.6269
-50525,-162665,139.28292639,34.53244263,8.7846
-50775,-162675,139.28020366,34.53234018,5.7576
-50765,-162675,139.28031260,34.53234067,4.9789
-50755,-162675,139.28042153,34.53234117,5.2466
-50745,-162675,139.28053046,34.53234166,6.5502
-50735,-162675,139.28063939,34.53234215,12.6631
-50535,-162675,139.28281805,34.53235199,9.6430
-50525,-162675,139.28292699,34.53235248,7.0325
-50515,-162675,139.28303592,34.53235297,10.1286
-51225,-162685,139.27530229,34.53222773,6.3924
-51215,-162685,139.27541122,34.53222823,5.7843
-51195,-162685,139.27562908,34.53222922,2.9238
-50785,-162685,139.28009533,34.53224954,5.3273
-50775,-162685,139.28020426,34.53225003,4.6039
-50765,-162685,139.28031319,34.53225052,5.0252
-50755,-162685,139.28042212,34.53225102,5.2656
-50745,-162685,139.28053106,34.53225151,5.9066
-50735,-162685,139.28063999,34.53225200,11.6738
-50535,-162685,139.28281865,34.53226184,10.0555
-50525,-162685,139.28292758,34.53226233,7.1714
-50515,-162685,139.28303651,34.53226282,8.2345
-50505,-162685,139.28314545,34.53226331,9.3794
-50495,-162685,139.28325438,34.53226381,10.6378
-51275,-162695,139.27475822,34.53213509,6.5708
-51265,-162695,139.27486716,34.53213559,6.5444
-51255,-162695,139.27497609,34.53213609,6.9201
-51235,-162695,139.27519395,34.53213708,6.9521
-51225,-162695,139.27530289,34.53213758,5.7350
-51215,-162695,139.27541182,34.53213808,5.3091
-51205,-162695,139.27552075,34.53213857,4.9046
-51195,-162695,139.27562968,34.53213907,2.3735
-50785,-162695,139.28009592,34.53215939,5.3403
-50775,-162695,139.28020485,34.53215988,4.1671
-50765,-162695,139.28031379,34.53216037,5.0198
-50755,-162695,139.28042272,34.53216087,5.3533
-50745,-162695,139.28053165,34.53216136,5.9124
-50735,-162695,139.28064059,34.53216185,11.7499
-50535,-162695,139.28281924,34.53217169,10.3451
-50525,-162695,139.28292817,34.53217218,8.0404
-50515,-162695,139.28303711,34.53217267,7.2072
-50505,-162695,139.28314604,34.53217316,7.0927
-50495,-162695,139.28325497,34.53217365,8.0739
-50485,-162695,139.28336390,34.53217415,10.1406
-50475,-162695,139.28347284,34.53217464,10.6977
-51315,-162705,139.27432310,34.53204295,5.3373
-51305,-162705,139.27443203,34.53204344,5.1630
-51295,-162705,139.27454096,34.53204394,5.8624
-51285,-162705,139.27464989,34.53204444,6.0193
-51275,-162705,139.27475883,34.53204494,6.2793
-51265,-162705,139.27486776,34.53204544,6.3437
-51255,-162705,139.27497669,34.53204594,6.2730
-51245,-162705,139.27508562,34.53204643,6.3906
-51235,-162705,139.27519456,34.53204693,5.8689
-51225,-162705,139.27530349,34.53204743,5.0239
-51215,-162705,139.27541242,34.53204793,4.6222
-51205,-162705,139.27552135,34.53204842,3.8136
-51195,-162705,139.27563029,34.53204892,1.8718
-51155,-162705,139.27606602,34.53205091,6.8257
-51145,-162705,139.27617495,34.53205141,7.0969
-51135,-162705,139.27628388,34.53205190,7.1047
-51125,-162705,139.27639281,34.53205240,7.4662
-50845,-162705,139.27944292,34.53206627,9.5888
-50835,-162705,139.27955186,34.53206677,9.0693
-50825,-162705,139.27966079,34.53206726,8.2984
-50815,-162705,139.27976972,34.53206775,5.1149
-50805,-162705,139.27987865,34.53206825,5.0090
-50795,-162705,139.27998759,34.53206874,5.0483
-50785,-162705,139.28009652,34.53206924,4.5209
-50775,-162705,139.28020545,34.53206973,4.0860
-50765,-162705,139.28031438,34.53207022,5.1095
-50755,-162705,139.28042332,34.53207072,5.4465
-50745,-162705,139.28053225,34.53207121,5.8843
-50615,-162705,139.28194837,34.53207761,10.5227
-50605,-162705,139.28205730,34.53207810,10.2613
-50535,-162705,139.28281983,34.53208154,11.0142
-50525,-162705,139.28292877,34.53208203,8.5197
-50515,-162705,139.28303770,34.53208252,7.1007
-50505,-162705,139.28314663,34.53208301,6.3402
-50495,-162705,139.28325556,34.53208350,5.9028
-50485,-162705,139.28336450,34.53208400,7.2901
-50475,-162705,139.28347343,34.53208449,8.9568
-50465,-162705,139.28358236,34.53208498,9.5795
-50455,-162705,139.28369129,34.53208547,9.6967
-51355,-162715,139.27388797,34.53195080,5.3549
-51345,-162715,139.27399690,34.53195130,4.8024
-51335,-162715,139.27410583,34.53195180,3.7842
-51325,-162715,139.27421477,34.53195230,3.4359
-51315,-162715,139.27432370,34.53195280,2.3542
-51305,-162715,139.27443263,34.53195329,1.6402
-51295,-162715,139.27454156,34.53195379,1.1672
-51285,-162715,139.27465050,34.53195429,4.0783
-51275,-162715,139.27475943,34.53195479,5.3123
-51265,-162715,139.27486836,34.53195529,5.3115
-51255,-162715,139.27497729,34.53195579,5.8237
-51245,-162715,139.27508622,34.53195628,5.9703
-51235,-162715,139.27519516,34.53195678,5.5877
-51225,-162715,139.27530409,34.53195728,5.1659
-51215,-162715,139.27541302,34.53195778,4.5453
-51205,-162715,139.27552195,34.53195827,1.3421
-51195,-162715,139.27563089,34.53195877,3.7440
-51185,-162715,139.27573982,34.53195927,6.0066
-51175,-162715,139.27584875,34.53195977,6.0867
-51165,-162715,139.27595768,34.53196026,6.1661
-51155,-162715,139.27606662,34.53196076,6.0339
-51145,-162715,139.27617555,34.53196126,5.8285
-51135,-162715,139.27628448,34.53196175,5.8280
-51125,-162715,139.27639341,34.53196225,6.2783
-51115,-162715,139.27650235,34.53196275,6.9729
-51105,-162715,139.27661128,34.53196324,7.7788
-51085,-162715,139.27682914,34.53196424,7.9343
-51075,-162715,139.27693807,34.53196473,7.9546
-50965,-162715,139.27813633,34.53197019,8.5483
-50955,-162715,139.27824526,34.53197068,8.0935
-50945,-162715,139.27835420,34.53197118,7.8905
-50935,-162715,139.27846313,34.53197167,7.8841
-50925,-162715,139.27857206,34.53197217,7.7093
-50915,-162715,139.27868099,34.53197266,7.7388
-50905,-162715,139.27878993,34.53197316,8.0279
-50895,-162715,139.27889886,34.53197365,8.0382
-50885,-162715,139.27900779,34.53197415,8.0505
-50875,-162715,139.27911672,34.53197464,8.1623
-50865,-162715,139.27922566,34.53197513,8.6704
-50855,-162715,139.27933459,34.53197563,8.1131
-50845,-162715,139.27944352,34.53197612,6.0427
-50835,-162715,139.27955245,34.53197662,5.3369
-50825,-162715,139.27966138,34.53197711,5.0537
-50815,-162715,139.27977032,34.53197760,5.1269
-50805,-162715,139.27987925,34.53197810,4.9306
-50795,-162715,139.27998818,34.53197859,4.6827
-50785,-162715,139.28009711,34.53197909,4.1274
-50775,-162715,139.28020605,34.53197958,3.8973
-50765,-162715,139.28031498,34.53198007,5.1967
-50755,-162715,139.28042391,34.53198057,5.6430
-50745,-162715,139.28053284,34.53198106,6.4992
-50615,-162715,139.28194897,34.53198746,9.0672
-50605,-162715,139.28205790,34.53198795,8.9337
-50585,-162715,139.28227576,34.53198893,15.1799
-50575,-162715,139.28238470,34.53198943,15.5070
-50565,-162715,139.28249363,34.53198992,15.8762
-50555,-162715,139.28260256,34.53199041,16.3567
-50545,-162715,139.28271149,34.53199090,16.6324
-50535,-162715,139.28282043,34.53199139,11.5022
-50525,-162715,139.28292936,34.53199188,9.1268
-50515,-162715,139.28303829,34.53199237,7.3236
-50505,-162715,139.28314722,34.53199286,6.8426
-50495,-162715,139.28325616,34.53199335,6.0842
-50485,-162715,139.28336509,34.53199385,5.5120
-50475,-162715,139.28347402,34.53199434,6.1271
-50465,-162715,139.28358295,34.53199483,6.9434
-50455,-162715,139.28369189,34.53199532,7.3572
-50445,-162715,139.28380082,34.53199581,8.0358
-50435,-162715,139.28390975,34.53199630,9.3832
-51365,-162725,139.27377964,34.53186015,5.6959
-51355,-162725,139.27388857,34.53186065,2.2807
-51345,-162725,139.27399750,34.53186115,0.7090
-51335,-162725,139.27410644,34.53186165,0.0696
-51325,-162725,139.27421537,34.53186215,0.0559
-51315,-162725,139.27432430,34.53186265,0.4307
-51305,-162725,139.27443323,34.53186314,0.4885
-51295,-162725,139.27454217,34.53186364,1.1814
-51285,-162725,139.27465110,34.53186414,1.5419
-51275,-162725,139.27476003,34.53186464,1.7910
-51265,-162725,139.27486896,34.53186514,1.8744
-51255,-162725,139.27497789,34.53186564,3.1449
-51245,-162725,139.27508683,34.53186613,3.6871
-51235,-162725,139.27519576,34.53186663,3.6124
-51225,-162725,139.27530469,34.53186713,3.5096
-51215,-162725,139.27541362,34.53186763,3.5691
-51205,-162725,139.27552256,34.53186812,1.8122
-51195,-162725,139.27563149,34.53186862,1.3417
-51185,-162725,139.27574042,34.53186912,3.0965
-51175,-162725,139.27584935,34.53186962,3.1474
-51165,-162725,139.27595828,34.53187011,3.0869
-51155,-162725,139.27606722,34.53187061,3.0408
-51145,-162725,139.27617615,34.53187111,3.1658
-51135,-162725,139.27628508,34.53187160,3.7275
-51125,-162725,139.27639401,34.53187210,4.8474
-51115,-162725,139.27650295,34.53187260,5.4964
-51105,-162725,139.27661188,34.53187309,6.2405
-51095,-162725,139.27672081,34.53187359,6.2048
-51085,-162725,139.27682974,34.53187409,5.4783
-51075,-162725,139.27693867,34.53187458,5.3718
-51065,-162725,139.27704761,34.53187508,5.5582
-51055,-162725,139.27715654,34.53187558,5.6857
-51045,-162725,139.27726547,34.53187607,5.4667
-51035,-162725,139.27737440,34.53187657,5.9706
-51025,-162725,139.27748334,34.53187706,6.1648
-51015,-162725,139.27759227,34.53187756,6.3528
-51005,-162725,139.27770120,34.53187806,5.6059
-50995,-162725,139.27781013,34.53187855,6.2159
-50985,-162725,139.27791906,34.53187905,5.7626
-50975,-162725,139.27802800,34.53187954,5.4046
-50965,-162725,139.27813693,34.53188004,5.4220
