X（m）,Y（m）,経度（度）,緯度（度）,津波高（最大）（m）
-50695,-173915,139.28174248,34.43101456,3.5219
-50715,-173925,139.28152547,34.43092343,4.1941
-50705,-173925,139.28163428,34.43092392,3.6559
-50735,-173935,139.28130846,34.43083230,4.1554
-50725,-173935,139.28141727,34.43083279,4.2837
-50685,-173935,139.28185247,34.43083475,3.5013
-50965,-173945,139.27880664,34.43073083,2.5770
-50735,-173945,139.28130906,34.43074215,4.4100
-50665,-173945,139.28207066,34.43074558,3.5314
-50965,-173955,139.27880723,34.43064067,2.5625
-50755,-173955,139.28109205,34.43065101,4.1752
-50745,-173955,139.28120085,34.43065150,4.3072
-50735,-173955,139.28130965,34.43065199,4.3624
-50665,-173955,139.28207126,34.43065543,3.6644
-50965,-173965,139.27880783,34.43055052,2.7467
-50795,-173965,139.28065744,34.43055889,4.2282
-50775,-173965,139.28087504,34.43055988,4.3178
-50765,-173965,139.28098384,34.43056037,4.3646
-50755,-173965,139.28109264,34.43056086,4.5980
-50635,-173965,139.28239825,34.43056675,3.9281
-50615,-173965,139.28261585,34.43056773,3.7305
-50785,-173975,139.28076683,34.43046923,4.3057
-50775,-173975,139.28087563,34.43046973,4.4824
-50765,-173975,139.28098443,34.43047022,4.5837
-50755,-173975,139.28109323,34.43047071,4.6884
-50615,-173975,139.28261644,34.43047758,3.9332
-50605,-173975,139.28272524,34.43047807,4.0148
-50945,-173985,139.27902662,34.43037121,2.8374
-50565,-174015,139.28316281,34.43011942,4.7927
-50565,-174025,139.28316340,34.43002927,4.8050
-50925,-174035,139.27924719,34.42992143,2.8912
-50565,-174035,139.28316399,34.42993912,4.5719
-50555,-174035,139.28327279,34.42993961,4.4853
-50555,-174045,139.28327338,34.42984945,4.3104
-50555,-174055,139.28327397,34.42975930,4.1814
-50545,-174065,139.28338336,34.42966964,4.2120
-50545,-174075,139.28338395,34.42957949,4.3334
-50535,-174085,139.28349334,34.42948983,4.4275
-50535,-174095,139.28349393,34.42939967,4.4984
-50535,-174105,139.28349452,34.42930952,4.5427
-50515,-174115,139.28371271,34.42922035,4.5613
-50515,-174125,139.28371330,34.42913020,4.6753
-50525,-174135,139.28360509,34.42903956,4.9251
-50515,-174135,139.28371389,34.42904005,4.7787
-50525,-174145,139.28360568,34.42894941,5.1082
-50515,-174145,139.28371448,34.42894989,4.8830
-50525,-174155,139.28360627,34.42885925,5.0006
-50515,-174155,139.28371507,34.42885974,4.9382
-50515,-174165,139.28371566,34.42876959,5.0659
-50505,-174165,139.28382446,34.42877008,4.9176
-50305,-174165,139.28600043,34.42877984,4.0225
-50505,-174175,139.28382505,34.42867993,5.3121
-50495,-174175,139.28393385,34.42868042,5.0308
-50785,-174185,139.28077929,34.42857605,3.6568
-50495,-174185,139.28393444,34.42859027,4.9228
-50795,-174195,139.28067109,34.42848541,3.4070
-50485,-174195,139.28404383,34.42850060,4.9826
-50475,-174195,139.28415262,34.42850109,4.9009
-50795,-174205,139.28067168,34.42839526,3.4078
-50475,-174205,139.28415321,34.42841094,5.0483
-50795,-174215,139.28067227,34.42830510,3.2325
-50805,-174235,139.28056466,34.42812431,3.1138
-50815,-174265,139.28045765,34.42785336,3.0974
-50805,-174315,139.28056941,34.42740310,3.0855
-50805,-174325,139.28057000,34.42731294,3.0928
-50805,-174355,139.28057178,34.42704249,3.3731
-50795,-174365,139.28068117,34.42695283,3.4529
-50795,-174375,139.28068177,34.42686268,3.2014
-50785,-174385,139.28079116,34.42677302,3.3934
-50775,-174405,139.28090114,34.42659321,3.4244
-50775,-174415,139.28090173,34.42650305,3.1891
-50765,-174415,139.28101053,34.42650355,3.3476
-50775,-174425,139.28090232,34.42641290,3.1811
-50765,-174425,139.28101112,34.42641339,3.3477
-50765,-174435,139.28101171,34.42632324,3.1870
-50765,-174445,139.28101230,34.42623309,3.2201
-50755,-174445,139.28112110,34.42623358,3.5302
-50755,-174455,139.28112169,34.42614343,3.5527
-50745,-174455,139.28123049,34.42614392,3.6898
-50755,-174465,139.28112229,34.42605328,3.3923
-50745,-174465,139.28123108,34.42605377,3.4966
-50085,-174465,139.28841155,34.42608597,3.8857
-50735,-174475,139.28134047,34.42596411,3.5551
-50735,-174485,139.28134106,34.42587396,3.2855
-50735,-174495,139.28134165,34.42578381,3.3854
-50725,-174495,139.28145045,34.42578430,3.7273
-50725,-174505,139.28145104,34.42569415,3.4313
-50725,-174515,139.28145163,34.42560399,3.3295
-50715,-174515,139.28156043,34.42560448,3.7206
-50725,-174525,139.28145222,34.42551384,3.4286
-50715,-174525,139.28156102,34.42551433,3.7646
-50725,-174535,139.28145282,34.42542369,3.4037
-50715,-174535,139.28156161,34.42542418,3.5081
-50725,-174545,139.28145341,34.42533354,3.3872
-50715,-174545,139.28156220,34.42533403,3.4434
-50705,-174545,139.28167100,34.42533452,3.7276
-50715,-174555,139.28156280,34.42524388,3.5172
-50705,-174555,139.28167159,34.42524437,3.8032
-50715,-174565,139.28156339,34.42515373,3.5234
-50705,-174565,139.28167218,34.42515422,3.6614
-50705,-174575,139.28167277,34.42506407,3.5664
-50695,-174575,139.28178157,34.42506456,3.5701
-50705,-174585,139.28167337,34.42497391,3.4975
-50695,-174585,139.28178216,34.42497440,3.7192
-50705,-174595,139.28167396,34.42488376,3.5436
-50695,-174595,139.28178275,34.42488425,3.7636
-50705,-174605,139.28167455,34.42479361,3.5557
-50695,-174605,139.28178334,34.42479410,3.6222
-50705,-174615,139.28167514,34.42470346,3.5665
-50695,-174615,139.28178394,34.42470395,3.6068
-50695,-174625,139.28178453,34.42461380,3.6567
-50695,-174635,139.28178512,34.42452365,3.6961
-50695,-174645,139.28178571,34.42443349,3.6493
-50685,-174645,139.28189451,34.42443398,3.7153
-50695,-174655,139.28178630,34.42434334,3.7276
-50685,-174655,139.28189510,34.42434383,3.9112
-50695,-174665,139.28178690,34.42425319,3.8966
-50685,-174665,139.28189569,34.42425368,4.1282
-50695,-174675,139.28178749,34.42416304,3.8896
-50685,-174675,139.28189628,34.42416353,4.0515
-50675,-174675,139.28200507,34.42416402,4.0502
-50695,-174685,139.28178808,34.42407289,3.9281
-50685,-174685,139.28189687,34.42407338,4.0061
-50675,-174685,139.28200567,34.42407387,4.2482
-50695,-174695,139.28178867,34.42398274,3.9572
-50685,-174695,139.28189746,34.42398323,4.0271
-50675,-174695,139.28200626,34.42398372,4.2907
-50695,-174705,139.28178926,34.42389258,3.9877
-50685,-174705,139.28189806,34.42389307,4.1282
-50675,-174705,139.28200685,34.42389356,4.1139
-50695,-174715,139.28178986,34.42380243,4.0305
-50685,-174715,139.28189865,34.42380292,4.1530
-50695,-174725,139.28179045,34.42371228,4.0038
-50685,-174725,139.28189924,34.42371277,4.0933
-50695,-174735,139.28179104,34.42362213,3.9640
-50685,-174735,139.28189983,34.42362262,4.0489
-50675,-174735,139.28200862,34.42362311,4.0046
-50695,-174745,139.28179163,34.42353198,3.9641
-50685,-174745,139.28190042,34.42353247,4.0663
-50695,-174755,139.28179222,34.42344183,4.0309
-50685,-174755,139.28190102,34.42344232,4.1168
-50695,-174765,139.28179282,34.42335167,4.1156
-50685,-174765,139.28190161,34.42335216,4.2198
-50695,-174775,139.28179341,34.42326152,4.1861
-50685,-174775,139.28190220,34.42326201,4.2715
-50695,-174785,139.28179400,34.42317137,4.3019
-50685,-174785,139.28190279,34.42317186,4.4210
-50705,-174795,139.28168580,34.42308073,4.3356
-50695,-174795,139.28179459,34.42308122,4.4154
-50685,-174795,139.28190338,34.42308171,4.4439
-50705,-174805,139.28168639,34.42299058,4.4298
-50695,-174805,139.28179518,34.42299107,4.5622
-50715,-174815,139.28157820,34.42289993,4.3996
-50705,-174815,139.28168699,34.42290042,4.4754
-50695,-174815,139.28179578,34.42290091,4.5878
-50715,-174825,139.28157879,34.42280978,4.4603
-50705,-174825,139.28168758,34.42281027,4.5149
-50695,-174825,139.28179637,34.42281076,4.6481
-50715,-174835,139.28157938,34.42271963,4.5079
-50705,-174835,139.28168817,34.42272012,4.5828
-50695,-174835,139.28179696,34.42272061,4.7557
-50715,-174845,139.28157997,34.42262948,4.5310
-50705,-174845,139.28168876,34.42262997,4.6308
-50695,-174845,139.28179755,34.42263046,4.8588
-50715,-174855,139.28158056,34.42253933,4.5417
-50705,-174855,139.28168935,34.42253982,4.6025
-50715,-174865,139.28158116,34.42244917,4.5915
-50705,-174865,139.28168995,34.42244967,4.7146
-50715,-174875,139.28158175,34.42235902,4.5421
-50705,-174875,139.28169054,34.42235951,4.6020
-50715,-174885,139.28158234,34.42226887,4.4608
-50715,-174895,139.28158293,34.42217872,4.4672
-50725,-174905,139.28147474,34.42208808,4.4645
-50725,-174915,139.28147533,34.42199793,4.4416
-50725,-174925,139.28147592,34.42190777,4.4560
-50725,-174935,139.28147651,34.42181762,4.5307
-50735,-174945,139.28136832,34.42172698,4.4709
-50725,-174945,139.28147711,34.42172747,4.5747
-50735,-174955,139.28136891,34.42163683,4.4741
-50725,-174955,139.28147770,34.42163732,4.6018
-50735,-174965,139.28136950,34.42154668,4.5461
-50735,-174975,139.28137009,34.42145652,4.6582
-50735,-174985,139.28137069,34.42136637,4.7467
-49825,-174985,139.29127048,34.42141065,3.7136
-49815,-174985,139.29137927,34.42141113,3.6799
-50745,-174995,139.28126249,34.42127573,4.6694
-50735,-174995,139.28137128,34.42127622,4.7536
-49825,-174995,139.29127106,34.42132050,3.6842
-50745,-175005,139.28126308,34.42118558,4.6566
-50735,-175005,139.28137187,34.42118607,4.7790
-50745,-175015,139.28126367,34.42109543,4.7514
