X（m）,Y（m）,経度（度）,緯度（度）,浸水深（最大）（m）
-6995,-315065,139.75834030,33.15955524,1.0822
-6985,-315065,139.75844751,33.15955530,0.5802
-6975,-315065,139.75855472,33.15955536,0.3477
-6965,-315065,139.75866192,33.15955543,0.8312
-6915,-315065,139.75919797,33.15955575,0.1738
-7015,-315075,139.75812595,33.15946493,1.4084
-7005,-315075,139.75823316,33.15946500,0.8731
-6995,-315075,139.75834037,33.15946506,0.1800
-6885,-315075,139.75951968,33.15946577,0.2376
-7045,-315085,139.75780440,33.15937456,1.5459
-7035,-315085,139.75791161,33.15937463,1.1377
-7025,-315085,139.75801882,33.15937469,0.1572
-6885,-315085,139.75951975,33.15937559,0.5170
-7065,-315095,139.75759006,33.15928426,0.8567
-7055,-315095,139.75769727,33.15928432,0.2867
-6875,-315095,139.75962704,33.15928548,0.0042
-6865,-315095,139.75973424,33.15928554,1.0067
-6855,-315095,139.75984145,33.15928561,0.9537
-6725,-315095,139.76123517,33.15928642,0.9430
-6845,-315105,139.75994874,33.15919550,1.6632
-6785,-315105,139.76059199,33.15919587,0.7584
-6755,-315105,139.76091362,33.15919606,0.3718
-6695,-315105,139.76155687,33.15919643,0.5484
-6685,-315105,139.76166408,33.15919649,0.7412
-6665,-315105,139.76187850,33.15919662,1.5562
-6645,-315105,139.76209292,33.15919674,1.3930
-7085,-315115,139.75737580,33.15910378,0.5076
-6845,-315115,139.75994881,33.15910532,0.6347
-6625,-315115,139.76230741,33.15910669,0.8282
-6615,-315115,139.76241462,33.15910675,1.1812
-6595,-315115,139.76262903,33.15910687,0.8228
-7095,-315125,139.75726867,33.15901354,0.8871
-6835,-315125,139.76005610,33.15901521,1.0331
-6815,-315125,139.76027051,33.15901534,1.6196
-6805,-315125,139.76037772,33.15901540,1.9323
-6835,-315135,139.76005617,33.15892504,0.0015
-6825,-315135,139.76016338,33.15892510,0.5819
-6815,-315135,139.76027059,33.15892516,1.0150
