X（m）,Y（m）,経度（度）,緯度（度）,浸水深（最大）（m）
-43235,-133115,139.36082932,34.79916576,1.4928
-43225,-133115,139.36093860,34.79916618,1.3541
-43265,-133125,139.36050198,34.79907434,1.1922
-43255,-133125,139.36061127,34.79907476,1.7776
-43245,-133125,139.36072055,34.79907519,1.8608
-43235,-133125,139.36082983,34.79907561,1.0872
-43225,-133125,139.36093912,34.79907604,1.1275
-43215,-133125,139.36104840,34.79907646,1.2555
-43205,-133125,139.36115769,34.79907689,1.2797
-43195,-133125,139.36126697,34.79907731,1.5291
-43185,-133125,139.36137625,34.79907773,1.7907
-43175,-133125,139.36148554,34.79907816,1.8886
-43265,-133135,139.36050250,34.79898419,1.6327
-43255,-133135,139.36061178,34.79898462,1.4694
-43245,-133135,139.36072106,34.79898504,0.8623
-43185,-133135,139.36137677,34.79898759,0.8686
-43175,-133135,139.36148605,34.79898801,1.3196
-43165,-133135,139.36159533,34.79898843,1.4183
-43265,-133145,139.36050301,34.79889404,0.6589
-43145,-133145,139.36181442,34.79889913,1.0527
-43135,-133145,139.36192370,34.79889956,1.3604
-43125,-133145,139.36203298,34.79889998,1.5999
-43275,-133155,139.36039424,34.79880347,1.6272
-43125,-133155,139.36203350,34.79880983,0.8062
-43115,-133155,139.36214278,34.79881026,1.6311
-43285,-133165,139.36028547,34.79871290,1.3499
-43275,-133165,139.36039476,34.79871333,1.1743
-43105,-133165,139.36225258,34.79872053,0.8222
-43095,-133165,139.36236186,34.79872095,1.6866
-43085,-133165,139.36247114,34.79872138,1.8469
-43075,-133165,139.36258043,34.79872180,1.8530
-43065,-133165,139.36268971,34.79872222,1.9225
-43285,-133175,139.36028599,34.79862275,1.3003
-43275,-133175,139.36039527,34.79862318,0.4405
-43085,-133175,139.36247166,34.79863123,1.1624
-43075,-133175,139.36258094,34.79863165,1.4910
-43065,-133175,139.36269022,34.79863207,1.7629
-43275,-133185,139.36039579,34.79853303,0.2997
-43055,-133185,139.36280002,34.79854235,1.4425
-43045,-133185,139.36290930,34.79854277,1.8435
-43035,-133185,139.36301859,34.79854319,1.8945
-43285,-133195,139.36028702,34.79844246,1.7023
-43275,-133195,139.36039630,34.79844288,0.7728
-43005,-133195,139.36334695,34.79845431,0.3171
-42985,-133195,139.36356551,34.79845516,1.0026
-43285,-133205,139.36028753,34.79835231,1.7973
-43275,-133205,139.36039682,34.79835274,0.9339
-43015,-133205,139.36323818,34.79836374,0.4184
-42225,-133205,139.37187155,34.79839679,1.8247
-42215,-133205,139.37198083,34.79839720,1.3284
-42175,-133205,139.37241796,34.79839886,0.7110
-42165,-133205,139.37252724,34.79839927,0.7720
-42155,-133205,139.37263653,34.79839968,1.2192
-43285,-133215,139.36028805,34.79826216,1.8851
-43275,-133215,139.36039733,34.79826259,1.4170
-42975,-133215,139.36367582,34.79827529,1.5668
-42235,-133215,139.37176276,34.79830622,1.8725
-42225,-133215,139.37187205,34.79830664,1.1042
-42215,-133215,139.37198133,34.79830705,0.5503
-42145,-133215,139.37274631,34.79830995,0.4446
-42135,-133215,139.37285560,34.79831036,1.4874
-43285,-133225,139.36028856,34.79817202,1.9828
-43275,-133225,139.36039785,34.79817244,1.8395
-43265,-133225,139.36050713,34.79817287,0.4270
-42975,-133225,139.36367633,34.79818514,0.5276
-42965,-133225,139.36378561,34.79818556,1.3225
-42255,-133225,139.37154470,34.79821525,0.7917
-42245,-133225,139.37165398,34.79821566,1.1599
-42125,-133225,139.37296538,34.79822063,1.0001
-42115,-133225,139.37307466,34.79822104,1.7197
