事業所規模,産業,和暦年,西暦年,年平均・月,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
30人以上,"N 医療,福祉",平成21,2009,年平均,346939,89666,257273,9423,2813,6610,8737,2296,6441,347625,90183,257442,26.9,24.7,27.7
30人以上,"N 医療,福祉",平成21,2009,1月,339356,83256,256100,9061,2415,6646,6342,1571,4771,342075,84100,257975,27.6,25,28.5
30人以上,"N 医療,福祉",平成21,2009,2月,342075,89753,252322,4953,1574,3379,8909,845,8064,338119,90482,247637,26.4,24.6,27.1
30人以上,"N 医療,福祉",平成21,2009,3月,338119,88074,250045,11153,2960,8193,9862,2510,7352,339410,88524,250886,27.7,24.6,28.7
30人以上,"N 医療,福祉",平成21,2009,4月,339410,89198,250212,31023,7472,23551,19589,4307,15282,350844,92363,258481,26.5,25.3,26.9
30人以上,"N 医療,福祉",平成21,2009,5月,350844,92003,258841,8884,2991,5893,9374,4054,5320,350354,90940,259414,26.7,24.6,27.4
30人以上,"N 医療,福祉",平成21,2009,6月,350354,90940,259414,8282,2851,5431,7981,3254,4727,350655,90537,260118,26.5,23.2,27.7
30人以上,"N 医療,福祉",平成21,2009,7月,350655,89872,260783,5764,3148,2616,6857,1930,4927,349562,91090,258472,26.1,23.3,27
30人以上,"N 医療,福祉",平成21,2009,8月,349562,87810,261752,8041,1405,6636,6648,1899,4749,350955,87316,263639,27.8,24.9,28.7
30人以上,"N 医療,福祉",平成21,2009,9月,350955,91232,259723,6297,2604,3693,6975,2239,4736,350277,91597,258680,26.8,23.5,28.1
30人以上,"N 医療,福祉",平成21,2009,10月,350277,91597,258680,6441,2409,4032,6043,2016,4027,350675,91990,258685,27.1,24.6,28
30人以上,"N 医療,福祉",平成21,2009,11月,350675,91954,258721,6012,1501,4511,5705,1650,4055,350982,91805,259177,26.9,24.7,27.7
30人以上,"N 医療,福祉",平成21,2009,12月,350982,90303,260679,7168,2425,4743,10556,1279,9277,347594,91449,256145,26.6,27.5,26.2
30人以上,"O 教育,学習支援業",平成17,2005,年平均,252275,136323,115952,5535,2648,2886,5971,3213,2758,251839,135758,116080,32.5,26.8,39.3
30人以上,"O 教育,学習支援業",平成18,2006,年平均,248521,132238,116283,5566,2665,2901,5767,2959,2808,248320,131944,116376,32.4,26.4,39.2
30人以上,"O 教育,学習支援業",平成19,2007,年平均,254489,142080,112409,5242,2392,2850,4588,2277,2311,255143,142195,112948,14.4,10.2,19.6
30人以上,"O 教育,学習支援業",平成20,2008,年平均,264501,157428,107074,6101,3182,2919,5369,2588,2782,265233,158022,107211,18,14.5,23.1
30人以上,"O 教育,学習支援業",平成21,2009,年平均,287122,160897,126225,6601,3215,3386,6443,3094,3349,287280,161018,126262,27.5,22.1,34.5
30人以上,"O 教育,学習支援業",平成21,2009,1月,290826,160675,130151,1002,577,425,870,248,622,290958,161004,129954,27.9,23.1,33.9
30人以上,"O 教育,学習支援業",平成21,2009,2月,290958,162086,128872,1853,848,1005,1941,1011,930,290870,161923,128947,27.6,23.2,33.1
30人以上,"O 教育,学習支援業",平成21,2009,3月,290870,163832,127038,2950,615,2335,6229,2813,3416,287591,161634,125957,24.9,20.4,30.8
30人以上,"O 教育,学習支援業",平成21,2009,4月,287591,160529,127062,37142,19292,17850,43132,21701,21431,281601,158120,123481,26.6,21.3,33.4
30人以上,"O 教育,学習支援業",平成21,2009,5月,281601,158108,123493,5521,2872,2649,4510,2681,1829,282612,158299,124313,26.9,21.5,33.9
30人以上,"O 教育,学習支援業",平成21,2009,6月,282612,158299,124313,4557,1802,2755,2304,1111,1193,284865,158990,125875,27.6,22.1,34.6
30人以上,"O 教育,学習支援業",平成21,2009,7月,284864,160072,124792,3590,1471,2119,1848,421,1427,286606,161122,125484,27.3,21.8,34.4
30人以上,"O 教育,学習支援業",平成21,2009,8月,286606,160510,126096,2394,825,1569,2900,1120,1780,286100,160215,125885,27.9,21.8,35.8
30人以上,"O 教育,学習支援業",平成21,2009,9月,286100,159752,126348,3421,2484,937,4921,2026,2895,284600,160210,124390,27.7,21.8,35.3
30人以上,"O 教育,学習支援業",平成21,2009,10月,284600,160045,124555,8191,4509,3682,4182,1827,2355,288609,162727,125882,28.3,22.6,35.7
30人以上,"O 教育,学習支援業",平成21,2009,11月,288609,162735,125874,4737,1918,2819,3118,1367,1751,290228,163286,126942,28.6,22.8,36.1
30人以上,"O 教育,学習支援業",平成21,2009,12月,290228,164118,126110,3852,1371,2481,1355,798,557,292725,164691,128034,28.8,22.6,36.7
30人以上,P 複合サービス事業,平成17,2005,年平均,41230,31210,10020,975,603,372,779,561,218,41426,31252,10174,37.2,23,80.7
30人以上,P 複合サービス事業,平成18,2006,年平均,40993,30862,10131,1130,742,388,1004,699,305,41119,30905,10214,39.5,25.9,80.8
30人以上,P 複合サービス事業,平成19,2007,年平均,42505,34422,8083,745,525,220,1012,683,329,42238,34264,7974,30.7,22.1,67.3
30人以上,P 複合サービス事業,平成20,2008,年平均,39202,32137,7065,373,265,108,464,331,133,39111,32071,7040,17.8,11.8,45.2
30人以上,P 複合サービス事業,平成21,2009,年平均,43690,32203,11488,586,427,159,684,437,248,43592,32193,11399,19.8,9.4,49.2
30人以上,P 複合サービス事業,平成21,2009,1月,43899,32044,11855,73,51,22,27,19,8,43945,32076,11869,21.5,9.4,54
30人以上,P 複合サービス事業,平成21,2009,2月,43945,32076,11869,60,51,9,650,221,429,43355,31906,11449,20.8,9.5,52.4
30人以上,P 複合サービス事業,平成21,2009,3月,43355,31905,11450,1266,564,702,1985,1254,731,42636,31215,11421,19.7,9.7,46.9
30人以上,P 複合サービス事業,平成21,2009,4月,42636,31216,11420,2682,2347,335,1198,894,304,44120,32669,11451,19.5,9.3,48.6
30人以上,P 複合サービス事業,平成21,2009,5月,44120,32669,11451,243,26,217,268,221,47,44095,32474,11621,20,9.4,49.6
30人以上,P 複合サービス事業,平成21,2009,6月,44095,32474,11621,231,227,4,126,113,13,44200,32588,11612,19.9,9.4,49.6
30人以上,P 複合サービス事業,平成21,2009,7月,44200,32588,11612,200,168,32,813,558,255,43587,32198,11389,19.3,8.9,48.8
30人以上,P 複合サービス事業,平成21,2009,8月,43587,32198,11389,69,37,32,106,93,13,43550,32142,11408,19.3,8.9,48.7
30人以上,P 複合サービス事業,平成21,2009,9月,43550,32141,11409,64,42,22,471,216,255,43143,31967,11176,19,8.9,47.8
30人以上,P 複合サービス事業,平成21,2009,10月,43143,31966,11177,105,87,18,109,96,13,43139,31957,11182,19,8.9,47.8
30人以上,P 複合サービス事業,平成21,2009,11月,43139,31958,11181,1532,1279,253,59,41,18,44612,33196,11416,21.6,12.3,48.7
30人以上,P 複合サービス事業,平成21,2009,12月,44612,33196,11416,509,249,260,2399,1512,887,42722,31933,10789,18.1,8.2,47.6
30人以上,Q サービス業（他に分類されないもの）,平成17,2005,年平均,838093,532513,305580,18911,9153,9759,17592,8872,8720,839412,532794,306619,17,7.5,33.4
30人以上,Q サービス業（他に分類されないもの）,平成18,2006,年平均,867489,536109,331380,20207,9406,10802,18592,8859,9732,869104,536656,332450,17.9,9.7,31.2
30人以上,Q サービス業（他に分類されないもの）,平成19,2007,年平均,891531,553670,337861,23801,11439,12362,21626,10206,11420,893706,554903,338803,15.2,9,25.4
30人以上,Q サービス業（他に分類されないもの）,平成20,2008,年平均,908359,565481,342878,22550,10801,11749,20747,9634,11113,910162,566648,343514,15.1,9.2,24.8
30人以上,Q サービス業（他に分類されないもの）,平成21,2009,年平均,909958,534337,375620,20874,10158,10716,23749,10623,13126,907083,533872,373210,17.3,10.6,26.8
30人以上,Q サービス業（他に分類されないもの）,平成21,2009,1月,934372,546085,388287,14844,6969,7875,21551,8244,13307,927665,544810,382855,18,10.4,28.9
30人以上,Q サービス業（他に分類されないもの）,平成21,2009,2月,927665,545755,381910,16735,7292,9443,15227,7354,7873,929173,545693,383480,18.2,10.8,28.6
30人以上,Q サービス業（他に分類されないもの）,平成21,2009,3月,929173,550673,378500,19114,10123,8991,35587,16448,19139,912700,544348,368352,17.7,10.6,28.1
30人以上,Q サービス業（他に分類されないもの）,平成21,2009,4月,912700,521419,391281,54727,29898,24829,49423,21071,28352,918004,530246,387758,17.1,10.8,25.7
30人以上,Q サービス業（他に分類されないもの）,平成21,2009,5月,918004,530844,387160,22882,12282,10600,31913,15164,16749,908973,527962,381011,16.8,10.4,25.7
30人以上,Q サービス業（他に分類されないもの）,平成21,2009,6月,908973,538335,370638,17977,6968,11009,25385,11126,14259,901565,534177,367388,17.2,10.3,27.2
30人以上,Q サービス業（他に分類されないもの）,平成21,2009,7月,901565,529624,371941,18257,10685,7572,22057,9712,12345,897765,530597,367168,16.8,10.4,26.1
30人以上,Q サービス業（他に分類されないもの）,平成21,2009,8月,897765,531827,365938,16346,7982,8364,18403,7949,10454,895708,531860,363848,16.6,10.4,25.7
30人以上,Q サービス業（他に分類されないもの）,平成21,2009,9月,895708,530433,365275,21704,8363,13341,19460,9386,10074,897952,529410,368542,16.9,10.7,25.8
30人以上,Q サービス業（他に分類されないもの）,平成21,2009,10月,897952,532231,365721,17664,8327,9337,19702,9295,10407,895914,531263,364651,16.9,10.5,26.3
30人以上,Q サービス業（他に分類されないもの）,平成21,2009,11月,895914,527383,368531,16466,6386,10080,12681,6281,6400,899699,527488,372211,17.4,10.9,26.6
30人以上,Q サービス業（他に分類されないもの）,平成21,2009,12月,899699,527438,372261,13773,6626,7147,13594,5443,8151,899878,528621,371257,17.5,11.1,26.7
30人以上,"F09、10 食料品,飲料・たばこ・飼料製造業",平成17,2005,年平均,62696,41178,21518,895,550,344,1005,602,403,62586,41126,21459,30.9,16.7,56.6
30人以上,"F09、10 食料品,飲料・たばこ・飼料製造業",平成18,2006,年平均,61388,39806,21582,917,570,347,1119,580,539,61186,39796,21390,34.8,20.8,60.9
30人以上,"F09、10 食料品,飲料・たばこ・飼料製造業",平成19,2007,年平均,59647,35070,24577,1444,657,787,1319,636,683,59772,35091,24681,28.8,10.3,55.1
30人以上,"F09、10 食料品,飲料・たばこ・飼料製造業",平成20,2008,年平均,60482,35146,25336,1182,552,631,1357,563,794,60307,35135,25173,28.4,9.9,54.3
30人以上,"F09、10 食料品,飲料・たばこ・飼料製造業",平成21,2009,年平均,67028,43992,23035,1307,775,532,1328,736,593,67007,44031,22974,24.9,12.9,48
30人以上,"F09、10 食料品,飲料・たばこ・飼料製造業",平成21,2009,1月,66372,43855,22517,700,377,323,615,335,280,66457,43897,22560,24,11.5,48.4
30人以上,"F09、10 食料品,飲料・たばこ・飼料製造業",平成21,2009,2月,66457,45019,21438,459,232,227,1308,334,974,65608,44917,20691,23.2,12.9,45.7
30人以上,"F09、10 食料品,飲料・たばこ・飼料製造業",平成21,2009,3月,65608,42977,22631,794,383,411,958,633,325,65444,42727,22717,25.2,11.9,50.1
30人以上,"F09、10 食料品,飲料・たばこ・飼料製造業",平成21,2009,4月,65444,42658,22786,5343,3178,2165,1815,1263,552,68972,44573,24399,25.8,13.3,48.5
30人以上,"F09、10 食料品,飲料・たばこ・飼料製造業",平成21,2009,5月,68972,45009,23963,1085,712,373,2257,858,1399,67800,44863,22937,24.9,13.1,48
30人以上,"F09、10 食料品,飲料・たばこ・飼料製造業",平成21,2009,6月,67800,44623,23177,1106,481,625,1124,617,507,67782,44487,23295,25.4,13.6,47.9
30人以上,"F09、10 食料品,飲料・たばこ・飼料製造業",平成21,2009,7月,67782,44504,23278,1245,853,392,1435,1024,411,67592,44333,23259,25.3,13.1,48.6
30人以上,"F09、10 食料品,飲料・たばこ・飼料製造業",平成21,2009,8月,67592,44275,23317,607,426,181,865,600,265,67334,44101,23233,25.1,12.9,48.3
30人以上,"F09、10 食料品,飲料・たばこ・飼料製造業",平成21,2009,9月,67334,44079,23255,919,355,564,515,325,190,67738,44109,23629,25.3,12.8,48.8
30人以上,"F09、10 食料品,飲料・たばこ・飼料製造業",平成21,2009,10月,67738,43924,23814,1495,1056,439,2787,1684,1103,66446,43296,23150,25,13.1,47.3
30人以上,"F09、10 食料品,飲料・たばこ・飼料製造業",平成21,2009,11月,66446,43296,23150,1224,729,495,882,457,425,66788,43568,23220,25.1,13.4,47.1
30人以上,"F09、10 食料品,飲料・たばこ・飼料製造業",平成21,2009,12月,66788,43690,23098,710,516,194,1380,696,684,66118,43510,22608,24.5,13,46.7
30人以上,F11 繊維工業（衣類、その他の繊維製品を除く）,平成17,2005,年平均,×,×,×,×,×,×,×,×,×,×,×,×,×,×,×
30人以上,F11 繊維工業（衣類、その他の繊維製品を除く）,平成18,2006,年平均,×,×,×,×,×,×,×,×,×,×,×,×,×,×,×
30人以上,F11 繊維工業（衣類、その他の繊維製品を除く）,平成19,2007,年平均,×,×,×,×,×,×,×,×,×,×,×,×,×,×,×
30人以上,F11 繊維工業（衣類、その他の繊維製品を除く）,平成20,2008,年平均,×,×,×,×,×,×,×,×,×,×,×,×,×,×,×
30人以上,F11 繊維工業（衣類、その他の繊維製品を除く）,平成21,2009,年平均,1349,1006,343,28,24,5,24,21,4,1353,1009,344,2.8,1.6,6.1
30人以上,F11 繊維工業（衣類、その他の繊維製品を除く）,平成21,2009,1月,1343,1047,296,5,3,2,6,6,0,1342,1044,298,0.3,0.1,1
30人以上,F11 繊維工業（衣類、その他の繊維製品を除く）,平成21,2009,2月,1342,1044,298,14,11,3,16,16,0,1340,1039,301,0.3,0.1,1
30人以上,F11 繊維工業（衣類、その他の繊維製品を除く）,平成21,2009,3月,1340,1039,301,6,6,0,21,20,1,1325,1025,300,0.4,0.2,1
30人以上,F11 繊維工業（衣類、その他の繊維製品を除く）,平成21,2009,4月,1325,968,357,206,191,15,178,162,16,1353,997,356,3.6,2,8.1
30人以上,F11 繊維工業（衣類、その他の繊維製品を除く）,平成21,2009,5月,1353,997,356,4,4,0,7,5,2,1350,996,354,3.6,2,7.9
30人以上,F11 繊維工業（衣類、その他の繊維製品を除く）,平成21,2009,6月,1350,996,354,5,4,1,6,4,2,1349,996,353,3.6,2.1,7.9
30人以上,F11 繊維工業（衣類、その他の繊維製品を除く）,平成21,2009,7月,1349,996,353,4,3,1,6,4,2,1347,995,352,3.6,2.1,8
30人以上,F11 繊維工業（衣類、その他の繊維製品を除く）,平成21,2009,8月,1347,995,352,10,9,1,19,18,1,1338,986,352,3.7,2.1,8
30人以上,F11 繊維工業（衣類、その他の繊維製品を除く）,平成21,2009,9月,1338,986,352,2,1,1,3,2,1,1337,985,352,3.7,2.1,8
30人以上,F11 繊維工業（衣類、その他の繊維製品を除く）,平成21,2009,10月,1337,985,352,47,31,16,7,6,1,1377,1010,367,3.6,2.1,7.6
30人以上,F11 繊維工業（衣類、その他の繊維製品を除く）,平成21,2009,11月,1377,1010,367,18,3,15,5,4,1,1390,1009,381,3.5,2.1,7.3
30人以上,F11 繊維工業（衣類、その他の繊維製品を除く）,平成21,2009,12月,1390,1008,382,19,19,0,17,2,15,1392,1025,367,3.5,2,7.6
30人以上,F12 衣類・その他の繊維製品製造業,平成17,2005,年平均,8124,3242,4883,122,47,76,123,51,72,8123,3238,4887,10.7,3.6,15.5
30人以上,F12 衣類・その他の繊維製品製造業,平成18,2006,年平均,7991,3193,4798,100,39,62,119,32,87,7972,3200,4773,9.8,3.5,14
30人以上,F12 衣類・その他の繊維製品製造業,平成19,2007,年平均,7912,2885,5026,94,34,60,95,35,60,7911,2884,5026,12.6,6.5,16.1
30人以上,F12 衣類・その他の繊維製品製造業,平成20,2008,年平均,7915,2988,4927,83,37,46,81,30,51,7917,2995,4922,11.4,6.4,14.5
30人以上,F12 衣類・その他の繊維製品製造業,平成21,2009,年平均,6150,2252,3898,57,21,35,93,34,60,6114,2239,3873,9.1,1.4,13.8
30人以上,F12 衣類・その他の繊維製品製造業,平成21,2009,1月,7068,2417,4651,56,7,49,20,7,13,7104,2417,4687,8.7,1,12.6
30人以上,F12 衣類・その他の繊維製品製造業,平成21,2009,2月,7104,2417,4687,36,10,26,235,13,222,6905,2414,4491,8.8,1,13
30人以上,F12 衣類・その他の繊維製品製造業,平成21,2009,3月,6905,2578,4327,41,4,37,176,143,33,6770,2439,4331,8.1,1.2,12
30人以上,F12 衣類・その他の繊維製品製造業,平成21,2009,4月,6770,2440,4330,315,116,199,20,8,12,7065,2548,4517,7.9,1.3,11.7
30人以上,F12 衣類・その他の繊維製品製造業,平成21,2009,5月,4047,1605,2442,0,0,0,29,8,21,4018,1597,2421,13.5,1.8,21.2
30人以上,F12 衣類・その他の繊維製品製造業,平成21,2009,6月,4018,1596,2422,33,12,21,137,54,83,3914,1554,2360,13.9,2.1,21.6
30人以上,F12 衣類・その他の繊維製品製造業,平成21,2009,7月,6932,2515,4417,20,8,12,58,21,37,6894,2502,4392,7.7,1.3,11.3
30人以上,F12 衣類・その他の繊維製品製造業,平成21,2009,8月,6894,2502,4392,0,0,0,131,25,106,6763,2477,4286,7.6,1.3,11.2
30人以上,F12 衣類・その他の繊維製品製造業,平成21,2009,9月,6763,2477,4286,142,69,73,50,17,33,6855,2529,4326,7.2,1.3,10.6
30人以上,F12 衣類・その他の繊維製品製造業,平成21,2009,10月,6855,2530,4325,12,8,4,123,77,46,6744,2461,4283,7.1,1.3,10.4
30人以上,F12 衣類・その他の繊維製品製造業,平成21,2009,11月,6744,2460,4284,12,8,4,107,17,90,6649,2451,4198,6.9,1.2,10.3
30人以上,F12 衣類・その他の繊維製品製造業,平成21,2009,12月,3700,1492,2208,12,12,0,33,12,21,3679,1492,2187,12.2,1.7,19.3
30人以上,F13 木材・木製品製造業（家具を除く）,平成17,2005,年平均,×,×,×,×,×,×,×,×,×,×,×,×,×,×,×
30人以上,F13 木材・木製品製造業（家具を除く）,平成18,2006,年平均,×,×,×,×,×,×,×,×,×,×,×,×,×,×,×
30人以上,F13 木材・木製品製造業（家具を除く）,平成19,2007,年平均,×,×,×,×,×,×,×,×,×,×,×,×,×,×,×
30人以上,F13 木材・木製品製造業（家具を除く）,平成20,2008,年平均,×,×,×,×,×,×,×,×,×,×,×,×,×,×,×
30人以上,F13 木材・木製品製造業（家具を除く）,平成21,2009,年平均,×,×,×,×,×,×,×,×,×,×,×,×,×,×,×
30人以上,F13 木材・木製品製造業（家具を除く）,平成21,2009,1月,×,×,×,×,×,×,×,×,×,×,×,×,×,×,×
30人以上,F13 木材・木製品製造業（家具を除く）,平成21,2009,2月,×,×,×,×,×,×,×,×,×,×,×,×,×,×,×
30人以上,F13 木材・木製品製造業（家具を除く）,平成21,2009,3月,×,×,×,×,×,×,×,×,×,×,×,×,×,×,×
30人以上,F13 木材・木製品製造業（家具を除く）,平成21,2009,4月,×,×,×,×,×,×,×,×,×,×,×,×,×,×,×
30人以上,F13 木材・木製品製造業（家具を除く）,平成21,2009,5月,×,×,×,×,×,×,×,×,×,×,×,×,×,×,×
30人以上,F13 木材・木製品製造業（家具を除く）,平成21,2009,6月,×,×,×,×,×,×,×,×,×,×,×,×,×,×,×
30人以上,F13 木材・木製品製造業（家具を除く）,平成21,2009,7月,×,×,×,×,×,×,×,×,×,×,×,×,×,×,×
30人以上,F13 木材・木製品製造業（家具を除く）,平成21,2009,8月,×,×,×,×,×,×,×,×,×,×,×,×,×,×,×
30人以上,F13 木材・木製品製造業（家具を除く）,平成21,2009,9月,×,×,×,×,×,×,×,×,×,×,×,×,×,×,×
30人以上,F13 木材・木製品製造業（家具を除く）,平成21,2009,10月,×,×,×,×,×,×,×,×,×,×,×,×,×,×,×
30人以上,F13 木材・木製品製造業（家具を除く）,平成21,2009,11月,×,×,×,×,×,×,×,×,×,×,×,×,×,×,×
30人以上,F13 木材・木製品製造業（家具を除く）,平成21,2009,12月,×,×,×,×,×,×,×,×,×,×,×,×,×,×,×
30人以上,F14 家具・装備品製造業,平成17,2005,年平均,×,×,×,×,×,×,×,×,×,×,×,×,×,×,×
30人以上,F14 家具・装備品製造業,平成18,2006,年平均,×,×,×,×,×,×,×,×,×,×,×,×,×,×,×
30人以上,F14 家具・装備品製造業,平成19,2007,年平均,×,×,×,×,×,×,×,×,×,×,×,×,×,×,×
30人以上,F14 家具・装備品製造業,平成20,2008,年平均,×,×,×,×,×,×,×,×,×,×,×,×,×,×,×
30人以上,F14 家具・装備品製造業,平成21,2009,年平均,×,×,×,×,×,×,×,×,×,×,×,×,×,×,×
30人以上,F14 家具・装備品製造業,平成21,2009,1月,×,×,×,×,×,×,×,×,×,×,×,×,×,×,×
30人以上,F14 家具・装備品製造業,平成21,2009,2月,×,×,×,×,×,×,×,×,×,×,×,×,×,×,×
30人以上,F14 家具・装備品製造業,平成21,2009,3月,×,×,×,×,×,×,×,×,×,×,×,×,×,×,×
30人以上,F14 家具・装備品製造業,平成21,2009,4月,×,×,×,×,×,×,×,×,×,×,×,×,×,×,×
30人以上,F14 家具・装備品製造業,平成21,2009,5月,×,×,×,×,×,×,×,×,×,×,×,×,×,×,×
30人以上,F14 家具・装備品製造業,平成21,2009,6月,×,×,×,×,×,×,×,×,×,×,×,×,×,×,×
30人以上,F14 家具・装備品製造業,平成21,2009,7月,×,×,×,×,×,×,×,×,×,×,×,×,×,×,×
30人以上,F14 家具・装備品製造業,平成21,2009,8月,×,×,×,×,×,×,×,×,×,×,×,×,×,×,×
30人以上,F14 家具・装備品製造業,平成21,2009,9月,×,×,×,×,×,×,×,×,×,×,×,×,×,×,×
30人以上,F14 家具・装備品製造業,平成21,2009,10月,×,×,×,×,×,×,×,×,×,×,×,×,×,×,×
30人以上,F14 家具・装備品製造業,平成21,2009,11月,×,×,×,×,×,×,×,×,×,×,×,×,×,×,×
30人以上,F14 家具・装備品製造業,平成21,2009,12月,×,×,×,×,×,×,×,×,×,×,×,×,×,×,×
30人以上,F15 パルプ・紙・紙加工品製造業,平成17,2005,年平均,8511,4799,3711,126,65,61,97,49,48,8540,4815,3724,16.6,2.6,34.7
30人以上,F15 パルプ・紙・紙加工品製造業,平成18,2006,年平均,8844,5265,3579,220,130,90,135,63,72,8929,5332,3597,16.4,2.3,37.1
30人以上,F15 パルプ・紙・紙加工品製造業,平成19,2007,年平均,9488,7262,2226,59,49,10,90,73,18,9457,7238,2218,8.4,0.4,34.6
30人以上,F15 パルプ・紙・紙加工品製造業,平成20,2008,年平均,9378,7425,1954,81,53,28,67,46,21,9392,7432,1961,5.3,0.3,24.4
30人以上,F15 パルプ・紙・紙加工品製造業,平成21,2009,年平均,7686,5735,1951,94,81,13,77,59,18,7703,5757,1946,3.5,1.1,10.3
30人以上,F15 パルプ・紙・紙加工品製造業,平成21,2009,1月,7515,5594,1921,0,0,0,50,31,19,7465,5563,1902,3.7,0.9,11.7
30人以上,F15 パルプ・紙・紙加工品製造業,平成21,2009,2月,7465,5558,1907,19,19,0,51,51,0,7433,5526,1907,3.7,0.9,11.8
30人以上,F15 パルプ・紙・紙加工品製造業,平成21,2009,3月,7433,5526,1907,338,313,25,220,208,12,7551,5631,1920,3.6,0.9,11.7
30人以上,F15 パルプ・紙・紙加工品製造業,平成21,2009,4月,7551,5631,1920,372,298,74,93,93,0,7830,5836,1994,3.8,1.2,11.2
30人以上,F15 パルプ・紙・紙加工品製造業,平成21,2009,5月,7830,5837,1993,19,19,0,126,114,12,7723,5742,1981,3.8,1.2,11.3
30人以上,F15 パルプ・紙・紙加工品製造業,平成21,2009,6月,7723,5742,1981,31,19,12,70,31,39,7684,5730,1954,3.3,1.2,9.5
30人以上,F15 パルプ・紙・紙加工品製造業,平成21,2009,7月,7684,5730,1954,141,141,0,70,70,0,7755,5801,1954,3.3,1.2,9.5
30人以上,F15 パルプ・紙・紙加工品製造業,平成21,2009,8月,7755,5777,1978,152,127,25,37,37,0,7870,5867,2003,3.3,1.2,9.3
30人以上,F15 パルプ・紙・紙加工品製造業,平成21,2009,9月,7870,5867,2003,12,0,12,24,12,12,7858,5855,2003,3.3,1.2,9.3
30人以上,F15 パルプ・紙・紙加工品製造業,平成21,2009,10月,7858,5855,2003,12,12,0,82,12,70,7788,5855,1933,3.3,1.2,9.7
30人以上,F15 パルプ・紙・紙加工品製造業,平成21,2009,11月,7788,5855,1933,37,25,12,62,31,31,7763,5849,1914,3.2,1.2,9.1
30人以上,F15 パルプ・紙・紙加工品製造業,平成21,2009,12月,7763,5849,1914,0,0,0,38,19,19,7725,5830,1895,3.2,1.2,9.2
30人以上,F16 印刷・同関連業,平成17,2005,年平均,67178,51125,16054,1201,714,487,1135,685,450,67244,51154,16091,9.2,3.8,26.4
30人以上,F16 印刷・同関連業,平成18,2006,年平均,65710,49711,15999,1116,707,409,1519,950,569,65307,49468,15839,7.8,3.3,21.8
30人以上,F16 印刷・同関連業,平成19,2007,年平均,61793,48989,12805,368,249,119,522,364,159,61639,48874,12765,3.3,1.6,9.8
30人以上,F16 印刷・同関連業,平成20,2008,年平均,59746,47590,12156,391,294,96,507,366,141,59630,47518,12111,2.9,2,6.7
30人以上,F16 印刷・同関連業,平成21,2009,年平均,55062,44025,11037,642,497,145,766,574,192,54938,43948,10990,6.5,4.6,14.1
30人以上,F16 印刷・同関連業,平成21,2009,1月,56314,45031,11283,176,88,88,786,535,251,55704,44584,11120,4.3,2.7,10.9
30人以上,F16 印刷・同関連業,平成21,2009,2月,55704,44714,10990,151,88,63,459,271,188,55396,44531,10865,4.6,3,11.2
30人以上,F16 印刷・同関連業,平成21,2009,3月,55396,44286,11110,112,102,10,513,441,72,54995,43947,11048,4.3,2.9,9.8
30人以上,F16 印刷・同関連業,平成21,2009,4月,54995,43482,11513,3125,2328,797,2878,2025,853,55242,43785,11457,4.8,3.5,9.9
30人以上,F16 印刷・同関連業,平成21,2009,5月,55242,44164,11078,589,372,217,863,575,288,54968,43961,11007,4.9,3.4,10.7
30人以上,F16 印刷・同関連業,平成21,2009,6月,54968,43968,11000,301,290,11,295,235,60,54974,44023,10951,7.5,4.5,19.6
30人以上,F16 印刷・同関連業,平成21,2009,7月,54974,43939,11035,249,178,71,542,396,146,54681,43721,10960,7.2,4.4,18.5
30人以上,F16 印刷・同関連業,平成21,2009,8月,54681,43581,11100,230,143,87,598,502,96,54313,43222,11091,5.4,3.2,14
30人以上,F16 印刷・同関連業,平成21,2009,9月,54313,43571,10742,161,100,61,436,312,124,54038,43359,10679,6.5,4.3,15.8
30人以上,F16 印刷・同関連業,平成21,2009,10月,54038,43157,10881,1907,1754,153,814,681,133,55131,44230,10901,9.5,7.8,16.5
30人以上,F16 印刷・同関連業,平成21,2009,11月,55131,44247,10884,557,393,164,695,628,67,54993,44012,10981,9.3,7.7,15.7
30人以上,F16 印刷・同関連業,平成21,2009,12月,54993,44165,10828,150,130,20,315,287,28,54828,44008,10820,9.7,8,16.5
30人以上,F17 化学工業,平成17,2005,年平均,60091,46913,13177,743,551,193,828,627,201,60006,46837,13169,0.4,0.2,1.1
30人以上,F17 化学工業,平成18,2006,年平均,61927,47576,14351,1053,741,312,922,665,257,62058,47652,14406,0.9,0.4,2.4
30人以上,F17 化学工業,平成19,2007,年平均,60423,42173,18249,825,571,254,873,618,255,60375,42126,18248,1.8,0.3,5.1
30人以上,F17 化学工業,平成20,2008,年平均,61887,43548,18339,801,560,241,672,479,193,62016,43629,18387,1.5,0.3,4.6
30人以上,F17 化学工業,平成21,2009,年平均,70195,48204,21991,1004,662,342,1037,731,307,70162,48135,22026,0.8,0.3,1.9
30人以上,F17 化学工業,平成21,2009,1月,69399,47946,21453,412,313,99,557,437,120,69254,47822,21432,0.7,0,2.2
