年度,Fiscal year,会社名,Company name,系統,Line,駅,Station,マーク Mark,乗車人員 Boarding passengers／総数 Total,乗車人員 Boarding passengers／定期 Commuter Pass,乗車人員 Boarding passengers／普通 Tickets,降車人員 Deboarding passengers／総数 Total,降車人員 Deboarding passengers／定期 Commuter Pass,降車人員 Deboarding passengers／普通 Tickets
平成24,2012,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,東西線,Tozai Line,九段下,Kudanshita,◎,16847,9065,7782,16759,9065,7694
平成24,2012,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,東西線,Tozai Line,竹橋,Takebashi,,9050,5445,3605,9236,5445,3791
平成24,2012,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,東西線,Tozai Line,大手町,Otemachi,◎,26075,15435,10640,26024,15435,10589
平成24,2012,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,東西線,Tozai Line,日本橋,Nihombashi,◎,19446,11148,8298,19423,11148,8275
平成24,2012,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,東西線,Tozai Line,茅場町,Kayabacho,◎,13201,7594,5607,12904,7594,5310
平成24,2012,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,東西線,Tozai Line,門前仲町,Monzen-Nakacho,,19583,10988,8595,19860,10988,8872
平成24,2012,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,東西線,Tozai Line,木場,Kiba,,13484,8691,4793,13655,8691,4964
平成24,2012,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,東西線,Tozai Line,東陽町,Toyocho,,21930,14664,7266,21978,14664,7314
平成24,2012,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,東西線,Tozai Line,南砂町,Minami-Sunamachi,,10692,6592,4100,10756,6592,4164
平成24,2012,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,東西線,Tozai Line,西葛西,Nishi-Kasai,,17266,10510,6756,17503,10510,6993
平成24,2012,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,東西線,Tozai Line,葛西,Kasai,,17801,11175,6626,17748,11175,6573
平成24,2012,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,千代田線,Chiyoda Line,,,※,331701,213202,118499,329956,213202,116754
平成24,2012,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,千代田線,Chiyoda Line,北綾瀬,Kita-Ayase,,4680,3459,1221,4524,3459,1065
平成24,2012,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,千代田線,Chiyoda Line,綾瀬,Ayase,,79498,61686,17812,79474,61686,17788
平成24,2012,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,千代田線,Chiyoda Line,北千住,Kita-Senju,◎,53074,37085,15989,51838,37085,14753
平成24,2012,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,千代田線,Chiyoda Line,町屋,Machiya,,10368,5927,4441,9818,5927,3891
平成24,2012,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,千代田線,Chiyoda Line,西日暮里,Nishi-Nippori,,28116,18010,10106,29756,18010,11746
平成24,2012,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,千代田線,Chiyoda Line,千駄木,Sendagi,,4635,2437,2198,4448,2437,2011
平成24,2012,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,千代田線,Chiyoda Line,根津,Nezu,,4716,2458,2258,4621,2458,2163
平成24,2012,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,千代田線,Chiyoda Line,湯島,Yushima,,5775,3001,2774,5963,3001,2962
平成24,2012,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,千代田線,Chiyoda Line,新御茶ノ水,Shin-Ochanomizu,◎,15565,9258,6307,15818,9258,6560
平成24,2012,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,千代田線,Chiyoda Line,大手町,Otemachi,◎,11670,7433,4237,11570,7433,4137
平成24,2012,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,千代田線,Chiyoda Line,二重橋前（丸の内）,Nijubashimae(Marunouchi),,5756,3538,2218,5948,3538,2410
平成24,2012,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,千代田線,Chiyoda Line,日比谷,Hibiya,◎,7658,3536,4122,7716,3536,4180
平成24,2012,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,千代田線,Chiyoda Line,霞ケ関,Kasumigaseki,◎,8658,6357,2301,8729,6357,2372
平成24,2012,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,千代田線,Chiyoda Line,国会議事堂前,Kokkai-Gijidomae,◎,3384,1892,1492,3405,1892,1513
平成24,2012,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,千代田線,Chiyoda Line,赤坂,Akasaka,,14410,7522,6888,14706,7522,7184
平成24,2012,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,千代田線,Chiyoda Line,乃木坂,Nogizaka,,6897,2981,3916,7098,2981,4117
平成24,2012,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,千代田線,Chiyoda Line,表参道,Omote-Sando,◎,8377,3251,5126,8587,3251,5336
平成24,2012,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,千代田線,Chiyoda Line,明治神宮前（原宿）,Meiji-Jingumae(Harajuku),◎,10328,3628,6700,10162,3628,6534
平成24,2012,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,千代田線,Chiyoda Line,代々木公園,Yoyogi-Koen,,4105,1588,2517,4050,1588,2462
平成24,2012,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,千代田線,Chiyoda Line,代々木上原,Yoyogi-Uehara,,44031,28155,15876,41725,28155,13570
平成24,2012,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,有楽町線,Yurakucho Line,,,※,251140,147044,104096,251105,147044,104061
平成24,2012,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,有楽町線,Yurakucho Line,地下鉄成増,Chikatetsu-Narimasu,,8291,5499,2792,8342,5499,2843
平成24,2012,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,有楽町線,Yurakucho Line,地下鉄赤塚,Chikatetsu-Akatsuka,,5928,3837,2091,5800,3837,1963
平成24,2012,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,有楽町線,Yurakucho Line,平和台,Heiwadai,,7109,4766,2343,7080,4766,2314
平成24,2012,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,有楽町線,Yurakucho Line,氷川台,Hikawadai,,6652,4315,2337,6554,4315,2239
平成24,2012,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,有楽町線,Yurakucho Line,小竹向原,Kotake-Mukaihara,◎,15423,10106,5317,14608,10106,4502
平成24,2012,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,有楽町線,Yurakucho Line,千川,Senkawa,◎,3533,1855,1678,3236,1855,1381
平成24,2012,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,有楽町線,Yurakucho Line,要町,Kanamecho,◎,3789,1740,2049,3304,1740,1564
平成24,2012,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,有楽町線,Yurakucho Line,池袋,Ikebukuro,◎,28295,15561,12734,30214,15561,14653
平成24,2012,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,有楽町線,Yurakucho Line,東池袋,Higashi-Ikebukuro,,6110,2622,3488,6421,2622,3799
平成24,2012,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,有楽町線,Yurakucho Line,護国寺,Gokokuji,,6824,4163,2661,6677,4163,2514
平成24,2012,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,有楽町線,Yurakucho Line,江戸川橋,Edogawabashi,,9177,5218,3959,9017,5218,3799
平成24,2012,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,有楽町線,Yurakucho Line,飯田橋,Iidabashi,◎,12863,7299,5564,12595,7299,5296
平成24,2012,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,有楽町線,Yurakucho Line,市ケ谷,Ichigaya,◎,17209,10514,6695,16838,10514,6324
平成24,2012,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,有楽町線,Yurakucho Line,麹町,Kojimachi,,9919,5718,4201,10097,5718,4379
平成24,2012,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,有楽町線,Yurakucho Line,永田町,Nagatacho,◎,4070,2186,1884,4000,2186,1814
平成24,2012,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,有楽町線,Yurakucho Line,桜田門,Sakuradamon,,2489,1577,912,2446,1577,869
平成24,2012,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,有楽町線,Yurakucho Line,有楽町,Yurakucho,◎,27355,15239,12116,28163,15239,12924
平成24,2012,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,有楽町線,Yurakucho Line,銀座一丁目,Ginza-Itchome,,6055,2726,3329,6296,2726,3570
平成24,2012,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,有楽町線,Yurakucho Line,新富町,Shintomicho,,6827,3893,2934,6936,3893,3043
平成24,2012,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,有楽町線,Yurakucho Line,月島,Tsukishima,◎,11352,5720,5632,11077,5720,5357
平成24,2012,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,有楽町線,Yurakucho Line,豊洲,Toyosu,,29215,19241,9974,29256,19241,10015
平成24,2012,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,有楽町線,Yurakucho Line,辰巳,Tatsumi,,4753,3004,1749,4699,3004,1695
平成24,2012,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,有楽町線,Yurakucho Line,新木場,Shin-Kiba,,17902,10245,7657,17449,10245,7204
平成24,2012,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,半蔵門線,Hanzomon Line,,,※,237692,135164,102528,236605,135164,101441
平成24,2012,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,半蔵門線,Hanzomon Line,渋谷,Shibuya,◎,85949,55849,30100,86501,55849,30652
平成24,2012,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,半蔵門線,Hanzomon Line,表参道,Omote-Sando,◎,8271,3249,5022,8733,3249,5484
平成24,2012,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,半蔵門線,Hanzomon Line,青山一丁目,Aoyama-Itchome,◎,9702,5224,4478,9733,5224,4509
平成24,2012,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,半蔵門線,Hanzomon Line,永田町,Nagatacho,◎,5581,2537,3044,5121,2537,2584
平成24,2012,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,半蔵門線,Hanzomon Line,半蔵門,Hanzomon,,13906,7675,6231,13985,7675,6310
平成24,2012,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,半蔵門線,Hanzomon Line,九段下,Kudanshita,◎,9748,4815,4933,10010,4815,5195
平成24,2012,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,半蔵門線,Hanzomon Line,神保町,Jimbocho,,16820,9370,7450,16225,9370,6855
平成24,2012,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,半蔵門線,Hanzomon Line,大手町,Otemachi,◎,6160,3360,2800,6068,3360,2708
平成24,2012,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,半蔵門線,Hanzomon Line,三越前,Mitsukoshimae,◎,9398,5282,4116,9357,5282,4075
平成24,2012,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,半蔵門線,Hanzomon Line,水天宮前,Suitengumae,,12817,6865,5952,12675,6865,5810
平成24,2012,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,半蔵門線,Hanzomon Line,清澄白河,Kiyosumi-Shirakawa,,8316,4074,4242,8205,4074,4131
平成24,2012,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,半蔵門線,Hanzomon Line,住吉,Sumiyoshi,,8471,4671,3800,8464,4671,3793
平成24,2012,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,半蔵門線,Hanzomon Line,錦糸町,Kinshicho,,16097,7673,8424,16473,7673,8800
平成24,2012,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,半蔵門線,Hanzomon Line,押上（スカイツリー前）,Oshiage(Skytree),,26456,14520,11936,25055,14520,10535
平成24,2012,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,南北線,Namboku Line,,,※,128476,76147,52329,127789,76147,51642
平成24,2012,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,南北線,Namboku Line,目黒,Meguro ,,17743,11530,6213,18207,11530,6677
平成24,2012,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,南北線,Namboku Line,白金台,Shirokanedai,,2941,1397,1544,2731,1397,1334
平成24,2012,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,南北線,Namboku Line,白金高輪,Shirokane-Takanawa,,7644,3833,3811,7316,3833,3483
平成24,2012,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,南北線,Namboku Line,麻布十番,Azabu-Juban,,7865,3508,4357,7819,3508,4311
平成24,2012,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,南北線,Namboku Line,六本木一丁目,Roppongi-Itchome,,8932,4939,3993,9391,4939,4452
平成24,2012,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,南北線,Namboku Line,溜池山王,Tameike-Sanno ,◎,7289,4304,2985,7250,4304,2946
平成24,2012,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,南北線,Namboku Line,永田町,Nagatacho ,◎,1906,921,985,1890,921,969
平成24,2012,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,南北線,Namboku Line,四ツ谷,Yotsuya,◎,7288,4194,3094,7024,4194,2830
平成24,2012,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,南北線,Namboku Line,市ケ谷,Ichigaya,◎,6237,3469,2768,6015,3469,2546
