年度,Fiscal year,会社名,Company name,系統,Line,駅,Station,マーク Mark,乗車人員 Boarding passengers／総数 Total,乗車人員 Boarding passengers／定期 Commuter Pass,乗車人員 Boarding passengers／普通 Tickets,降車人員 Deboarding passengers／総数 Total,降車人員 Deboarding passengers／定期 Commuter Pass,降車人員 Deboarding passengers／普通 Tickets
平成24,2012,小田急電鉄,Odakyu Electric Railway,多摩線,Tama Line,,,,17972,11557,6415,17586,11557,6029
平成24,2012,小田急電鉄,Odakyu Electric Railway,多摩線,Tama Line,小田急永山,Odakyu Nagayama,,5298,3025,2273,5214,3025,2189
平成24,2012,小田急電鉄,Odakyu Electric Railway,多摩線,Tama Line,小田急多摩ｾﾝﾀｰ,Odakyu Tama Center,,8768,5649,3119,8493,5649,2844
平成24,2012,小田急電鉄,Odakyu Electric Railway,多摩線,Tama Line,唐木田,Karakida,,3906,2883,1023,3879,2883,996
平成24,2012,西武鉄道,Seibu Railway,,,,,,514685,320038,194647,514665,320038,194627
平成24,2012,西武鉄道,Seibu Railway,池袋線,Ikebukuro Line,,,,223878,137652,86226,222523,137652,84871
平成24,2012,西武鉄道,Seibu Railway,池袋線,Ikebukuro Line,池袋,Ikebukuro,※,88417,57114,31303,86588,57114,29474
平成24,2012,西武鉄道,Seibu Railway,池袋線,Ikebukuro Line,椎名町,Shiinamachi,※,3299,1603,1696,3281,1603,1678
平成24,2012,西武鉄道,Seibu Railway,池袋線,Ikebukuro Line,東長崎,Higashi-Nagasaki,※,4834,2907,1927,4875,2907,1968
平成24,2012,西武鉄道,Seibu Railway,池袋線,Ikebukuro Line,江古田,Ekoda,※,6132,3453,2679,6109,3453,2656
平成24,2012,西武鉄道,Seibu Railway,池袋線,Ikebukuro Line,桜台,Sakuradai,※,2437,1122,1315,2445,1122,1323
平成24,2012,西武鉄道,Seibu Railway,池袋線,Ikebukuro Line,練馬,Nerima,◎※,15692,8448,7244,16467,8448,8019
平成24,2012,西武鉄道,Seibu Railway,池袋線,Ikebukuro Line,中村橋,Nakamurabashi,※,6905,4308,2597,6851,4308,2543
平成24,2012,西武鉄道,Seibu Railway,池袋線,Ikebukuro Line,富士見台,Fujimidai,※,4462,2484,1978,4362,2484,1878
平成24,2012,西武鉄道,Seibu Railway,池袋線,Ikebukuro Line,練馬高野台,Nerima-Takanodai,※,4607,2381,2226,4543,2381,2162
平成24,2012,西武鉄道,Seibu Railway,池袋線,Ikebukuro Line,石神井公園,Shakujii-Koen,※,12989,8207,4782,12941,8207,4734
平成24,2012,西武鉄道,Seibu Railway,池袋線,Ikebukuro Line,大泉学園,Oizumi-Gakuen,※,15127,8994,6133,15090,8994,6096
平成24,2012,西武鉄道,Seibu Railway,池袋線,Ikebukuro Line,保谷,Hoya,,10366,6806,3560,10323,6806,3517
平成24,2012,西武鉄道,Seibu Railway,池袋線,Ikebukuro Line,ひばりケ丘,Hibarigaoka,,12299,7282,5017,12322,7282,5040
平成24,2012,西武鉄道,Seibu Railway,池袋線,Ikebukuro Line,東久留米,Higashi-Kurume,,9568,5781,3787,9601,5781,3820
平成24,2012,西武鉄道,Seibu Railway,池袋線,Ikebukuro Line,清瀬,Kiyose,,12568,8054,4514,12528,8054,4474
平成24,2012,西武鉄道,Seibu Railway,池袋線,Ikebukuro Line,秋津,Akitsu,,14176,8708,5468,14197,8708,5489
平成24,2012,西武鉄道,Seibu Railway,西武有楽町線,Seibu Yurakucho Line,,,※,24149,16030,8119,25448,16030,9418
平成24,2012,西武鉄道,Seibu Railway,西武有楽町線,Seibu Yurakucho Line,小竹向原,Kotake-Mukaihara,,18182,12322,5860,19852,12322,7530
平成24,2012,西武鉄道,Seibu Railway,西武有楽町線,Seibu Yurakucho Line,新桜台,Shin-Sakuradai,,1246,604,642,1185,604,581
平成24,2012,西武鉄道,Seibu Railway,西武有楽町線,Seibu Yurakucho Line,練馬,Nerima,◎,4721,3104,1617,4411,3104,1307
平成24,2012,西武鉄道,Seibu Railway,豊島線,Toshima Line,,,※,2576,1234,1342,2551,1234,1317
平成24,2012,西武鉄道,Seibu Railway,豊島線,Toshima Line,練馬,Nerima,◎,133,2,131,133,2,131
平成24,2012,西武鉄道,Seibu Railway,豊島線,Toshima Line,豊島園,Toshimaen,,2443,1232,1211,2418,1232,1186
平成24,2012,西武鉄道,Seibu Railway,山口線,Yamaguchi Line,,,,48,1,47,53,1,52
平成24,2012,西武鉄道,Seibu Railway,山口線,Yamaguchi Line,西武遊園地,Seibu-Yuenchi,◎,48,1,47,53,1,52
平成24,2012,西武鉄道,Seibu Railway,新宿線,Shinjuku Line,,,,184573,115524,69049,184704,115524,69180
平成24,2012,西武鉄道,Seibu Railway,新宿線,Shinjuku Line,西武新宿,Seibu-Shinjuku,※,33215,20359,12856,29896,20359,9537
平成24,2012,西武鉄道,Seibu Railway,新宿線,Shinjuku Line,高田馬場,Takadanobaba,※,51341,34352,16989,55463,34352,21111
平成24,2012,西武鉄道,Seibu Railway,新宿線,Shinjuku Line,下落合,Shimo-Ochiai,※,2078,786,1292,1880,786,1094
平成24,2012,西武鉄道,Seibu Railway,新宿線,Shinjuku Line,中井,Nakai,※,5082,3037,2045,5142,3037,2105
平成24,2012,西武鉄道,Seibu Railway,新宿線,Shinjuku Line,新井薬師前,Araiyakushi-Mae,※,4196,2346,1850,4117,2346,1771
平成24,2012,西武鉄道,Seibu Railway,新宿線,Shinjuku Line,沼袋,Numabukuro,※,3618,1921,1697,3548,1921,1627
平成24,2012,西武鉄道,Seibu Railway,新宿線,Shinjuku Line,野方,Nogata,※,4130,2302,1828,4100,2302,1798
平成24,2012,西武鉄道,Seibu Railway,新宿線,Shinjuku Line,都立家政,Toritsu-Kasei,※,3163,2018,1145,3138,2018,1120
平成24,2012,西武鉄道,Seibu Railway,新宿線,Shinjuku Line,鷺ノ宮,Saginomiya,※,5491,3396,2095,5341,3396,1945
平成24,2012,西武鉄道,Seibu Railway,新宿線,Shinjuku Line,下井草,Shimo-Igusa,※,4278,2777,1501,4259,2777,1482
平成24,2012,西武鉄道,Seibu Railway,新宿線,Shinjuku Line,井荻,Iogi,※,3575,2076,1499,3526,2076,1450
平成24,2012,西武鉄道,Seibu Railway,新宿線,Shinjuku Line,上井草,Kami-Igusa,※,3573,2281,1292,3620,2281,1339
平成24,2012,西武鉄道,Seibu Railway,新宿線,Shinjuku Line,上石神井,Kami-Shakujii,※,7873,5289,2584,7854,5289,2565
平成24,2012,西武鉄道,Seibu Railway,新宿線,Shinjuku Line,武蔵関,Musashi-Seki,※,5249,3281,1968,5145,3281,1864
平成24,2012,西武鉄道,Seibu Railway,新宿線,Shinjuku Line,東伏見,Higashi-Fushimi,,4393,2802,1591,4389,2802,1587
平成24,2012,西武鉄道,Seibu Railway,新宿線,Shinjuku Line,西武柳沢,Seibu-Yagisawa,,2989,1544,1445,2910,1544,1366
平成24,2012,西武鉄道,Seibu Railway,新宿線,Shinjuku Line,田無,Tanashi,,13565,8736,4829,13499,8736,4763
平成24,2012,西武鉄道,Seibu Railway,新宿線,Shinjuku Line,花小金井,Hana-Koganei,,9695,6190,3505,9687,6190,3497
平成24,2012,西武鉄道,Seibu Railway,新宿線,Shinjuku Line,小平,Kodaira,◎,5209,3024,2185,5201,3024,2177
平成24,2012,西武鉄道,Seibu Railway,新宿線,Shinjuku Line,久米川,Kumegawa,,5858,3240,2618,5940,3240,2700
平成24,2012,西武鉄道,Seibu Railway,新宿線,Shinjuku Line,東村山,Higashi-Murayama,◎,6002,3767,2235,6049,3767,2282
平成24,2012,西武鉄道,Seibu Railway,拝島線,Haijima Line,,,,26523,16715,9808,26359,16715,9644
平成24,2012,西武鉄道,Seibu Railway,拝島線,Haijima Line,小平,Kodaira,◎,1598,799,799,1557,799,758
平成24,2012,西武鉄道,Seibu Railway,拝島線,Haijima Line,萩山,Hagiyama,◎,1245,723,522,1239,723,516
平成24,2012,西武鉄道,Seibu Railway,拝島線,Haijima Line,小川,Ogawa,◎,2567,1551,1016,2536,1551,985
平成24,2012,西武鉄道,Seibu Railway,拝島線,Haijima Line,東大和市,Higashi-Yamatoshi,,4429,2589,1840,4394,2589,1805
平成24,2012,西武鉄道,Seibu Railway,拝島線,Haijima Line,玉川上水,Tamagawajosui,,7192,4730,2462,7125,4730,2395
平成24,2012,西武鉄道,Seibu Railway,拝島線,Haijima Line,武蔵砂川,Musashi-Sunagawa,,1935,1242,693,1920,1242,678
平成24,2012,西武鉄道,Seibu Railway,拝島線,Haijima Line,西武立川,Seibu-Tachikawa,,1480,989,491,1483,989,494
平成24,2012,西武鉄道,Seibu Railway,拝島線,Haijima Line,拝島,Haijima,,6077,4092,1985,6105,4092,2013
平成24,2012,西武鉄道,Seibu Railway,西武園線,Seibuen Line,,,,802,323,479,753,323,430
平成24,2012,西武鉄道,Seibu Railway,西武園線,Seibuen Line,東村山,Higashi-Murayama,◎,61,4,57,71,4,67
平成24,2012,西武鉄道,Seibu Railway,西武園線,Seibuen Line,西武園,Seibuen,,741,319,422,682,319,363
平成24,2012,西武鉄道,Seibu Railway,国分寺線,Kokubunji Line,,,,25808,17198,8610,25919,17198,8721
平成24,2012,西武鉄道,Seibu Railway,国分寺線,Kokubunji Line,国分寺,Kokubunji,◎,13933,9441,4492,14062,9441,4621
平成24,2012,西武鉄道,Seibu Railway,国分寺線,Kokubunji Line,恋ケ窪,Koigakubo,,2048,1214,834,2044,1214,830
平成24,2012,西武鉄道,Seibu Railway,国分寺線,Kokubunji Line,鷹の台,Takanodai,,4818,3376,1442,4771,3376,1395
平成24,2012,西武鉄道,Seibu Railway,国分寺線,Kokubunji Line,小川,Ogawa,◎,2664,1698,966,2653,1698,955
平成24,2012,西武鉄道,Seibu Railway,国分寺線,Kokubunji Line,東村山,Higashi-Murayama,◎,2345,1469,876,2389,1469,920
平成24,2012,西武鉄道,Seibu Railway,多摩湖線,Tamako Line,,,,15345,8743,6602,15372,8743,6629
平成24,2012,西武鉄道,Seibu Railway,多摩湖線,Tamako Line,国分寺,Kokubunji,◎,6842,3896,2946,6984,3896,3088
平成24,2012,西武鉄道,Seibu Railway,多摩湖線,Tamako Line,一橋学園,Hitotsubashi-Gakuen,,3712,2130,1582,3643,2130,1513
平成24,2012,西武鉄道,Seibu Railway,多摩湖線,Tamako Line,青梅街道,Ome-Kaido,,1308,779,529,1326,779,547
平成24,2012,西武鉄道,Seibu Railway,多摩湖線,Tamako Line,萩山,Hagiyama,◎,660,250,410,625,250,375
平成24,2012,西武鉄道,Seibu Railway,多摩湖線,Tamako Line,八坂,Yasaka,,980,538,442,997,538,459
平成24,2012,西武鉄道,Seibu Railway,多摩湖線,Tamako Line,武蔵大和,Musashi-Yamato,,1327,840,487,1301,840,461
平成24,2012,西武鉄道,Seibu Railway,多摩湖線,Tamako Line,西武遊園地,Seibu-Yuenchi,◎,516,310,206,496,310,186
平成24,2012,西武鉄道,Seibu Railway,多摩川線,Tamagawa Line,,,,10983,6618,4365,10983,6618,4365
平成24,2012,西武鉄道,Seibu Railway,多摩川線,Tamagawa Line,武蔵境,Musashi-Sakai,,5137,3189,1948,5185,3189,1996
平成24,2012,西武鉄道,Seibu Railway,多摩川線,Tamagawa Line,新小金井,Shin-Koganei,,647,333,314,639,333,306
平成24,2012,西武鉄道,Seibu Railway,多摩川線,Tamagawa Line,多磨,Tama　　　,,2340,1318,1022,2335,1318,1017
平成24,2012,西武鉄道,Seibu Railway,多摩川線,Tamagawa Line,白糸台,Shiraitodai   ,,969,538,431,985,538,447
平成24,2012,西武鉄道,Seibu Railway,多摩川線,Tamagawa Line,競艇場前,Kyoteijo-Mae,,505,203,302,464,203,261
平成24,2012,西武鉄道,Seibu Railway,多摩川線,Tamagawa Line,是政,Koremasa,,1385,1037,348,1375,1037,338
平成24,2012,東急電鉄,Tokyu Corporation,,,,,,669716,386021,283695,650221,376393,273827
平成24,2012,東急電鉄,Tokyu Corporation,東横線,Toyoko Line,,,※,171093,90187,80906,170368,90187,80182
平成24,2012,東急電鉄,Tokyu Corporation,東横線,Toyoko Line,渋谷,Shibuya,◎,80077,43615,36462,79060,43615,35445
平成24,2012,東急電鉄,Tokyu Corporation,東横線,Toyoko Line,代官山,Daikan-Yama,,4993,1440,3553,5479,1440,4040
平成24,2012,東急電鉄,Tokyu Corporation,東横線,Toyoko Line,中目黒,Naka-Meguro,,34681,20612,14068,34952,20612,14340
平成24,2012,東急電鉄,Tokyu Corporation,東横線,Toyoko Line,祐天寺,Yutenji,,5475,2509,2967,5334,2509,2825
平成24,2012,東急電鉄,Tokyu Corporation,東横線,Toyoko Line,学芸大学,Gakugei-Daigaku,,13241,7055,6187,13021,7055,5966
平成24,2012,東急電鉄,Tokyu Corporation,東横線,Toyoko Line,都立大学,Toritsu-Daigaku,,8769,3968,4801,8527,3968,4559
平成24,2012,東急電鉄,Tokyu Corporation,東横線,Toyoko Line,自由が丘,Jiyugaoka,◎,16648,7769,8879,16918,7769,9149
平成24,2012,東急電鉄,Tokyu Corporation,東横線,Toyoko Line,田園調布,Den-En-Chofu,◎,4649,2186,2463,4678,2186,2492
平成24,2012,東急電鉄,Tokyu Corporation,東横線,Toyoko Line,多摩川,Tamagawa,◎,2560,1033,1527,2398,1033,1365
平成24,2012,東急電鉄,Tokyu Corporation,目黒線,Meguro Line,,,※,75370,45048,30322,76184,45048,31135
平成24,2012,東急電鉄,Tokyu Corporation,目黒線,Meguro Line,目黒,Meguro,,43325,27905,15421,44902,27905,16997
平成24,2012,東急電鉄,Tokyu Corporation,目黒線,Meguro Line,不動前,Fudo-Mae,,5378,2696,2682,5031,2696,2335
平成24,2012,東急電鉄,Tokyu Corporation,目黒線,Meguro Line,武蔵小山,Musashi-Koyama,,8919,4755,4164,8911,4755,4155
平成24,2012,東急電鉄,Tokyu Corporation,目黒線,Meguro Line,西小山,Nishi-Koyama,,6420,4146,2274,6200,4146,2054
平成24,2012,東急電鉄,Tokyu Corporation,目黒線,Meguro Line,洗足,Senzoku,,2651,1239,1412,2572,1239,1334
平成24,2012,東急電鉄,Tokyu Corporation,目黒線,Meguro Line,大岡山,Ookayama,◎,3661,1849,1813,3612,1849,1763
平成24,2012,東急電鉄,Tokyu Corporation,目黒線,Meguro Line,奥沢,Okusawa,,2433,1152,1281,2397,1152,1245
平成24,2012,東急電鉄,Tokyu Corporation,目黒線,Meguro Line,田園調布,Den-En-Chofu,◎,1991,1077,914,2007,1077,930
平成24,2012,東急電鉄,Tokyu Corporation,目黒線,Meguro Line,多摩川,Tamagawa　,◎,592,230,362,551,230,321
平成24,2012,東急電鉄,Tokyu Corporation,東急多摩川線,Tokyu Tamagawa Line,,,※,36717,22694,14023,36709,22694,14015
平成24,2012,東急電鉄,Tokyu Corporation,東急多摩川線,Tokyu Tamagawa Line,多摩川,Tamagawa　,◎,656,264,391,618,264,354
平成24,2012,東急電鉄,Tokyu Corporation,東急多摩川線,Tokyu Tamagawa Line,沼部,Numabe,,1885,1007,878,1856,1007,848
平成24,2012,東急電鉄,Tokyu Corporation,東急多摩川線,Tokyu Tamagawa Line,鵜の木,Unoki,,3338,1847,1491,3291,1847,1444
平成24,2012,東急電鉄,Tokyu Corporation,東急多摩川線,Tokyu Tamagawa Line,下丸子,Shimomaruko,,6736,4594,2142,6626,4594,2031
平成24,2012,東急電鉄,Tokyu Corporation,東急多摩川線,Tokyu Tamagawa Line,武蔵新田,Musashi-Nitta,,4432,2530,1902,4343,2530,1813
平成24,2012,東急電鉄,Tokyu Corporation,東急多摩川線,Tokyu Tamagawa Line,矢口渡,Yaguchi-No-Watashi,,4330,2484,1846,4181,2484,1697
平成24,2012,東急電鉄,Tokyu Corporation,東急多摩川線,Tokyu Tamagawa Line,蒲田,Kamata,◎,15340,9967,5373,15794,9967,5827
平成24,2012,東急電鉄,Tokyu Corporation,大井町線,Oimachi Line,,,※,80507,41744,38763,80314,41744,38569
平成24,2012,東急電鉄,Tokyu Corporation,大井町線,Oimachi Line,大井町,Oimachi,,24042,14412,9631,24344,14412,9932
平成24,2012,東急電鉄,Tokyu Corporation,大井町線,Oimachi Line,下神明,Shimo-Shimmei,,1354,677,676,1389,677,712
平成24,2012,東急電鉄,Tokyu Corporation,大井町線,Oimachi Line,戸越公園,Togoshi-Koen,,2383,1088,1295,2412,1088,1325
平成24,2012,東急電鉄,Tokyu Corporation,大井町線,Oimachi Line,中延,Nakanobu,,3612,1955,1657,3714,1955,1759
平成24,2012,東急電鉄,Tokyu Corporation,大井町線,Oimachi Line,荏原町,Ebara-Machi,,3036,1738,1298,3011,1738,1273
平成24,2012,東急電鉄,Tokyu Corporation,大井町線,Oimachi Line,旗の台,Hatanodai,◎,4125,2028,2097,4021,2028,1993
平成24,2012,東急電鉄,Tokyu Corporation,大井町線,Oimachi Line,北千束,Kita-Senzoku,,1252,542,710,1241,542,700
平成24,2012,東急電鉄,Tokyu Corporation,大井町線,Oimachi Line,大岡山,Ookayama,◎,4805,2488,2317,4804,2488,2316
平成24,2012,東急電鉄,Tokyu Corporation,大井町線,Oimachi Line,緑が丘,Midorigaoka,,1618,672,945,1491,672,819
平成24,2012,東急電鉄,Tokyu Corporation,大井町線,Oimachi Line,自由が丘,Jiyugaoka,◎,9425,3440,5985,9315,3440,5875
平成24,2012,東急電鉄,Tokyu Corporation,大井町線,Oimachi Line,九品仏,Kuhombutsu,,2351,1244,1107,2302,1244,1058
平成24,2012,東急電鉄,Tokyu Corporation,大井町線,Oimachi Line,尾山台,Oyamadai,,5127,2879,2249,5036,2879,2157
平成24,2012,東急電鉄,Tokyu Corporation,大井町線,Oimachi Line,等々力,Todoroki,,5316,3059,2257,5233,3059,2174
平成24,2012,東急電鉄,Tokyu Corporation,大井町線,Oimachi Line,上野毛,Kaminoge,,3934,2084,1850,3830,2084,1746
平成24,2012,東急電鉄,Tokyu Corporation,大井町線,Oimachi Line,二子玉川,Futako-Tamagawa ,◎,8127,3438,4689,8170,3438,4731
平成24,2012,東急電鉄,Tokyu Corporation,田園都市線,Den-En-Toshi Line,,,,214655,134882,79773,215024,134882,80142
平成24,2012,東急電鉄,Tokyu Corporation,田園都市線,Den-En-Toshi Line,渋谷,Shibuya,◎※,118682,80073,38609,121075,80073,41002
平成24,2012,東急電鉄,Tokyu Corporation,田園都市線,Den-En-Toshi Line,池尻大橋,Ikejiri-Ohashi,※,10772,6125,4647,10250,6125,4125
平成24,2012,東急電鉄,Tokyu Corporation,田園都市線,Den-En-Toshi Line,三軒茶屋,Sangen-Jaya,◎※,23005,13048,9957,22515,13048,9467
平成24,2012,東急電鉄,Tokyu Corporation,田園都市線,Den-En-Toshi Line,駒沢大学,Komazawa-Daigaku,※,13554,8173,5382,12980,8173,4807
平成24,2012,東急電鉄,Tokyu Corporation,田園都市線,Den-En-Toshi Line,桜新町,Sakura-Shimmachi,※,12592,7894,4698,12202,7894,4309
平成24,2012,東急電鉄,Tokyu Corporation,田園都市線,Den-En-Toshi Line,用賀,Yoga,※,11370,6156,5214,11169,6156,5012
平成24,2012,東急電鉄,Tokyu Corporation,田園都市線,Den-En-Toshi Line,二子玉川,Futako-Tamagawa  ,◎※,14383,7136,7247,14547,7136,7411
平成24,2012,東急電鉄,Tokyu Corporation,田園都市線,Den-En-Toshi Line,つくし野,Tsukushino,,2212,1395,817,2189,1395,794
平成24,2012,東急電鉄,Tokyu Corporation,田園都市線,Den-En-Toshi Line,すずかけ台,Suzukakedai,,2111,1373,737,2090,1373,716
平成24,2012,東急電鉄,Tokyu Corporation,田園都市線,Den-En-Toshi Line,南町田,Minami-Machida ,,5975,3509,2465,6007,3509,2497
平成24,2012,東急電鉄,Tokyu Corporation,池上線,Ikegami Line,,,※,71278,41838,29440,71622,41838,29784
平成24,2012,東急電鉄,Tokyu Corporation,池上線,Ikegami Line,五反田,Gotanda,,18931,12734,6197,19455,12734,6722
平成24,2012,東急電鉄,Tokyu Corporation,池上線,Ikegami Line,大崎広小路,Osakihirokoji,,1458,598,860,1603,598,1005
平成24,2012,東急電鉄,Tokyu Corporation,池上線,Ikegami Line,戸越銀座,Togoshi-Ginza,,3415,1673,1742,3403,1673,1730
平成24,2012,東急電鉄,Tokyu Corporation,池上線,Ikegami Line,荏原中延,Ebara-Nakanobu,,2340,1324,1017,2307,1324,983
平成24,2012,東急電鉄,Tokyu Corporation,池上線,Ikegami Line,旗の台,Hatanodai,◎,2735,1164,1571,2518,1164,1354
平成24,2012,東急電鉄,Tokyu Corporation,池上線,Ikegami Line,長原,Nagahara,,2573,1367,1206,2685,1367,1317
平成24,2012,東急電鉄,Tokyu Corporation,池上線,Ikegami Line,洗足池,Senzoku-Ike,,3241,1844,1397,3223,1844,1379
平成24,2012,東急電鉄,Tokyu Corporation,池上線,Ikegami Line,石川台,Ishikawa-Dai,,2657,1255,1402,2580,1255,1325
平成24,2012,東急電鉄,Tokyu Corporation,池上線,Ikegami Line,雪が谷大塚,Yukigaya-Otsuka,,4223,2444,1779,4246,2444,1801
平成24,2012,東急電鉄,Tokyu Corporation,池上線,Ikegami Line,御嶽山,Ontakesan,,4431,3077,1354,4408,3077,1331
平成24,2012,東急電鉄,Tokyu Corporation,池上線,Ikegami Line,久が原,Kugahara,,2655,1324,1331,2612,1324,1289
平成24,2012,東急電鉄,Tokyu Corporation,池上線,Ikegami Line,千鳥町,Chidoricho,,2663,1585,1079,2590,1585,1005
平成24,2012,東急電鉄,Tokyu Corporation,池上線,Ikegami Line,池上,Ikegami,,6224,3308,2915,6136,3308,2828
平成24,2012,東急電鉄,Tokyu Corporation,池上線,Ikegami Line,蓮沼,Hasunuma,,1419,604,815,1299,604,695
平成24,2012,東急電鉄,Tokyu Corporation,池上線,Ikegami Line,蒲田,Kamata,◎,12314,7538,4777,12558,7538,5020
平成24,2012,東急電鉄,Tokyu Corporation,世田谷線,Setagaya Line,,,※,20096,9628,10468,-,-,-
平成24,2012,京浜急行電鉄,Keikyu Corporation,,,,,,153771,81435,72336,153733,81435,72298
平成24,2012,京浜急行電鉄,Keikyu Corporation,本線,Main Line,,,※,124304,70099,54205,123600,70099,53501
平成24,2012,京浜急行電鉄,Keikyu Corporation,本線,Main Line,泉岳寺,Sengakuji,,28783,16022,12761,28626,16022,12604
平成24,2012,京浜急行電鉄,Keikyu Corporation,本線,Main Line,品川,Shinagawa,,46087,25989,20098,45872,25989,19883
平成24,2012,京浜急行電鉄,Keikyu Corporation,本線,Main Line,北品川,Kitashinagawa,,1433,864,569,1446,864,582
平成24,2012,京浜急行電鉄,Keikyu Corporation,本線,Main Line,新馬場,Shimbamba,,2495,1219,1276,2493,1219,1274
平成24,2012,京浜急行電鉄,Keikyu Corporation,本線,Main Line,青物横丁,Aomono-Yokocho,,7725,4987,2738,7668,4987,2681
平成24,2012,京浜急行電鉄,Keikyu Corporation,本線,Main Line,鮫洲,Samezu,,1625,908,717,1633,908,725
平成24,2012,京浜急行電鉄,Keikyu Corporation,本線,Main Line,立会川,Tachiaigawa,,3103,1732,1371,3058,1732,1326
平成24,2012,京浜急行電鉄,Keikyu Corporation,本線,Main Line,大森海岸,Omorikaigan,,2432,1194,1238,2438,1194,1244
平成24,2012,京浜急行電鉄,Keikyu Corporation,本線,Main Line,平和島,Heiwajima,,8274,5043,3231,8218,5043,3175
平成24,2012,京浜急行電鉄,Keikyu Corporation,本線,Main Line,大森町,Omorimachi,,3210,1969,1241,3212,1969,1243
平成24,2012,京浜急行電鉄,Keikyu Corporation,本線,Main Line,梅屋敷,Umeyashiki,,2570,1295,1275,2558,1295,1263
平成24,2012,京浜急行電鉄,Keikyu Corporation,本線,Main Line,京急蒲田,Keikyu Kamata,◎,8657,4338,4319,8550,4338,4212
平成24,2012,京浜急行電鉄,Keikyu Corporation,本線,Main Line,雑色,Zoshiki,,5327,3144,2183,5291,3144,2147
