表8-2  物質別月別調査結果（ＰＡＭＳ）,,,,,,,,,,,,,,,,,2022年度  PAMS,,
"注)  ・2010（平成22)年度まで「低沸点VOC」としてPAMSの後に配していた4物質を、先頭に配した （番号は、PAMSを従来どおりとしたため、「V1」などとした。）。
・物質名の( )は、HAPｓの番号であり、重複していることを示す。
,,,,,,,,,,定量下限値：,,0.08,μg/m3,(0.03 ppb),,,換算係数(→ppb）：,,0.343
,,2022年度,,,,,,,,検出下限値：,,0.03,,(0.02 ppb),(単位：μg/m3）,,,(単位：ｐｐｂ）,
測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均
,中央区晴海,0.081,< 0.03,< 0.03,0.039,0.254,0.067,< 0.03,0.033,0.075,0.095,0.045,< 0.03,0.254,< 0.03,0.062,0.087,< 0.02,0.021
区,国設東京新宿,0.053,< 0.03,< 0.03,< 0.03,0.072,0.031,< 0.03,< 0.03,0.111,0.121,< 0.03,0.032,0.121,< 0.03,0.043,0.041,< 0.02,< 0.02
部,目黒区碑文谷,0.065,< 0.03,0.032,0.039,0.070,< 0.03,0.035,0.046,0.257,0.220,< 0.03,< 0.03,0.257,< 0.03,0.069,0.088,< 0.02,0.024
一,大田区東糀谷,0.081,< 0.03,0.038,0.055,1.347,0.188,0.030,0.050,0.183,0.199,0.044,< 0.03,1.347,< 0.03,0.187,0.462,< 0.02,0.064
般,板橋区氷川町,0.059,0.057,0.041,0.034,0.070,0.040,0.039,0.057,0.172,0.205,0.037,0.034,0.205,0.034,0.071,0.070,< 0.02,0.024
環,練馬区石神井町,0.045,< 0.03,< 0.03,0.036,< 0.03,0.037,0.035,0.045,0.147,0.169,0.032,< 0.03,0.169,< 0.03,0.050,0.058,< 0.02,< 0.02
境,足立区西新井,0.094,0.043,< 0.03,0.038,0.062,0.057,0.035,0.130,0.510,0.442,0.065,0.034,0.510,< 0.03,0.127,0.175,< 0.02,0.044
,江戸川区春江町,0.062,0.043,0.041,0.049,0.041,< 0.03,0.049,0.076,0.232,0.576,0.034,0.035,0.576,< 0.03,0.104,0.197,< 0.02,0.036
,区部一般平均,0.067,< 0.03,< 0.03,0.038,0.241,0.056,0.032,0.056,0.211,0.253,0.036,< 0.03,1.347,< 0.03,0.089,0.462,< 0.02,0.031
多,小金井市貫井北町,0.059,0.033,0.031,0.033,0.042,< 0.03,< 0.03,0.065,0.087,0.079,< 0.03,< 0.03,0.087,< 0.03,0.041,0.030,< 0.02,< 0.02
摩,東大和市奈良橋,0.076,0.497,0.040,0.045,0.057,0.069,0.126,0.052,0.085,0.105,< 0.03,0.080,0.497,< 0.03,0.104,0.170,< 0.02,0.036
一般,多摩部一般平均,0.067,0.265,0.036,0.039,0.049,0.042,0.070,0.059,0.086,0.092,< 0.03,0.047,0.497,< 0.03,0.072,0.170,< 0.02,0.025
都一般平均,,0.067,0.075,< 0.03,0.038,0.203,0.053,0.039,0.057,0.186,0.221,0.032,< 0.03,1.347,< 0.03,0.086,0.462,< 0.02,0.029
,京葉道路亀戸,0.101,0.055,< 0.03,0.051,0.068,0.117,0.040,0.061,0.169,0.237,0.038,0.034,0.237,< 0.03,0.082,0.081,< 0.02,0.028
,環八通り八幡山,0.091,0.185,0.250,0.199,0.137,0.036,0.140,0.473,0.452,0.255,0.116,0.035,0.473,0.035,0.198,0.162,< 0.02,0.068
沿,２地点沿道平均,0.096,0.120,0.133,0.125,0.103,0.076,0.090,0.267,0.311,0.246,0.077,0.034,0.473,< 0.03,0.140,0.162,< 0.02,0.048
道,甲州街道大原,0.132,0.117,0.066,0.093,0.251,0.154,0.107,0.074,0.364,0.249,0.076,0.094,0.364,0.066,0.148,0.125,0.023,0.051
,中山道大和町,0.181,0.102,0.097,0.096,0.161,0.132,0.074,0.093,0.255,0.271,0.063,0.069,0.271,0.063,0.133,0.093,0.022,0.046
,４地点沿道平均,0.126,0.115,0.107,0.110,0.154,0.110,0.090,0.175,0.310,0.253,0.073,0.058,0.473,< 0.03,0.140,0.162,< 0.02,0.048
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,< 0.03,< 0.03,< 0.03,< 0.03,< 0.03,< 0.03,0.031,< 0.03,< 0.03,< 0.03,< 0.03,< 0.03,0.031,< 0.03,< 0.03,< 0.02,< 0.02,< 0.02
,,,,,,,,,,,,,,,,,,,
12,"2-Methyl-1,3-butadien",,e,,,,,,,基準値    ：,,,,,,,,分子量：,68.1
,,,,,,,,,,定量下限値：,,0.10,μg/m3,(0.04 ppb),,,換算係数(→ppb）：,,0.353
,,2022年度,,,,,,,,検出下限値：,,0.03,,(0.02 ppb),(単位：μg/m3）,,,(単位：ｐｐｂ）,
測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均
,中央区晴海,0.092,0.105,0.043,0.174,0.674,0.182,0.093,0.061,0.144,0.162,0.045,0.034,0.674,0.034,0.151,0.238,< 0.02,0.053
区,国設東京新宿,0.111,0.131,0.106,0.372,1.248,1.027,0.232,0.076,0.241,0.222,0.063,0.048,1.248,0.048,0.323,0.441,< 0.02,0.114
部,目黒区碑文谷,0.072,0.075,0.074,0.146,0.255,0.146,0.109,0.079,0.323,0.299,0.038,< 0.03,0.323,< 0.03,0.136,0.114,< 0.02,0.048
一,大田区東糀谷,0.151,0.064,0.049,0.146,0.733,0.163,0.109,0.067,0.319,0.335,0.067,0.047,0.733,0.047,0.188,0.259,< 0.02,0.066
般,板橋区氷川町,0.090,0.072,0.054,0.147,0.219,0.138,0.101,0.076,0.287,0.355,0.055,0.051,0.355,0.051,0.137,0.125,< 0.02,0.048
環,練馬区石神井町,0.067,0.085,0.083,0.246,0.639,0.266,0.124,0.068,0.250,0.269,0.048,0.036,0.639,0.036,0.182,0.226,< 0.02,0.064
境,足立区西新井,0.138,0.186,0.105,0.427,0.988,0.354,0.158,0.114,0.439,0.433,0.063,0.038,0.988,0.038,0.287,0.349,< 0.02,0.101
,江戸川区春江町,0.066,0.080,0.046,0.142,0.231,0.129,0.103,0.075,0.260,0.373,0.042,0.047,0.373,0.042,0.133,0.132,< 0.02,0.047
,区部一般平均,0.099,0.100,0.070,0.225,0.623,0.301,0.129,0.077,0.283,0.306,0.053,0.040,1.248,< 0.03,0.192,0.441,< 0.02,0.068
多,小金井市貫井北町,0.107,0.084,0.067,0.256,0.462,0.330,0.216,0.096,0.213,0.191,0.048,0.045,0.462,0.045,0.176,0.163,< 0.02,0.062
摩,東大和市奈良橋,0.203,0.433,0.187,0.646,2.802,0.708,0.345,0.152,0.168,0.208,0.039,0.070,2.802,0.039,0.497,0.989,< 0.02,0.175
一般,多摩部一般平均,0.155,0.259,0.127,0.451,1.632,0.519,0.280,0.124,0.191,0.200,0.043,0.058,2.802,0.039,0.337,0.989,< 0.02,0.119
都一般平均,,0.110,0.131,0.081,0.270,0.825,0.344,0.159,0.086,0.264,0.285,0.051,0.043,2.802,< 0.03,0.221,0.989,< 0.02,0.078
,京葉道路亀戸,0.126,0.084,0.058,0.139,0.245,0.154,0.098,0.076,0.281,0.347,0.053,0.079,0.347,0.053,0.145,0.122,< 0.02,0.051
,環八通り八幡山,0.162,0.112,0.132,0.317,1.201,0.441,0.236,0.161,0.393,0.279,0.061,0.043,1.201,0.043,0.295,0.424,< 0.02,0.104
沿,２地点沿道平均,0.144,0.098,0.095,0.228,0.723,0.297,0.167,0.119,0.337,0.313,0.057,0.061,1.201,0.043,0.220,0.424,< 0.02,0.078
道,甲州街道大原,0.208,0.148,0.128,0.228,0.354,0.226,0.188,0.086,0.407,0.369,0.097,0.093,0.407,0.086,0.211,0.144,0.030,0.074
,中山道大和町,0.144,0.151,0.162,0.188,0.221,0.192,0.135,0.107,0.354,0.328,0.084,0.084,0.354,0.084,0.179,0.125,0.030,0.063
,４地点沿道平均,0.160,0.124,0.120,0.218,0.505,0.253,0.164,0.108,0.359,0.331,0.074,0.075,1.201,0.043,0.207,0.424,< 0.02,0.073
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.128,0.147,0.106,1.533,2.720,0.976,0.614,0.055,0.078,0.073,0.037,0.039,2.720,0.037,0.542,0.960,< 0.02,0.191
2022年度  PAMS,,,,,,,,,,,,,,,,,,,
13,"2,2-Dimethylbutane",,,,,,,,,基準値    ：,,,,,,,,分子量：,86.2
,,,,,,,,,,定量下限値：,,0.09,μg/m3,(0.026 ppb,),,換算係数(→ppb）：,,0.279
,,2022年度,,,,,,,,検出下限値：,,0.03,,(0.009 ppb,)       (単位：μg/m3）,,,(単位：ｐｐｂ）,
測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均
,中央区晴海,0.156,0.095,0.035,0.075,0.328,0.077,0.068,0.090,0.128,0.191,0.092,0.053,0.328,0.035,0.116,0.092,0.010,0.032
区,国設東京新宿,0.108,0.084,< 0.03,0.056,0.247,0.042,0.082,0.079,0.151,0.213,0.074,0.067,0.247,< 0.03,0.101,0.069,< 0.009,0.028
部,目黒区碑文谷,0.121,0.111,0.035,0.061,0.242,0.040,0.094,0.093,0.225,0.286,0.062,0.055,0.286,0.035,0.119,0.080,0.010,0.033
一,大田区東糀谷,0.144,0.208,0.077,0.084,0.415,0.119,0.093,0.118,0.286,0.334,0.087,0.057,0.415,0.057,0.168,0.116,0.016,0.047
般,板橋区氷川町,0.135,0.130,0.058,0.050,0.246,0.053,0.101,0.104,0.220,0.289,0.072,0.057,0.289,0.050,0.126,0.080,0.014,0.035
環,練馬区石神井町,0.106,0.128,0.040,0.067,0.209,0.051,0.111,0.086,0.191,0.226,0.091,0.063,0.226,0.040,0.114,0.063,0.011,0.032
境,足立区西新井,0.184,0.117,0.041,0.071,0.223,0.069,0.115,0.162,0.461,0.511,0.107,0.080,0.511,0.041,0.178,0.142,0.011,0.050
,江戸川区春江町,0.093,0.130,0.045,0.063,0.142,0.032,0.131,0.146,0.328,0.669,0.079,0.078,0.669,0.032,0.161,0.187,< 0.009,0.045
,区部一般平均,0.131,0.125,0.043,0.066,0.256,0.061,0.099,0.110,0.248,0.340,0.083,0.064,0.669,< 0.03,0.136,0.187,< 0.009,0.038
多,小金井市貫井北町,0.104,0.110,0.039,0.076,0.122,0.041,0.077,0.121,0.141,0.182,0.080,0.064,0.182,0.039,0.096,0.051,0.011,0.027
摩,東大和市奈良橋,0.114,0.496,0.049,0.089,0.100,0.075,0.177,0.100,0.141,0.196,0.081,0.185,0.496,0.049,0.150,0.138,0.014,0.042
一般,多摩部一般平均,0.109,0.303,0.044,0.082,0.111,0.058,0.127,0.111,0.141,0.189,0.080,0.125,0.496,0.039,0.123,0.138,0.011,0.034
都一般平均,,0.126,0.161,0.043,0.069,0.227,0.060,0.105,0.110,0.227,0.310,0.083,0.076,0.669,< 0.03,0.133,0.187,< 0.009,0.037
,京葉道路亀戸,0.127,0.115,0.033,0.082,0.156,0.091,0.123,0.147,0.243,0.399,0.082,0.075,0.399,0.033,0.140,0.111,0.009,0.039
,環八通り八幡山,0.098,0.191,0.129,0.163,0.334,0.042,0.131,0.284,0.280,0.257,0.087,0.063,0.334,0.042,0.172,0.093,0.012,0.048
沿,２地点沿道平均,0.113,0.153,0.081,0.123,0.245,0.067,0.127,0.215,0.262,0.328,0.085,0.069,0.399,0.033,0.156,0.111,0.009,0.043
道,甲州街道大原,0.185,0.155,0.060,0.128,0.369,0.133,0.155,0.108,0.268,0.276,0.132,0.148,0.369,0.060,0.176,0.103,0.017,0.049
,中山道大和町,0.235,0.182,0.116,0.126,0.318,0.109,0.150,0.142,0.260,0.307,0.110,0.119,0.318,0.109,0.181,0.089,0.030,0.051
,４地点沿道平均,0.161,0.161,0.085,0.125,0.294,0.094,0.140,0.170,0.263,0.310,0.103,0.101,0.399,0.033,0.167,0.111,0.009,0.047
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.044,0.064,< 0.03,0.039,0.060,< 0.03,0.146,0.040,0.054,0.063,< 0.03,0.046,0.146,< 0.03,0.050,0.041,< 0.009,0.014
,,,,,,,,,,,,,,,,,,,
14,2-Methylpentane,,,,,,,,,基準値    ：,,,,,,,,分子量：,86.2
,,,,,,,,,,定量下限値：,,0.07,μg/m3,(0.020 ppb,),,換算係数(→ppb）：,,0.279
,,2022年度,,,,,,,,検出下限値：,,0.02,,(0.006 ppb,)       (単位：μg/m3）,,,(単位：ｐｐｂ）,
測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均
,中央区晴海,1.903,0.849,0.460,0.854,3.776,1.197,0.923,0.795,1.229,1.973,0.781,0.689,3.776,0.460,1.286,1.053,0.128,0.359
区,国設東京新宿,1.837,0.956,0.499,0.671,3.002,0.750,1.027,0.784,1.518,2.342,0.676,0.566,3.002,0.499,1.219,0.837,0.139,0.340
部,目黒区碑文谷,1.753,1.121,0.615,0.759,2.804,0.703,1.184,0.826,2.279,2.860,0.508,0.481,2.860,0.481,1.324,0.798,0.134,0.369
一,大田区東糀谷,2.500,1.493,1.774,1.656,8.993,1.562,1.253,1.589,4.209,4.847,0.838,0.650,8.993,0.650,2.614,2.508,0.181,0.729
般,板橋区氷川町,2.056,1.186,0.798,0.836,2.857,0.682,1.379,0.896,2.033,2.975,0.711,0.597,2.975,0.597,1.417,0.830,0.167,0.395
環,練馬区石神井町,1.463,1.017,0.496,0.842,2.088,0.808,1.297,0.870,1.772,2.469,0.703,0.562,2.469,0.496,1.199,0.689,0.138,0.334
境,足立区西新井,2.390,1.352,0.621,0.973,2.692,0.878,1.332,1.615,4.347,5.347,0.805,0.765,5.347,0.621,1.926,1.491,0.173,0.537
,江戸川区春江町,1.307,1.250,0.460,0.810,1.488,0.632,1.284,1.235,2.898,5.729,0.599,0.713,5.729,0.460,1.534,1.598,0.128,0.428
,区部一般平均,1.901,1.153,0.715,0.925,3.463,0.901,1.210,1.076,2.536,3.568,0.703,0.628,8.993,0.460,1.565,2.508,0.128,0.436
多,小金井市貫井北町,1.286,1.020,0.471,0.955,1.921,0.945,1.277,1.106,1.414,1.777,0.773,0.666,1.921,0.471,1.134,0.536,0.131,0.316
摩,東大和市奈良橋,1.635,5.431,0.830,1.141,1.523,1.196,2.383,1.094,1.410,1.965,0.820,2.046,5.431,0.820,1.790,1.515,0.229,0.499
一般,多摩部一般平均,1.461,3.226,0.650,1.048,1.722,1.070,1.830,1.100,1.412,1.871,0.797,1.356,5.431,0.471,1.462,1.515,0.131,0.408
都一般平均,,1.813,1.567,0.702,0.950,3.115,0.935,1.334,1.081,2.311,3.228,0.721,0.773,8.993,0.460,1.544,2.508,0.128,0.431
,京葉道路亀戸,1.612,1.089,0.515,0.906,1.861,1.032,1.264,1.284,2.743,5.619,0.653,0.801,5.619,0.515,1.615,1.567,0.144,0.450
,環八通り八幡山,1.588,1.860,1.447,1.522,3.137,0.723,1.484,2.297,2.643,2.644,0.777,0.599,3.137,0.599,1.727,0.875,0.167,0.482
沿,２地点沿道平均,1.600,1.474,0.981,1.214,2.499,0.877,1.374,1.790,2.693,4.132,0.715,0.700,5.619,0.515,1.671,1.567,0.144,0.466
道,甲州街道大原,2.405,2.057,0.998,1.273,3.677,1.439,1.695,1.022,2.883,2.793,1.120,1.292,3.677,0.998,1.888,1.026,0.278,0.526
,中山道大和町,2.613,1.847,1.293,1.257,3.580,1.301,1.691,1.269,2.474,3.377,1.007,1.042,3.580,1.007,1.896,0.998,0.281,0.529
,４地点沿道平均,2.054,1.713,1.063,1.240,3.064,1.124,1.533,1.468,2.686,3.608,0.889,0.934,5.619,0.515,1.781,1.567,0.144,0.497
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.458,0.607,0.256,0.413,0.979,0.549,1.169,0.359,0.406,0.462,0.196,0.420,1.169,0.196,0.523,0.326,0.055,0.146
,,,,,,,,,,,,,,,,,,,
15,"2,3-Dimethylbutane",,,,,,,,,基準値    ：,,,,,,,,分子量：,86.2
,,,,,,,,,,定量下限値：,,0.07,μg/m3,(0.020 ppb,),,換算係数(→ppb）：,,0.279
,,2022年度,,,,,,,,検出下限値：,,0.02,,(0.006 ppb,)       (単位：μg/m3）,,,(単位：ｐｐｂ）,
測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均
,中央区晴海,0.336,0.131,0.060,0.117,0.718,0.170,0.129,0.124,0.238,0.379,0.143,0.118,0.718,0.060,0.222,0.200,0.017,0.062
区,国設東京新宿,0.241,0.140,0.066,0.086,0.499,0.084,0.154,0.109,0.303,0.445,0.107,0.090,0.499,0.066,0.194,0.139,0.018,0.054
部,目黒区碑文谷,0.267,0.173,0.088,0.105,0.381,0.093,0.168,0.140,0.480,0.603,0.084,0.077,0.603,0.077,0.222,0.168,0.022,0.062
一,大田区東糀谷,0.424,0.270,0.319,0.283,1.883,0.303,0.200,0.287,0.856,0.938,0.168,0.107,1.883,0.107,0.503,0.525,0.030,0.140
般,板橋区氷川町,0.284,0.210,0.103,0.099,0.428,0.087,0.204,0.157,0.407,0.617,0.120,0.093,0.617,0.087,0.234,0.172,0.024,0.065
環,練馬区石神井町,0.220,0.149,0.067,0.107,0.278,0.110,0.192,0.133,0.370,0.518,0.126,0.084,0.518,0.067,0.196,0.144,0.019,0.055
境,足立区西新井,0.397,0.195,0.075,0.151,0.399,0.143,0.192,0.281,0.893,1.106,0.146,0.132,1.106,0.075,0.342,0.308,0.021,0.095
,江戸川区春江町,0.202,0.209,0.075,0.114,0.208,0.079,0.199,0.211,0.614,1.289,0.116,0.165,1.289,0.075,0.290,0.359,0.021,0.081
,区部一般平均,0.297,0.185,0.107,0.133,0.599,0.134,0.180,0.180,0.520,0.737,0.126,0.108,1.883,0.060,0.275,0.525,0.017,0.077
多,小金井市貫井北町,0.223,0.177,0.067,0.152,0.202,0.095,0.157,0.172,0.258,0.340,0.116,0.086,0.340,0.067,0.170,0.095,0.019,0.048
摩,東大和市奈良橋,0.253,1.364,0.134,0.174,0.166,0.153,0.370,0.172,0.265,0.394,0.111,0.380,1.364,0.111,0.328,0.380,0.031,0.091
一般,多摩部一般平均,0.238,0.771,0.100,0.163,0.184,0.124,0.263,0.172,0.261,0.367,0.114,0.233,1.364,0.067,0.249,0.380,0.019,0.070
都一般平均,,0.285,0.302,0.105,0.139,0.516,0.132,0.197,0.179,0.468,0.663,0.124,0.133,1.883,0.060,0.270,0.525,0.017,0.075
,京葉道路亀戸,0.282,0.157,0.075,0.133,0.306,0.171,0.201,0.221,0.525,1.188,0.112,0.178,1.188,0.075,0.296,0.331,0.021,0.083
,環八通り八幡山,0.269,0.382,0.309,0.303,0.487,0.099,0.253,0.482,0.574,0.551,0.149,0.102,0.574,0.099,0.330,0.160,0.028,0.092
沿,２地点沿道平均,0.276,0.270,0.192,0.218,0.397,0.135,0.227,0.352,0.550,0.870,0.131,0.140,1.188,0.075,0.313,0.331,0.021,0.087
道,甲州街道大原,0.419,0.426,0.175,0.215,0.666,0.265,0.300,0.192,0.622,0.595,0.217,0.260,0.666,0.175,0.363,0.186,0.049,0.101
,中山道大和町,0.481,0.365,0.251,0.238,0.629,0.261,0.280,0.234,0.517,0.700,0.188,0.193,0.700,0.188,0.361,0.195,0.052,0.101
,４地点沿道平均,0.363,0.333,0.202,0.222,0.522,0.199,0.259,0.282,0.559,0.758,0.167,0.183,1.188,0.075,0.337,0.331,0.021,0.094
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.082,0.080,0.033,0.055,0.104,0.047,0.198,0.372,0.060,0.077,< 0.02,0.066,0.372,< 0.02,0.099,0.104,< 0.006,0.028
,,,,,,,,,,,,,,,,,,,
16,Cyclopentane,,,,,,,,,基準値    ：,,,,,,,,分子量：,70.1
,,,,,,,,,,定量下限値：,,0.12,μg/m3,(0.05 ppb),,,換算係数(→ppb）：,,0.343
,,2022年度,,,,,,,,検出下限値：,,0.04,,(0.02 ppb),(単位：μg/m3）,,,(単位：ｐｐｂ）,
測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均
,中央区晴海,0.336,0.098,0.042,0.146,0.714,0.156,0.141,0.112,0.153,0.472,0.148,0.072,0.714,0.042,0.216,0.245,< 0.02,0.074
区,国設東京新宿,0.271,0.132,0.060,0.101,0.621,0.112,0.148,0.101,0.222,0.458,0.127,0.059,0.621,0.059,0.201,0.213,0.020,0.069
部,目黒区碑文谷,0.287,0.185,0.075,0.245,0.805,0.206,0.155,0.117,0.360,0.457,0.080,0.058,0.805,0.058,0.253,0.276,< 0.02,0.087
一,大田区東糀谷,0.518,0.188,0.175,0.268,1.062,0.277,0.346,0.156,0.388,0.603,0.313,0.233,1.062,0.156,0.377,0.364,0.053,0.129
般,板橋区氷川町,0.293,0.178,0.089,0.140,0.466,0.124,0.205,0.140,0.317,0.509,0.119,0.096,0.509,0.089,0.223,0.175,0.030,0.076
環,練馬区石神井町,0.193,0.137,0.069,0.170,0.209,0.094,0.157,0.118,0.266,0.373,0.115,0.072,0.373,0.069,0.164,0.128,0.024,0.056
境,足立区西新井,0.433,0.205,0.074,0.140,0.424,0.168,0.172,0.224,0.505,0.748,0.136,0.139,0.748,0.074,0.281,0.257,0.025,0.096
,江戸川区春江町,0.193,0.190,0.052,0.110,0.182,0.064,0.207,0.191,0.488,1.136,0.134,0.121,1.136,0.052,0.256,0.389,< 0.02,0.088
,区部一般平均,0.315,0.164,0.079,0.165,0.560,0.150,0.191,0.145,0.337,0.595,0.146,0.106,1.136,0.042,0.246,0.389,< 0.02,0.084
多,小金井市貫井北町,0.184,0.194,0.075,0.160,0.161,0.091,0.131,0.138,0.206,0.253,0.118,0.079,0.253,0.075,0.149,0.087,0.026,0.051
摩,東大和市奈良橋,0.156,0.656,0.100,0.152,0.128,0.155,0.269,0.148,0.170,0.249,0.074,0.199,0.656,0.074,0.205,0.225,0.025,0.070
一般,多摩部一般平均,0.170,0.425,0.088,0.156,0.144,0.123,0.200,0.143,0.188,0.251,0.096,0.139,0.656,0.074,0.177,0.225,0.025,0.061
都一般平均,,0.286,0.216,0.081,0.163,0.477,0.145,0.193,0.144,0.308,0.526,0.136,0.113,1.136,0.042,0.232,0.389,< 0.02,0.080
,京葉道路亀戸,0.280,0.167,0.055,0.147,0.464,0.228,0.238,0.210,0.308,0.694,0.143,0.176,0.694,0.055,0.259,0.238,< 0.02,0.089
,環八通り八幡山,0.244,0.294,0.194,0.251,0.411,0.111,0.209,0.313,0.432,0.466,0.143,0.090,0.466,0.090,0.263,0.160,0.031,0.090
沿,２地点沿道平均,0.262,0.231,0.125,0.199,0.438,0.169,0.223,0.261,0.370,0.580,0.143,0.133,0.694,0.055,0.261,0.238,< 0.02,0.090
道,甲州街道大原,0.303,0.246,0.124,0.263,0.708,0.186,0.207,0.122,0.409,0.490,0.172,0.168,0.708,0.122,0.283,0.243,0.042,0.097
,中山道大和町,< 0.04,0.243,0.173,0.225,0.626,0.224,0.286,0.181,0.376,0.531,0.153,0.166,0.626,< 0.04,0.267,0.215,< 0.02,0.092
,４地点沿道平均,0.212,0.237,0.137,0.222,0.552,0.187,0.235,0.207,0.381,0.545,0.153,0.150,0.708,< 0.04,0.268,0.243,< 0.02,0.092
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.043,0.074,< 0.04,0.046,0.094,0.052,0.118,< 0.04,0.061,0.078,0.043,0.059,0.118,< 0.04,0.059,0.040,< 0.02,0.020
2022年度  PAMS,,,,,,,,,,,,,,,,,,,
17,3-Methylpentane,,,,,,,,,基準値    ：,,,,,,,,分子量：,86.2
,,,,,,,,,,定量下限値：,,0.08,μg/m3,(0.023 ppb,),,換算係数(→ppb）：,,0.279
,,2022年度,,,,,,,,検出下限値：,,0.03,,(0.009 ppb,)       (単位：μg/m3）,,,(単位：ｐｐｂ）,
測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均
,中央区晴海,1.227,0.401,0.222,0.404,2.025,0.530,0.381,0.449,0.774,1.243,0.483,0.376,2.025,0.222,0.710,0.565,0.062,0.198
区,国設東京新宿,0.871,0.455,0.251,0.290,1.492,0.267,0.492,0.392,1.071,1.729,0.368,0.287,1.729,0.251,0.664,0.482,0.070,0.185
部,目黒区碑文谷,0.962,0.530,0.289,0.361,1.260,0.292,0.601,0.430,1.431,1.851,0.296,0.239,1.851,0.239,0.712,0.516,0.067,0.199
一,大田区東糀谷,1.732,0.710,0.872,0.823,5.130,0.881,0.640,0.834,2.412,2.987,0.515,0.364,5.130,0.364,1.492,1.431,0.102,0.416
般,板橋区氷川町,1.066,0.603,0.348,0.340,1.377,0.311,0.681,0.535,1.329,1.943,0.409,0.330,1.943,0.311,0.773,0.542,0.087,0.215
環,練馬区石神井町,0.841,0.534,0.251,0.418,0.889,0.345,0.799,0.517,1.214,1.589,0.451,0.271,1.589,0.251,0.676,0.443,0.070,0.189
境,足立区西新井,1.390,0.973,0.269,0.492,1.270,0.478,0.651,0.973,2.828,3.493,0.465,0.441,3.493,0.269,1.144,0.974,0.075,0.319
,江戸川区春江町,0.669,0.590,0.246,0.372,0.610,0.235,0.650,0.704,1.922,3.646,0.361,0.483,3.646,0.235,0.874,1.017,0.066,0.244
,区部一般平均,1.095,0.600,0.344,0.437,1.757,0.417,0.612,0.604,1.622,2.310,0.419,0.349,5.130,0.222,0.880,1.431,0.062,0.246
多,小金井市貫井北町,0.697,0.542,0.268,0.467,0.635,0.286,0.547,0.565,0.852,1.109,0.418,0.320,1.109,0.268,0.559,0.309,0.075,0.156
摩,東大和市奈良橋,0.808,3.182,0.424,0.546,0.536,0.495,1.203,0.611,0.842,1.252,0.417,1.211,3.182,0.417,0.961,0.887,0.116,0.268
一般,多摩部一般平均,0.752,1.862,0.346,0.507,0.586,0.390,0.875,0.588,0.847,1.181,0.418,0.765,3.182,0.268,0.760,0.887,0.075,0.212
都一般平均,,1.026,0.852,0.344,0.451,1.522,0.412,0.665,0.601,1.467,2.084,0.418,0.432,5.130,0.222,0.856,1.431,0.062,0.239
,京葉道路亀戸,0.878,0.679,0.235,0.466,0.832,0.521,0.673,0.697,1.666,3.357,0.394,0.478,3.357,0.235,0.906,0.936,0.066,0.253
,環八通り八幡山,0.836,1.002,0.847,0.847,1.622,0.289,0.889,1.392,1.689,1.671,0.467,0.323,1.689,0.289,0.990,0.471,0.081,0.276
沿,２地点沿道平均,0.857,0.841,0.541,0.657,1.227,0.405,0.781,1.044,1.678,2.514,0.430,0.401,3.357,0.235,0.948,0.936,0.066,0.264
道,甲州街道大原,1.344,1.089,0.559,0.705,1.982,0.730,1.007,0.622,1.872,1.807,0.679,0.796,1.982,0.559,1.099,0.553,0.156,0.307
,中山道大和町,1.586,1.007,0.776,0.709,1.865,0.749,0.927,0.795,1.630,2.167,0.619,0.620,2.167,0.619,1.121,0.604,0.173,0.313
,４地点沿道平均,1.161,0.944,0.604,0.682,1.575,0.572,0.874,0.876,1.714,2.251,0.540,0.554,3.357,0.235,1.029,0.936,0.066,0.287
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.192,0.210,0.111,0.133,0.263,0.091,0.605,0.135,0.214,0.255,0.083,0.200,0.605,0.083,0.208,0.169,0.023,0.058
,,,,,,,,,,,,,,,,,,,
18,2-Methyl-1-pentene,,,,,,,,,基準値    ：,,,,,,,,分子量：,84.2
,,,,,,,,,,定量下限値：,,0.12,μg/m3,(0.04 ppb),,,換算係数(→ppb）：,,0.286
