表8-1  物質別月別調査結果（HAPｓ）,,,,,,,,,,,,,,,,,2022年度  HAPs,,,
"注） ・２桁への有効数字処理は行っていない。
・検出下限値未満の値は「<」で示し、年平均値算出には検出下限値の1/2を充てる。右側のppb換算値の検出下限値付近の値においては、μg/m3と表示が異なる場合がある。",,,,,,,,,,,,,,,,,,,,
1,Vinylchloride,,,,,,,,,基準値等  ：,,10,μg/m3,(3.847 ppb),,（指針値）,,分子量：,62.5,
,,,,,,,,,,定量下限値：,,0.07,,(0.03 ppb),,,換算係数(→ppb）：,,0.385,
,,2022年度,,,,,,,,検出下限値：,,0.03,,(0.02 ppb),(単位：μg/m3）,,,(単位：ｐｐｂ）,,
測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均,
,中央区晴海,0.077,< 0.03,< 0.03,0.200,1.218,0.118,< 0.03,< 0.03,< 0.03,0.043,0.030,< 0.03,1.218,< 0.03,0.148,0.468,< 0.02,0.057,
区,国設東京新宿,0.041,< 0.03,< 0.03,0.033,0.056,< 0.03,< 0.03,< 0.03,< 0.03,0.038,0.036,< 0.03,0.056,< 0.03,< 0.03,0.022,< 0.02,< 0.02,
部,目黒区碑文谷,< 0.03,0.069,< 0.03,< 0.03,0.038,< 0.03,< 0.03,< 0.03,< 0.03,< 0.03,< 0.03,< 0.03,0.069,< 0.03,< 0.03,0.027,< 0.02,< 0.02,
一,大田区東糀谷,< 0.03,0.062,< 0.03,0.041,< 0.03,< 0.03,< 0.03,< 0.03,< 0.03,0.061,0.090,< 0.03,0.090,< 0.03,0.031,0.035,< 0.02,< 0.02,
般,板橋区氷川町,0.044,< 0.03,< 0.03,< 0.03,0.067,< 0.03,< 0.03,< 0.03,< 0.03,< 0.03,< 0.03,< 0.03,0.067,< 0.03,< 0.03,0.026,< 0.02,< 0.02,
環,練馬区石神井町,< 0.03,< 0.03,< 0.03,< 0.03,0.050,< 0.03,< 0.03,< 0.03,< 0.03,< 0.03,< 0.03,< 0.03,0.050,< 0.03,< 0.03,< 0.02,< 0.02,< 0.02,
境,足立区西新井,0.061,< 0.03,< 0.03,0.093,0.884,0.059,< 0.03,< 0.03,< 0.03,< 0.03,< 0.03,< 0.03,0.884,< 0.03,0.101,0.340,< 0.02,0.039,
,江戸川区春江町,0.051,< 0.03,< 0.03,0.042,0.040,0.033,0.091,< 0.03,< 0.03,0.041,< 0.03,0.059,0.091,< 0.03,0.036,0.035,< 0.02,< 0.02,
,区部一般平均,0.040,< 0.03,< 0.03,0.057,0.296,0.036,< 0.03,< 0.03,< 0.03,0.030,< 0.03,< 0.03,1.218,< 0.03,0.050,0.468,< 0.02,< 0.02,
多,小金井市本町,< 0.03,< 0.03,< 0.03,< 0.03,0.031,< 0.03,< 0.03,< 0.03,< 0.03,< 0.03,< 0.03,< 0.03,0.031,< 0.03,< 0.03,< 0.02,< 0.02,< 0.02,
摩,東大和市奈良橋,< 0.03,< 0.03,< 0.03,< 0.03,< 0.03,< 0.03,< 0.03,< 0.03,< 0.03,< 0.03,< 0.03,< 0.03,< 0.03,< 0.03,< 0.03,< 0.02,< 0.02,< 0.02,
一般,多摩部一般平均,< 0.03,< 0.03,< 0.03,< 0.03,< 0.03,< 0.03,< 0.03,< 0.03,< 0.03,< 0.03,< 0.03,< 0.03,0.031,< 0.03,< 0.03,< 0.02,< 0.02,< 0.02,
都一般平均,,0.035,< 0.03,< 0.03,0.048,0.241,0.032,< 0.03,< 0.03,< 0.03,< 0.03,< 0.03,< 0.03,1.218,< 0.03,0.043,0.468,< 0.02,< 0.02,
,京葉道路亀戸,0.099,< 0.03,< 0.03,0.057,1.444,0.212,0.067,< 0.03,< 0.03,< 0.03,< 0.03,0.118,1.444,< 0.03,0.174,0.555,< 0.02,0.067,
,環八通り八幡山,< 0.03,0.047,< 0.03,< 0.03,0.031,< 0.03,< 0.03,< 0.03,< 0.03,< 0.03,< 0.03,< 0.03,0.047,< 0.03,< 0.03,< 0.02,< 0.02,< 0.02,
沿,２地点沿道平均,0.057,0.031,< 0.03,0.036,0.738,0.113,0.041,< 0.03,< 0.03,< 0.03,< 0.03,0.066,1.444,< 0.03,0.096,0.555,< 0.02,0.037,
道,甲州街道大原,< 0.03,< 0.03,< 0.03,< 0.03,0.040,< 0.03,< 0.03,0.031,< 0.03,< 0.03,0.033,< 0.03,0.040,< 0.03,< 0.03,< 0.02,< 0.02,< 0.02,
,中山道大和町,0.057,< 0.03,< 0.03,< 0.03,0.074,< 0.03,< 0.03,< 0.03,< 0.03,0.035,< 0.03,< 0.03,0.074,< 0.03,< 0.03,0.029,< 0.02,< 0.02,
,４地点沿道平均,0.046,< 0.03,< 0.03,< 0.03,0.397,0.064,< 0.03,< 0.03,< 0.03,< 0.03,< 0.03,0.041,1.444,< 0.03,0.059,0.555,< 0.02,0.023,
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,< 0.03,< 0.03,< 0.03,< 0.03,< 0.03,< 0.03,< 0.03,< 0.03,< 0.03,< 0.03,< 0.03,< 0.03,< 0.03,< 0.03,< 0.03,< 0.02,< 0.02,< 0.02,
,,,,,,,,,,,,,,,,,,,,
