,曜日,日（μｇ/m3）,月（μｇ/m3）,火（μｇ/m3）,水（μｇ/m3）,木（μｇ/m3）,金（μｇ/m3）,土（μｇ/m3）
ベンゼン（Benzene）,4月,,,,,,,
ベンゼン（Benzene）,5月,,,,,,,
ベンゼン（Benzene）,6月,,,,,,,
ベンゼン（Benzene）,7月,,,,,,,
ベンゼン（Benzene）,8月,,,,,,,
ベンゼン（Benzene）,9月,,,,,,,
ベンゼン（Benzene）,10月,0.7,0.83,0.84,0.77,0.76,0.66,0.68
ベンゼン（Benzene）,11月,1.1,1.2,1,1,1.1,1,1.1
ベンゼン（Benzene）,12月,1.2,1.5,1.6,1.4,1.4,1.6,1.3
ベンゼン（Benzene）,1月,,,,,,,
ベンゼン（Benzene）,2月,,,,,,,
ベンゼン（Benzene）,3月,0.91,1.4,1.2,1.1,1.3,1.6,1.3
ベンゼン（Benzene）,平均,1,1.2,1.2,1.1,1.1,1.2,1.1
,曜日,日（μｇ/m3）,月（μｇ/m3）,火（μｇ/m3）,水（μｇ/m3）,木（μｇ/m3）,金（μｇ/m3）,土（μｇ/m3）
トリクロロエチレン（Trichloroethene）,4月,,,,,,,
トリクロロエチレン（Trichloroethene）,5月,,,,,,,
トリクロロエチレン（Trichloroethene）,6月,,,,,,,
トリクロロエチレン（Trichloroethene）,7月,,,,,,,
トリクロロエチレン（Trichloroethene）,8月,,,,,,,
トリクロロエチレン（Trichloroethene）,9月,,,,,,,
トリクロロエチレン（Trichloroethene）,10月,0.51,0.98,2,1.8,1.5,1,0.66
トリクロロエチレン（Trichloroethene）,11月,0.94,1.6,1.6,1.7,2.3,2.1,1.3
トリクロロエチレン（Trichloroethene）,12月,0.58,1.5,1.9,1.5,2.5,2.5,1.1
トリクロロエチレン（Trichloroethene）,1月,,,,,,,
トリクロロエチレン（Trichloroethene）,2月,,,,,,,
トリクロロエチレン（Trichloroethene）,3月,0.25,1,0.96,0.95,0.95,2.5,0.76
トリクロロエチレン（Trichloroethene）,平均,0.6,1.3,1.6,1.5,1.8,2,1
,曜日,日（μｇ/m3）,月（μｇ/m3）,火（μｇ/m3）,水（μｇ/m3）,木（μｇ/m3）,金（μｇ/m3）,土（μｇ/m3）
テトラクロロエチレン（Tetrachloroethene）,4月,,,,,,,
テトラクロロエチレン（Tetrachloroethene）,5月,,,,,,,
テトラクロロエチレン（Tetrachloroethene）,6月,,,,,,,
テトラクロロエチレン（Tetrachloroethene）,7月,,,,,,,
テトラクロロエチレン（Tetrachloroethene）,8月,,,,,,,
テトラクロロエチレン（Tetrachloroethene）,9月,,,,,,,
テトラクロロエチレン（Tetrachloroethene）,10月,0.12,0.24,0.23,0.21,0.19,0.17,0.15
テトラクロロエチレン（Tetrachloroethene）,11月,0.22,0.35,0.31,0.32,0.48,0.4,0.44
テトラクロロエチレン（Tetrachloroethene）,12月,0.41,0.44,0.45,0.36,0.34,0.41,0.27
テトラクロロエチレン（Tetrachloroethene）,1月,,,,,,,
テトラクロロエチレン（Tetrachloroethene）,2月,,,,,,,
テトラクロロエチレン（Tetrachloroethene）,3月,0.11,0.2,0.2,0.23,0.2,0.37,0.24
テトラクロロエチレン（Tetrachloroethene）,平均,0.22,0.31,0.3,0.28,0.3,0.34,0.28
,曜日,日（μｇ/m3）,月（μｇ/m3）,火（μｇ/m3）,水（μｇ/m3）,木（μｇ/m3）,金（μｇ/m3）,土（μｇ/m3）
ジクロロメタン（Dichloromethane）,4月,,,,,,,
ジクロロメタン（Dichloromethane）,5月,,,,,,,
ジクロロメタン（Dichloromethane）,6月,,,,,,,
ジクロロメタン（Dichloromethane）,7月,,,,,,,
ジクロロメタン（Dichloromethane）,8月,,,,,,,
ジクロロメタン（Dichloromethane）,9月,,,,,,,
ジクロロメタン（Dichloromethane）,10月,1,1.7,1.8,1.4,1.8,1.6,1
ジクロロメタン（Dichloromethane）,11月,1.2,1.7,1.7,1.8,2.3,2,1.6
ジクロロメタン（Dichloromethane）,12月,1.3,2.5,2.7,2.1,2.5,3.2,1.8
ジクロロメタン（Dichloromethane）,1月,,,,,,,
ジクロロメタン（Dichloromethane）,2月,,,,,,,
ジクロロメタン（Dichloromethane）,3月,2.1,3.4,3.1,3.5,3.9,8.1,3.6
ジクロロメタン（Dichloromethane）,平均,1.4,2.3,2.3,2.2,2.6,3.7,2
,曜日,日（μｇ/m3）,月（μｇ/m3）,火（μｇ/m3）,水（μｇ/m3）,木（μｇ/m3）,金（μｇ/m3）,土（μｇ/m3）
塩化ビニルモノマー（Vinylchloride）,4月,,,,,,,
塩化ビニルモノマー（Vinylchloride）,5月,,,,,,,
塩化ビニルモノマー（Vinylchloride）,6月,,,,,,,
塩化ビニルモノマー（Vinylchloride）,7月,,,,,,,
塩化ビニルモノマー（Vinylchloride）,8月,,,,,,,
塩化ビニルモノマー（Vinylchloride）,9月,,,,,,,
塩化ビニルモノマー（Vinylchloride）,10月,0.01,0.01,0.01,0.03,0.01,0.01,0.01
塩化ビニルモノマー（Vinylchloride）,11月,0.06,0.03,0.03,0.04,0.04,0.02,0.06
塩化ビニルモノマー（Vinylchloride）,12月,0.03,0.14,0.09,0.07,0.02,0.05,0.04
塩化ビニルモノマー（Vinylchloride）,1月,,,,,,,
塩化ビニルモノマー（Vinylchloride）,2月,,,,,,,
塩化ビニルモノマー（Vinylchloride）,3月,0.05,0.09,0.05,0.03,0.06,0.09,0.06
塩化ビニルモノマー（Vinylchloride）,平均,0.04,0.07,0.05,0.04,0.03,0.04,0.04
,曜日,日（μｇ/m3）,月（μｇ/m3）,火（μｇ/m3）,水（μｇ/m3）,木（μｇ/m3）,金（μｇ/m3）,土（μｇ/m3）
"1,3-ブタジエン（1,3-Butadiene）",4月,,,,,,,
"1,3-ブタジエン（1,3-Butadiene）",5月,,,,,,,
"1,3-ブタジエン（1,3-Butadiene）",6月,,,,,,,
"1,3-ブタジエン（1,3-Butadiene）",7月,,,,,,,
"1,3-ブタジエン（1,3-Butadiene）",8月,,,,,,,
"1,3-ブタジエン（1,3-Butadiene）",9月,,,,,,,
"1,3-ブタジエン（1,3-Butadiene）",10月,0.09,0.116,0.109,0.07,0.085,0.066,0.067
"1,3-ブタジエン（1,3-Butadiene）",11月,0.121,0.133,0.13,0.135,0.174,0.161,0.144
"1,3-ブタジエン（1,3-Butadiene）",12月,0.131,0.332,0.267,0.2,0.191,0.227,0.139
"1,3-ブタジエン（1,3-Butadiene）",1月,,,,,,,
"1,3-ブタジエン（1,3-Butadiene）",2月,,,,,,,
"1,3-ブタジエン（1,3-Butadiene）",3月,0.14,0.494,0.235,0.164,0.409,0.434,0.295
"1,3-ブタジエン（1,3-Butadiene）",平均,0.12,0.27,0.19,0.14,0.21,0.22,0.16
,曜日,日（μｇ/m3）,月（μｇ/m3）,火（μｇ/m3）,水（μｇ/m3）,木（μｇ/m3）,金（μｇ/m3）,土（μｇ/m3）
アクリロニトリル（Acrylonitrile）,4月,,,,,,,
アクリロニトリル（Acrylonitrile）,5月,,,,,,,
アクリロニトリル（Acrylonitrile）,6月,,,,,,,
アクリロニトリル（Acrylonitrile）,7月,,,,,,,
アクリロニトリル（Acrylonitrile）,8月,,,,,,,
アクリロニトリル（Acrylonitrile）,9月,,,,,,,
アクリロニトリル（Acrylonitrile）,10月,0.01,0.02,0.02,0.02,0.02,0.01,0.01
アクリロニトリル（Acrylonitrile）,11月,0.05,0.04,0.03,0.03,0.03,0.03,0.04
アクリロニトリル（Acrylonitrile）,12月,0.04,0.08,0.08,0.06,0.05,0.06,0.04
アクリロニトリル（Acrylonitrile）,1月,,,,,,,
アクリロニトリル（Acrylonitrile）,2月,,,,,,,
アクリロニトリル（Acrylonitrile）,3月,0.04,0.17,0.07,0.05,0.09,0.13,0.11
アクリロニトリル（Acrylonitrile）,平均,0.04,0.08,0.05,0.04,0.05,0.06,0.05
,曜日,日（μｇ/m3）,月（μｇ/m3）,火（μｇ/m3）,水（μｇ/m3）,木（μｇ/m3）,金（μｇ/m3）,土（μｇ/m3）
クロロホルム（Chloroform）,4月,,,,,,,
クロロホルム（Chloroform）,5月,,,,,,,
クロロホルム（Chloroform）,6月,,,,,,,
クロロホルム（Chloroform）,7月,,,,,,,
クロロホルム（Chloroform）,8月,,,,,,,
クロロホルム（Chloroform）,9月,,,,,,,
クロロホルム（Chloroform）,10月,0.21,0.31,0.24,0.33,0.22,0.31,0.2
クロロホルム（Chloroform）,11月,0.3,0.31,0.3,0.31,0.39,0.29,0.32
クロロホルム（Chloroform）,12月,0.28,0.35,0.36,0.34,0.37,0.37,0.27
クロロホルム（Chloroform）,1月,,,,,,,
クロロホルム（Chloroform）,2月,,,,,,,
