ID,RegYear,RegMonth,RegDay,RegHour,RegWeek,OpeDate,MeasName,Benzene,Trichloroethene,Tetrachloroethene,Dichloromethane,Vinylchloride,"1,3-Butadiene",Acrylonitrile,Chloroform,"1,2-Dichloroethane",Toluene,m+p-Xylene,o-Xylene,total-Xylen,Ethylbenzene,Styrene,"1,1-Dichloroethane",Carbon Tetrachloride
,,,,,,,検出下限値,0.09,0.017,0.014,0.16,0.012,0.11,0.02,0.05,0.04,0.011,0.026,0.014,0.040,0.01,0.003,0.06,0.015
,,,,,,,ND数,30,641,131,11,2986,5426,1482,0,22,0,8,34,18,0,121,7383,0
,,,,,,,欠測数,1316,1316,1316,1316,1316,1319,1316,1316,1316,1316,1316,1316,1316,1316,1316,1317,1316
,,,,,,,平均値,1.087,1.117,0.221,2.312,0.129,0.730,0.125,0.282,0.203,5.942,0.732,0.255,0.987,1.072,0.083,0.096,1.014
1,2022,4,1,1,金,2022/4/1 1:00,江戸川区南葛西,0.6740 ,0.0404 ,0.0957 ,1.2592 ,ND,ND,ND,0.3088 ,0.2718 ,1.0487 ,0.0622 ,0.0246 ,0.0868 ,0.1051 ,0.0046 ,ND,1.3116 
2,2022,4,1,2,金,2022/4/1 2:00,江戸川区南葛西,0.6518 ,0.0489 ,0.0909 ,0.8421 ,ND,ND,ND,0.2904 ,0.2642 ,1.3992 ,0.0533 ,0.0213 ,0.0746 ,0.0897 ,0.0037 ,ND,1.3097 
3,2022,4,1,3,金,2022/4/1 3:00,江戸川区南葛西,0.7488 ,0.0324 ,0.0849 ,1.6141 ,ND,ND,ND,0.2934 ,0.2374 ,1.3624 ,0.1213 ,0.0489 ,0.1702 ,0.1242 ,0.0052 ,ND,1.3330 
4,2022,4,1,4,金,2022/4/1 4:00,江戸川区南葛西,0.5863 ,0.0230 ,0.0731 ,1.4812 ,ND,ND,ND,0.2734 ,0.2219 ,0.7872 ,0.0435 ,0.0167 ,0.0602 ,0.0724 ,0.0033 ,ND,1.3111 
5,2022,4,1,5,金,2022/4/1 5:00,江戸川区南葛西,0.6009 ,0.0578 ,0.0751 ,0.9665 ,ND,ND,ND,0.2616 ,0.2199 ,0.5161 ,0.0460 ,0.0179 ,0.0639 ,0.0671 ,0.0036 ,ND,1.2978 
6,2022,4,1,6,金,2022/4/1 6:00,江戸川区南葛西,0.5505 ,0.2286 ,0.4068 ,0.7784 ,ND,ND,ND,0.2560 ,0.1968 ,0.5470 ,0.0441 ,0.0175 ,0.0616 ,0.0583 ,0.0044 ,ND,1.3420 
7,2022,4,1,7,金,2022/4/1 7:00,江戸川区南葛西,0.7814 ,0.3079 ,0.1378 ,0.8059 ,ND,ND,ND,0.2813 ,0.2062 ,2.3093 ,0.5747 ,0.1792 ,0.7539 ,0.9362 ,0.0179 ,ND,1.3332 
8,2022,4,1,8,金,2022/4/1 8:00,江戸川区南葛西,1.2237 ,0.6152 ,0.2383 ,1.6501 ,ND,0.1461 ,0.0168 ,0.3253 ,0.2082 ,3.4874 ,0.8379 ,0.2827 ,1.1206 ,1.3158 ,0.0323 ,ND,1.2818 
