,,多摩部一般平均,0.52,0.74,0.28,0.41,0.48,0.28,0.48,0.79,0.92,1.4 ,0.87,0.56,1.5 ,0.15,0.64,
,都一般平均,,1.3 ,0.62,0.23,0.45,2.0 ,0.49,0.48,0.80,1.2 ,1.8 ,0.86,0.53,11  ,0.15,0.89,
,沿,京葉道路亀戸,1.1 ,0.50,0.21,0.50,1.0 ,0.59,0.66,0.90,1.3 ,2.2 ,0.80,0.93,2.2 ,0.21,0.89,
,道,環八通り八幡山,0.84,0.87,0.51,0.43,0.80,0.21,0.47,1.0 ,1.4 ,1.7 ,0.82,0.47,1.7 ,0.21,0.79,
,,沿道平均,0.97,0.69,0.36,0.47,0.90,0.40,0.57,0.95,1.4 ,2.0 ,0.81,0.70,2.2 ,0.21,0.84,
,檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.50,0.80,0.23,0.55,0.66,0.19,0.46,0.44,0.50,0.60,0.56,0.40,0.80,0.19,0.49,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,トリクロロエチレン,,,,,,,,,,　　基準値等　：,,130,(環境基準),,,,
,,,,,,,,,,,　　定量下限値：,,0.13,,,,,
,,,2022(令和４)年度,,,,,,,,　　検出下限値：,,0.04,,,,(単位:μg/m3）,
,測定地点（局）,,"4月
12日(火)","5月
10日(火)","6月
7日(火)","7月
5日(火)","8月
2日(火)","9月
6日(火)","10月
4日(火)","11月
8日(火)","12月
6日(火)","1月
11日(水)","2月
1日(水)","3月
1日(水)",最大,最小,平 均,
,,中央区晴海,0.44,0.68,0.51,0.27,0.25,0.11,0.30,0.73,1.1 ,1.2 ,0.27,0.15,1.2 ,0.11,0.50,
,区,国設東京新宿,0.62,0.55,0.64,0.21,0.67,0.11,0.43,0.50,1.4 ,1.5 ,0.38,0.23,1.5 ,0.11,0.60,
,部,目黒区碑文谷,0.52,0.50,0.38,0.22,0.51,0.15,0.53,0.32,1.0 ,1.1 ,0.24,0.17,1.1 ,0.15,0.47,
,一,大田区東糀谷,0.45,3.4 ,10  ,1.9 ,1.1 ,0.12,1.5 ,2.4 ,2.7 ,8.7 ,0.36,0.29,10  ,0.12,2.7 ,
,般,板橋区氷川町,1.1 ,0.90,0.81,0.42,0.63,0.22,1.1 ,0.76,2.4 ,3.1 ,0.69,0.47,3.1 ,0.22,1.1 ,
,環,練馬区石神井町,0.70,0.93,0.62,0.27,0.57,0.20,0.93,0.60,1.4 ,1.6 ,0.34,0.25,1.6 ,0.20,0.70,
,境,足立区西新井,2.4 ,1.3 ,0.70,0.49,1.3 ,0.76,0.94,2.0 ,4.8 ,5.1 ,0.96,0.90,5.1 ,0.49,1.8 ,
,,江戸川区春江町,0.62,0.85,0.20,0.08,0.32,<0.04,0.59,1.0 ,6.7 ,6.4 ,1.1 ,0.40,6.7 ,<0.04,1.5 ,
,,区部一般平均,0.86,1.1 ,1.7 ,0.48,0.67,0.21,0.79,1.0 ,2.7 ,3.6 ,0.54,0.36,10  ,<0.04,1.2 ,
,多,八王子市片倉町,0.10,0.29,0.38,0.18,0.24,0.08,0.18,0.47,1.0 ,0.60,0.12,0.12,1.0 ,0.08,0.31,
,摩,八王子市大楽寺町,0.18,0.31,0.35,0.14,0.06,0.10,0.22,0.20,0.92,0.46,0.18,0.15,0.92,0.06,0.27,
,一,小金井市貫井北町,0.50,0.55,0.31,0.18,0.24,0.20,0.36,0.39,1.1 ,1.1 ,0.25,0.20,1.1 ,0.18,0.45,
,般,東大和市奈良橋,0.44,0.65,0.47,0.21,0.42,0.22,0.50,0.46,1.2 ,1.4 ,0.20,0.33,1.4 ,0.20,0.54,
,,多摩部一般平均,0.31,0.45,0.38,0.18,0.24,0.15,0.32,0.38,1.1 ,0.89,0.19,0.20,1.4 ,0.06,0.39,
,都一般平均,,0.67,0.91,1.3 ,0.38,0.53,0.19,0.63,0.82,2.1 ,2.7 ,0.42,0.31,10  ,<0.04,0.91,
,沿,京葉道路亀戸,0.75,1.2 ,1.2 ,0.46,0.57,0.10,1.2 ,3.3 ,6.5 ,4.9 ,0.83,0.51,6.5 ,0.10,1.8 ,
,道,環八通り八幡山,0.48,0.50,0.42,0.24,0.48,0.13,0.46,0.41,0.99,1.1 ,0.26,0.24,1.1 ,0.13,0.48,
,,沿道平均,0.62,0.85,0.81,0.35,0.53,0.12,0.83,1.9 ,3.7 ,3.0 ,0.55,0.38,6.5 ,0.10,1.1 ,
,檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.08,0.27,0.16,0.09,0.23,<0.04,0.10,0.15,0.44,0.24,<0.04,0.23,0.44,<0.04,0.17,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,テトラクロロエチレン,,,,,,,,,,　　基準値等　：,,200,(環境基準),,,,
,,,,,,,,,,,　　定量下限値：,,0.12,,,,,
,,,2022(令和４)年度,,,,,,,,　　検出下限値：,,0.04,,,,(単位:μg/m3）,
,測定地点（局）,,"4月
12日(火)","5月
10日(火)","6月
7日(火)","7月
5日(火)","8月
2日(火)","9月
6日(火)","10月
4日(火)","11月
8日(火)","12月
6日(火)","1月
11日(水)","2月
1日(水)","3月
1日(水)",最大,最小,平 均,
,,中央区晴海,0.18,0.08,0.09,0.09,0.11,0.05,0.07,0.14,0.17,0.17,0.06,0.06,0.18,0.05,0.11,
,区,国設東京新宿,0.23,0.10,0.08,0.08,0.14,0.07,0.13,0.19,0.43,0.97,0.07,0.12,0.97,0.07,0.22,
,部,目黒区碑文谷,0.15,0.14,0.15,0.09,0.15,0.06,0.10,0.18,0.30,0.22,0.06,0.06,0.30,0.06,0.14,
,一,大田区東糀谷,0.15,0.07,0.09,0.06,0.08,<0.04,0.08,0.09,0.30,0.41,0.05,0.04,0.41,<0.04,0.12,
,般,板橋区氷川町,0.29,0.10,0.09,0.07,0.13,0.06,0.11,0.19,0.26,0.29,0.07,0.08,0.29,0.06,0.15,
,環,練馬区石神井町,0.22,0.16,0.13,0.09,0.12,0.09,0.17,0.20,0.32,0.43,0.09,0.14,0.43,0.09,0.18,
,境,足立区西新井,0.28,1.2 ,0.07,0.05,0.11,0.16,0.21,0.22,0.90,0.62,0.42,0.12,1.2 ,0.05,0.36,
,,江戸川区春江町,0.15,0.11,0.05,0.06,0.08,<0.04,0.09,0.17,0.35,0.34,0.11,0.08,0.35,<0.04,0.13,
,,区部一般平均,0.21,0.25,0.09,0.07,0.12,0.07,0.12,0.17,0.38,0.43,0.12,0.09,1.2 ,<0.04,0.18,
,多,八王子市片倉町,0.05,0.07,0.04,<0.04,0.07,<0.04,<0.04,<0.04,0.12,0.11,<0.04,<0.04,0.12,<0.04,0.05,
,摩,八王子市大楽寺町,0.07,0.09,0.12,0.04,<0.04,<0.04,0.10,0.13,0.12,0.08,<0.04,<0.04,0.13,<0.04,0.07,
,一,小金井市貫井北町,0.17,0.11,0.10,0.10,0.13,0.06,0.08,0.29,0.20,0.13,0.06,0.08,0.29,0.06,0.13,
,般,東大和市奈良橋,0.14,0.10,0.14,0.05,0.10,0.06,0.05,0.09,0.13,0.08,<0.04,0.06,0.14,<0.04,0.09,
,,多摩部一般平均,0.11,0.09,0.10,0.05,0.08,<0.04,0.06,0.13,0.14,0.10,<0.04,0.05,0.29,<0.04,0.08,
,都一般平均,,0.17,0.19,0.10,0.07,0.10,0.06,0.10,0.16,0.30,0.32,0.09,0.07,1.2 ,<0.04,0.14,
,沿,京葉道路亀戸,0.16,0.08,0.08,0.06,0.09,0.04,0.11,0.15,0.38,0.23,0.14,0.05,0.38,0.04,0.13,
,道,環八通り八幡山,0.20,0.12,0.06,0.08,0.11,0.07,0.08,0.11,0.28,0.29,0.06,0.07,0.29,0.06,0.13,
,,沿道平均,0.18,0.10,0.07,0.07,0.10,0.06,0.10,0.13,0.33,0.26,0.10,0.06,0.38,0.04,0.13,
,檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.09,0.06,<0.04,0.05,0.05,<0.04,<0.04,0.05,<0.04,0.04,<0.04,<0.04,0.09,<0.04,<0.04,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,ジクロロメタン,,,,,,,,,,　　基準値等　：,,150,(環境基準),,,,
,,,,,,,,,,,　　定量下限値：,,0.12,,,,,
,,,2022(令和４)年度,,,,,,,,　　検出下限値：,,0.04,,,,(単位:μg/m3）,
,測定地点（局）,,"4月
12日(火)","5月
10日(火)","6月
7日(火)","7月
5日(火)","8月
2日(火)","9月
6日(火)","10月
4日(火)","11月
8日(火)","12月
6日(火)","1月
11日(水)","2月
1日(水)","3月
1日(水)",最大,最小,平 均,
,,中央区晴海,1.5 ,1.3 ,0.94,0.58,0.99,0.42,0.91,1.4 ,1.9 ,1.8 ,1.0 ,0.60,1.9 ,0.42,1.1 ,
,区,国設東京新宿,1.6 ,1.5 ,1.0 ,0.69,1.6 ,0.53,1.5 ,1.3 ,2.0 ,2.1 ,1.1 ,0.76,2.1 ,0.53,1.3 ,
,部,目黒区碑文谷,1.6 ,1.5 ,0.96,0.67,1.5 ,0.49,1.4 ,1.1 ,1.9 ,2.1 ,0.84,0.89,2.1 ,0.49,1.2 ,
,一,大田区東糀谷,1.2 ,1.7 ,1.5 ,0.73,1.3 ,0.36,1.0 ,1.8 ,3.0 ,2.6 ,0.83,0.52,3.0 ,0.36,1.4 ,
,般,板橋区氷川町,2.4 ,2.4 ,1.2 ,0.88,1.7 ,0.57,1.8 ,1.5 ,2.4 ,3.4 ,1.2 ,1.0 ,3.4 ,0.57,1.7 ,
,環,練馬区石神井町,2.0 ,1.8 ,0.92,0.76,1.5 ,0.68,2.1 ,1.3 ,2.5 ,2.4 ,1.3 ,0.98,2.5 ,0.68,1.5 ,
,境,足立区西新井,2.9 ,2.0 ,1.3 ,0.76,1.7 ,0.66,1.7 ,2.0 ,4.5 ,4.2 ,1.3 ,1.0 ,4.5 ,0.66,2.0 ,
,,江戸川区春江町,1.3 ,1.5 ,0.95,0.49,1.2 ,0.27,1.2 ,2.0 ,3.3 ,2.8 ,1.0 ,0.60,3.3 ,0.27,1.4 ,
,,区部一般平均,1.8 ,1.7 ,1.1 ,0.70,1.4 ,0.50,1.5 ,1.6 ,2.7 ,2.7 ,1.1 ,0.79,4.5 ,0.27,1.5 ,
,多,八王子市片倉町,1.1 ,1.1 ,0.96,0.71,1.0 ,0.57,1.0 ,1.1 ,3.4 ,1.5 ,0.86,0.71,3.4 ,0.57,1.2 ,
,摩,八王子市大楽寺町,1.0 ,1.3 ,0.94,0.63,0.67,0.63,1.2 ,1.1 ,1.6 ,2.7 ,1.5 ,0.72,2.7 ,0.63,1.2 ,
,一,小金井市貫井北町,1.4 ,1.5 ,0.86,0.73,1.3 ,0.48,1.2 ,1.6 ,2.7 ,1.6 ,1.2 ,0.87,2.7 ,0.48,1.3 ,
,般,東大和市奈良橋,1.3 ,1.5 ,0.97,0.82,1.1 ,0.63,1.3 ,1.2 ,2.2 ,1.4 ,0.75,1.2 ,2.2 ,0.63,1.2 ,
,,多摩部一般平均,1.2 ,1.4 ,0.93,0.72,1.0 ,0.58,1.2 ,1.3 ,2.5 ,1.8 ,1.1 ,0.88,3.4 ,0.48,1.2 ,
,都一般平均,,1.6 ,1.6 ,1.0 ,0.70,1.3 ,0.52,1.4 ,1.5 ,2.6 ,2.4 ,1.1 ,0.82,4.5 ,0.27,1.4 ,
,沿,京葉道路亀戸,1.3 ,1.7 ,0.89,0.64,1.2 ,0.33,1.2 ,2.0 ,3.3 ,2.5 ,0.95,0.71,3.3 ,0.33,1.4 ,
,道,環八通り八幡山,1.5 ,1.6 ,0.98,0.65,1.4 ,0.44,1.4 ,1.3 ,1.9 ,1.8 ,0.85,0.69,1.9 ,0.44,1.2 ,
,,沿道平均,1.4 ,1.7 ,0.94,0.65,1.3 ,0.39,1.3 ,1.7 ,2.6 ,2.2 ,0.90,0.70,3.3 ,0.33,1.3 ,
,檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.85,0.93,0.60,0.58,0.76,0.39,0.68,0.71,1.0 ,0.76,0.57,0.63,1.0 ,0.39,0.71,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,アクリロニトリル,,,,,,,,,,　　基準値等　：,,2,(指針値),,,,
,,,,,,,,,,,　　定量下限値：,,0.12,,,,,
,,,2022(令和４)年度,,,,,,,,　　検出下限値：,,0.04,,,,(単位:μg/m3）,
,測定地点（局）,,"4月
12日(火)","5月
10日(火)","6月
7日(火)","7月
5日(火)","8月
2日(火)","9月
6日(火)","10月
4日(火)","11月
8日(火)","12月
6日(火)","1月
11日(水)","2月
1日(水)","3月
1日(水)",最大,最小,平 均,
,,中央区晴海,0.90,0.05,<0.04,0.18,0.89,0.47,0.05,0.06,0.08,0.15,0.08,0.05,0.90,<0.04,0.25,
,区,国設東京新宿,0.39,0.06,<0.04,0.06,0.31,<0.04,0.07,0.06,0.09,0.13,0.08,0.06,0.39,<0.04,0.11,
,部,目黒区碑文谷,0.35,0.07,<0.04,<0.04,0.17,<0.04,0.07,0.05,0.13,0.15,0.04,<0.04,0.35,<0.04,0.09,
,一,大田区東糀谷,0.66,0.09,<0.04,0.14,1.2 ,0.10,0.08,0.07,0.13,0.19,0.14,0.05,1.2 ,<0.04,0.24,
,般,板橋区氷川町,0.35,0.08,<0.04,0.05,0.31,0.06,0.07,0.05,0.13,0.14,0.05,0.06,0.35,<0.04,0.11,
,環,練馬区石神井町,0.25,0.05,<0.04,0.04,0.13,<0.04,0.08,0.05,0.10,0.13,0.05,<0.04,0.25,<0.04,0.08,
,境,足立区西新井,0.52,0.09,<0.04,0.11,0.24,0.20,0.08,0.12,0.19,0.20,0.06,0.07,0.52,<0.04,0.16,
,,江戸川区春江町,0.22,0.08,<0.04,0.19,0.08,0.05,0.19,0.08,0.13,0.22,0.09,0.11,0.22,<0.04,0.12,
,,区部一般平均,0.46,0.07,<0.04,0.10,0.42,0.12,0.09,0.07,0.12,0.16,0.07,0.06,1.2 ,<0.04,0.15,
,多,八王子市片倉町,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,0.05,<0.04,<0.04,0.05,<0.04,<0.04,
,摩,八王子市大楽寺町,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,0.04,<0.04,<0.04,0.04,<0.04,<0.04,
,一,小金井市貫井北町,0.10,0.08,0.04,0.10,0.10,0.05,0.08,0.07,0.08,0.09,0.06,0.04,0.10,0.04,0.07,
,般,東大和市奈良橋,0.11,0.26,<0.04,0.08,0.07,0.06,0.13,0.10,0.07,0.09,0.04,0.11,0.26,<0.04,0.10,
,,多摩部一般平均,0.06,0.10,<0.04,0.06,0.05,<0.04,0.06,0.05,0.05,0.07,<0.04,0.05,0.26,<0.04,0.05,
,都一般平均,,0.32,0.08,<0.04,0.08,0.30,0.09,0.08,0.06,0.10,0.13,0.06,0.05,1.2 ,<0.04,0.11,
,沿,京葉道路亀戸,0.37,0.06,0.04,0.08,0.10,0.13,0.15,0.07,0.10,0.15,0.05,0.10,0.37,0.04,0.12,
,道,環八通り八幡山,0.13,0.10,0.08,0.10,0.17,<0.04,0.14,0.20,0.16,0.18,0.07,0.04,0.20,<0.04,0.12,
,,沿道平均,0.25,0.08,0.06,0.09,0.14,0.08,0.15,0.14,0.13,0.17,0.06,0.07,0.37,<0.04,0.12,
,檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.08,0.10,0.04,0.07,0.08,<0.04,0.07,<0.04,<0.04,<0.04,<0.04,0.05,0.10,<0.04,0.05,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,塩化ビニルモノマー,,,,,,,,,,　　基準値等　：,,10,(指針値),,,,
,,,,,,,,,,,　　定量下限値：,,0.07,,,,,
,,,2022(令和４)年度,,,,,,,,　　検出下限値：,,0.03,,,,(単位:μg/m3）,
,測定地点（局）,,"4月
12日(火)","5月
10日(火)","6月
7日(火)","7月
5日(火)","8月
2日(火)","9月
6日(火)","10月
4日(火)","11月
8日(火)","12月
6日(火)","1月
11日(水)","2月
1日(水)","3月
1日(水)",最大,最小,平 均,
,,中央区晴海,0.08,<0.03,<0.03,0.20,1.2 ,0.12,<0.03,<0.03,<0.03,0.04,0.03,<0.03,1.2 ,<0.03,0.15,
,区,国設東京新宿,0.04,<0.03,<0.03,0.03,0.06,<0.03,<0.03,<0.03,<0.03,0.04,0.04,<0.03,0.06,<0.03,<0.03,
,部,目黒区碑文谷,<0.03,0.07,<0.03,<0.03,0.04,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,0.07,<0.03,<0.03,
,一,大田区東糀谷,<0.03,0.06,<0.03,0.04,<0.03,<0.03,<0.03,<0.03,<0.03,0.06,0.09,<0.03,0.09,<0.03,0.03,
,般,板橋区氷川町,0.04,<0.03,<0.03,<0.03,0.07,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,0.07,<0.03,<0.03,
,環,練馬区石神井町,<0.03,<0.03,<0.03,<0.03,0.05,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,0.05,<0.03,<0.03,
,境,足立区西新井,0.06,<0.03,<0.03,0.09,0.88,0.06,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,0.88,<0.03,0.10,
,,江戸川区春江町,0.05,<0.03,<0.03,0.04,0.04,0.03,0.09,<0.03,<0.03,0.04,<0.03,0.06,0.09,<0.03,0.04,
,,区部一般平均,0.04,<0.03,<0.03,0.06,0.29,0.04,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,1.2 ,<0.03,0.05,
,多,八王子市片倉町,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,
,摩,八王子市大楽寺町,<0.03,0.04,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,0.04,<0.03,<0.03,
,一,小金井市貫井北町,<0.03,<0.03,<0.03,<0.03,0.03,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,0.03,<0.03,<0.03,
,般,東大和市奈良橋,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,
,,多摩部一般平均,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,0.04,<0.03,<0.03,
,都一般平均,,0.03,<0.03,<0.03,0.04,0.20,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,1.2 ,<0.03,0.04,
,沿,京葉道路亀戸,0.10,<0.03,<0.03,0.06,1.4 ,0.21,0.07,<0.03,<0.03,<0.03,<0.03,0.12,1.4 ,<0.03,0.17,
,道,環八通り八幡山,<0.03,0.05,<0.03,<0.03,0.03,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,0.05,<0.03,<0.03,
,,沿道平均,0.06,0.03,<0.03,0.04,0.72,0.11,0.04,<0.03,<0.03,<0.03,<0.03,0.07,1.4 ,<0.03,0.10,
,檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,クロロホルム,,,,,,,,,,　　基準値等　：,,18,(指針値),,,,
,,,,,,,,,,,　　定量下限値：,,0.12,,,,,
,,,2022(令和４)年度,,,,,,,,　　検出下限値：,,0.04,,,,(単位:μg/m3）,
,測定地点（局）,,"4月
12日(火)","5月
10日(火)","6月
7日(火)","7月
5日(火)","8月
2日(火)","9月
6日(火)","10月
4日(火)","11月
8日(火)","12月
6日(火)","1月
11日(水)","2月
1日(水)","3月
1日(水)",最大,最小,平 均,
,,中央区晴海,0.23,0.25,0.12,0.12,1.0 ,0.26,0.21,0.21,0.27,0.37,0.15,0.12,1.0 ,0.12,0.28,
,区,国設東京新宿,0.25,0.28,0.18,0.15,0.31,0.14,0.20,0.22,0.35,0.40,0.15,0.15,0.40,0.14,0.23,
,部,目黒区碑文谷,0.34,0.28,0.18,0.20,0.32,0.15,0.18,0.24,0.42,0.41,0.14,0.14,0.42,0.14,0.25,
,一,大田区東糀谷,0.25,0.28,0.18,0.12,0.60,0.35,0.18,0.22,0.40,0.59,0.15,0.11,0.60,0.11,0.29,
,般,板橋区氷川町,0.51,0.35,0.15,0.12,0.35,0.14,0.20,0.21,0.32,0.41,0.16,0.28,0.51,0.12,0.27,
,環,練馬区石神井町,0.23,0.31,0.17,0.27,0.50,0.28,0.20,0.24,0.23,0.26,0.15,0.12,0.50,0.12,0.25,
,境,足立区西新井,0.58,0.22,0.12,0.15,0.72,0.20,0.24,0.21,0.82,0.59,0.16,0.15,0.82,0.12,0.35,
,,江戸川区春江町,0.20,0.22,0.20,0.11,0.82,0.30,0.17,0.20,0.27,0.29,0.14,0.15,0.82,0.11,0.26,
,,区部一般平均,0.32,0.27,0.16,0.16,0.58,0.23,0.20,0.22,0.39,0.42,0.15,0.15,1.0 ,0.11,0.27,
,多,八王子市片倉町,0.19,0.16,0.14,0.13,0.16,0.12,0.15,0.15,0.19,0.17,0.12,0.11,0.19,0.11,0.15,
,摩,八王子市大楽寺町,0.12,0.14,0.13,0.11,0.09,0.10,0.13,0.13,0.18,0.14,0.11,0.10,0.18,0.09,0.12,
,一,小金井市貫井北町,0.25,0.29,0.20,0.16,0.27,0.14,0.19,0.33,0.24,0.23,0.17,0.14,0.33,0.14,0.22,
,般,東大和市奈良橋,0.19,0.22,0.15,0.13,0.17,0.13,0.15,0.18,0.21,0.17,0.12,0.14,0.22,0.12,0.18,
,,多摩部一般平均,0.19,0.20,0.16,0.13,0.17,0.12,0.16,0.20,0.21,0.18,0.13,0.12,0.33,0.09,0.16,
,都一般平均,,0.28,0.25,0.16,0.15,0.44,0.19,0.18,0.21,0.33,0.34,0.14,0.14,1.0 ,0.09,0.23,
,沿,京葉道路亀戸,0.23,0.22,0.11,0.08,1.1 ,0.27,0.15,0.22,0.27,0.29,0.13,0.17,1.1 ,0.08,0.27,
,道,環八通り八幡山,0.24,0.29,0.15,0.09,0.24,0.12,0.17,0.19,0.26,0.31,0.14,0.13,0.31,0.09,0.19,
,,沿道平均,0.24,0.26,0.13,0.09,0.67,0.20,0.16,0.21,0.27,0.30,0.14,0.15,1.1 ,0.08,0.23,
,檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.14,0.20,0.11,0.08,0.14,0.11,0.14,0.15,0.14,0.13,0.11,0.11,0.20,0.08,0.13,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,"1,2-ジクロロエタン",,,,,,,,,,　　基準値等　：,,1.6,(指針値),,,,
,,,,,,,,,,,　　定量下限値：,,0.13,,,,,
,,,2022(令和４)年度,,,,,,,,　　検出下限値：,,0.04,,,,(単位:μg/m3）,
,測定地点（局）,,"4月
12日(火)","5月
10日(火)","6月
7日(火)","7月
5日(火)","8月
2日(火)","9月
6日(火)","10月
4日(火)","11月
8日(火)","12月
6日(火)","1月
11日(水)","2月
1日(水)","3月
1日(水)",最大,最小,平 均,
