ID,RegYear,RegMonth,RegDay,RegHour,RegWeek,OpeDate,MeasName,Benzene,Trichloroethene,Tetrachloroethene,Dichloromethane,Vinylchloride,"1,3-Butadiene",Acrylonitrile,Chloroform,"1,2-Dichloroethane",Toluene,m+p-Xylene,o-Xylene,total-Xylen,Ethylbenzene,Styrene,"1,1-Dichloroethane",Carbon Tetrachloride
,,,,,,,検出下限値,0.09,0.017,0.014,0.16,0.012,0.11,0.02,0.05,0.04,0.011,0.026,0.014,0.040,0.01,0.003,0.06,0.015
,,,,,,,ND数,3,27,0,0,3357,5146,1414,0,9,0,0,0,0,0,0,8210,0
,,,,,,,欠測数,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509
,,,,,,,平均値,0.959,0.613,0.147,2.439,0.506,2.156,0.187,0.339,0.184,4.392,0.583,0.203,0.786,0.806,0.070,0.079,1
1,2022,4,1,1,金,2022/4/1 1:00,国設新宿東京,0.6332 ,0.1255 ,0.0475 ,1.8004 ,0.0211 ,ND,ND,0.2825 ,0.2041 ,0.8493 ,0.1791 ,0.0600 ,0.2391 ,0.2534 ,0.0224 ,ND,0.8162 
2,2022,4,1,2,金,2022/4/1 2:00,国設新宿東京,0.6098 ,0.0874 ,0.0372 ,1.4532 ,ND,ND,0.0198 ,0.2297 ,0.1967 ,0.6173 ,0.1454 ,0.0475 ,0.1929 ,0.1921 ,0.0162 ,ND,0.7959 
3,2022,4,1,3,金,2022/4/1 3:00,国設新宿東京,0.5850 ,0.1174 ,0.0510 ,1.3748 ,ND,ND,0.0380 ,0.1944 ,0.1825 ,0.7437 ,0.1364 ,0.0432 ,0.1796 ,0.1741 ,0.0147 ,ND,0.8249 
4,2022,4,1,4,金,2022/4/1 4:00,国設新宿東京,0.5250 ,0.0982 ,0.0576 ,1.1463 ,0.0248 ,ND,0.0266 ,0.2013 ,0.1719 ,0.6898 ,0.1205 ,0.0375 ,0.1580 ,0.1579 ,0.0144 ,ND,0.8247 
5,2022,4,1,5,金,2022/4/1 5:00,国設新宿東京,0.5026 ,0.0964 ,0.0368 ,1.0815 ,ND,ND,0.0234 ,0.1796 ,0.1549 ,0.6763 ,0.1384 ,0.0470 ,0.1854 ,0.1394 ,0.0151 ,ND,0.8132 
6,2022,4,1,6,金,2022/4/1 6:00,国設新宿東京,0.4658 ,0.0636 ,0.0324 ,0.9197 ,0.0177 ,ND,0.0376 ,0.1975 ,0.1345 ,0.3675 ,0.1473 ,0.0451 ,0.1924 ,0.2011 ,0.0141 ,ND,0.8065 
7,2022,4,1,7,金,2022/4/1 7:00,国設新宿東京,0.5640 ,0.1692 ,0.1525 ,1.1792 ,0.0185 ,ND,0.0293 ,0.2118 ,0.1381 ,0.9416 ,0.2061 ,0.0699 ,0.2760 ,0.1938 ,0.0193 ,ND,0.8024 
8,2022,4,1,8,金,2022/4/1 8:00,国設新宿東京,0.7240 ,0.5448 ,0.0654 ,1.7856 ,ND,ND,0.0468 ,0.2384 ,0.1416 ,1.8183 ,0.3839 ,0.1319 ,0.5158 ,0.3922 ,0.0358 ,ND,0.8205 
9,2022,4,1,9,金,2022/4/1 9:00,国設新宿東京,0.9462 ,0.7731 ,0.1323 ,2.5846 ,ND,0.1918 ,0.0498 ,0.2639 ,0.1476 ,3.1234 ,0.7793 ,0.2536 ,1.0329 ,0.7216 ,0.0383 ,ND,0.8031 
10,2022,4,1,10,金,2022/4/1 10:00,国設新宿東京,0.9053 ,2.7616 ,0.1425 ,11.2592 ,ND,0.1494 ,0.0454 ,0.2909 ,0.1355 ,4.6943 ,0.6980 ,0.2270 ,0.9250 ,0.7449 ,0.0481 ,ND,0.7661 
11,2022,4,1,11,金,2022/4/1 11:00,国設新宿東京,0.7090 ,1.5534 ,0.1343 ,4.2178 ,ND,ND,0.0169 ,0.2187 ,0.1322 ,4.5747 ,0.6165 ,0.1864 ,0.8029 ,0.9093 ,0.0434 ,ND,0.7852 
12,2022,4,1,12,金,2022/4/1 12:00,国設新宿東京,0.7021 ,1.1308 ,0.1877 ,3.6979 ,ND,ND,0.0182 ,0.2265 ,0.1272 ,4.8032 ,0.6327 ,0.1994 ,0.8321 ,0.9282 ,0.0458 ,ND,0.7780 
13,2022,4,1,13,金,2022/4/1 13:00,国設新宿東京,0.6785 ,0.9557 ,0.1482 ,2.5109 ,0.0189 ,ND,ND,0.2206 ,0.1209 ,4.0481 ,0.4966 ,0.1719 ,0.6685 ,0.8309 ,0.0376 ,ND,0.7818 
14,2022,4,1,14,金,2022/4/1 14:00,国設新宿東京,0.4805 ,0.1832 ,0.0553 ,1.3667 ,0.0135 ,ND,ND,0.1900 ,0.1164 ,1.0506 ,0.2050 ,0.0635 ,0.2685 ,0.2886 ,0.0179 ,ND,0.7940 
15,2022,4,1,15,金,2022/4/1 15:00,国設新宿東京,0.4864 ,0.1242 ,0.0468 ,1.1160 ,ND,ND,0.0248 ,0.1737 ,0.1122 ,0.9364 ,0.1896 ,0.0591 ,0.2487 ,0.2829 ,0.0135 ,ND,0.7878 
16,2022,4,1,16,金,2022/4/1 16:00,国設新宿東京,0.4963 ,0.1372 ,0.0395 ,1.1419 ,ND,ND,0.0332 ,0.1749 ,0.1193 ,1.0309 ,0.1899 ,0.0590 ,0.2489 ,0.2767 ,0.0168 ,ND,0.7823 
17,2022,4,1,17,金,2022/4/1 17:00,国設新宿東京,0.5531 ,0.2215 ,0.0646 ,1.2414 ,0.0164 ,ND,0.0322 ,0.1915 ,0.1172 ,1.5255 ,0.2526 ,0.0827 ,0.3353 ,0.3664 ,0.0208 ,ND,0.7826 
18,2022,4,1,18,金,2022/4/1 18:00,国設新宿東京,0.5631 ,0.2566 ,0.1194 ,1.2457 ,ND,ND,0.0404 ,0.2555 ,0.1216 ,1.7272 ,0.2543 ,0.0825 ,0.3368 ,0.3479 ,0.0268 ,ND,0.8027 
19,2022,4,1,19,金,2022/4/1 19:00,国設新宿東京,0.5940 ,0.1502 ,0.0633 ,1.1575 ,ND,ND,ND,0.2167 ,0.1231 ,0.9746 ,0.2531 ,0.0779 ,0.3310 ,0.3059 ,0.0267 ,ND,0.8059 
20,2022,4,1,20,金,2022/4/1 20:00,国設新宿東京,0.6057 ,0.1248 ,0.0500 ,1.2139 ,0.0217 ,ND,0.0232 ,0.2414 ,0.1249 ,0.7299 ,0.1874 ,0.0617 ,0.2491 ,0.2024 ,0.0158 ,ND,0.8112 
21,2022,4,1,21,金,2022/4/1 21:00,国設新宿東京,0.6062 ,0.1216 ,0.0407 ,1.1788 ,ND,ND,0.0351 ,0.2608 ,0.1246 ,0.6280 ,0.1784 ,0.0572 ,0.2356 ,0.1990 ,0.0164 ,ND,0.8275 
22,2022,4,1,22,金,2022/4/1 22:00,国設新宿東京,0.6185 ,0.1785 ,0.0334 ,1.4357 ,ND,ND,ND,0.2671 ,0.1242 ,1.3492 ,0.1686 ,0.0559 ,0.2245 ,0.1878 ,0.0162 ,ND,0.8035 
23,2022,4,1,23,金,2022/4/1 23:00,国設新宿東京,0.6251 ,0.1208 ,0.0384 ,1.2621 ,ND,ND,0.0311 ,0.2755 ,0.1220 ,1.4784 ,0.2067 ,0.0644 ,0.2711 ,0.2457 ,0.0159 ,ND,0.8225 
24,2022,4,1,24,金,2022/4/2 0:00,国設新宿東京,0.5982 ,0.2641 ,0.0415 ,1.4268 ,ND,ND,0.0214 ,0.2416 ,0.1219 ,1.1353 ,0.1678 ,0.0558 ,0.2236 ,0.1885 ,0.0128 ,ND,0.8145 
25,2022,4,2,1,金,2022/4/2 1:00,国設新宿東京,0.6060 ,0.1045 ,0.0367 ,1.2594 ,ND,ND,ND,0.2228 ,0.1271 ,0.6031 ,0.1421 ,0.0459 ,0.1880 ,0.1614 ,0.0126 ,ND,0.8171 
26,2022,4,2,2,金,2022/4/2 2:00,国設新宿東京,0.5739 ,0.0669 ,0.0303 ,1.0900 ,ND,ND,ND,0.1961 ,0.1283 ,0.6481 ,0.1661 ,0.0535 ,0.2196 ,0.2071 ,0.0101 ,ND,0.8203 
27,2022,4,2,3,金,2022/4/2 3:00,国設新宿東京,0.5697 ,0.1964 ,0.0336 ,1.1744 ,ND,ND,0.0299 ,0.2095 ,0.1273 ,0.8728 ,0.2038 ,0.0642 ,0.2680 ,0.2648 ,0.0165 ,ND,0.8149 
28,2022,4,2,4,金,2022/4/2 4:00,国設新宿東京,0.5721 ,0.1419 ,0.0451 ,1.2832 ,ND,ND,0.0293 ,0.2286 ,0.1232 ,1.4010 ,0.2099 ,0.0664 ,0.2763 ,0.2775 ,0.0130 ,ND,0.8075 
29,2022,4,2,5,金,2022/4/2 5:00,国設新宿東京,0.6053 ,0.1278 ,0.0477 ,1.1930 ,0.0162 ,ND,0.0191 ,0.2726 ,0.1260 ,1.9171 ,0.2398 ,0.0800 ,0.3198 ,0.3091 ,0.0197 ,ND,0.8168 
30,2022,4,2,6,金,2022/4/2 6:00,国設新宿東京,0.7399 ,0.3015 ,0.1561 ,1.5826 ,ND,ND,0.0494 ,0.2231 ,0.1263 ,3.1996 ,0.3154 ,0.0984 ,0.4138 ,0.3887 ,0.0206 ,ND,0.7963 
31,2022,4,2,7,金,2022/4/2 7:00,国設新宿東京,0.6532 ,0.4464 ,0.1912 ,1.7945 ,0.0187 ,ND,0.0481 ,0.2588 ,0.1282 ,2.8246 ,0.2869 ,0.0978 ,0.3847 ,0.3567 ,0.0338 ,ND,0.7993 
32,2022,4,2,8,金,2022/4/2 8:00,国設新宿東京,0.6588 ,0.3628 ,0.0558 ,1.3222 ,ND,ND,0.0470 ,0.2104 ,0.1293 ,1.7016 ,0.2195 ,0.0780 ,0.2975 ,0.2031 ,0.0152 ,ND,0.8049 
33,2022,4,2,9,金,2022/4/2 9:00,国設新宿東京,0.6329 ,0.1525 ,0.1468 ,1.8503 ,ND,ND,0.0316 ,0.2004 ,0.1318 ,2.0127 ,0.3932 ,0.1218 ,0.5150 ,0.5774 ,0.0154 ,ND,0.8106 
34,2022,4,2,10,金,2022/4/2 10:00,国設新宿東京,0.6374 ,0.0786 ,0.0819 ,3.3323 ,ND,ND,ND,0.1916 ,0.1345 ,2.0324 ,0.3161 ,0.1056 ,0.4217 ,0.5098 ,0.0178 ,ND,0.8071 
35,2022,4,2,11,金,2022/4/2 11:00,国設新宿東京,0.6549 ,0.0456 ,0.0564 ,0.9956 ,ND,ND,0.0202 ,0.1872 ,0.1280 ,2.2290 ,0.3457 ,0.1094 ,0.4551 ,0.5733 ,0.0236 ,ND,0.7924 
36,2022,4,2,12,金,2022/4/2 12:00,国設新宿東京,0.6402 ,0.0388 ,0.0419 ,0.9388 ,ND,ND,ND,0.1893 ,0.1435 ,1.6636 ,0.2549 ,0.0834 ,0.3383 ,0.4860 ,0.0144 ,ND,0.7913 
37,2022,4,2,13,金,2022/4/2 13:00,国設新宿東京,1.3566 ,0.0758 ,0.0413 ,1.0246 ,0.0729 ,0.1253 ,0.1422 ,0.2279 ,0.3010 ,1.3322 ,0.2785 ,0.0995 ,0.3780 ,0.3682 ,0.0330 ,ND,0.8076 
38,2022,4,2,14,金,2022/4/2 14:00,国設新宿東京,1.3160 ,0.0989 ,0.0467 ,1.0898 ,0.0824 ,ND,0.3927 ,0.2268 ,0.2412 ,2.2065 ,0.1934 ,0.0727 ,0.2661 ,0.3302 ,0.0171 ,ND,0.8409 
39,2022,4,2,15,金,2022/4/2 15:00,国設新宿東京,0.9158 ,0.0488 ,0.0381 ,1.0735 ,0.1765 ,ND,0.1668 ,0.2101 ,0.2068 ,1.0473 ,0.1982 ,0.0715 ,0.2697 ,0.2690 ,0.0122 ,ND,0.8311 
