,時間,1（μｇ/m3）,2（μｇ/m3）,3（μｇ/m3）,4（μｇ/m3）,5（μｇ/m3）,6（μｇ/m3）,7（μｇ/m3）,8（μｇ/m3）,9（μｇ/m3）,10（μｇ/m3）,11（μｇ/m3）,12（μｇ/m3）,13（μｇ/m3）,14（μｇ/m3）,15（μｇ/m3）,16（μｇ/m3）,17（μｇ/m3）,18（μｇ/m3）,19（μｇ/m3）,20（μｇ/m3）,21（μｇ/m3）,22（μｇ/m3）,23（μｇ/m3）,24（μｇ/m3）
ベンゼン（Benzene）,4月,,,,,,,,,,,,,,,,,,,,,,,,
ベンゼン（Benzene）,5月,,,,,,,,,,,,,,,,,,,,,,,,
ベンゼン（Benzene）,6月,,,,,,,,,,,,,,,,,,,,,,,,
ベンゼン（Benzene）,7月,,,,,,,,,,,,,,,,,,,,,,,,
ベンゼン（Benzene）,8月,,,,,,,,,,,,,,,,,,,,,,,,
ベンゼン（Benzene）,9月,,,,,,,,,,,,,,,,,,,,,,,,
ベンゼン（Benzene）,10月,0.79,0.67,0.68,0.65,0.61,0.61,0.64,0.72,0.72,0.71,0.73,0.66,0.66,0.7,0.65,0.78,0.79,0.84,0.88,0.94,0.87,0.85,0.81,0.83
ベンゼン（Benzene）,11月,1.1,1.1,1,1,0.96,0.98,1.1,1.1,1.1,1.1,1,1.1,0.94,0.98,0.96,0.92,1.1,1.2,1.3,1.3,1.4,1.3,1.2,1.2
ベンゼン（Benzene）,12月,1.6,1.4,1.4,1.3,1.3,1.3,1.3,1.5,1.5,1.4,1.4,1.3,1.2,1.1,1.2,1.2,1.4,1.6,1.6,1.6,1.7,1.7,1.7,1.6
ベンゼン（Benzene）,1月,,,,,,,,,,,,,,,,,,,,,,,,
ベンゼン（Benzene）,2月,,,,,,,,,,,,,,,,,,,,,,,,
ベンゼン（Benzene）,3月,1.2,1.2,1.2,1.1,1.1,1.1,1.2,1.3,1.3,1.3,1.3,1.3,1.2,1.2,1.3,1.3,1.2,1.2,1.2,1.3,1.3,1.3,1.4,1.3
ベンゼン（Benzene）,平均,1.2,1.1,1.1,1,1,1,1.1,1.2,1.2,1.1,1.1,1.1,1,1,1,1.1,1.1,1.2,1.2,1.3,1.3,1.3,1.3,1.2
,時間,1（μｇ/m3）,2（μｇ/m3）,3（μｇ/m3）,4（μｇ/m3）,5（μｇ/m3）,6（μｇ/m3）,7（μｇ/m3）,8（μｇ/m3）,9（μｇ/m3）,10（μｇ/m3）,11（μｇ/m3）,12（μｇ/m3）,13（μｇ/m3）,14（μｇ/m3）,15（μｇ/m3）,16（μｇ/m3）,17（μｇ/m3）,18（μｇ/m3）,19（μｇ/m3）,20（μｇ/m3）,21（μｇ/m3）,22（μｇ/m3）,23（μｇ/m3）,24（μｇ/m3）
トリクロロエチレン（Trichloroethene）,4月,,,,,,,,,,,,,,,,,,,,,,,,
トリクロロエチレン（Trichloroethene）,5月,,,,,,,,,,,,,,,,,,,,,,,,
トリクロロエチレン（Trichloroethene）,6月,,,,,,,,,,,,,,,,,,,,,,,,
トリクロロエチレン（Trichloroethene）,7月,,,,,,,,,,,,,,,,,,,,,,,,
トリクロロエチレン（Trichloroethene）,8月,,,,,,,,,,,,,,,,,,,,,,,,
トリクロロエチレン（Trichloroethene）,9月,,,,,,,,,,,,,,,,,,,,,,,,
