ID,RegYear,RegMonth,RegDay,RegHour,RegWeek,OpeDate,MeasName,Benzene,Trichloroethene,Tetrachloroethene,Dichloromethane,Vinylchloride,"1,3-Butadiene",Acrylonitrile,Chloroform,"1,2-Dichloroethane",Toluene,m+p-Xylene,o-Xylene,total-Xylen,Ethylbenzene,Styrene,"1,1-Dichloroethane",Carbon Tetrachloride
,,,,,,,検出下限値,0.09,0.017,0.014,0.16,0.012,0.11,0.02,0.05,0.04,0.011,0.026,0.014,0.040,0.01,0.003,0.06,0.015
,,,,,,,ND数,0,0,0,0,486,983,24,0,0,0,0,0,0,0,0,1137,0
,,,,,,,欠測数,6822,6822,6822,6822,6822,6822,6822,6822,6822,6822,6822,6822,6822,6822,6822,6822,6822
,,,,,,,平均値,1.183,0.564,0.185,2.066,0.113,0.568,0.119,0.313,0.205,5.972,0.940,0.324,1.264,1.078,0.101,0.237,0.760
1,2020,4,1,1,水,2020/4/1 1:00,国設新宿東京,,,,,,,,,,,,,,,,,
2,2020,4,1,2,水,2020/4/1 2:00,国設新宿東京,,,,,,,,,,,,,,,,,
3,2020,4,1,3,水,2020/4/1 3:00,国設新宿東京,,,,,,,,,,,,,,,,,
4,2020,4,1,4,水,2020/4/1 4:00,国設新宿東京,,,,,,,,,,,,,,,,,
5,2020,4,1,5,水,2020/4/1 5:00,国設新宿東京,,,,,,,,,,,,,,,,,
6,2020,4,1,6,水,2020/4/1 6:00,国設新宿東京,,,,,,,,,,,,,,,,,
7,2020,4,1,7,水,2020/4/1 7:00,国設新宿東京,,,,,,,,,,,,,,,,,
8,2020,4,1,8,水,2020/4/1 8:00,国設新宿東京,,,,,,,,,,,,,,,,,
9,2020,4,1,9,水,2020/4/1 9:00,国設新宿東京,,,,,,,,,,,,,,,,,
10,2020,4,1,10,水,2020/4/1 10:00,国設新宿東京,,,,,,,,,,,,,,,,,
11,2020,4,1,11,水,2020/4/1 11:00,国設新宿東京,,,,,,,,,,,,,,,,,
12,2020,4,1,12,水,2020/4/1 12:00,国設新宿東京,,,,,,,,,,,,,,,,,
13,2020,4,1,13,水,2020/4/1 13:00,国設新宿東京,,,,,,,,,,,,,,,,,
14,2020,4,1,14,水,2020/4/1 14:00,国設新宿東京,,,,,,,,,,,,,,,,,
15,2020,4,1,15,水,2020/4/1 15:00,国設新宿東京,,,,,,,,,,,,,,,,,
16,2020,4,1,16,水,2020/4/1 16:00,国設新宿東京,,,,,,,,,,,,,,,,,
17,2020,4,1,17,水,2020/4/1 17:00,国設新宿東京,,,,,,,,,,,,,,,,,
18,2020,4,1,18,水,2020/4/1 18:00,国設新宿東京,,,,,,,,,,,,,,,,,
19,2020,4,1,19,水,2020/4/1 19:00,国設新宿東京,,,,,,,,,,,,,,,,,
20,2020,4,1,20,水,2020/4/1 20:00,国設新宿東京,,,,,,,,,,,,,,,,,
21,2020,4,1,21,水,2020/4/1 21:00,国設新宿東京,,,,,,,,,,,,,,,,,
22,2020,4,1,22,水,2020/4/1 22:00,国設新宿東京,,,,,,,,,,,,,,,,,
23,2020,4,1,23,水,2020/4/1 23:00,国設新宿東京,,,,,,,,,,,,,,,,,
24,2020,4,1,24,水,2020/4/2 0:00,国設新宿東京,,,,,,,,,,,,,,,,,
25,2020,4,2,1,木,2020/4/2 1:00,国設新宿東京,,,,,,,,,,,,,,,,,
26,2020,4,2,2,木,2020/4/2 2:00,国設新宿東京,,,,,,,,,,,,,,,,,
27,2020,4,2,3,木,2020/4/2 3:00,国設新宿東京,,,,,,,,,,,,,,,,,
28,2020,4,2,4,木,2020/4/2 4:00,国設新宿東京,,,,,,,,,,,,,,,,,
29,2020,4,2,5,木,2020/4/2 5:00,国設新宿東京,,,,,,,,,,,,,,,,,
30,2020,4,2,6,木,2020/4/2 6:00,国設新宿東京,,,,,,,,,,,,,,,,,
31,2020,4,2,7,木,2020/4/2 7:00,国設新宿東京,,,,,,,,,,,,,,,,,
32,2020,4,2,8,木,2020/4/2 8:00,国設新宿東京,,,,,,,,,,,,,,,,,
33,2020,4,2,9,木,2020/4/2 9:00,国設新宿東京,,,,,,,,,,,,,,,,,
34,2020,4,2,10,木,2020/4/2 10:00,国設新宿東京,,,,,,,,,,,,,,,,,
35,2020,4,2,11,木,2020/4/2 11:00,国設新宿東京,,,,,,,,,,,,,,,,,
36,2020,4,2,12,木,2020/4/2 12:00,国設新宿東京,,,,,,,,,,,,,,,,,
37,2020,4,2,13,木,2020/4/2 13:00,国設新宿東京,,,,,,,,,,,,,,,,,
38,2020,4,2,14,木,2020/4/2 14:00,国設新宿東京,,,,,,,,,,,,,,,,,
39,2020,4,2,15,木,2020/4/2 15:00,国設新宿東京,,,,,,,,,,,,,,,,,
40,2020,4,2,16,木,2020/4/2 16:00,国設新宿東京,,,,,,,,,,,,,,,,,
41,2020,4,2,17,木,2020/4/2 17:00,国設新宿東京,,,,,,,,,,,,,,,,,
42,2020,4,2,18,木,2020/4/2 18:00,国設新宿東京,,,,,,,,,,,,,,,,,
43,2020,4,2,19,木,2020/4/2 19:00,国設新宿東京,,,,,,,,,,,,,,,,,
44,2020,4,2,20,木,2020/4/2 20:00,国設新宿東京,,,,,,,,,,,,,,,,,
45,2020,4,2,21,木,2020/4/2 21:00,国設新宿東京,,,,,,,,,,,,,,,,,
46,2020,4,2,22,木,2020/4/2 22:00,国設新宿東京,,,,,,,,,,,,,,,,,
47,2020,4,2,23,木,2020/4/2 23:00,国設新宿東京,,,,,,,,,,,,,,,,,
48,2020,4,2,24,木,2020/4/3 0:00,国設新宿東京,,,,,,,,,,,,,,,,,
49,2020,4,3,1,金,2020/4/3 1:00,国設新宿東京,,,,,,,,,,,,,,,,,
50,2020,4,3,2,金,2020/4/3 2:00,国設新宿東京,,,,,,,,,,,,,,,,,
51,2020,4,3,3,金,2020/4/3 3:00,国設新宿東京,,,,,,,,,,,,,,,,,
52,2020,4,3,4,金,2020/4/3 4:00,国設新宿東京,,,,,,,,,,,,,,,,,
53,2020,4,3,5,金,2020/4/3 5:00,国設新宿東京,,,,,,,,,,,,,,,,,
54,2020,4,3,6,金,2020/4/3 6:00,国設新宿東京,,,,,,,,,,,,,,,,,
55,2020,4,3,7,金,2020/4/3 7:00,国設新宿東京,,,,,,,,,,,,,,,,,
56,2020,4,3,8,金,2020/4/3 8:00,国設新宿東京,,,,,,,,,,,,,,,,,
57,2020,4,3,9,金,2020/4/3 9:00,国設新宿東京,,,,,,,,,,,,,,,,,
58,2020,4,3,10,金,2020/4/3 10:00,国設新宿東京,,,,,,,,,,,,,,,,,
59,2020,4,3,11,金,2020/4/3 11:00,国設新宿東京,,,,,,,,,,,,,,,,,
60,2020,4,3,12,金,2020/4/3 12:00,国設新宿東京,,,,,,,,,,,,,,,,,
61,2020,4,3,13,金,2020/4/3 13:00,国設新宿東京,,,,,,,,,,,,,,,,,
62,2020,4,3,14,金,2020/4/3 14:00,国設新宿東京,,,,,,,,,,,,,,,,,
63,2020,4,3,15,金,2020/4/3 15:00,国設新宿東京,,,,,,,,,,,,,,,,,
64,2020,4,3,16,金,2020/4/3 16:00,国設新宿東京,,,,,,,,,,,,,,,,,
65,2020,4,3,17,金,2020/4/3 17:00,国設新宿東京,,,,,,,,,,,,,,,,,
66,2020,4,3,18,金,2020/4/3 18:00,国設新宿東京,,,,,,,,,,,,,,,,,
67,2020,4,3,19,金,2020/4/3 19:00,国設新宿東京,,,,,,,,,,,,,,,,,
68,2020,4,3,20,金,2020/4/3 20:00,国設新宿東京,,,,,,,,,,,,,,,,,
69,2020,4,3,21,金,2020/4/3 21:00,国設新宿東京,,,,,,,,,,,,,,,,,
70,2020,4,3,22,金,2020/4/3 22:00,国設新宿東京,,,,,,,,,,,,,,,,,
71,2020,4,3,23,金,2020/4/3 23:00,国設新宿東京,,,,,,,,,,,,,,,,,
72,2020,4,3,24,金,2020/4/4 0:00,国設新宿東京,,,,,,,,,,,,,,,,,
73,2020,4,4,1,土,2020/4/4 1:00,国設新宿東京,,,,,,,,,,,,,,,,,
74,2020,4,4,2,土,2020/4/4 2:00,国設新宿東京,,,,,,,,,,,,,,,,,
75,2020,4,4,3,土,2020/4/4 3:00,国設新宿東京,,,,,,,,,,,,,,,,,
76,2020,4,4,4,土,2020/4/4 4:00,国設新宿東京,,,,,,,,,,,,,,,,,
77,2020,4,4,5,土,2020/4/4 5:00,国設新宿東京,,,,,,,,,,,,,,,,,
78,2020,4,4,6,土,2020/4/4 6:00,国設新宿東京,,,,,,,,,,,,,,,,,
79,2020,4,4,7,土,2020/4/4 7:00,国設新宿東京,,,,,,,,,,,,,,,,,
80,2020,4,4,8,土,2020/4/4 8:00,国設新宿東京,,,,,,,,,,,,,,,,,
81,2020,4,4,9,土,2020/4/4 9:00,国設新宿東京,,,,,,,,,,,,,,,,,
82,2020,4,4,10,土,2020/4/4 10:00,国設新宿東京,,,,,,,,,,,,,,,,,
83,2020,4,4,11,土,2020/4/4 11:00,国設新宿東京,,,,,,,,,,,,,,,,,
84,2020,4,4,12,土,2020/4/4 12:00,国設新宿東京,,,,,,,,,,,,,,,,,
85,2020,4,4,13,土,2020/4/4 13:00,国設新宿東京,,,,,,,,,,,,,,,,,
86,2020,4,4,14,土,2020/4/4 14:00,国設新宿東京,,,,,,,,,,,,,,,,,
87,2020,4,4,15,土,2020/4/4 15:00,国設新宿東京,,,,,,,,,,,,,,,,,
88,2020,4,4,16,土,2020/4/4 16:00,国設新宿東京,,,,,,,,,,,,,,,,,
89,2020,4,4,17,土,2020/4/4 17:00,国設新宿東京,,,,,,,,,,,,,,,,,
90,2020,4,4,18,土,2020/4/4 18:00,国設新宿東京,,,,,,,,,,,,,,,,,
91,2020,4,4,19,土,2020/4/4 19:00,国設新宿東京,,,,,,,,,,,,,,,,,
92,2020,4,4,20,土,2020/4/4 20:00,国設新宿東京,,,,,,,,,,,,,,,,,
93,2020,4,4,21,土,2020/4/4 21:00,国設新宿東京,,,,,,,,,,,,,,,,,
94,2020,4,4,22,土,2020/4/4 22:00,国設新宿東京,,,,,,,,,,,,,,,,,
95,2020,4,4,23,土,2020/4/4 23:00,国設新宿東京,,,,,,,,,,,,,,,,,
96,2020,4,4,24,土,2020/4/5 0:00,国設新宿東京,,,,,,,,,,,,,,,,,
97,2020,4,5,1,日,2020/4/5 1:00,国設新宿東京,,,,,,,,,,,,,,,,,
98,2020,4,5,2,日,2020/4/5 2:00,国設新宿東京,,,,,,,,,,,,,,,,,
99,2020,4,5,3,日,2020/4/5 3:00,国設新宿東京,,,,,,,,,,,,,,,,,
100,2020,4,5,4,日,2020/4/5 4:00,国設新宿東京,,,,,,,,,,,,,,,,,
101,2020,4,5,5,日,2020/4/5 5:00,国設新宿東京,,,,,,,,,,,,,,,,,
102,2020,4,5,6,日,2020/4/5 6:00,国設新宿東京,,,,,,,,,,,,,,,,,
103,2020,4,5,7,日,2020/4/5 7:00,国設新宿東京,,,,,,,,,,,,,,,,,
104,2020,4,5,8,日,2020/4/5 8:00,国設新宿東京,,,,,,,,,,,,,,,,,
105,2020,4,5,9,日,2020/4/5 9:00,国設新宿東京,,,,,,,,,,,,,,,,,
106,2020,4,5,10,日,2020/4/5 10:00,国設新宿東京,,,,,,,,,,,,,,,,,
107,2020,4,5,11,日,2020/4/5 11:00,国設新宿東京,,,,,,,,,,,,,,,,,
108,2020,4,5,12,日,2020/4/5 12:00,国設新宿東京,,,,,,,,,,,,,,,,,
109,2020,4,5,13,日,2020/4/5 13:00,国設新宿東京,,,,,,,,,,,,,,,,,
