ID,RegYear,RegMonth,RegDay,RegHour,RegWeek,OpeDate,MeasName,Benzene,Trichloroethene,Tetrachloroethene,Dichloromethane,Vinylchloride,"1,3-Butadiene",Acrylonitrile,Chloroform,"1,2-Dichloroethane",Toluene,m+p-Xylene,o-Xylene,total-Xylen,Ethylbenzene,Styrene,"1,1-Dichloroethane",Carbon Tetrachloride
16,2020,4,1,16,水,2020/4/1 16:00,品川区豊町,,,,,,,,,,,,,,,,,
17,2020,4,1,17,水,2020/4/1 17:00,品川区豊町,,,,,,,,,,,,,,,,,
18,2020,4,1,18,水,2020/4/1 18:00,品川区豊町,,,,,,,,,,,,,,,,,
19,2020,4,1,19,水,2020/4/1 19:00,品川区豊町,,,,,,,,,,,,,,,,,
20,2020,4,1,20,水,2020/4/1 20:00,品川区豊町,,,,,,,,,,,,,,,,,
21,2020,4,1,21,水,2020/4/1 21:00,品川区豊町,,,,,,,,,,,,,,,,,
22,2020,4,1,22,水,2020/4/1 22:00,品川区豊町,,,,,,,,,,,,,,,,,
23,2020,4,1,23,水,2020/4/1 23:00,品川区豊町,,,,,,,,,,,,,,,,,
24,2020,4,1,24,水,2020/4/2 0:00,品川区豊町,,,,,,,,,,,,,,,,,
25,2020,4,2,1,木,2020/4/2 1:00,品川区豊町,,,,,,,,,,,,,,,,,
26,2020,4,2,2,木,2020/4/2 2:00,品川区豊町,,,,,,,,,,,,,,,,,
27,2020,4,2,3,木,2020/4/2 3:00,品川区豊町,,,,,,,,,,,,,,,,,
28,2020,4,2,4,木,2020/4/2 4:00,品川区豊町,,,,,,,,,,,,,,,,,
29,2020,4,2,5,木,2020/4/2 5:00,品川区豊町,,,,,,,,,,,,,,,,,
30,2020,4,2,6,木,2020/4/2 6:00,品川区豊町,,,,,,,,,,,,,,,,,
31,2020,4,2,7,木,2020/4/2 7:00,品川区豊町,,,,,,,,,,,,,,,,,
32,2020,4,2,8,木,2020/4/2 8:00,品川区豊町,,,,,,,,,,,,,,,,,
33,2020,4,2,9,木,2020/4/2 9:00,品川区豊町,,,,,,,,,,,,,,,,,
34,2020,4,2,10,木,2020/4/2 10:00,品川区豊町,,,,,,,,,,,,,,,,,
35,2020,4,2,11,木,2020/4/2 11:00,品川区豊町,,,,,,,,,,,,,,,,,
36,2020,4,2,12,木,2020/4/2 12:00,品川区豊町,,,,,,,,,,,,,,,,,
37,2020,4,2,13,木,2020/4/2 13:00,品川区豊町,,,,,,,,,,,,,,,,,
38,2020,4,2,14,木,2020/4/2 14:00,品川区豊町,,,,,,,,,,,,,,,,,
39,2020,4,2,15,木,2020/4/2 15:00,品川区豊町,,,,,,,,,,,,,,,,,
40,2020,4,2,16,木,2020/4/2 16:00,品川区豊町,,,,,,,,,,,,,,,,,
41,2020,4,2,17,木,2020/4/2 17:00,品川区豊町,,,,,,,,,,,,,,,,,
42,2020,4,2,18,木,2020/4/2 18:00,品川区豊町,,,,,,,,,,,,,,,,,
43,2020,4,2,19,木,2020/4/2 19:00,品川区豊町,,,,,,,,,,,,,,,,,
44,2020,4,2,20,木,2020/4/2 20:00,品川区豊町,,,,,,,,,,,,,,,,,
45,2020,4,2,21,木,2020/4/2 21:00,品川区豊町,,,,,,,,,,,,,,,,,
46,2020,4,2,22,木,2020/4/2 22:00,品川区豊町,,,,,,,,,,,,,,,,,
47,2020,4,2,23,木,2020/4/2 23:00,品川区豊町,,,,,,,,,,,,,,,,,
48,2020,4,2,24,木,2020/4/3 0:00,品川区豊町,,,,,,,,,,,,,,,,,
49,2020,4,3,1,金,2020/4/3 1:00,品川区豊町,,,,,,,,,,,,,,,,,
50,2020,4,3,2,金,2020/4/3 2:00,品川区豊町,,,,,,,,,,,,,,,,,
51,2020,4,3,3,金,2020/4/3 3:00,品川区豊町,,,,,,,,,,,,,,,,,
52,2020,4,3,4,金,2020/4/3 4:00,品川区豊町,,,,,,,,,,,,,,,,,
53,2020,4,3,5,金,2020/4/3 5:00,品川区豊町,,,,,,,,,,,,,,,,,
54,2020,4,3,6,金,2020/4/3 6:00,品川区豊町,,,,,,,,,,,,,,,,,
55,2020,4,3,7,金,2020/4/3 7:00,品川区豊町,,,,,,,,,,,,,,,,,
56,2020,4,3,8,金,2020/4/3 8:00,品川区豊町,,,,,,,,,,,,,,,,,
57,2020,4,3,9,金,2020/4/3 9:00,品川区豊町,,,,,,,,,,,,,,,,,
58,2020,4,3,10,金,2020/4/3 10:00,品川区豊町,,,,,,,,,,,,,,,,,
59,2020,4,3,11,金,2020/4/3 11:00,品川区豊町,,,,,,,,,,,,,,,,,
60,2020,4,3,12,金,2020/4/3 12:00,品川区豊町,,,,,,,,,,,,,,,,,
61,2020,4,3,13,金,2020/4/3 13:00,品川区豊町,,,,,,,,,,,,,,,,,
62,2020,4,3,14,金,2020/4/3 14:00,品川区豊町,,,,,,,,,,,,,,,,,
63,2020,4,3,15,金,2020/4/3 15:00,品川区豊町,,,,,,,,,,,,,,,,,
64,2020,4,3,16,金,2020/4/3 16:00,品川区豊町,,,,,,,,,,,,,,,,,
65,2020,4,3,17,金,2020/4/3 17:00,品川区豊町,,,,,,,,,,,,,,,,,
66,2020,4,3,18,金,2020/4/3 18:00,品川区豊町,,,,,,,,,,,,,,,,,
67,2020,4,3,19,金,2020/4/3 19:00,品川区豊町,,,,,,,,,,,,,,,,,
68,2020,4,3,20,金,2020/4/3 20:00,品川区豊町,,,,,,,,,,,,,,,,,
69,2020,4,3,21,金,2020/4/3 21:00,品川区豊町,,,,,,,,,,,,,,,,,
70,2020,4,3,22,金,2020/4/3 22:00,品川区豊町,,,,,,,,,,,,,,,,,
71,2020,4,3,23,金,2020/4/3 23:00,品川区豊町,,,,,,,,,,,,,,,,,
72,2020,4,3,24,金,2020/4/4 0:00,品川区豊町,,,,,,,,,,,,,,,,,
73,2020,4,4,1,土,2020/4/4 1:00,品川区豊町,,,,,,,,,,,,,,,,,
74,2020,4,4,2,土,2020/4/4 2:00,品川区豊町,,,,,,,,,,,,,,,,,
75,2020,4,4,3,土,2020/4/4 3:00,品川区豊町,,,,,,,,,,,,,,,,,
76,2020,4,4,4,土,2020/4/4 4:00,品川区豊町,,,,,,,,,,,,,,,,,
77,2020,4,4,5,土,2020/4/4 5:00,品川区豊町,,,,,,,,,,,,,,,,,
78,2020,4,4,6,土,2020/4/4 6:00,品川区豊町,,,,,,,,,,,,,,,,,
79,2020,4,4,7,土,2020/4/4 7:00,品川区豊町,,,,,,,,,,,,,,,,,
80,2020,4,4,8,土,2020/4/4 8:00,品川区豊町,,,,,,,,,,,,,,,,,
81,2020,4,4,9,土,2020/4/4 9:00,品川区豊町,,,,,,,,,,,,,,,,,
82,2020,4,4,10,土,2020/4/4 10:00,品川区豊町,,,,,,,,,,,,,,,,,
83,2020,4,4,11,土,2020/4/4 11:00,品川区豊町,,,,,,,,,,,,,,,,,
84,2020,4,4,12,土,2020/4/4 12:00,品川区豊町,,,,,,,,,,,,,,,,,
85,2020,4,4,13,土,2020/4/4 13:00,品川区豊町,,,,,,,,,,,,,,,,,
86,2020,4,4,14,土,2020/4/4 14:00,品川区豊町,,,,,,,,,,,,,,,,,
87,2020,4,4,15,土,2020/4/4 15:00,品川区豊町,,,,,,,,,,,,,,,,,
88,2020,4,4,16,土,2020/4/4 16:00,品川区豊町,,,,,,,,,,,,,,,,,
89,2020,4,4,17,土,2020/4/4 17:00,品川区豊町,,,,,,,,,,,,,,,,,
90,2020,4,4,18,土,2020/4/4 18:00,品川区豊町,,,,,,,,,,,,,,,,,
91,2020,4,4,19,土,2020/4/4 19:00,品川区豊町,,,,,,,,,,,,,,,,,
92,2020,4,4,20,土,2020/4/4 20:00,品川区豊町,,,,,,,,,,,,,,,,,
93,2020,4,4,21,土,2020/4/4 21:00,品川区豊町,,,,,,,,,,,,,,,,,
94,2020,4,4,22,土,2020/4/4 22:00,品川区豊町,,,,,,,,,,,,,,,,,
95,2020,4,4,23,土,2020/4/4 23:00,品川区豊町,,,,,,,,,,,,,,,,,
96,2020,4,4,24,土,2020/4/5 0:00,品川区豊町,,,,,,,,,,,,,,,,,
97,2020,4,5,1,日,2020/4/5 1:00,品川区豊町,,,,,,,,,,,,,,,,,
98,2020,4,5,2,日,2020/4/5 2:00,品川区豊町,,,,,,,,,,,,,,,,,
99,2020,4,5,3,日,2020/4/5 3:00,品川区豊町,,,,,,,,,,,,,,,,,
100,2020,4,5,4,日,2020/4/5 4:00,品川区豊町,,,,,,,,,,,,,,,,,
101,2020,4,5,5,日,2020/4/5 5:00,品川区豊町,,,,,,,,,,,,,,,,,
102,2020,4,5,6,日,2020/4/5 6:00,品川区豊町,,,,,,,,,,,,,,,,,
103,2020,4,5,7,日,2020/4/5 7:00,品川区豊町,,,,,,,,,,,,,,,,,
104,2020,4,5,8,日,2020/4/5 8:00,品川区豊町,,,,,,,,,,,,,,,,,
105,2020,4,5,9,日,2020/4/5 9:00,品川区豊町,,,,,,,,,,,,,,,,,
106,2020,4,5,10,日,2020/4/5 10:00,品川区豊町,,,,,,,,,,,,,,,,,
107,2020,4,5,11,日,2020/4/5 11:00,品川区豊町,,,,,,,,,,,,,,,,,
108,2020,4,5,12,日,2020/4/5 12:00,品川区豊町,,,,,,,,,,,,,,,,,
109,2020,4,5,13,日,2020/4/5 13:00,品川区豊町,,,,,,,,,,,,,,,,,
110,2020,4,5,14,日,2020/4/5 14:00,品川区豊町,,,,,,,,,,,,,,,,,
111,2020,4,5,15,日,2020/4/5 15:00,品川区豊町,,,,,,,,,,,,,,,,,
112,2020,4,5,16,日,2020/4/5 16:00,品川区豊町,,,,,,,,,,,,,,,,,
113,2020,4,5,17,日,2020/4/5 17:00,品川区豊町,,,,,,,,,,,,,,,,,
114,2020,4,5,18,日,2020/4/5 18:00,品川区豊町,,,,,,,,,,,,,,,,,
115,2020,4,5,19,日,2020/4/5 19:00,品川区豊町,,,,,,,,,,,,,,,,,
116,2020,4,5,20,日,2020/4/5 20:00,品川区豊町,,,,,,,,,,,,,,,,,
117,2020,4,5,21,日,2020/4/5 21:00,品川区豊町,,,,,,,,,,,,,,,,,
118,2020,4,5,22,日,2020/4/5 22:00,品川区豊町,,,,,,,,,,,,,,,,,
119,2020,4,5,23,日,2020/4/5 23:00,品川区豊町,,,,,,,,,,,,,,,,,
120,2020,4,5,24,日,2020/4/6 0:00,品川区豊町,,,,,,,,,,,,,,,,,
121,2020,4,6,1,月,2020/4/6 1:00,品川区豊町,,,,,,,,,,,,,,,,,
122,2020,4,6,2,月,2020/4/6 2:00,品川区豊町,,,,,,,,,,,,,,,,,
123,2020,4,6,3,月,2020/4/6 3:00,品川区豊町,,,,,,,,,,,,,,,,,
124,2020,4,6,4,月,2020/4/6 4:00,品川区豊町,,,,,,,,,,,,,,,,,
125,2020,4,6,5,月,2020/4/6 5:00,品川区豊町,,,,,,,,,,,,,,,,,
126,2020,4,6,6,月,2020/4/6 6:00,品川区豊町,,,,,,,,,,,,,,,,,
127,2020,4,6,7,月,2020/4/6 7:00,品川区豊町,,,,,,,,,,,,,,,,,
128,2020,4,6,8,月,2020/4/6 8:00,品川区豊町,,,,,,,,,,,,,,,,,
129,2020,4,6,9,月,2020/4/6 9:00,品川区豊町,,,,,,,,,,,,,,,,,
130,2020,4,6,10,月,2020/4/6 10:00,品川区豊町,,,,,,,,,,,,,,,,,
131,2020,4,6,11,月,2020/4/6 11:00,品川区豊町,,,,,,,,,,,,,,,,,
132,2020,4,6,12,月,2020/4/6 12:00,品川区豊町,,,,,,,,,,,,,,,,,
133,2020,4,6,13,月,2020/4/6 13:00,品川区豊町,,,,,,,,,,,,,,,,,
134,2020,4,6,14,月,2020/4/6 14:00,品川区豊町,,,,,,,,,,,,,,,,,
135,2020,4,6,15,月,2020/4/6 15:00,品川区豊町,,,,,,,,,,,,,,,,,
136,2020,4,6,16,月,2020/4/6 16:00,品川区豊町,,,,,,,,,,,,,,,,,
137,2020,4,6,17,月,2020/4/6 17:00,品川区豊町,,,,,,,,,,,,,,,,,
138,2020,4,6,18,月,2020/4/6 18:00,品川区豊町,,,,,,,,,,,,,,,,,
139,2020,4,6,19,月,2020/4/6 19:00,品川区豊町,,,,,,,,,,,,,,,,,
140,2020,4,6,20,月,2020/4/6 20:00,品川区豊町,,,,,,,,,,,,,,,,,
141,2020,4,6,21,月,2020/4/6 21:00,品川区豊町,,,,,,,,,,,,,,,,,
142,2020,4,6,22,月,2020/4/6 22:00,品川区豊町,,,,,,,,,,,,,,,,,
143,2020,4,6,23,月,2020/4/6 23:00,品川区豊町,,,,,,,,,,,,,,,,,
144,2020,4,6,24,月,2020/4/7 0:00,品川区豊町,,,,,,,,,,,,,,,,,
145,2020,4,7,1,火,2020/4/7 1:00,品川区豊町,,,,,,,,,,,,,,,,,
146,2020,4,7,2,火,2020/4/7 2:00,品川区豊町,,,,,,,,,,,,,,,,,
147,2020,4,7,3,火,2020/4/7 3:00,品川区豊町,,,,,,,,,,,,,,,,,
148,2020,4,7,4,火,2020/4/7 4:00,品川区豊町,,,,,,,,,,,,,,,,,
149,2020,4,7,5,火,2020/4/7 5:00,品川区豊町,,,,,,,,,,,,,,,,,
150,2020,4,7,6,火,2020/4/7 6:00,品川区豊町,,,,,,,,,,,,,,,,,
151,2020,4,7,7,火,2020/4/7 7:00,品川区豊町,,,,,,,,,,,,,,,,,
152,2020,4,7,8,火,2020/4/7 8:00,品川区豊町,,,,,,,,,,,,,,,,,
153,2020,4,7,9,火,2020/4/7 9:00,品川区豊町,,,,,,,,,,,,,,,,,
154,2020,4,7,10,火,2020/4/7 10:00,品川区豊町,,,,,,,,,,,,,,,,,
155,2020,4,7,11,火,2020/4/7 11:00,品川区豊町,,,,,,,,,,,,,,,,,
156,2020,4,7,12,火,2020/4/7 12:00,品川区豊町,,,,,,,,,,,,,,,,,
157,2020,4,7,13,火,2020/4/7 13:00,品川区豊町,,,,,,,,,,,,,,,,,
158,2020,4,7,14,火,2020/4/7 14:00,品川区豊町,,,,,,,,,,,,,,,,,
159,2020,4,7,15,火,2020/4/7 15:00,品川区豊町,,,,,,,,,,,,,,,,,
160,2020,4,7,16,火,2020/4/7 16:00,品川区豊町,,,,,,,,,,,,,,,,,
161,2020,4,7,17,火,2020/4/7 17:00,品川区豊町,,,,,,,,,,,,,,,,,
162,2020,4,7,18,火,2020/4/7 18:00,品川区豊町,,,,,,,,,,,,,,,,,
163,2020,4,7,19,火,2020/4/7 19:00,品川区豊町,,,,,,,,,,,,,,,,,
164,2020,4,7,20,火,2020/4/7 20:00,品川区豊町,,,,,,,,,,,,,,,,,
165,2020,4,7,21,火,2020/4/7 21:00,品川区豊町,,,,,,,,,,,,,,,,,
166,2020,4,7,22,火,2020/4/7 22:00,品川区豊町,,,,,,,,,,,,,,,,,
167,2020,4,7,23,火,2020/4/7 23:00,品川区豊町,,,,,,,,,,,,,,,,,
168,2020,4,7,24,火,2020/4/8 0:00,品川区豊町,,,,,,,,,,,,,,,,,
169,2020,4,8,1,水,2020/4/8 1:00,品川区豊町,,,,,,,,,,,,,,,,,
170,2020,4,8,2,水,2020/4/8 2:00,品川区豊町,,,,,,,,,,,,,,,,,
171,2020,4,8,3,水,2020/4/8 3:00,品川区豊町,,,,,,,,,,,,,,,,,
172,2020,4,8,4,水,2020/4/8 4:00,品川区豊町,,,,,,,,,,,,,,,,,
173,2020,4,8,5,水,2020/4/8 5:00,品川区豊町,,,,,,,,,,,,,,,,,
174,2020,4,8,6,水,2020/4/8 6:00,品川区豊町,,,,,,,,,,,,,,,,,
175,2020,4,8,7,水,2020/4/8 7:00,品川区豊町,,,,,,,,,,,,,,,,,
176,2020,4,8,8,水,2020/4/8 8:00,品川区豊町,,,,,,,,,,,,,,,,,
177,2020,4,8,9,水,2020/4/8 9:00,品川区豊町,,,,,,,,,,,,,,,,,
178,2020,4,8,10,水,2020/4/8 10:00,品川区豊町,,,,,,,,,,,,,,,,,
179,2020,4,8,11,水,2020/4/8 11:00,品川区豊町,,,,,,,,,,,,,,,,,
180,2020,4,8,12,水,2020/4/8 12:00,品川区豊町,,,,,,,,,,,,,,,,,
181,2020,4,8,13,水,2020/4/8 13:00,品川区豊町,,,,,,,,,,,,,,,,,
182,2020,4,8,14,水,2020/4/8 14:00,品川区豊町,,,,,,,,,,,,,,,,,
183,2020,4,8,15,水,2020/4/8 15:00,品川区豊町,,,,,,,,,,,,,,,,,
184,2020,4,8,16,水,2020/4/8 16:00,品川区豊町,,,,,,,,,,,,,,,,,
185,2020,4,8,17,水,2020/4/8 17:00,品川区豊町,,,,,,,,,,,,,,,,,
186,2020,4,8,18,水,2020/4/8 18:00,品川区豊町,,,,,,,,,,,,,,,,,
187,2020,4,8,19,水,2020/4/8 19:00,品川区豊町,,,,,,,,,,,,,,,,,
188,2020,4,8,20,水,2020/4/8 20:00,品川区豊町,,,,,,,,,,,,,,,,,
189,2020,4,8,21,水,2020/4/8 21:00,品川区豊町,,,,,,,,,,,,,,,,,
190,2020,4,8,22,水,2020/4/8 22:00,品川区豊町,,,,,,,,,,,,,,,,,
191,2020,4,8,23,水,2020/4/8 23:00,品川区豊町,,,,,,,,,,,,,,,,,
192,2020,4,8,24,水,2020/4/9 0:00,品川区豊町,,,,,,,,,,,,,,,,,
193,2020,4,9,1,木,2020/4/9 1:00,品川区豊町,,,,,,,,,,,,,,,,,
194,2020,4,9,2,木,2020/4/9 2:00,品川区豊町,,,,,,,,,,,,,,,,,
195,2020,4,9,3,木,2020/4/9 3:00,品川区豊町,,,,,,,,,,,,,,,,,
196,2020,4,9,4,木,2020/4/9 4:00,品川区豊町,,,,,,,,,,,,,,,,,
197,2020,4,9,5,木,2020/4/9 5:00,品川区豊町,,,,,,,,,,,,,,,,,
198,2020,4,9,6,木,2020/4/9 6:00,品川区豊町,,,,,,,,,,,,,,,,,
199,2020,4,9,7,木,2020/4/9 7:00,品川区豊町,,,,,,,,,,,,,,,,,
200,2020,4,9,8,木,2020/4/9 8:00,品川区豊町,,,,,,,,,,,,,,,,,
201,2020,4,9,9,木,2020/4/9 9:00,品川区豊町,,,,,,,,,,,,,,,,,
202,2020,4,9,10,木,2020/4/9 10:00,品川区豊町,,,,,,,,,,,,,,,,,
203,2020,4,9,11,木,2020/4/9 11:00,品川区豊町,,,,,,,,,,,,,,,,,
204,2020,4,9,12,木,2020/4/9 12:00,品川区豊町,,,,,,,,,,,,,,,,,
205,2020,4,9,13,木,2020/4/9 13:00,品川区豊町,,,,,,,,,,,,,,,,,
206,2020,4,9,14,木,2020/4/9 14:00,品川区豊町,,,,,,,,,,,,,,,,,
207,2020,4,9,15,木,2020/4/9 15:00,品川区豊町,,,,,,,,,,,,,,,,,
208,2020,4,9,16,木,2020/4/9 16:00,品川区豊町,,,,,,,,,,,,,,,,,
209,2020,4,9,17,木,2020/4/9 17:00,品川区豊町,,,,,,,,,,,,,,,,,
210,2020,4,9,18,木,2020/4/9 18:00,品川区豊町,,,,,,,,,,,,,,,,,
211,2020,4,9,19,木,2020/4/9 19:00,品川区豊町,,,,,,,,,,,,,,,,,
212,2020,4,9,20,木,2020/4/9 20:00,品川区豊町,,,,,,,,,,,,,,,,,
213,2020,4,9,21,木,2020/4/9 21:00,品川区豊町,,,,,,,,,,,,,,,,,
214,2020,4,9,22,木,2020/4/9 22:00,品川区豊町,,,,,,,,,,,,,,,,,
215,2020,4,9,23,木,2020/4/9 23:00,品川区豊町,,,,,,,,,,,,,,,,,
216,2020,4,9,24,木,2020/4/10 0:00,品川区豊町,,,,,,,,,,,,,,,,,
217,2020,4,10,1,金,2020/4/10 1:00,品川区豊町,,,,,,,,,,,,,,,,,
218,2020,4,10,2,金,2020/4/10 2:00,品川区豊町,,,,,,,,,,,,,,,,,
219,2020,4,10,3,金,2020/4/10 3:00,品川区豊町,,,,,,,,,,,,,,,,,
220,2020,4,10,4,金,2020/4/10 4:00,品川区豊町,,,,,,,,,,,,,,,,,
221,2020,4,10,5,金,2020/4/10 5:00,品川区豊町,,,,,,,,,,,,,,,,,
222,2020,4,10,6,金,2020/4/10 6:00,品川区豊町,,,,,,,,,,,,,,,,,
223,2020,4,10,7,金,2020/4/10 7:00,品川区豊町,,,,,,,,,,,,,,,,,
224,2020,4,10,8,金,2020/4/10 8:00,品川区豊町,,,,,,,,,,,,,,,,,
225,2020,4,10,9,金,2020/4/10 9:00,品川区豊町,,,,,,,,,,,,,,,,,
226,2020,4,10,10,金,2020/4/10 10:00,品川区豊町,,,,,,,,,,,,,,,,,
227,2020,4,10,11,金,2020/4/10 11:00,品川区豊町,,,,,,,,,,,,,,,,,
228,2020,4,10,12,金,2020/4/10 12:00,品川区豊町,,,,,,,,,,,,,,,,,
229,2020,4,10,13,金,2020/4/10 13:00,品川区豊町,,,,,,,,,,,,,,,,,
230,2020,4,10,14,金,2020/4/10 14:00,品川区豊町,,,,,,,,,,,,,,,,,
231,2020,4,10,15,金,2020/4/10 15:00,品川区豊町,,,,,,,,,,,,,,,,,
232,2020,4,10,16,金,2020/4/10 16:00,品川区豊町,,,,,,,,,,,,,,,,,
233,2020,4,10,17,金,2020/4/10 17:00,品川区豊町,,,,,,,,,,,,,,,,,
234,2020,4,10,18,金,2020/4/10 18:00,品川区豊町,,,,,,,,,,,,,,,,,
235,2020,4,10,19,金,2020/4/10 19:00,品川区豊町,,,,,,,,,,,,,,,,,
236,2020,4,10,20,金,2020/4/10 20:00,品川区豊町,,,,,,,,,,,,,,,,,
237,2020,4,10,21,金,2020/4/10 21:00,品川区豊町,,,,,,,,,,,,,,,,,
238,2020,4,10,22,金,2020/4/10 22:00,品川区豊町,,,,,,,,,,,,,,,,,
239,2020,4,10,23,金,2020/4/10 23:00,品川区豊町,,,,,,,,,,,,,,,,,
240,2020,4,10,24,金,2020/4/11 0:00,品川区豊町,,,,,,,,,,,,,,,,,
241,2020,4,11,1,土,2020/4/11 1:00,品川区豊町,,,,,,,,,,,,,,,,,
242,2020,4,11,2,土,2020/4/11 2:00,品川区豊町,,,,,,,,,,,,,,,,,
243,2020,4,11,3,土,2020/4/11 3:00,品川区豊町,,,,,,,,,,,,,,,,,
244,2020,4,11,4,土,2020/4/11 4:00,品川区豊町,,,,,,,,,,,,,,,,,
245,2020,4,11,5,土,2020/4/11 5:00,品川区豊町,,,,,,,,,,,,,,,,,
246,2020,4,11,6,土,2020/4/11 6:00,品川区豊町,,,,,,,,,,,,,,,,,
247,2020,4,11,7,土,2020/4/11 7:00,品川区豊町,,,,,,,,,,,,,,,,,
248,2020,4,11,8,土,2020/4/11 8:00,品川区豊町,,,,,,,,,,,,,,,,,
249,2020,4,11,9,土,2020/4/11 9:00,品川区豊町,,,,,,,,,,,,,,,,,
250,2020,4,11,10,土,2020/4/11 10:00,品川区豊町,,,,,,,,,,,,,,,,,
251,2020,4,11,11,土,2020/4/11 11:00,品川区豊町,,,,,,,,,,,,,,,,,
252,2020,4,11,12,土,2020/4/11 12:00,品川区豊町,,,,,,,,,,,,,,,,,
253,2020,4,11,13,土,2020/4/11 13:00,品川区豊町,,,,,,,,,,,,,,,,,
254,2020,4,11,14,土,2020/4/11 14:00,品川区豊町,,,,,,,,,,,,,,,,,
255,2020,4,11,15,土,2020/4/11 15:00,品川区豊町,,,,,,,,,,,,,,,,,
256,2020,4,11,16,土,2020/4/11 16:00,品川区豊町,,,,,,,,,,,,,,,,,
257,2020,4,11,17,土,2020/4/11 17:00,品川区豊町,,,,,,,,,,,,,,,,,
258,2020,4,11,18,土,2020/4/11 18:00,品川区豊町,,,,,,,,,,,,,,,,,
259,2020,4,11,19,土,2020/4/11 19:00,品川区豊町,,,,,,,,,,,,,,,,,
260,2020,4,11,20,土,2020/4/11 20:00,品川区豊町,,,,,,,,,,,,,,,,,
261,2020,4,11,21,土,2020/4/11 21:00,品川区豊町,,,,,,,,,,,,,,,,,
262,2020,4,11,22,土,2020/4/11 22:00,品川区豊町,,,,,,,,,,,,,,,,,
263,2020,4,11,23,土,2020/4/11 23:00,品川区豊町,,,,,,,,,,,,,,,,,
264,2020,4,11,24,土,2020/4/12 0:00,品川区豊町,,,,,,,,,,,,,,,,,
265,2020,4,12,1,日,2020/4/12 1:00,品川区豊町,,,,,,,,,,,,,,,,,
266,2020,4,12,2,日,2020/4/12 2:00,品川区豊町,,,,,,,,,,,,,,,,,
267,2020,4,12,3,日,2020/4/12 3:00,品川区豊町,,,,,,,,,,,,,,,,,
268,2020,4,12,4,日,2020/4/12 4:00,品川区豊町,,,,,,,,,,,,,,,,,
269,2020,4,12,5,日,2020/4/12 5:00,品川区豊町,,,,,,,,,,,,,,,,,
270,2020,4,12,6,日,2020/4/12 6:00,品川区豊町,,,,,,,,,,,,,,,,,
271,2020,4,12,7,日,2020/4/12 7:00,品川区豊町,,,,,,,,,,,,,,,,,
272,2020,4,12,8,日,2020/4/12 8:00,品川区豊町,,,,,,,,,,,,,,,,,
273,2020,4,12,9,日,2020/4/12 9:00,品川区豊町,,,,,,,,,,,,,,,,,
274,2020,4,12,10,日,2020/4/12 10:00,品川区豊町,,,,,,,,,,,,,,,,,
275,2020,4,12,11,日,2020/4/12 11:00,品川区豊町,,,,,,,,,,,,,,,,,
276,2020,4,12,12,日,2020/4/12 12:00,品川区豊町,,,,,,,,,,,,,,,,,
277,2020,4,12,13,日,2020/4/12 13:00,品川区豊町,,,,,,,,,,,,,,,,,
278,2020,4,12,14,日,2020/4/12 14:00,品川区豊町,,,,,,,,,,,,,,,,,
