事業所規模,産業,和暦年,西暦年,年平均・月,一般労働者／現金給与総額(円),一般労働者／きまって支給する給与(円),一般労働者／所定内給与(円),一般労働者／所定外給与(円),一般労働者／特別に支払われた給与(円),パートタイム労働者／現金給与総額(円),パートタイム労働者／きまって支給する給与(円),パートタイム労働者／所定内給与(円),パートタイム労働者／所定外給与(円),パートタイム労働者／特別に支払われた給与(円)
５人以上,"N 生活関連サービス業,娯楽業",令和４,2022,12月,583258,341402,324939,16463,241856,116366,108807,107044,1763,7559
５人以上,"O 教育,学習支援業",平成29,2017,年平均,580499,437878,423887,13991,142621,99462,96031,95166,865,3431
５人以上,"O 教育,学習支援業",平成30,2018,年平均,559082,424102,409769,14333,134980,103563,100681,99600,1081,2882
５人以上,"O 教育,学習支援業",平成31・令和元,2019,年平均,560684,429441,415181,14260,131243,90414,88691,87489,1202,1723
５人以上,"O 教育,学習支援業",令和２,2020,年平均,561656,425544,414548,10996,136112,96069,90890,90012,878,5179
５人以上,"O 教育,学習支援業",令和３,2021,年平均,569002,433012,419908,13104,135990,98378,92525,91845,680,5853
５人以上,"O 教育,学習支援業",令和４,2022,年平均,594528,443247,431076,12171,151281,106675,100760,100062,698,5915
５人以上,"O 教育,学習支援業",令和４,2022,1月,455984,443377,431789,11588,12607,95108,94657,94103,554,451
５人以上,"O 教育,学習支援業",令和４,2022,2月,450749,448729,436706,12023,2020,90142,89267,88704,563,875
５人以上,"O 教育,学習支援業",令和４,2022,3月,503400,450044,437203,12841,53356,107804,99768,98844,924,8036
５人以上,"O 教育,学習支援業",令和４,2022,4月,522168,455884,442255,13629,66284,100634,98666,97873,793,1968
５人以上,"O 教育,学習支援業",令和４,2022,5月,453302,449569,437123,12446,3733,100292,99536,98819,717,756
５人以上,"O 教育,学習支援業",令和４,2022,6月,1067567,445606,433452,12154,621961,120191,98992,98284,708,21199
５人以上,"O 教育,学習支援業",令和４,2022,7月,619057,448307,435726,12581,170750,108309,101915,101284,631,6394
５人以上,"O 教育,学習支援業",令和４,2022,8月,437975,435981,424788,11193,1994,102014,100748,100149,599,1266
５人以上,"O 教育,学習支援業",令和４,2022,9月,445725,430538,420186,10352,15187,107742,106855,106174,681,887
５人以上,"O 教育,学習支援業",令和４,2022,10月,460814,443670,431775,11895,17144,108795,106653,105906,747,2142
５人以上,"O 教育,学習支援業",令和４,2022,11月,447484,435075,422199,12876,12409,111245,106820,106022,798,4425
５人以上,"O 教育,学習支援業",令和４,2022,12月,1283106,433059,420563,12496,850047,128205,107155,106462,693,21050
５人以上,"P 医療,福祉",平成29,2017,年平均,430579,355386,336587,18799,75193,119267,116077,114359,1718,3190
５人以上,"P 医療,福祉",平成30,2018,年平均,426503,350766,330295,20471,75737,129295,125303,122361,2942,3992
５人以上,"P 医療,福祉",平成31・令和元,2019,年平均,428955,357722,334081,23641,71233,125742,121587,118636,2951,4155
５人以上,"P 医療,福祉",令和２,2020,年平均,429475,357408,336298,21110,72067,125710,120099,116892,3207,5611
５人以上,"P 医療,福祉",令和３,2021,年平均,439690,365864,344838,21026,73826,141190,136150,132538,3612,5040
５人以上,"P 医療,福祉",令和４,2022,年平均,443159,368893,347804,21089,74266,140950,136182,132999,3183,4768
５人以上,"P 医療,福祉",令和４,2022,1月,384750,363065,341385,21680,21685,131584,129816,126753,3063,1768
５人以上,"P 医療,福祉",令和４,2022,2月,364058,361866,341782,20084,2192,129610,129362,126362,3000,248
５人以上,"P 医療,福祉",令和４,2022,3月,393388,377831,357556,20275,15557,141773,138066,135186,2880,3707
５人以上,"P 医療,福祉",令和４,2022,4月,376823,366394,343765,22629,10429,135392,134593,132038,2555,799
５人以上,"P 医療,福祉",令和４,2022,5月,366739,355963,336843,19120,10776,131233,130783,127775,3008,450
５人以上,"P 医療,福祉",令和４,2022,6月,602790,368532,347176,21356,234258,153740,136430,133097,3333,17310
５人以上,"P 医療,福祉",令和４,2022,7月,476483,372298,350791,21507,104185,146214,140582,136392,4190,5632
５人以上,"P 医療,福祉",令和４,2022,8月,373827,365346,343842,21504,8481,135089,134313,130645,3668,776
５人以上,"P 医療,福祉",令和４,2022,9月,370282,365770,346074,19696,4512,141507,141105,137916,3189,402
５人以上,"P 医療,福祉",令和４,2022,10月,388705,379228,359234,19994,9477,142697,141791,138547,3244,906
５人以上,"P 医療,福祉",令和４,2022,11月,403643,373314,349974,23340,30329,146004,141174,138153,3021,4830
５人以上,"P 医療,福祉",令和４,2022,12月,803948,376989,355093,21896,426959,156391,136017,132902,3115,20374
５人以上,Q 複合サービス事業,平成29,2017,年平均,515388,379634,359234,20400,135754,159372,150294,147147,3147,9078
５人以上,Q 複合サービス事業,平成30,2018,年平均,570260,420050,384852,35198,150210,154643,143562,134951,8611,11081
５人以上,Q 複合サービス事業,平成31・令和元,2019,年平均,534786,405424,372027,33397,129362,157240,145448,133199,12249,11792
５人以上,Q 複合サービス事業,令和２,2020,年平均,515264,396159,368172,27987,119105,152431,144677,132537,12140,7754
５人以上,Q 複合サービス事業,令和３,2021,年平均,514960,386631,359453,27178,128329,152252,145001,137133,7868,7251
５人以上,Q 複合サービス事業,令和４,2022,年平均,503414,378997,353498,25499,124417,144956,137717,131045,6672,7239
５人以上,Q 複合サービス事業,令和４,2022,1月,382292,381416,352289,29127,876,137567,137453,130021,7432,114
５人以上,Q 複合サービス事業,令和４,2022,2月,390530,389770,361330,28440,760,115097,114928,110183,4745,169
５人以上,Q 複合サービス事業,令和４,2022,3月,401587,395091,370577,24514,6496,139957,139786,132545,7241,171
５人以上,Q 複合サービス事業,令和４,2022,4月,413279,376535,346819,29716,36744,140695,138493,132102,6391,2202
５人以上,Q 複合サービス事業,令和４,2022,5月,388655,381564,352484,29080,7091,133959,133667,127820,5847,292
５人以上,Q 複合サービス事業,令和４,2022,6月,1026563,393012,364850,28162,633551,179675,140078,133140,6938,39597
５人以上,Q 複合サービス事業,令和４,2022,7月,426118,362464,342295,20169,63654,148704,148263,141699,6564,441
５人以上,Q 複合サービス事業,令和４,2022,8月,368226,365719,343488,22231,2507,147573,147426,141002,6424,147
５人以上,Q 複合サービス事業,令和４,2022,9月,363533,363173,347888,15285,360,139150,139041,133316,5725,109
５人以上,Q 複合サービス事業,令和４,2022,10月,394097,363230,343366,19864,30867,136950,134140,127195,6945,2810
５人以上,Q 複合サービス事業,令和４,2022,11月,396782,384546,356776,27770,12236,141226,138992,131405,7587,2234
５人以上,Q 複合サービス事業,令和４,2022,12月,1085075,387923,358132,29791,697152,187944,144102,135082,9020,43842
５人以上,R サービス業（他に分類されないもの）,平成29,2017,年平均,383207,322830,299165,23665,60377,121998,120338,115988,4350,1660
５人以上,R サービス業（他に分類されないもの）,平成30,2018,年平均,376982,318072,297581,20491,58910,135271,134061,125882,8179,1210
５人以上,R サービス業（他に分類されないもの）,平成31・令和元,2019,年平均,397991,327069,299820,27249,70922,141225,139196,132184,7012,2029
５人以上,R サービス業（他に分類されないもの）,令和２,2020,年平均,383472,322781,297885,24896,60691,134536,131862,126439,5423,2674
５人以上,R サービス業（他に分類されないもの）,令和３,2021,年平均,401658,334551,304422,30129,67107,149575,146392,140156,6236,3183
５人以上,R サービス業（他に分類されないもの）,令和４,2022,年平均,390765,329806,299994,29812,60959,148697,146225,139595,6630,2472
５人以上,R サービス業（他に分類されないもの）,令和４,2022,1月,340594,324096,292412,31684,16498,142977,141026,133481,7545,1951
５人以上,R サービス業（他に分類されないもの）,令和４,2022,2月,327055,320230,291742,28488,6825,151218,149492,142146,7346,1726
５人以上,R サービス業（他に分類されないもの）,令和４,2022,3月,344569,324578,295837,28741,19991,135349,133457,126736,6721,1892
５人以上,R サービス業（他に分類されないもの）,令和４,2022,4月,340048,332808,300034,32774,7240,146992,146082,138783,7299,910
５人以上,R サービス業（他に分類されないもの）,令和４,2022,5月,355046,328925,298957,29968,26121,155388,154092,146656,7436,1296
５人以上,R サービス業（他に分類されないもの）,令和４,2022,6月,573231,332723,305536,27187,240508,150750,146140,139293,6847,4610
５人以上,R サービス業（他に分類されないもの）,令和４,2022,7月,410249,335847,305733,30114,74402,154255,150538,144298,6240,3717
５人以上,R サービス業（他に分類されないもの）,令和４,2022,8月,345580,330873,301986,28887,14707,150492,148774,142620,6154,1718
５人以上,R サービス業（他に分類されないもの）,令和４,2022,9月,341943,334836,305357,29479,7107,152820,152068,145502,6566,752
５人以上,R サービス業（他に分類されないもの）,令和４,2022,10月,340685,330808,299859,30949,9877,149669,148930,143032,5898,739
５人以上,R サービス業（他に分類されないもの）,令和４,2022,11月,344306,333503,302787,30716,10803,147497,146585,140607,5978,912
５人以上,R サービス業（他に分類されないもの）,令和４,2022,12月,623340,329360,300497,28863,293980,143425,133415,127755,5660,10010
,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和４年年報,,,,,,,,,,,,,,
第２－１表　産業、就業形態別常用労働者の１人平均月間現金給与額　（事業所規模５人以上）,,,,,,,,,,,,,,
