事業所規模,産業,和暦年,西暦年,年平均・月,一般労働者／前月末労働者数(人),一般労働者／本月中の増加労働者数(人),一般労働者／本月中の減少労働者数(人),一般労働者／本月末労働者数(人),パートタイム労働者／前月末労働者数(人),パートタイム労働者／本月中の増加労働者数(人),パートタイム労働者／本月中の減少労働者数(人),パートタイム労働者／本月末労働者数(人)
30人以上,"P 医療,福祉",令和４,2022,10月,336490,4741,5009,336107,182129,9777,14746,177275
30人以上,"P 医療,福祉",令和４,2022,11月,336922,3049,3889,336080,176460,5308,5444,176326
30人以上,"P 医療,福祉",令和４,2022,12月,353311,1668,2739,352915,159095,7080,5077,160423
30人以上,Q 複合サービス事業,平成29,2017,年平均,5345,115,152,5306,1256,23,17,1263
30人以上,Q 複合サービス事業,平成30,2018,年平均,18360,371,394,18338,2739,48,41,2745
30人以上,Q 複合サービス事業,平成31・令和元,2019,年平均,19885,413,378,19913,4803,39,74,4775
30人以上,Q 複合サービス事業,令和２,2020,年平均,19239,283,311,19211,5192,65,79,5178
30人以上,Q 複合サービス事業,令和３,2021,年平均,20316,225,274,20270,3543,66,40,3566
30人以上,Q 複合サービス事業,令和４,2022,年平均,13762,180,273,13669,3427,46,104,3371
30人以上,Q 複合サービス事業,令和４,2022,1月,15401,39,207,15233,3561,22,196,3387
30人以上,Q 複合サービス事業,令和４,2022,2月,13816,57,95,13778,4804,7,490,4321
30人以上,Q 複合サービス事業,令和４,2022,3月,13853,218,408,13662,4246,1,127,4121
30人以上,Q 複合サービス事業,令和４,2022,4月,14984,1377,1973,14383,2799,36,173,2667
30人以上,Q 複合サービス事業,令和４,2022,5月,14382,86,41,14428,2668,20,23,2664
30人以上,Q 複合サービス事業,令和４,2022,6月,13433,74,98,13408,3659,82,2,3740
30人以上,Q 複合サービス事業,令和４,2022,7月,13350,36,55,13331,3798,73,23,3848
30人以上,Q 複合サービス事業,令和４,2022,8月,13355,47,41,13362,3824,70,44,3849
30人以上,Q 複合サービス事業,令和４,2022,9月,13344,38,85,13298,3867,18,57,3827
30人以上,Q 複合サービス事業,令和４,2022,10月,10454,118,106,10466,2461,0,41,2420
30人以上,Q 複合サービス事業,令和４,2022,11月,14406,40,81,14364,2690,62,6,2747
30人以上,Q 複合サービス事業,令和４,2022,12月,14364,31,80,14314,2747,166,61,2853
30人以上,R サービス業（他に分類されないもの）,平成29,2017,年平均,462695,13193,11651,464399,192957,8782,8020,193556
30人以上,R サービス業（他に分類されないもの）,平成30,2018,年平均,561001,15787,13811,563711,250633,10549,10908,249539
30人以上,R サービス業（他に分類されないもの）,平成31・令和元,2019,年平均,590450,15340,14607,591315,241532,12716,11060,243055
30人以上,R サービス業（他に分類されないもの）,令和２,2020,年平均,596765,14379,16116,595132,220598,8985,10836,218643
30人以上,R サービス業（他に分類されないもの）,令和３,2021,年平均,566501,12752,12036,567235,232557,7617,7505,232651
30人以上,R サービス業（他に分類されないもの）,令和４,2022,年平均,559726,12998,12792,559768,230388,8465,8261,230756
30人以上,R サービス業（他に分類されないもの）,令和４,2022,1月,555968,9035,10676,554192,234591,6747,7079,234394
30人以上,R サービス業（他に分類されないもの）,令和４,2022,2月,568399,9681,9689,568356,220187,8458,5202,223478
30人以上,R サービス業（他に分類されないもの）,令和４,2022,3月,610439,13132,17579,605937,181395,6042,5928,181564
30人以上,R サービス業（他に分類されないもの）,令和４,2022,4月,546940,31199,23241,554770,240561,6222,13544,233367
30人以上,R サービス業（他に分類されないもの）,令和４,2022,5月,554233,12699,14655,551910,233904,10915,5925,239261
30人以上,R サービス業（他に分類されないもの）,令和４,2022,6月,537180,8809,10224,535701,253991,9903,20179,243779
30人以上,R サービス業（他に分類されないもの）,令和４,2022,7月,552385,12777,12081,552526,227095,17360,4651,240359
30人以上,R サービス業（他に分類されないもの）,令和４,2022,8月,542972,10540,11452,541462,249913,5825,9121,247215
30人以上,R サービス業（他に分類されないもの）,令和４,2022,9月,559932,10492,10314,560058,228745,10120,5061,233856
30人以上,R サービス業（他に分類されないもの）,令和４,2022,10月,550838,13205,11983,552227,243076,6700,6128,243481
30人以上,R サービス業（他に分類されないもの）,令和４,2022,11月,549323,11429,10488,550146,246385,5684,9422,242765
30人以上,R サービス業（他に分類されないもの）,令和４,2022,12月,588101,12979,11127,589917,204810,7599,6892,205553
,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和４年年報,,,,,,,,,,,,
第11－２表　産業、就業形態別常用労働者数　（事業所規模30人以上）,,,,,,,,,,,,
