事業所規模,産業,和暦年,西暦年,年平均・月,一般労働者／前月末労働者数(人),一般労働者／本月中の増加労働者数(人),一般労働者／本月中の減少労働者数(人),一般労働者／本月末労働者数(人),パートタイム労働者／前月末労働者数(人),パートタイム労働者／本月中の増加労働者数(人),パートタイム労働者／本月中の減少労働者数(人),パートタイム労働者／本月末労働者数(人)
５人以上,"P 医療,福祉",令和４,2022,8月,490249,5054,4633,490468,304703,14175,9204,309876
５人以上,"P 医療,福祉",令和４,2022,9月,493639,3979,4839,492474,306705,10959,8032,309937
５人以上,"P 医療,福祉",令和４,2022,10月,480237,6847,6653,480227,322174,12051,18383,316046
５人以上,"P 医療,福祉",令和４,2022,11月,478145,4173,5274,476844,318128,9110,8065,319373
５人以上,"P 医療,福祉",令和４,2022,12月,496781,2827,3929,496682,299436,8767,7431,299769
５人以上,Q 複合サービス事業,平成29,2017,年平均,16276,340,387,16227,4346,100,81,4367
５人以上,Q 複合サービス事業,平成30,2018,年平均,28251,584,649,28191,5700,172,111,5756
５人以上,Q 複合サービス事業,平成31・令和元,2019,年平均,30185,611,517,30272,8058,79,149,7995
５人以上,Q 複合サービス事業,令和２,2020,年平均,30108,427,481,30055,7673,101,119,7654
５人以上,Q 複合サービス事業,令和３,2021,年平均,30739,333,395,30680,6282,117,76,6319
５人以上,Q 複合サービス事業,令和４,2022,年平均,23076,275,428,22930,5597,63,137,5516
５人以上,Q 複合サービス事業,令和４,2022,1月,25036,97,375,24758,6036,22,196,5862
５人以上,Q 複合サービス事業,令和４,2022,2月,23377,57,336,23201,7243,57,490,6707
５人以上,Q 複合サービス事業,令和４,2022,3月,23276,218,658,22835,6632,1,127,6507
５人以上,Q 複合サービス事業,令和４,2022,4月,24185,2124,2683,23621,5157,36,414,4784
５人以上,Q 複合サービス事業,令和４,2022,5月,23587,86,41,23633,4818,60,99,4778
５人以上,Q 複合サービス事業,令和４,2022,6月,22633,74,164,22543,5778,82,2,5858
５人以上,Q 複合サービス事業,令和４,2022,7月,22499,151,55,22595,5902,73,23,5952
５人以上,Q 複合サービス事業,令和４,2022,8月,22648,47,175,22521,5899,178,44,6032
５人以上,Q 複合サービス事業,令和４,2022,9月,22666,38,85,22620,5887,18,57,5847
５人以上,Q 複合サービス事業,令和４,2022,10月,19750,262,335,19677,4507,0,122,4385
５人以上,Q 複合サービス事業,令和４,2022,11月,23701,111,152,23659,4571,62,6,4628
５人以上,Q 複合サービス事業,令和４,2022,12月,23548,31,80,23499,4739,166,61,4844
５人以上,R サービス業（他に分類されないもの）,平成29,2017,年平均,577469,15300,13920,579008,227212,9879,8833,228100
５人以上,R サービス業（他に分類されないもの）,平成30,2018,年平均,680334,17404,15557,682995,283741,11351,12062,282216
５人以上,R サービス業（他に分類されないもの）,平成31・令和元,2019,年平均,717590,17294,16615,718442,265066,13311,11677,266526
５人以上,R サービス業（他に分類されないもの）,令和２,2020,年平均,724879,15882,17337,723524,243159,9386,11358,241087
５人以上,R サービス業（他に分類されないもの）,令和３,2021,年平均,691370,14113,13469,691904,257403,8489,8431,257571
５人以上,R サービス業（他に分類されないもの）,令和４,2022,年平均,663991,14410,13963,664312,259396,9068,8965,259625
５人以上,R サービス業（他に分類されないもの）,令和４,2022,1月,664107,10116,11693,662549,259001,7087,9046,257023
５人以上,R サービス業（他に分類されないもの）,令和４,2022,2月,675227,11100,10720,675571,244345,8458,5411,247428
５人以上,R サービス業（他に分類されないもの）,令和４,2022,3月,717991,14422,19173,713184,205008,6697,6784,204977
５人以上,R サービス業（他に分類されないもの）,令和４,2022,4月,654134,35078,24903,664182,264027,7655,13970,257839
５人以上,R サービス業（他に分類されないもの）,令和４,2022,5月,663585,14506,15839,661858,258436,11406,6345,263891
５人以上,R サービス業（他に分類されないもの）,令和４,2022,6月,646876,10274,11159,645988,278873,10129,20982,268023
５人以上,R サービス業（他に分類されないもの）,令和４,2022,7月,655462,13246,13436,654777,258549,18058,5150,271952
５人以上,R サービス業（他に分類されないもの）,令和４,2022,8月,642686,10950,12445,640825,284043,6918,9502,281825
５人以上,R サービス業（他に分類されないもの）,令和４,2022,9月,661410,11022,11302,660885,261240,10396,5965,265916
５人以上,R サービス業（他に分類されないもの）,令和４,2022,10月,650237,15432,12342,653401,276564,7784,6872,277402
５人以上,R サービス業（他に分類されないもの）,令和４,2022,11月,649526,12519,11816,650387,281277,6422,9886,277655
５人以上,R サービス業（他に分類されないもの）,令和４,2022,12月,686653,14259,12730,688146,241389,7802,7666,241561
,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和４年年報,,,,,,,,,,,,
第11－１表　産業、就業形態別常用労働者数　（事業所規模５人以上）,,,,,,,,,,,,
