規模,産業,一般労働者／現金給与総額(円),一般労働者／きまって支給する給与(円),一般労働者／所定内給与(円),一般労働者／所定外給与(円),一般労働者／特別に支払われた給与(円),パートタイム労働者／現金給与総額(円),パートタイム労働者／きまって支給する給与(円),パートタイム労働者／所定内給与(円),パートタイム労働者／所定外給与(円),パートタイム労働者／特別に支払われた給与(円)
５人以上,調査産業計,449288,416990,384520,32470,32298,115594,114723,110899,3824,871
５人以上,"鉱業,採石業,砂利採取業",614718,596064,545973,50091,18654,303067,303067,300867,2200,－
５人以上,建設業,467284,446158,410380,35778,21126,149406,146619,144800,1819,2787
５人以上,製造業,445562,425434,398150,27284,20128,127657,125838,119142,6696,1819
５人以上,電気・ガス・熱供給・水道業,499377,473393,418257,55136,25984,220806,192145,190078,2067,28661
５人以上,情報通信業,497592,441061,401629,39432,56531,139489,136846,130401,6445,2643
５人以上,"運輸業,郵便業",406110,391218,337909,53309,14892,154253,152268,142047,10221,1985
５人以上,"卸売業,小売業",460973,426436,398583,27853,34537,107532,106955,103863,3092,577
５人以上,"金融業,保険業",543897,503017,460791,42226,40880,176326,173427,168951,4476,2899
５人以上,"不動産業,物品賃貸業",482700,432728,395419,37309,49972,113702,113140,109523,3617,562
５人以上,"学術研究,専門・技術サービス業",521845,471385,437571,33814,50460,150496,147574,144683,2891,2922
５人以上,"宿泊業,飲食サービス業",360796,348813,329553,19260,11983,82783,82615,79300,3315,168
５人以上,"生活関連サービス業,娯楽業",373476,336922,311044,25878,36554,103061,102704,100508,2196,357
５人以上,"教育,学習支援業",522168,455884,442255,13629,66284,100634,98666,97873,793,1968
５人以上,"医療,福祉",376823,366394,343765,22629,10429,135392,134593,132038,2555,799
５人以上,複合サービス事業,413279,376535,346819,29716,36744,140695,138493,132102,6391,2202
５人以上,サービス業（他に分類されないもの）,340048,332808,300034,32774,7240,146992,146082,138783,7299,910
30人以上,調査産業計,474357,437029,400435,36594,37328,133752,132458,127329,5129,1294
30人以上,"鉱業,採石業,砂利採取業",614718,596064,545973,50091,18654,303067,303067,300867,2200,－
30人以上,建設業,500785,481109,437868,43241,19676,172926,165651,161717,3934,7275
30人以上,製造業,475122,451612,419544,32068,23510,145228,142367,131291,11076,2861
30人以上,電気・ガス・熱供給・水道業,531664,498983,434882,64101,32681,230288,193662,191021,2641,36626
30人以上,情報通信業,512493,449716,407477,42239,62777,143641,140475,134062,6413,3166
30人以上,"運輸業,郵便業",415154,401008,344743,56265,14146,160643,158157,146057,12100,2486
30人以上,"卸売業,小売業",492832,456869,425334,31535,35963,119441,118393,115156,3237,1048
30人以上,"金融業,保険業",569638,522028,475047,46981,47610,183783,180585,175665,4920,3198
30人以上,"不動産業,物品賃貸業",512975,447441,408569,38872,65534,111979,111739,108316,3423,240
30人以上,"学術研究,専門・技術サービス業",551054,489391,449886,39505,61663,174213,172186,166704,5482,2027
30人以上,"宿泊業,飲食サービス業",399720,381173,365866,15307,18547,86465,86262,81116,5146,203
30人以上,"生活関連サービス業,娯楽業",457229,389584,346066,43518,67645,89578,88965,86445,2520,613
30人以上,"教育,学習支援業",560576,484443,470759,13684,76133,123462,120509,119350,1159,2953
30人以上,"医療,福祉",399949,386267,358075,28192,13682,151750,150987,148195,2792,763
30人以上,複合サービス事業,416258,387033,345924,41109,29225,128534,125439,114648,10791,3095
30人以上,サービス業（他に分類されないもの）,335442,328942,295599,33343,6500,150467,149539,141667,7872,928
,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和４年４月分,,,,,,,,,,,
第５表  規模、産業、就業形態別常用労働者の１人平均月間現金給与額,,,,,,,,,,,
