"年月日時［西暦]","地区","二酸化硫黄[ppb]","一酸化窒素[ppb]","二酸化窒素[ppb]","窒素酸化物[ppb]","オキシダント[ppb]","一酸化炭素[0.1ppm]","ノンメタン炭化水素(非メタン9[0.01ppmC]","メタン[0.01ppmC]","浮遊粒子状物質[μg/立方メートル]","PM2.5[μg/m3]","風速[0.1m/s]","風向","温度[0.1℃]","湿度[%]","THC[0.01ppmC]"
2007120101,"芝浦",,28,33,61,1,,,,44,,,,,,
2007120102,"芝浦",,30,32,62,2,,,,15,,,,,,
2007120103,"芝浦",,33,32,65,2,,,,38,,,,,,
2007120104,"芝浦",,23,30,53,2,,,,38,,,,,,
2007120105,"芝浦",,32,30,62,2,,,,21,,,,,,
2007120106,"芝浦",,37,30,67,1,,,,30,,,,,,
2007120107,"芝浦",,35,30,65,1,,,,39,,,,,,
2007120108,"芝浦",,46,31,77,2,,,,53,,,,,,
2007120109,"芝浦",,45,32,77,4,,,,8,,,,,,
2007120110,"芝浦",,58,37,95,3,,,,19,,,,,,
2007120111,"芝浦",,48,36,84,5,,,,12,,,,,,
2007120112,"芝浦",,42,40,82,7,,,,20,,,,,,
2007120113,"芝浦",,75,47,122,5,,,,30,,,,,,
2007120114,"芝浦",,76,54,130,4,,,,11,,,,,,
2007120115,"芝浦",,82,54,136,4,,,,46,,,,,,
2007120116,"芝浦",,86,55,141,3,,,,38,,,,,,
2007120117,"芝浦",,90,57,147,2,,,,31,,,,,,
2007120118,"芝浦",,49,55,104,2,,,,59,,,,,,
2007120119,"芝浦",,37,55,92,2,,,,36,,,,,,
2007120120,"芝浦",,26,50,76,2,,,,36,,,,,,
2007120121,"芝浦",,48,53,101,2,,,,27,,,,,,
2007120122,"芝浦",,36,46,82,2,,,,38,,,,,,
2007120123,"芝浦",,46,44,90,1,,,,38,,,,,,
2007120124,"芝浦",,26,39,65,2,,,,76,,,,,,
2007120201,"芝浦",,18,38,56,2,,,,42,,,,,,
2007120202,"芝浦",,10,33,43,5,,,,36,,,,,,
2007120203,"芝浦",,3,26,29,11,,,,34,,,,,,
2007120204,"芝浦",,3,25,28,12,,,,21,,,,,,
2007120205,"芝浦",,4,24,28,14,,,,52,,,,,,
2007120206,"芝浦",,3,22,25,16,,,,16,,,,,,
2007120207,"芝浦",,14,30,44,3,,,,45,,,,,,
2007120208,"芝浦",,24,24,48,4,,,,38,,,,,,
2007120209,"芝浦",,26,27,53,7,,,,14,,,,,,
2007120210,"芝浦",,47,36,83,7,,,,26,,,,,,
2007120211,"芝浦",,49,39,88,8,,,,14,,,,,,
2007120212,"芝浦",,40,42,82,9,,,,73,,,,,,
2007120213,"芝浦",,21,41,62,19,,,,41,,,,,,
2007120214,"芝浦",,15,40,55,21,,,,22,,,,,,
2007120215,"芝浦",,20,43,63,17,,,,30,,,,,,
2007120216,"芝浦",,34,53,87,9,,,,42,,,,,,
2007120217,"芝浦",,10,33,43,23,,,,27,,,,,,
2007120218,"芝浦",,4,23,27,25,,,,11,,,,,,
2007120219,"芝浦",,2,22,24,25,,,,19,,,,,,
2007120220,"芝浦",,3,28,31,18,,,,9,,,,,,
2007120221,"芝浦",,4,37,41,7,,,,18,,,,,,
2007120222,"芝浦",,10,42,52,3,,,,92,,,,,,
2007120223,"芝浦",,11,42,53,3,,,,37,,,,,,
2007120224,"芝浦",,41,45,86,1,,,,61,,,,,,
