規模,産業,現金給与総額／計(円),現金給与総額／男(円),現金給与総額／女(円),きまって支給する給与／計(円),きまって支給する給与／男(円),きまって支給する給与／女(円),所定内給与(円),所定外給与(円),特別に支払われた給与／計(円),特別に支払われた給与／男(円),特別に支払われた給与／女(円)
５人以上,調査産業計,363291,444147,265586,345180,419720,255107,322204,22976,18111,24427,10479
５人以上,"鉱業,採石業,砂利採取業",639561,691923,484911,635014,687164,480988,601867,33147,4547,4759,3923
５人以上,建設業,458103,489061,336648,448464,479346,327306,417285,31179,9639,9715,9342
５人以上,製造業,409648,457968,301497,396926,442984,293837,373117,23809,12722,14984,7660
５人以上,電気・ガス・熱供給・水道業,503811,522266,421328,500514,518856,418539,441809,58705,3297,3410,2789
５人以上,情報通信業,463379,501233,374945,428804,465320,343495,392961,35843,34575,35913,31450
５人以上,"運輸業,郵便業",405488,437464,313759,387793,418101,300851,336285,51508,17695,19363,12908
５人以上,"卸売業,小売業",374013,473542,259030,347809,436043,245875,330005,17804,26204,37499,13155
５人以上,"金融業,保険業",489993,630552,356293,460588,592461,335151,428752,31836,29405,38091,21142
５人以上,"不動産業,物品賃貸業",396515,450731,301025,375567,425569,287500,351475,24092,20948,25162,13525
５人以上,"学術研究,専門・技術サービス業",491079,586703,361376,443536,522235,336790,416866,26670,47543,64468,24586
５人以上,"宿泊業,飲食サービス業",156518,211360,116744,152814,204342,115444,143911,8903,3704,7018,1300
５人以上,"生活関連サービス業,娯楽業",263746,322147,213530,255347,313638,205225,245382,9965,8399,8509,8305
５人以上,"教育,学習支援業",320684,391378,254061,316432,385774,251083,307567,8865,4252,5604,2978
５人以上,"医療,福祉",294896,380288,263922,290214,374728,259558,274420,15794,4682,5560,4364
５人以上,複合サービス事業,348036,404343,261446,347893,404127,261415,324861,23032,143,216,31
５人以上,サービス業（他に分類されないもの）,298958,349171,244977,291913,338872,241430,268988,22925,7045,10299,3547
30人以上,調査産業計,407376,482036,305282,386282,454595,292867,358090,28192,21094,27441,12415
30人以上,"鉱業,採石業,砂利採取業",639561,691923,484911,635014,687164,480988,601867,33147,4547,4759,3923
30人以上,建設業,483660,519911,349552,473312,508735,342267,437301,36011,10348,11176,7285
30人以上,製造業,449078,493001,341530,433152,474261,332496,404531,28621,15926,18740,9034
30人以上,電気・ガス・熱供給・水道業,521267,535390,454912,517954,531925,452318,447394,70560,3313,3465,2594
30人以上,情報通信業,467053,504185,378070,432973,468302,348310,395280,37693,34080,35883,29760
30人以上,"運輸業,郵便業",417512,454069,320663,397306,431273,307320,342329,54977,20206,22796,13343
30人以上,"卸売業,小売業",433736,520486,310256,403342,481268,292421,380358,22984,30394,39218,17835
30人以上,"金融業,保険業",515467,649297,377535,482009,606525,353676,445355,36654,33458,42772,23859
30人以上,"不動産業,物品賃貸業",432537,493224,327440,415993,475251,313371,386441,29552,16544,17973,14069
30人以上,"学術研究,専門・技術サービス業",532281,639203,383446,473892,557091,358079,443093,30799,58389,82112,25367
30人以上,"宿泊業,飲食サービス業",231313,302402,170097,224031,290495,166797,213274,10757,7282,11907,3300
30人以上,"生活関連サービス業,娯楽業",295076,361781,228387,280734,348021,213462,265487,15247,14342,13760,14925
30人以上,"教育,学習支援業",364883,436438,291632,361243,431735,289081,350551,10692,3640,4703,2551
30人以上,"医療,福祉",320686,386784,292585,318413,384460,290334,297460,20953,2273,2324,2251
30人以上,複合サービス事業,360941,403528,257109,360710,403227,257051,328246,32464,231,301,58
30人以上,サービス業（他に分類されないもの）,301602,355244,247562,294280,344453,243735,270607,23673,7322,10791,3827
,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和５年９月分,,,,,,,,,,,,
第１表  規模、産業、性別常用労働者の１人平均月間現金給与額,,,,,,,,,,,,
