事業所規模,産業,和暦年,西暦年,年平均・月,一般労働者／前月末労働者数(人),一般労働者／本月中の増加労働者数(人),一般労働者／本月中の減少労働者数(人),一般労働者／本月末労働者数(人),パートタイム労働者／前月末労働者数(人),パートタイム労働者／本月中の増加労働者数(人),パートタイム労働者／本月中の減少労働者数(人),パートタイム労働者／本月末労働者数(人)
５人以上,"C 鉱業,採石業,砂利採取業",令和５,2023,年平均,1261,31,28,1264,－,0,0,－
５人以上,"C 鉱業,採石業,砂利採取業",令和５,2023,1月,1267,14,38,1243,－,0,0,－
５人以上,"C 鉱業,採石業,砂利採取業",令和５,2023,2月,1243,22,17,1248,－,0,0,－
５人以上,"C 鉱業,採石業,砂利採取業",令和５,2023,3月,×,×,×,×,×,×,×,×
５人以上,"C 鉱業,採石業,砂利採取業",令和５,2023,4月,×,×,×,×,×,×,×,×
５人以上,"C 鉱業,採石業,砂利採取業",令和５,2023,5月,1266,22,31,1257,－,0,0,－
５人以上,"C 鉱業,採石業,砂利採取業",令和５,2023,6月,1258,27,17,1268,－,0,0,－
５人以上,"C 鉱業,採石業,砂利採取業",令和５,2023,7月,1268,19,18,1269,－,0,0,－
５人以上,"C 鉱業,採石業,砂利採取業",令和５,2023,8月,1269,27,22,1274,－,0,0,－
５人以上,"C 鉱業,採石業,砂利採取業",令和５,2023,9月,1274,26,20,1280,－,0,0,－
５人以上,"C 鉱業,採石業,砂利採取業",令和５,2023,10月,1280,28,27,1281,－,0,0,－
５人以上,"C 鉱業,採石業,砂利採取業",令和５,2023,11月,1281,32,20,1293,－,0,0,－
５人以上,"C 鉱業,採石業,砂利採取業",令和５,2023,12月,1293,21,15,1299,－,0,0,－
５人以上,D 建設業,平成30,2018,年平均,332388,3462,3407,332466,14800,473,378,14874
５人以上,D 建設業,平成31・令和元,2019,年平均,349294,6332,3863,351753,14100,457,380,14187
５人以上,D 建設業,令和２,2020,年平均,376861,4608,4023,377441,9138,167,176,9134
５人以上,D 建設業,令和３,2021,年平均,384734,5432,4534,385629,11326,335,229,11435
５人以上,D 建設業,令和４,2022,年平均,388016,4747,4710,388059,14207,239,187,14254
５人以上,D 建設業,令和５,2023,年平均,391617,5232,4490,392444,15820,284,260,15760
５人以上,D 建設業,令和５,2023,1月,384603,3000,3439,384166,16909,19,500,16426
５人以上,D 建設業,令和５,2023,2月,383707,3350,2911,384145,16885,87,420,16553
５人以上,D 建設業,令和５,2023,3月,383228,3977,4190,383038,17470,537,443,17541
５人以上,D 建設業,令和５,2023,4月,384033,20357,9402,394985,16546,631,547,16633
５人以上,D 建設業,令和５,2023,5月,394293,4521,4704,394750,17325,111,139,16657
５人以上,D 建設業,令和５,2023,6月,392482,4146,4422,392206,18925,367,77,19215
５人以上,D 建設業,令和５,2023,7月,399046,4152,5212,398220,12375,91,278,11954
５人以上,D 建設業,令和５,2023,8月,393743,2966,4082,392627,16431,156,124,16463
５人以上,D 建設業,令和５,2023,9月,396344,3790,3659,396473,12746,459,88,13119
５人以上,D 建設業,令和５,2023,10月,395704,6678,5570,396929,13888,325,33,14063
５人以上,D 建設業,令和５,2023,11月,397709,3817,3393,398131,13283,213,60,13438
５人以上,D 建設業,令和５,2023,12月,394507,2034,2897,393642,17062,414,415,17063
５人以上,E 製造業,平成30,2018,年平均,520064,6297,6018,520304,50286,868,948,50245
５人以上,E 製造業,平成31・令和元,2019,年平均,535256,6816,6361,535694,47934,890,884,47956
５人以上,E 製造業,令和２,2020,年平均,522924,6121,5707,523331,57627,1630,1612,57652
５人以上,E 製造業,令和３,2021,年平均,501009,4901,5448,500381,66249,1687,1578,66439
５人以上,E 製造業,令和４,2022,年平均,413734,4313,3960,414021,55502,1242,1685,55126
５人以上,E 製造業,令和５,2023,年平均,437332,5190,4401,438115,40176,667,744,40105
５人以上,E 製造業,令和５,2023,1月,418879,10539,4003,425400,37723,630,615,37753
５人以上,E 製造業,令和５,2023,2月,438032,3116,4696,436442,36691,675,556,36820
５人以上,E 製造業,令和５,2023,3月,424806,3619,3465,424675,37464,547,921,37375
５人以上,E 製造業,令和５,2023,4月,429459,15548,10158,434921,41882,838,1391,41257
５人以上,E 製造業,令和５,2023,5月,441578,4885,5334,441097,40641,866,675,40864
５人以上,E 製造業,令和５,2023,6月,446018,3752,4623,445142,40906,593,1045,40459
５人以上,E 製造業,令和５,2023,7月,439563,3146,4137,438432,43241,364,771,42974
５人以上,E 製造業,令和５,2023,8月,439346,2258,3525,438080,42779,336,462,42652
５人以上,E 製造業,令和５,2023,9月,437084,2687,3488,436294,39971,1581,497,41044
５人以上,E 製造業,令和５,2023,10月,439747,6518,4475,441905,39444,370,392,39307
５人以上,E 製造業,令和５,2023,11月,447480,3200,2650,448244,39611,651,544,39504
５人以上,E 製造業,令和５,2023,12月,445987,3012,2252,446736,41760,547,1063,41255
５人以上,F 電気・ガス・熱供給・水道業,平成30,2018,年平均,30138,339,476,30001,769,31,43,756
５人以上,F 電気・ガス・熱供給・水道業,平成31・令和元,2019,年平均,27902,469,785,27588,704,8,22,688
５人以上,F 電気・ガス・熱供給・水道業,令和２,2020,年平均,25865,411,323,25954,526,14,16,524
５人以上,F 電気・ガス・熱供給・水道業,令和３,2021,年平均,26495,413,518,26390,695,17,22,690
５人以上,F 電気・ガス・熱供給・水道業,令和４,2022,年平均,20624,327,342,20617,491,19,10,493
５人以上,F 電気・ガス・熱供給・水道業,令和５,2023,年平均,21907,515,335,22087,428,9,7,429
５人以上,F 電気・ガス・熱供給・水道業,令和５,2023,1月,20380,84,159,20304,568,2,4,567
５人以上,F 電気・ガス・熱供給・水道業,令和５,2023,2月,20318,142,48,20412,553,0,5,548
５人以上,F 電気・ガス・熱供給・水道業,令和５,2023,3月,×,×,×,×,×,×,×,×
５人以上,F 電気・ガス・熱供給・水道業,令和５,2023,4月,×,×,×,×,×,×,×,×
５人以上,F 電気・ガス・熱供給・水道業,令和５,2023,5月,22251,560,165,22646,338,0,10,328
５人以上,F 電気・ガス・熱供給・水道業,令和５,2023,6月,22556,225,115,22666,418,26,1,443
５人以上,F 電気・ガス・熱供給・水道業,令和５,2023,7月,22726,1137,1218,22647,383,17,4,394
５人以上,F 電気・ガス・熱供給・水道業,令和５,2023,8月,22645,87,163,22571,396,3,3,394
５人以上,F 電気・ガス・熱供給・水道業,令和５,2023,9月,22570,188,156,22602,395,5,3,397
５人以上,F 電気・ガス・熱供給・水道業,令和５,2023,10月,22602,97,72,22628,397,0,5,391
５人以上,F 電気・ガス・熱供給・水道業,令和５,2023,11月,22628,30,48,22610,391,7,5,393
５人以上,F 電気・ガス・熱供給・水道業,令和５,2023,12月,22610,165,53,22721,393,6,0,400
５人以上,G 情報通信業,平成30,2018,年平均,776672,11202,11366,776470,32960,1724,1594,33128
５人以上,G 情報通信業,平成31・令和元,2019,年平均,794105,12003,9464,796867,30779,1694,1279,30970
５人以上,G 情報通信業,令和２,2020,年平均,816128,12241,10313,818056,32335,1244,1484,32095
５人以上,G 情報通信業,令和３,2021,年平均,837405,12594,11956,838138,33975,1146,1017,34008
５人以上,G 情報通信業,令和４,2022,年平均,841540,11781,11194,842169,48545,1323,1261,48567
５人以上,G 情報通信業,令和５,2023,年平均,851861,12822,10850,853912,46386,1365,1249,46422
５人以上,G 情報通信業,令和５,2023,1月,839849,6483,10224,836096,47293,1190,1219,47276
５人以上,G 情報通信業,令和５,2023,2月,835930,6435,9183,833192,47442,1641,1322,47751
５人以上,G 情報通信業,令和５,2023,3月,830314,7171,9014,828390,50629,1075,1291,50494
５人以上,G 情報通信業,令和５,2023,4月,830478,51859,20792,862682,48406,1433,2148,46554
５人以上,G 情報通信業,令和５,2023,5月,862852,12964,10248,865540,46384,1501,1546,46367
５人以上,G 情報通信業,令和５,2023,6月,865683,8470,9426,864819,46224,1059,1288,45903
５人以上,G 情報通信業,令和５,2023,7月,867682,11359,16497,862531,43040,846,620,43279
５人以上,G 情報通信業,令和５,2023,8月,861016,7119,12919,855161,44794,1002,1043,44808
５人以上,G 情報通信業,令和５,2023,9月,861887,7890,9136,860663,38082,2514,1257,39317
５人以上,G 情報通信業,令和５,2023,10月,851545,8779,9997,850355,48435,1377,1469,48315
５人以上,G 情報通信業,令和５,2023,11月,851108,19740,7168,863718,47562,1960,875,48609
５人以上,G 情報通信業,令和５,2023,12月,863992,5590,5593,863797,48335,779,911,48395
５人以上,"H 運輸業,郵便業",平成30,2018,年平均,393803,5871,6045,393715,69718,2427,2341,69719
５人以上,"H 運輸業,郵便業",平成31・令和元,2019,年平均,405174,7835,7205,405861,63531,3989,3681,63782
５人以上,"H 運輸業,郵便業",令和２,2020,年平均,403391,5926,5016,404399,72701,3671,4008,72267
５人以上,"H 運輸業,郵便業",令和３,2021,年平均,403091,4942,5766,402169,64105,1482,2002,63683
５人以上,"H 運輸業,郵便業",令和４,2022,年平均,364103,5666,5738,364023,48424,789,1190,48031
５人以上,"H 運輸業,郵便業",令和５,2023,年平均,365654,5628,5521,365781,44202,803,825,44159
５人以上,"H 運輸業,郵便業",令和５,2023,1月,365325,3221,3728,364802,44807,151,682,44292
５人以上,"H 運輸業,郵便業",令和５,2023,2月,365243,4947,4942,365244,43851,727,887,43695
５人以上,"H 運輸業,郵便業",令和５,2023,3月,365954,4483,7341,363093,42985,693,1006,42675
５人以上,"H 運輸業,郵便業",令和５,2023,4月,361092,15505,9086,367622,44676,1143,1811,43897
５人以上,"H 運輸業,郵便業",令和５,2023,5月,369037,4147,3762,369653,42482,1243,478,43016
５人以上,"H 運輸業,郵便業",令和５,2023,6月,365793,5778,7580,363990,46876,391,953,46315
５人以上,"H 運輸業,郵便業",令和５,2023,7月,365133,5955,6870,364140,45172,304,389,45165
５人以上,"H 運輸業,郵便業",令和５,2023,8月,366652,3487,3890,366250,42653,1009,980,42681
５人以上,"H 運輸業,郵便業",令和５,2023,9月,365433,3568,4746,364256,43498,1086,1053,43530
５人以上,"H 運輸業,郵便業",令和５,2023,10月,365416,8845,5434,368827,42370,1425,689,43106
５人以上,"H 運輸業,郵便業",令和５,2023,11月,365457,4486,4907,365022,46476,738,361,46867
５人以上,"H 運輸業,郵便業",令和５,2023,12月,367309,3112,3968,366467,44580,727,615,44678
５人以上,"I 卸売業,小売業",平成30,2018,年平均,1183943,18035,17891,1184114,480196,13907,14024,480051
５人以上,"I 卸売業,小売業",平成31・令和元,2019,年平均,1203186,20532,18896,1205179,474754,14018,13702,474713
５人以上,"I 卸売業,小売業",令和２,2020,年平均,1200935,16745,16974,1200739,469728,13489,15146,468039
５人以上,"I 卸売業,小売業",令和３,2021,年平均,1235637,16744,17216,1235385,427140,11969,12043,426847
５人以上,"I 卸売業,小売業",令和４,2022,年平均,1253219,17990,17090,1254310,425853,11821,12994,424488
５人以上,"I 卸売業,小売業",令和５,2023,年平均,1251306,16323,16271,1250964,423293,12539,12789,423437
５人以上,"I 卸売業,小売業",令和５,2023,1月,1249786,10593,16071,1243515,432276,7993,10748,430314
５人以上,"I 卸売業,小売業",令和５,2023,2月,1238238,12792,16712,1233142,435591,11215,14132,433850
５人以上,"I 卸売業,小売業",令和５,2023,3月,1253810,14586,16264,1251607,413182,13203,14532,412378
５人以上,"I 卸売業,小売業",令和５,2023,4月,1234153,54482,30851,1257301,429832,17456,22643,425128
５人以上,"I 卸売業,小売業",令和５,2023,5月,1258034,15480,18934,1253817,424395,17107,17274,424991
５人以上,"I 卸売業,小売業",令和５,2023,6月,1263537,11389,14774,1260126,415271,13949,12899,416347
５人以上,"I 卸売業,小売業",令和５,2023,7月,1248939,14250,16564,1245915,427534,8847,13803,423288
５人以上,"I 卸売業,小売業",令和５,2023,8月,1248905,13295,12244,1249766,420298,12619,9265,423842
５人以上,"I 卸売業,小売業",令和５,2023,9月,1262311,12066,13470,1261627,411297,12706,13159,410124
５人以上,"I 卸売業,小売業",令和５,2023,10月,1251772,15363,17051,1251737,419979,14006,7902,424430
５人以上,"I 卸売業,小売業",令和５,2023,11月,1257121,11916,12241,1254585,419046,11711,7668,425300
５人以上,"I 卸売業,小売業",令和５,2023,12月,1249068,9664,10079,1248434,430817,9654,9437,431253
５人以上,"J 金融業,保険業",平成30,2018,年平均,366572,6428,5727,367276,28400,463,575,28286
５人以上,"J 金融業,保険業",平成31・令和元,2019,年平均,381866,6906,6675,382084,18752,330,262,18833
５人以上,"J 金融業,保険業",令和２,2020,年平均,374822,6728,6692,374841,23299,292,418,23191
５人以上,"J 金融業,保険業",令和３,2021,年平均,370944,6430,6575,370787,27812,418,586,27655
５人以上,"J 金融業,保険業",令和４,2022,年平均,372153,6611,6840,371930,25442,382,501,25318
５人以上,"J 金融業,保険業",令和５,2023,年平均,369363,5825,6009,369213,26483,356,416,26389
５人以上,"J 金融業,保険業",令和５,2023,1月,367678,4909,5901,366672,26757,452,365,26858
５人以上,"J 金融業,保険業",令和５,2023,2月,365563,3520,3561,365581,27967,573,222,28259
５人以上,"J 金融業,保険業",令和５,2023,3月,367450,3388,4061,366763,26390,168,598,25974
５人以上,"J 金融業,保険業",令和５,2023,4月,366492,27893,20218,374275,26245,1015,1017,26135
５人以上,"J 金融業,保険業",令和５,2023,5月,373668,4887,4080,374765,26742,200,332,26320
５人以上,"J 金融業,保険業",令和５,2023,6月,376069,4045,5601,374498,25016,219,372,24878
５人以上,"J 金融業,保険業",令和５,2023,7月,377000,6328,7200,376125,22376,236,655,21960
５人以上,"J 金融業,保険業",令和５,2023,8月,370736,2068,3901,368821,27349,293,215,27509
５人以上,"J 金融業,保険業",令和５,2023,9月,368165,2625,3722,367063,28165,76,240,28006
５人以上,"J 金融業,保険業",令和５,2023,10月,367590,5819,7374,366032,27479,240,422,27300
５人以上,"J 金融業,保険業",令和５,2023,11月,366898,2456,3917,365384,26434,385,338,26534
５人以上,"J 金融業,保険業",令和５,2023,12月,365044,1959,2568,364575,26874,417,217,26934
５人以上,"K 不動産業,物品賃貸業",平成30,2018,年平均,180215,3102,2968,180388,31778,739,713,31766
５人以上,"K 不動産業,物品賃貸業",平成31・令和元,2019,年平均,177680,2971,2517,178196,38002,1274,1276,37938
５人以上,"K 不動産業,物品賃貸業",令和２,2020,年平均,176693,3145,2623,177204,41204,1023,1311,40928
５人以上,"K 不動産業,物品賃貸業",令和３,2021,年平均,190330,3625,3576,190396,30564,924,955,30516
５人以上,"K 不動産業,物品賃貸業",令和４,2022,年平均,217767,4095,3045,218839,29000,509,600,28888
５人以上,"K 不動産業,物品賃貸業",令和５,2023,年平均,222573,3643,2806,223400,33683,934,1002,33625
５人以上,"K 不動産業,物品賃貸業",令和５,2023,1月,217341,2092,1863,217568,32492,523,531,32486
５人以上,"K 不動産業,物品賃貸業",令和５,2023,2月,216691,2569,2491,216754,33363,589,682,33285
５人以上,"K 不動産業,物品賃貸業",令和５,2023,3月,216897,2258,2024,217130,33142,548,1286,32405
５人以上,"K 不動産業,物品賃貸業",令和５,2023,4月,217526,15421,6235,226645,32009,1646,2098,31624
５人以上,"K 不動産業,物品賃貸業",令和５,2023,5月,228179,4829,3467,229541,30090,380,1426,29044
５人以上,"K 不動産業,物品賃貸業",令和５,2023,6月,226481,2072,2481,226063,32104,1520,795,32838
５人以上,"K 不動産業,物品賃貸業",令和５,2023,7月,223601,2891,3147,223345,35300,1345,805,35840
５人以上,"K 不動産業,物品賃貸業",令和５,2023,8月,223864,1694,1622,223936,35321,2262,1056,36527
５人以上,"K 不動産業,物品賃貸業",令和５,2023,9月,223953,2217,2284,223887,36510,917,424,37002
５人以上,"K 不動産業,物品賃貸業",令和５,2023,10月,224645,4073,4032,224685,36244,339,1866,34718
５人以上,"K 不動産業,物品賃貸業",令和５,2023,11月,225419,2632,1932,226104,33984,668,854,33813
５人以上,"K 不動産業,物品賃貸業",令和５,2023,12月,226280,964,2098,225139,33637,470,201,33913
５人以上,"L 学術研究,専門・技術サービス業",平成30,2018,年平均,353894,4977,4507,354252,33316,993,1058,33362
５人以上,"L 学術研究,専門・技術サービス業",平成31・令和元,2019,年平均,360372,4880,4558,360750,30653,1222,1192,30628
５人以上,"L 学術研究,専門・技術サービス業",令和２,2020,年平均,358787,4331,4577,358591,31985,953,1108,31782
５人以上,"L 学術研究,専門・技術サービス業",令和３,2021,年平均,363861,5343,5196,364085,27188,981,983,27110
５人以上,"L 学術研究,専門・技術サービス業",令和４,2022,年平均,379192,6614,5127,380749,32136,1187,1073,32182
５人以上,"L 学術研究,専門・技術サービス業",令和５,2023,年平均,402331,7532,5825,404094,32499,1151,796,32798
５人以上,"L 学術研究,専門・技術サービス業",令和５,2023,1月,390921,4966,5182,390682,30903,468,348,31046
５人以上,"L 学術研究,専門・技術サービス業",令和５,2023,2月,391861,4807,3801,392776,29867,2140,513,31585
５人以上,"L 学術研究,専門・技術サービス業",令和５,2023,3月,394950,5706,4625,395868,29411,510,1465,28619
５人以上,"L 学術研究,専門・技術サービス業",令和５,2023,4月,395462,26461,12068,411108,29025,1496,2063,27205
５人以上,"L 学術研究,専門・技術サービス業",令和５,2023,5月,410236,6865,6134,410956,28077,694,641,28141
５人以上,"L 学術研究,専門・技術サービス業",令和５,2023,6月,412449,5587,6375,411413,26648,1438,468,27866
５人以上,"L 学術研究,専門・技術サービス業",令和５,2023,7月,406285,7276,7424,406137,32994,1010,517,33487
５人以上,"L 学術研究,専門・技術サービス業",令和５,2023,8月,406881,4540,5766,405571,32743,632,632,32827
５人以上,"L 学術研究,専門・技術サービス業",令和５,2023,9月,401384,7041,4285,404202,37014,846,757,37041
５人以上,"L 学術研究,専門・技術サービス業",令和５,2023,10月,404085,7983,6510,405554,37158,2288,1060,38390
５人以上,"L 学術研究,専門・技術サービス業",令和５,2023,11月,407046,4718,3696,408040,36898,1521,823,37624
５人以上,"L 学術研究,専門・技術サービス業",令和５,2023,12月,406417,4431,4038,406809,39247,767,265,39750
５人以上,"M 宿泊業,飲食サービス業",平成30,2018,年平均,150179,4319,4977,149735,537340,28618,27732,538013
５人以上,"M 宿泊業,飲食サービス業",平成31・令和元,2019,年平均,141861,4785,4922,141726,550138,32481,32309,550309
５人以上,"M 宿泊業,飲食サービス業",令和２,2020,年平均,143403,4615,4904,143642,497811,24178,31620,489840
５人以上,"M 宿泊業,飲食サービス業",令和３,2021,年平均,142208,3537,5078,141095,447581,21065,21109,447109
５人以上,"M 宿泊業,飲食サービス業",令和４,2022,年平均,187279,3978,4496,186863,471135,26526,21821,475737
５人以上,"M 宿泊業,飲食サービス業",令和５,2023,年平均,179589,5796,5760,179877,526065,31659,28295,529177
５人以上,"M 宿泊業,飲食サービス業",令和５,2023,1月,175574,2760,4553,173647,520896,23144,26648,517526
５人以上,"M 宿泊業,飲食サービス業",令和５,2023,2月,176122,5179,6614,174828,515051,32491,29054,518347
５人以上,"M 宿泊業,飲食サービス業",令和５,2023,3月,175061,6652,7356,174731,518114,25998,27807,515931
５人以上,"M 宿泊業,飲食サービス業",令和５,2023,4月,175717,10445,7908,178114,514945,44418,48262,511241
５人以上,"M 宿泊業,飲食サービス業",令和５,2023,5月,181364,6364,7656,181695,507991,37020,27752,515636
５人以上,"M 宿泊業,飲食サービス業",令和５,2023,6月,169691,5858,4793,170889,527640,30047,25357,532197
５人以上,"M 宿泊業,飲食サービス業",令和５,2023,7月,182207,7527,3254,186492,520879,25903,25869,520901
５人以上,"M 宿泊業,飲食サービス業",令和５,2023,8月,184914,5854,4637,186419,522479,26627,24595,524223
５人以上,"M 宿泊業,飲食サービス業",令和５,2023,9月,179396,5119,3758,180894,531246,35322,26885,539546
５人以上,"M 宿泊業,飲食サービス業",令和５,2023,10月,190459,6225,8740,188229,529981,41145,25795,545046
５人以上,"M 宿泊業,飲食サービス業",令和５,2023,11月,183529,5000,6021,182690,549746,29806,27215,552155
５人以上,"M 宿泊業,飲食サービス業",令和５,2023,12月,181030,2563,3824,179894,553815,27981,24298,557373
５人以上,"N 生活関連サービス業,娯楽業",平成30,2018,年平均,125564,2400,2267,125914,112532,4850,5491,111674
５人以上,"N 生活関連サービス業,娯楽業",平成31・令和元,2019,年平均,137543,2551,2293,137812,105032,5110,4373,105757
５人以上,"N 生活関連サービス業,娯楽業",令和２,2020,年平均,144365,2563,2204,144657,102375,3117,3594,101965
５人以上,"N 生活関連サービス業,娯楽業",令和３,2021,年平均,151650,2742,3105,151167,86357,2916,3558,85835
５人以上,"N 生活関連サービス業,娯楽業",令和４,2022,年平均,151822,2819,3017,151654,81333,2942,2694,81551
５人以上,"N 生活関連サービス業,娯楽業",令和５,2023,年平均,143702,3316,3240,143785,89065,3728,3513,89273
５人以上,"N 生活関連サービス業,娯楽業",令和５,2023,1月,138120,2716,4151,136704,93717,4170,3413,94455
５人以上,"N 生活関連サービス業,娯楽業",令和５,2023,2月,140489,2399,3260,139628,90670,3550,3653,90567
５人以上,"N 生活関連サービス業,娯楽業",令和５,2023,3月,137366,2886,2223,138026,92830,3706,3876,92663
５人以上,"N 生活関連サービス業,娯楽業",令和５,2023,4月,139320,12386,5491,146275,91369,3402,6086,88625
５人以上,"N 生活関連サービス業,娯楽業",令和５,2023,5月,147255,3705,2795,148234,87645,3858,3325,88109
５人以上,"N 生活関連サービス業,娯楽業",令和５,2023,6月,150588,2780,4056,149188,85755,4319,2303,87895
５人以上,"N 生活関連サービス業,娯楽業",令和５,2023,7月,144482,3215,4248,143487,92601,3234,8163,87634
５人以上,"N 生活関連サービス業,娯楽業",令和５,2023,8月,145048,1460,1634,144874,86073,4132,2638,87567
５人以上,"N 生活関連サービス業,娯楽業",令和５,2023,9月,149061,1128,3058,147131,83380,2756,1337,84799
５人以上,"N 生活関連サービス業,娯楽業",令和５,2023,10月,144987,2355,3279,144066,86943,2167,2094,87013
５人以上,"N 生活関連サービス業,娯楽業",令和５,2023,11月,142647,3291,2249,143681,88432,4641,2340,90741
５人以上,"N 生活関連サービス業,娯楽業",令和５,2023,12月,145055,1470,2439,144126,89367,4803,2928,91202
５人以上,"O 教育,学習支援業",平成30,2018,年平均,261556,3724,3987,261335,157952,8113,7843,158180
５人以上,"O 教育,学習支援業",平成31・令和元,2019,年平均,247550,3552,3373,247811,168656,12132,12978,167729
５人以上,"O 教育,学習支援業",令和２,2020,年平均,243300,4193,4560,242942,163661,10202,10013,163840
５人以上,"O 教育,学習支援業",令和３,2021,年平均,233737,3952,3837,233937,172728,12465,12866,172242
５人以上,"O 教育,学習支援業",令和４,2022,年平均,251611,4329,4641,251359,142305,6907,6963,142190
５人以上,"O 教育,学習支援業",令和５,2023,年平均,251439,4086,3794,251769,145847,7745,7021,146534
５人以上,"O 教育,学習支援業",令和５,2023,1月,250017,1150,1302,249845,147623,4258,4825,147076
５人以上,"O 教育,学習支援業",令和５,2023,2月,256846,1198,2417,255613,140075,4034,5967,138156
５人以上,"O 教育,学習支援業",令和５,2023,3月,257409,2677,6349,253729,136360,4891,17308,123951
５人以上,"O 教育,学習支援業",令和５,2023,4月,244113,27823,22713,249402,133567,27920,17295,144013
５人以上,"O 教育,学習支援業",令和５,2023,5月,252276,1058,1975,251525,141139,6759,4473,143259
５人以上,"O 教育,学習支援業",令和５,2023,6月,250198,2688,1580,251307,144586,5012,2733,146864
５人以上,"O 教育,学習支援業",令和５,2023,7月,253084,1339,1058,253363,145087,6517,3446,148160
５人以上,"O 教育,学習支援業",令和５,2023,8月,252127,1585,1416,252296,149396,5828,9470,145754
５人以上,"O 教育,学習支援業",令和５,2023,9月,249154,2770,1036,250888,148896,9006,6800,151102
５人以上,"O 教育,学習支援業",令和５,2023,10月,250658,1703,2058,250303,151332,9550,4843,156039
５人以上,"O 教育,学習支援業",令和５,2023,11月,249882,2443,3123,249306,156460,5129,3637,157848
５人以上,"O 教育,学習支援業",令和５,2023,12月,251507,2593,500,253644,155647,4035,3451,156187
５人以上,"P 医療,福祉",平成30,2018,年平均,477529,8769,9016,477404,264423,8328,7583,265046
５人以上,"P 医療,福祉",平成31・令和元,2019,年平均,481606,8689,8427,482287,296172,10385,9994,296144
５人以上,"P 医療,福祉",令和２,2020,年平均,511867,8580,8640,512116,267322,8348,9954,265406
５人以上,"P 医療,福祉",令和３,2021,年平均,525788,8329,8122,526144,254471,8112,6660,255774
５人以上,"P 医療,福祉",令和４,2022,年平均,481094,8280,7485,482271,309618,11536,11127,309646
５人以上,"P 医療,福祉",令和５,2023,年平均,524367,10713,10029,525283,276938,7391,7615,276481
５人以上,"P 医療,福祉",令和５,2023,1月,531811,3946,4561,530857,264640,5329,7796,262512
５人以上,"P 医療,福祉",令和５,2023,2月,522277,3268,6613,519129,271092,5996,5847,271044
５人以上,"P 医療,福祉",令和５,2023,3月,513882,5484,7291,512076,276291,7717,6319,277688
５人以上,"P 医療,福祉",令和５,2023,4月,526472,60413,40002,548758,263292,11637,14714,258340
５人以上,"P 医療,福祉",令和５,2023,5月,534765,9840,10306,534925,272333,8244,9993,269958
５人以上,"P 医療,福祉",令和５,2023,6月,553193,9068,10138,551487,251690,5776,4311,253791
５人以上,"P 医療,福祉",令和５,2023,7月,526758,9912,7209,530107,278520,6293,4989,279178
