事業所規模,産業,和暦年,西暦年,年平均・月,一般労働者／現金給与総額(円),一般労働者／きまって支給する給与(円),一般労働者／所定内給与(円),一般労働者／所定外給与(円),一般労働者／特別に支払われた給与(円),パートタイム労働者／現金給与総額(円),パートタイム労働者／きまって支給する給与(円),パートタイム労働者／所定内給与(円),パートタイム労働者／所定外給与(円),パートタイム労働者／特別に支払われた給与(円)
30人以上,F 電気・ガス・熱供給・水道業,令和４,2022,年平均,634191,494374,433946,60428,139817,249700,189911,185778,4133,59789
30人以上,F 電気・ガス・熱供給・水道業,令和５,2023,年平均,681686,518914,447538,71376,162772,257472,198493,193678,4815,58979
30人以上,F 電気・ガス・熱供給・水道業,令和５,2023,1月,608004,497911,439648,58263,110093,201952,201952,194768,7184,－
30人以上,F 電気・ガス・熱供給・水道業,令和５,2023,2月,599736,517032,448640,68392,82704,189885,189161,186203,2958,724
30人以上,F 電気・ガス・熱供給・水道業,令和５,2023,3月,×,×,×,×,×,×,×,×,×,×
30人以上,F 電気・ガス・熱供給・水道業,令和５,2023,4月,×,×,×,×,×,×,×,×,×,×
30人以上,F 電気・ガス・熱供給・水道業,令和５,2023,5月,501152,499851,429433,70418,1301,201882,201352,197569,3783,530
30人以上,F 電気・ガス・熱供給・水道業,令和５,2023,6月,1287065,523440,448511,74929,763625,504497,203388,199145,4243,301109
30人以上,F 電気・ガス・熱供給・水道業,令和５,2023,7月,529084,521358,450394,70964,7726,205066,204429,199346,5083,637
30人以上,F 電気・ガス・熱供給・水道業,令和５,2023,8月,520631,518956,451593,67363,1675,203386,202771,197089,5682,615
30人以上,F 電気・ガス・熱供給・水道業,令和５,2023,9月,527100,523802,452060,71742,3298,200289,196187,190704,5483,4102
30人以上,F 電気・ガス・熱供給・水道業,令和５,2023,10月,548221,528752,452553,76199,19469,228818,194812,189397,5415,34006
30人以上,F 電気・ガス・熱供給・水道業,令和５,2023,11月,528272,526754,451831,74923,1518,198054,197556,192421,5135,498
30人以上,F 電気・ガス・熱供給・水道業,令和５,2023,12月,1359130,520312,451617,68695,838818,505622,197166,192279,4887,308456
30人以上,G 情報通信業,平成30,2018,年平均,552048,427382,392232,35150,124666,120580,116918,112943,3975,3662
30人以上,G 情報通信業,平成31・令和元,2019,年平均,569380,433490,395628,37862,135890,136608,130073,125976,4097,6535
30人以上,G 情報通信業,令和２,2020,年平均,558290,431381,394726,36655,126909,138606,134089,130117,3972,4517
30人以上,G 情報通信業,令和３,2021,年平均,565665,431659,395861,35798,134006,148379,141972,137624,4348,6407
30人以上,G 情報通信業,令和４,2022,年平均,581454,439603,400557,39046,141851,143233,136361,130694,5667,6872
30人以上,G 情報通信業,令和５,2023,年平均,582372,443305,402529,40776,139067,151235,139972,134325,5647,11263
30人以上,G 情報通信業,令和５,2023,1月,457766,430395,393238,37157,27371,132260,129500,124412,5088,2760
30人以上,G 情報通信業,令和５,2023,2月,441502,432049,392033,40016,9453,127382,126875,122033,4842,507
30人以上,G 情報通信業,令和５,2023,3月,502553,437889,395146,42743,64664,133596,131827,127359,4468,1769
30人以上,G 情報通信業,令和５,2023,4月,512740,448007,404941,43066,64733,135292,134003,128576,5427,1289
30人以上,G 情報通信業,令和５,2023,5月,477682,440757,401093,39664,36925,136768,135676,129967,5709,1092
30人以上,G 情報通信業,令和５,2023,6月,1032154,439871,400215,39656,592283,181084,142972,137859,5113,38112
30人以上,G 情報通信業,令和５,2023,7月,556647,444339,403354,40985,112308,147426,140482,134646,5836,6944
30人以上,G 情報通信業,令和５,2023,8月,450386,439555,400046,39509,10831,142351,141370,135046,6324,981
30人以上,G 情報通信業,令和５,2023,9月,480952,445427,406257,39170,35525,155713,154003,149388,4615,1710
30人以上,G 情報通信業,令和５,2023,10月,487560,450409,409395,41014,37151,141972,139843,133739,6104,2129
30人以上,G 情報通信業,令和５,2023,11月,492496,462069,417249,44820,30427,178703,153643,146367,7276,25060
30人以上,G 情報通信業,令和５,2023,12月,1078726,448175,406665,41510,630551,197997,149621,142965,6656,48376
30人以上,"H 運輸業,郵便業",平成30,2018,年平均,521634,414884,361461,53423,106750,141055,138301,122691,15610,2754
30人以上,"H 運輸業,郵便業",平成31・令和元,2019,年平均,523580,406400,352881,53519,117180,144501,140062,125370,14692,4439
30人以上,"H 運輸業,郵便業",令和２,2020,年平均,449795,374285,327329,46956,75510,137737,134682,121311,13371,3055
30人以上,"H 運輸業,郵便業",令和３,2021,年平均,431115,367765,319521,48244,63350,143269,136357,125502,10855,6912
30人以上,"H 運輸業,郵便業",令和４,2022,年平均,480361,392829,338583,54246,87532,155881,150084,138407,11677,5797
30人以上,"H 運輸業,郵便業",令和５,2023,年平均,531757,418881,361770,57111,112876,174215,167648,150703,16945,6567
30人以上,"H 運輸業,郵便業",令和５,2023,1月,452555,411587,354385,57202,40968,152621,152203,136337,15866,418
30人以上,"H 運輸業,郵便業",令和５,2023,2月,420487,398684,347401,51283,21803,159384,159164,143836,15328,220
30人以上,"H 運輸業,郵便業",令和５,2023,3月,450811,416922,356825,60097,33889,155507,154509,140752,13757,998
30人以上,"H 運輸業,郵便業",令和５,2023,4月,476996,433748,378747,55001,43248,178865,176210,157253,18957,2655
30人以上,"H 運輸業,郵便業",令和５,2023,5月,436882,413124,357753,55371,23758,169202,165131,147827,17304,4071
30人以上,"H 運輸業,郵便業",令和５,2023,6月,889653,427110,372093,55017,462543,201230,180890,163595,17295,20340
30人以上,"H 運輸業,郵便業",令和５,2023,7月,534888,425114,367100,58014,109774,180544,171082,152965,18117,9462
30人以上,"H 運輸業,郵便業",令和５,2023,8月,423220,414347,353802,60545,8873,163395,162984,151891,11093,411
30人以上,"H 運輸業,郵便業",令和５,2023,9月,440683,418619,360142,58477,22064,170965,170531,152790,17741,434
30人以上,"H 運輸業,郵便業",令和５,2023,10月,424148,417344,359838,57506,6804,163813,162528,143658,18870,1285
30人以上,"H 運輸業,郵便業",令和５,2023,11月,442238,419264,362566,56698,22974,176401,176191,154796,21395,210
30人以上,"H 運輸業,郵便業",令和５,2023,12月,987613,430653,370595,60058,556960,218808,180548,163207,17341,38260
30人以上,"I 卸売業,小売業",平成30,2018,年平均,636139,451855,430513,21342,184284,118375,113511,110100,3411,4864
30人以上,"I 卸売業,小売業",平成31・令和元,2019,年平均,583684,436011,413027,22984,147673,118795,115484,111751,3733,3311
30人以上,"I 卸売業,小売業",令和２,2020,年平均,590275,442508,420615,21893,147767,119086,115513,112757,2756,3573
30人以上,"I 卸売業,小売業",令和３,2021,年平均,579660,438616,413035,25581,141044,116213,112377,109795,2582,3836
30人以上,"I 卸売業,小売業",令和４,2022,年平均,597616,445001,416790,28211,152615,118776,114790,111753,3037,3986
30人以上,"I 卸売業,小売業",令和５,2023,年平均,598490,451049,422938,28111,147441,123672,120267,117287,2980,3405
30人以上,"I 卸売業,小売業",令和５,2023,1月,451845,439223,411093,28130,12622,118209,116467,113776,2691,1742
30人以上,"I 卸売業,小売業",令和５,2023,2月,451038,438446,412233,26213,12592,117169,115734,112451,3283,1435
30人以上,"I 卸売業,小売業",令和５,2023,3月,515745,444242,416030,28212,71503,121350,116504,113825,2679,4846
30人以上,"I 卸売業,小売業",令和５,2023,4月,495785,454666,424385,30281,41119,123410,122215,119113,3102,1195
30人以上,"I 卸売業,小売業",令和５,2023,5月,470434,452171,423464,28707,18263,119679,119246,116290,2956,433
30人以上,"I 卸売業,小売業",令和５,2023,6月,835426,448082,421327,26755,387344,131029,123151,120376,2775,7878
30人以上,"I 卸売業,小売業",令和５,2023,7月,827972,450156,421905,28251,377816,126875,121613,118821,2792,5262
30人以上,"I 卸売業,小売業",令和５,2023,8月,468519,459486,432191,27295,9033,124881,123331,120431,2900,1550
30人以上,"I 卸売業,小売業",令和５,2023,9月,492478,456580,429945,26635,35898,121463,120325,116751,3574,1138
30人以上,"I 卸売業,小売業",令和５,2023,10月,459919,451191,423120,28071,8728,123738,122837,120010,2827,901
30人以上,"I 卸売業,小売業",令和５,2023,11月,495156,460032,429714,30318,35124,120118,119532,116703,2829,586
30人以上,"I 卸売業,小売業",令和５,2023,12月,1223714,458668,430197,28471,765046,135666,121868,118544,3324,13798
30人以上,"J 金融業,保険業",平成30,2018,年平均,738644,543894,507410,36484,194750,162676,152345,149523,2822,10331
30人以上,"J 金融業,保険業",平成31・令和元,2019,年平均,741745,541429,501949,39480,200316,174000,164164,159562,4602,9836
30人以上,"J 金融業,保険業",令和２,2020,年平均,751639,545958,503010,42948,205681,188295,177968,173030,4938,10327
30人以上,"J 金融業,保険業",令和３,2021,年平均,689665,503806,461994,41812,185859,180196,169992,165702,4290,10204
30人以上,"J 金融業,保険業",令和４,2022,年平均,684864,502521,459462,43059,182343,187594,176991,172367,4624,10603
30人以上,"J 金融業,保険業",令和５,2023,年平均,664139,492675,453773,38902,171464,187927,177432,172792,4640,10495
30人以上,"J 金融業,保険業",令和５,2023,1月,536195,494619,457247,37372,41576,177116,175187,170292,4895,1929
30人以上,"J 金融業,保険業",令和５,2023,2月,576877,495240,456658,38582,81637,170739,168757,163766,4991,1982
30人以上,"J 金融業,保険業",令和５,2023,3月,586112,495004,455820,39184,91108,179607,175771,170413,5358,3836
30人以上,"J 金融業,保険業",令和５,2023,4月,516968,505341,461828,43513,11627,187405,185640,180408,5232,1765
30人以上,"J 金融業,保険業",令和５,2023,5月,709063,499770,458868,40902,209293,190491,174803,170301,4502,15688
30人以上,"J 金融業,保険業",令和５,2023,6月,1282506,502634,462972,39662,779872,222355,180852,176587,4265,41503
30人以上,"J 金融業,保険業",令和５,2023,7月,559516,485667,446700,38967,73849,179279,174384,170229,4155,4895
30人以上,"J 金融業,保険業",令和５,2023,8月,484487,478572,442396,36176,5915,181041,180122,175813,4309,919
30人以上,"J 金融業,保険業",令和５,2023,9月,538127,502689,463818,38871,35438,180985,176757,172823,3934,4228
30人以上,"J 金融業,保険業",令和５,2023,10月,492853,482530,445478,37052,10323,181673,179618,174919,4699,2055
30人以上,"J 金融業,保険業",令和５,2023,11月,507765,486513,446459,40054,21252,187569,177662,173049,4613,9907
30人以上,"J 金融業,保険業",令和５,2023,12月,1173289,483448,447014,36434,689841,219523,180588,176047,4541,38935
30人以上,"K 不動産業,物品賃貸業",平成30,2018,年平均,561568,420930,393399,27531,140638,99108,96216,94536,1680,2892
30人以上,"K 不動産業,物品賃貸業",平成31・令和元,2019,年平均,558528,414613,385185,29428,143915,97697,96605,93734,2871,1092
30人以上,"K 不動産業,物品賃貸業",令和２,2020,年平均,551610,420990,394916,26074,130620,95655,94214,91477,2737,1441
30人以上,"K 不動産業,物品賃貸業",令和３,2021,年平均,563216,429169,399006,30163,134047,110395,108205,105034,3171,2190
30人以上,"K 不動産業,物品賃貸業",令和４,2022,年平均,589277,441021,407509,33512,148256,107909,105838,102902,2936,2071
30人以上,"K 不動産業,物品賃貸業",令和５,2023,年平均,619147,450571,416877,33694,168576,113346,111568,108263,3305,1778
30人以上,"K 不動産業,物品賃貸業",令和５,2023,1月,472291,444532,415114,29418,27759,109343,108756,105547,3209,587
30人以上,"K 不動産業,物品賃貸業",令和５,2023,2月,463226,436535,407654,28881,26691,108636,108021,104757,3264,615
30人以上,"K 不動産業,物品賃貸業",令和５,2023,3月,472155,446655,415051,31604,25500,112172,109902,106197,3705,2270
30人以上,"K 不動産業,物品賃貸業",令和５,2023,4月,539153,462293,428002,34291,76860,115374,114591,110865,3726,783
30人以上,"K 不動産業,物品賃貸業",令和５,2023,5月,485778,449621,414211,35410,36157,111718,110735,107417,3318,983
30人以上,"K 不動産業,物品賃貸業",令和５,2023,6月,1135624,447314,413048,34266,688310,116937,113901,110567,3334,3036
30人以上,"K 不動産業,物品賃貸業",令和５,2023,7月,667716,456010,421225,34785,211706,114548,111054,108091,2963,3494
30人以上,"K 不動産業,物品賃貸業",令和５,2023,8月,472645,445489,411328,34161,27156,110330,109683,106492,3191,647
30人以上,"K 不動産業,物品賃貸業",令和５,2023,9月,467656,449404,416950,32454,18252,114686,113600,110311,3289,1086
30人以上,"K 不動産業,物品賃貸業",令和５,2023,10月,478252,447226,410692,36534,31026,115606,112046,108372,3674,3560
30人以上,"K 不動産業,物品賃貸業",令和５,2023,11月,482962,461587,425155,36432,21375,118731,118313,114747,3566,418
30人以上,"K 不動産業,物品賃貸業",令和５,2023,12月,1268944,459075,423574,35501,809869,112762,109026,106612,2414,3736
30人以上,"L 学術研究,専門・技術サービス業",平成30,2018,年平均,605845,465350,433989,31361,140495,150525,143641,139671,3970,6884
30人以上,"L 学術研究,専門・技術サービス業",平成31・令和元,2019,年平均,624362,484147,451816,32331,140215,159847,153270,149031,4239,6577
30人以上,"L 学術研究,専門・技術サービス業",令和２,2020,年平均,597193,467833,438871,28962,129360,156610,149777,145688,4089,6833
30人以上,"L 学術研究,専門・技術サービス業",令和３,2021,年平均,566385,449032,413004,36028,117353,175761,168391,162937,5454,7370
30人以上,"L 学術研究,専門・技術サービス業",令和４,2022,年平均,613587,469694,434694,35000,143893,181297,171320,164650,6670,9977
30人以上,"L 学術研究,専門・技術サービス業",令和５,2023,年平均,624425,482551,450788,31763,141874,186945,175246,168611,6635,11699
30人以上,"L 学術研究,専門・技術サービス業",令和５,2023,1月,521049,474807,442787,32020,46242,169731,167955,160260,7695,1776
30人以上,"L 学術研究,専門・技術サービス業",令和５,2023,2月,474227,469861,439525,30336,4366,164191,163416,156522,6894,775
30人以上,"L 学術研究,専門・技術サービス業",令和５,2023,3月,617887,483243,448714,34529,134644,183478,173396,167228,6168,10082
30人以上,"L 学術研究,専門・技術サービス業",令和５,2023,4月,543398,486416,450357,36059,56982,196802,181222,174226,6996,15580
30人以上,"L 学術研究,専門・技術サービス業",令和５,2023,5月,513866,473526,441753,31773,40340,181110,178338,171744,6594,2772
30人以上,"L 学術研究,専門・技術サービス業",令和５,2023,6月,1067247,481082,449573,31509,586165,218296,174966,168173,6793,43330
30人以上,"L 学術研究,専門・技術サービス業",令和５,2023,7月,604596,483835,453508,30327,120761,189506,184712,177037,7675,4794
30人以上,"L 学術研究,専門・技術サービス業",令和５,2023,8月,506271,488381,457343,31038,17890,180392,177270,171272,5998,3122
30人以上,"L 学術研究,専門・技術サービス業",令和５,2023,9月,548907,487829,455859,31970,61078,184720,182538,176237,6301,2182
30人以上,"L 学術研究,専門・技術サービス業",令和５,2023,10月,554225,487670,458176,29494,66555,180648,173222,167481,5741,7426
30人以上,"L 学術研究,専門・技術サービス業",令和５,2023,11月,500053,485166,453511,31655,14887,173021,171883,165446,6437,1138
30人以上,"L 学術研究,専門・技術サービス業",令和５,2023,12月,1020203,487637,456985,30652,532566,228673,174708,168433,6275,53965
30人以上,"M 宿泊業,飲食サービス業",平成30,2018,年平均,394964,339401,319143,20258,55563,89187,88061,84274,3787,1126
30人以上,"M 宿泊業,飲食サービス業",平成31・令和元,2019,年平均,383885,324279,293700,30579,59606,88016,86453,82373,4080,1563
30人以上,"M 宿泊業,飲食サービス業",令和２,2020,年平均,336227,296799,280220,16579,39428,72886,71517,69252,2265,1369
30人以上,"M 宿泊業,飲食サービス業",令和３,2021,年平均,351597,319662,308313,11349,31935,75513,74889,72982,1907,624
30人以上,"M 宿泊業,飲食サービス業",令和４,2022,年平均,407727,363760,347861,15899,43967,92446,91915,86066,5849,531
30人以上,"M 宿泊業,飲食サービス業",令和５,2023,年平均,486581,424053,400804,23249,62528,104112,103320,97431,5889,792
30人以上,"M 宿泊業,飲食サービス業",令和５,2023,1月,453079,437057,415783,21274,16022,115115,114709,109599,5110,406
30人以上,"M 宿泊業,飲食サービス業",令和５,2023,2月,446265,440576,422808,17768,5689,103914,103173,97832,5341,741
30人以上,"M 宿泊業,飲食サービス業",令和５,2023,3月,601368,427965,405101,22864,173403,101817,101223,95085,6138,594
30人以上,"M 宿泊業,飲食サービス業",令和５,2023,4月,454323,435472,409877,25595,18851,98580,98108,91601,6507,472
30人以上,"M 宿泊業,飲食サービス業",令和５,2023,5月,415165,408147,382099,26048,7018,98403,98194,92485,5709,209
30人以上,"M 宿泊業,飲食サービス業",令和５,2023,6月,511103,403062,372126,30936,108041,96917,96515,91381,5134,402
30人以上,"M 宿泊業,飲食サービス業",令和５,2023,7月,571576,427008,405605,21403,144568,103746,103448,97104,6344,298
30人以上,"M 宿泊業,飲食サービス業",令和５,2023,8月,432947,428779,409575,19204,4168,100827,100546,94668,5878,281
30人以上,"M 宿泊業,飲食サービス業",令和５,2023,9月,428851,410639,391631,19008,18212,101711,101599,96255,5344,112
30人以上,"M 宿泊業,飲食サービス業",令和５,2023,10月,444784,427645,406376,21269,17139,109038,108541,102464,6077,497
30人以上,"M 宿泊業,飲食サービス業",令和５,2023,11月,451419,421564,397394,24170,29855,102077,101805,96368,5437,272
30人以上,"M 宿泊業,飲食サービス業",令和５,2023,12月,626954,418114,387931,30183,208840,116720,111670,103977,7693,5050
30人以上,"N 生活関連サービス業,娯楽業",平成30,2018,年平均,417126,338260,312638,25622,78866,99120,97688,94324,3364,1432
30人以上,"N 生活関連サービス業,娯楽業",平成31・令和元,2019,年平均,434302,359083,333771,25312,75219,83144,82061,78947,3114,1083
30人以上,"N 生活関連サービス業,娯楽業",令和２,2020,年平均,463360,407147,393070,14077,56213,72627,71104,69421,1683,1523
30人以上,"N 生活関連サービス業,娯楽業",令和３,2021,年平均,431574,395877,380016,15861,35697,75497,73819,72733,1086,1678
30人以上,"N 生活関連サービス業,娯楽業",令和４,2022,年平均,442935,373687,350656,23031,69248,96225,94078,91643,2435,2147
30人以上,"N 生活関連サービス業,娯楽業",令和５,2023,年平均,481274,393460,373134,20326,87814,83856,82733,81048,1685,1123
30人以上,"N 生活関連サービス業,娯楽業",令和５,2023,1月,404622,393189,373890,19299,11433,78524,77445,75188,2257,1079
30人以上,"N 生活関連サービス業,娯楽業",令和５,2023,2月,378834,352940,339924,13016,25894,77955,77938,75613,2325,17
30人以上,"N 生活関連サービス業,娯楽業",令和５,2023,3月,398006,389679,370196,19483,8327,74696,74386,72962,1424,310
30人以上,"N 生活関連サービス業,娯楽業",令和５,2023,4月,469480,418485,395143,23342,50995,83716,83407,81701,1706,309
30人以上,"N 生活関連サービス業,娯楽業",令和５,2023,5月,413750,407994,387465,20529,5756,88591,85668,83873,1795,2923
30人以上,"N 生活関連サービス業,娯楽業",令和５,2023,6月,766257,393314,374990,18324,372943,85803,83040,81584,1456,2763
30人以上,"N 生活関連サービス業,娯楽業",令和５,2023,7月,466200,396422,379136,17286,69778,81174,80465,79306,1159,709
30人以上,"N 生活関連サービス業,娯楽業",令和５,2023,8月,426695,390182,368765,21417,36513,87858,87815,86152,1663,43
30人以上,"N 生活関連サービス業,娯楽業",令和５,2023,9月,398687,377390,355355,22035,21297,84760,84535,83066,1469,225
30人以上,"N 生活関連サービス業,娯楽業",令和５,2023,10月,413294,404572,379523,25049,8722,85515,85122,83849,1273,393
30人以上,"N 生活関連サービス業,娯楽業",令和５,2023,11月,408711,395324,372532,22792,13387,88525,88502,86619,1883,23
