"年月日時［西暦]","地区","二酸化硫黄[ppb]","一酸化窒素[ppb]","二酸化窒素[ppb]","窒素酸化物[ppb]","オキシダント[ppb]","一酸化炭素[0.1ppm]","ノンメタン炭化水素(非メタン9[0.01ppmC]","メタン[0.01ppmC]","浮遊粒子状物質[μg/立方メートル]","PM2.5[μg/m3]","風速[0.1m/s]","風向","温度[0.1℃]","湿度[%]","THC[0.01ppmC]"
2008120101,"一の橋",1,8,15,23,14,3,16,198,0,,7,"NNE",88,44,214
2008120102,"一の橋",1,9,16,25,14,3,15,197,6,,7,"NE",87,44,212
2008120103,"一の橋",1,7,15,22,17,2,13,197,10,,8,"NNE",85,44,210
2008120104,"一の橋",1,9,15,24,17,2,12,196,13,,4,"N",84,43,208
2008120105,"一の橋",1,8,17,25,15,2,11,197,11,,2,"ESE",83,42,208
2008120106,"一の橋",0,9,23,32,10,2,12,196,8,,6,"ESE",81,44,208
2008120107,"一の橋",1,49,34,83,2,4,20,201,10,,4,"ESE",74,50,221
2008120108,"一の橋",1,62,35,97,2,6,30,203,8,,3,"ENE",82,49,233
2008120109,"一の橋",1,61,34,95,3,6,28,200,10,,7,"E",87,45,228
2008120110,"一の橋",1,67,36,103,4,6,31,199,22,,9,"NE",98,40,230
2008120111,"一の橋",9998,9998,9998,9998,9998,9998,9998,9998,9998,,7,"NE",111,37,9999
2008120112,"一の橋",4,67,39,106,3,6,91,193,15,,9,"ENE",113,38,284
2008120113,"一の橋",4,42,37,79,6,6,75,193,28,,4,"ENE",122,39,268
2008120114,"一の橋",5,59,41,100,4,6,72,206,30,,8,"NE",129,41,278
2008120115,"一の橋",3,47,43,90,5,6,67,199,24,,4,"E",129,51,266
2008120116,"一の橋",2,65,44,109,3,7,61,196,27,,7,"SSW",129,54,257
2008120117,"一の橋",2,50,42,92,3,7,63,195,15,,4,"ENE",124,54,258
2008120118,"一の橋",2,40,39,79,4,8,71,196,16,,5,"ENE",124,58,267
2008120119,"一の橋",2,43,39,82,3,8,58,197,14,,2,"E",122,58,255
2008120120,"一の橋",2,23,35,58,5,6,48,196,16,,5,"E",117,58,244
2008120121,"一の橋",1,16,33,49,6,6,48,196,15,,2,"NNE",117,57,244
2008120122,"一の橋",1,22,34,56,4,6,52,198,16,,5,"E",103,71,250
2008120123,"一の橋",1,18,33,51,4,6,43,198,9,,1,"E",96,81,241
2008120124,"一の橋",1,43,37,80,1,7,45,197,16,,5,"NE",86,86,242
2008120201,"一の橋",1,64,35,99,0,8,65,201,14,,3,"SSW",82,87,266
2008120202,"一の橋",1,42,32,74,1,6,54,199,16,,6,"NNE",77,84,253
2008120203,"一の橋",1,30,30,60,1,6,40,196,18,,6,"NW",78,78,236
2008120204,"一の橋",1,33,29,62,1,5,37,195,15,,6,"ESE",79,78,232
2008120205,"一の橋",1,37,30,67,1,4,37,195,20,,2,"NE",80,77,232
2008120206,"一の橋",1,32,28,60,1,4,32,193,11,,4,"ENE",80,68,225
2008120207,"一の橋",1,49,30,79,1,4,33,195,21,,6,"E",82,68,228
2008120208,"一の橋",2,50,31,81,1,5,35,194,24,,4,"E",86,66,229
2008120209,"一の橋",2,105,38,143,1,10,55,197,29,,6,"E",91,61,252
2008120210,"一の橋",2,109,38,147,1,9,58,197,22,,4,"E",92,62,255
2008120211,"一の橋",2,125,40,165,1,10,79,199,33,,4,"E",94,60,278
2008120212,"一の橋",2,95,38,133,1,8,70,197,30,,5,"E",103,60,267
2008120213,"一の橋",2,84,40,124,1,8,68,198,28,,6,"N",111,63,266
2008120214,"一の橋",2,91,41,132,1,9,101,197,35,,5,"ENE",110,64,298
2008120215,"一の橋",2,68,40,108,1,8,71,196,30,,9,"E",100,77,267
2008120216,"一の橋",1,71,40,111,1,8,86,196,29,,7,"N",107,79,282
2008120217,"一の橋",2,87,42,129,1,10,121,198,22,,3,"NE",110,79,319
2008120218,"一の橋",1,73,40,113,0,10,98,198,28,,6,"E",112,77,296
2008120219,"一の橋",1,66,40,106,0,10,74,200,26,,5,"NE",111,76,274
2008120220,"一の橋",1,60,39,99,1,10,72,200,39,,3,"NE",114,76,272
2008120221,"一の橋",1,59,40,99,1,11,76,204,41,,7,"NE",116,72,280
2008120222,"一の橋",1,51,39,90,1,9,63,201,32,,3,"E",114,74,264
2008120223,"一の橋",1,42,38,80,1,8,56,200,32,,4,"NE",114,68,256
2008120224,"一の橋",2,71,39,110,1,9,63,204,32,,2,"E",110,67,267
2008120301,"一の橋",2,68,38,106,0,9,9995,9995,44,,3,"NE",107,68,9995
2008120302,"一の橋",2,69,36,105,1,9,70,209,33,,1,"NE",99,72,279
2008120303,"一の橋",1,53,33,86,1,7,57,203,24,,6,"NE",102,67,260
2008120304,"一の橋",1,54,32,86,1,7,52,203,21,,3,"ENE",94,73,255
2008120305,"一の橋",1,56,28,84,1,6,58,205,27,,5,"ENE",86,72,263
2008120306,"一の橋",1,40,27,67,1,4,35,197,16,,7,"E",86,69,232
2008120307,"一の橋",1,59,28,87,1,5,35,197,10,,7,"E",80,71,232
2008120308,"一の橋",1,63,29,92,1,6,35,198,14,,7,"ENE",86,68,233
2008120309,"一の橋",2,101,36,137,1,8,40,199,12,,5,"NE",108,57,239
2008120310,"一の橋",2,122,45,167,1,10,94,201,26,,7,"E",126,51,295
2008120311,"一の橋",2,80,45,125,2,8,71,198,31,,6,"ENE",141,46,269
2008120312,"一の橋",2,69,47,116,3,7,71,197,28,,4,"ENE",150,43,268
2008120313,"一の橋",2,48,47,95,5,7,73,197,18,,4,"ENE",162,36,270
2008120314,"一の橋",2,43,46,89,7,6,60,195,28,,2,"E",164,35,255
2008120315,"一の橋",2,40,45,85,8,7,50,193,30,,3,"E",169,33,243
2008120316,"一の橋",2,65,55,120,4,10,67,196,28,,7,"ESE",165,33,263
2008120317,"一の橋",3,104,60,164,1,13,71,199,32,,3,"NE",158,32,270
2008120318,"一の橋",2,76,54,130,2,12,66,200,32,,2,"ENE",155,39,266
2008120319,"一の橋",2,76,52,128,2,12,73,199,23,,5,"ENE",144,51,272
2008120320,"一の橋",1,35,40,75,9,8,46,195,12,,4,"ENE",138,59,241
2008120321,"一の橋",1,21,39,60,7,8,44,198,15,,2,"E",136,63,242
2008120322,"一の橋",1,19,37,56,7,7,44,202,23,,2,"E",134,68,246
2008120323,"一の橋",1,19,37,56,6,8,42,202,19,,2,"ENE",132,69,244
2008120324,"一の橋",1,21,39,60,5,7,37,199,18,,1,"E",130,67,236
2008120401,"一の橋",2,109,49,158,9995,14,64,219,27,,9,"WSW",120,70,283
2008120402,"一の橋",2,164,51,215,0,20,112,242,28,,9,"SW",120,67,354
2008120403,"一の橋",2,144,45,189,0,16,94,225,14,,4,"SW",114,65,319
2008120404,"一の橋",2,104,40,144,0,12,77,217,29,,1,"ENE",100,68,294
2008120405,"一の橋",2,119,41,160,0,11,91,217,21,,3,"E",98,68,308
2008120406,"一の橋",2,93,37,130,0,8,79,209,33,,1,"E",92,66,288
2008120407,"一の橋",2,105,37,142,0,8,68,207,28,,4,"E",89,68,275
2008120408,"一の橋",2,118,39,157,0,9,68,208,32,,5,"E",99,67,276
2008120409,"一の橋",2,136,45,181,0,12,74,209,29,,4,"SSW",114,60,283
2008120410,"一の橋",2,112,48,160,1,9,66,206,45,,5,"E",127,53,272
2008120411,"一の橋",2,78,50,128,2,8,65,200,26,,5,"SW",145,52,265
2008120412,"一の橋",3,76,56,132,2,8,55,198,36,,4,"ESE",144,51,253
2008120413,"一の橋",3,61,58,119,3,7,69,200,40,,6,"WNW",153,41,269
2008120414,"一の橋",3,61,58,119,3,8,74,196,29,,6,"WSW",155,43,270
2008120415,"一の橋",5,70,66,136,2,8,138,235,42,,8,"WSW",158,46,373
2008120416,"一の橋",7,86,77,163,1,10,156,201,54,,5,"SW",156,50,357
2008120417,"一の橋",9,102,76,178,0,12,263,203,48,,9,"SW",156,50,466
2008120418,"一の橋",6,77,65,142,0,12,159,207,41,,3,"ESE",149,57,366
2008120419,"一の橋",7,100,68,168,0,11,110,266,42,,4,"WNW",146,69,376
2008120420,"一の橋",6,50,50,100,0,7,79,323,46,,3,"ENE",144,69,402
2008120421,"一の橋",5,43,47,90,2,8,63,281,41,,2,"ENE",141,75,344
2008120422,"一の橋",3,34,46,80,1,8,50,204,37,,2,"E",138,75,254
2008120423,"一の橋",3,44,46,90,1,8,58,206,27,,2,"N",141,76,264
2008120424,"一の橋",4,78,53,131,0,13,87,229,38,,2,"W",133,69,316
2008120501,"一の橋",4,9995,9995,9995,0,9995,110,225,46,,9,"SW",129,67,335
2008120502,"一の橋",3,9995,9995,9995,0,16,119,226,54,,6,"WSW",125,68,345
2008120503,"一の橋",3,101,48,149,0,13,107,215,44,,3,"SW",120,71,322
2008120504,"一の橋",3,108,46,154,0,12,98,213,52,,3,"SW",119,71,311
2008120505,"一の橋",2,105,45,150,0,11,91,213,49,,2,"NE",115,71,304
2008120506,"一の橋",2,90,41,131,0,9,74,210,45,,2,"ENE",120,70,284
2008120507,"一の橋",3,140,47,187,0,11,82,214,41,,3,"ENE",127,69,296
2008120508,"一の橋",4,225,61,286,0,16,103,228,43,,2,"NE",142,68,331
2008120509,"一の橋",6,181,67,248,1,14,91,238,46,,18,"WSW",177,61,329
2008120510,"一の橋",4,35,47,82,6,6,50,194,33,,17,"WSW",184,57,244
2008120511,"一の橋",7,27,41,68,9,5,63,191,37,,16,"WSW",192,51,254
2008120512,"一の橋",8,20,37,57,12,5,55,190,38,,19,"WSW",192,58,245
2008120513,"一の橋",4,11,28,39,18,4,41,189,32,,21,"WSW",191,59,230
2008120514,"一の橋",4,13,30,43,16,4,41,189,33,,25,"WSW",192,60,230
2008120515,"一の橋",5,17,33,50,12,5,46,189,33,,21,"WSW",191,65,235
2008120516,"一の橋",4,16,31,47,13,5,48,189,20,,19,"WSW",152,80,237
2008120517,"一の橋",2,23,34,57,9,6,53,189,10,,3,"W",154,86,242
2008120518,"一の橋",1,36,40,76,5,7,72,192,8,,11,"WSW",155,85,264
2008120519,"一の橋",1,33,38,71,6,9,44,193,8,,6,"N",151,83,237
2008120520,"一の橋",1,39,40,79,2,9,55,200,23,,5,"E",138,75,255
2008120521,"一の橋",1,21,28,49,8,6,40,195,16,,4,"ESE",129,56,235
2008120522,"一の橋",1,15,25,40,9,5,29,193,10,,7,"E",125,48,222
2008120523,"一の橋",1,15,24,39,9,5,27,193,5,,4,"NE",122,51,220
2008120524,"一の橋",1,28,31,59,3,7,34,195,6,,4,"E",121,59,229
2008120601,"一の橋",9995,21,26,47,6,5,28,194,18,,4,"E",114,46,222
2008120602,"一の橋",9995,9,19,28,13,3,19,192,4,,5,"E",110,46,211
2008120603,"一の橋",1,13,20,33,12,4,19,191,8,,6,"E",106,46,210
2008120604,"一の橋",1,12,18,30,12,4,20,192,4,,2,"E",101,48,212
2008120605,"一の橋",1,14,22,36,8,3,19,192,1,,1,"SSW",102,52,211
2008120606,"一の橋",1,38,31,69,1,5,27,197,8,,6,"WSW",104,55,224
2008120607,"一の橋",1,46,33,79,0,5,29,200,13,,3,"ENE",99,55,229
2008120608,"一の橋",2,88,37,125,1,7,36,201,6,,3,"WSW",103,55,237
2008120609,"一の橋",4,135,42,177,1,7,44,202,10,,6,"NE",114,53,246
2008120610,"一の橋",2,39,30,69,6,5,70,197,11,,18,"SW",125,45,267
2008120611,"一の橋",1,26,25,51,9,5,53,193,15,,11,"WSW",127,43,246
2008120612,"一の橋",1,29,27,56,8,6,72,193,13,,7,"WSW",130,49,265
2008120613,"一の橋",1,24,28,52,8,5,70,193,17,,7,"SW",135,44,263
2008120614,"一の橋",1,42,36,78,5,6,55,197,14,,8,"ESE",124,43,252
2008120615,"一の橋",1,37,37,74,5,5,45,196,16,,7,"ESE",126,39,241
2008120616,"一の橋",1,47,34,81,8,5,41,194,10,,7,"ENE",124,27,235
2008120617,"一の橋",1,30,31,61,9,5,39,194,4,,8,"NE",119,23,233
2008120618,"一の橋",1,31,31,62,8,10,43,197,5,,5,"ENE",111,20,240
2008120619,"一の橋",1,30,29,59,9,6,35,198,10,,6,"E",101,23,233
2008120620,"一の橋",0,20,24,44,13,5,26,196,1,,6,"ENE",96,21,222
2008120621,"一の橋",0,15,22,37,15,5,23,196,1,,6,"ENE",93,22,219
2008120622,"一の橋",0,11,20,31,17,5,25,196,10,,8,"ENE",84,24,221
2008120623,"一の橋",0,17,21,38,15,6,22,195,5,,7,"ENE",80,25,217
2008120624,"一の橋",0,12,20,32,15,4,20,196,0,,6,"E",73,26,216
2008120701,"一の橋",0,9,18,27,17,4,17,195,10,,8,"NE",69,27,212
2008120702,"一の橋",0,7,17,24,17,3,16,195,1,,7,"ENE",63,29,211
2008120703,"一の橋",0,7,17,24,17,3,18,195,6,,7,"ENE",59,32,213
2008120704,"一の橋",0,6,13,19,19,3,16,195,2,,6,"ENE",54,34,211
2008120705,"一の橋",0,7,14,21,17,2,14,195,0,,5,"NNW",53,35,209
2008120706,"一の橋",0,7,16,23,15,2,15,195,6,,2,"ENE",50,38,210
2008120707,"一の橋",0,13,22,35,11,3,16,196,2,,5,"NE",56,34,212
2008120708,"一の橋",1,15,23,38,12,3,19,198,7,,3,"NE",59,33,217
2008120709,"一の橋",1,15,21,36,13,3,17,198,8,,5,"NE",72,30,215
2008120710,"一の橋",1,8,13,21,21,3,17,196,13,,6,"ESE",80,27,213
2008120711,"一の橋",1,9,14,23,20,3,16,197,16,,8,"ESE",86,25,213
2008120712,"一の橋",0,5,10,15,25,3,15,196,23,,7,"NNE",95,24,211
2008120713,"一の橋",0,7,12,19,24,3,18,196,13,,8,"ESE",95,24,214
2008120714,"一の橋",0,8,12,20,23,3,16,197,8,,6,"NE",95,23,213
2008120715,"一の橋",1,10,16,26,21,4,23,197,20,,6,"ESE",97,27,220
2008120716,"一の橋",1,13,21,34,17,4,21,197,7,,2,"WSW",96,29,218
2008120717,"一の橋",2,22,31,53,10,7,27,198,14,,4,"ESE",93,30,225
2008120718,"一の橋",2,20,33,53,7,6,27,201,14,,2,"WNW",97,39,228
2008120719,"一の橋",3,25,32,57,6,6,29,220,8,,2,"NE",95,37,249
2008120720,"一の橋",2,18,29,47,8,5,22,205,18,,4,"ESE",89,47,227
2008120721,"一の橋",2,17,31,48,5,5,25,201,12,,4,"E",86,47,226
2008120722,"一の橋",1,14,27,41,9,5,22,202,13,,5,"ESE",83,42,224
